GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620284,20240611,Mystics,31,65,47.7,17,31,54.8,8,11,72.7,38,5,33,25,3,3,11,9,24,23,0,11,1,1,0,11,17
401620284,20240611,Dream,24,67,35.8,8,23,34.8,12,18,66.7,32,8,24,16,3,2,8,3,22,2,1,9,0,0,0,6,15
401620285,20240611,Lynx,37,67,55.2,15,27,55.6,11,17,64.7,28,4,24,34,9,4,9,6,28,20,0,9,1,1,0,11,20
401620285,20240611,Aces,28,62,45.2,10,31,32.3,20,26,76.9,35,5,30,19,4,1,13,9,34,8,1,14,1,1,0,21,19
401620286,20240611,Sparks,27,69,39.1,6,20,30.0,19,24,79.2,33,10,23,19,6,6,11,6,42,0,1,12,0,0,0,12,15
401620286,20240611,Storm,37,79,46.8,8,22,36.4,13,18,72.2,45,13,32,20,4,10,9,14,50,16,0,9,0,0,0,14,22
