GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620304,20240620,Wings,23,65,35.4,9,26,34.6,17,20,85.0,35,10,25,16,9,3,15,11,22,0,1,16,0,0,0,10,19
401620304,20240620,Sky,32,69,46.4,3,12,25.0,16,20,80.0,39,11,28,19,7,3,13,14,48,22,1,14,0,0,0,12,16
401620305,20240620,Sparks,31,62,50.0,7,19,36.8,11,19,57.9,34,5,29,18,8,1,14,14,42,6,1,15,0,0,0,17,18
401620305,20240620,Liberty,34,69,49.3,13,33,39.4,12,15,80.0,30,4,26,29,7,3,11,21,38,19,0,11,0,0,0,16,15
