GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620178,20240514,Liberty,32,68,47.1,8,28,28.6,13,15,86.7,36,8,28,21,8,5,18,8,34,10,2,20,0,0,0,19,20
401620178,20240514,Mystics,31,78,39.7,10,32,31.3,8,11,72.7,34,10,24,22,9,7,12,8,30,8,2,14,0,0,0,19,20
401620219,20240514,Fever,24,50,48.0,8,20,40.0,15,19,78.9,28,4,24,16,6,5,25,14,30,4,0,25,1,1,0,29,21
401620219,20240514,Sun,32,66,48.5,9,21,42.9,19,25,76.0,30,8,22,20,11,1,15,10,32,23,0,15,0,0,0,14,22
401620220,20240514,Mercury,29,76,38.2,15,36,41.7,7,10,70.0,37,10,27,21,6,6,15,8,24,3,2,17,0,0,1,23,23
401620220,20240514,Aces,29,71,40.8,6,29,20.7,25,29,86.2,37,8,29,17,7,5,9,14,36,18,2,11,0,0,0,10,12
401620221,20240514,Lynx,34,75,45.3,7,24,29.2,8,9,88.9,39,7,32,23,15,8,17,18,40,16,0,17,0,0,0,19,15
401620221,20240514,Storm,29,78,37.2,1,9,11.1,11,14,78.6,43,14,29,14,10,5,17,10,46,8,0,17,2,2,0,22,12
