GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620429,20240910,Lynx,32,64,50.0,7,20,35.0,5,9,55.6,37,4,33,24,7,4,10,10,40,14,1,11,0,0,0,4,17
401620429,20240910,Dream,21,70,30.0,5,18,27.8,17,19,89.5,37,10,27,12,8,3,10,8,26,2,0,10,1,1,0,9,11
401620430,20240910,Liberty,38,70,54.3,16,29,55.2,13,14,92.9,30,5,25,33,5,3,11,9,34,25,0,11,0,0,0,9,20
401620430,20240910,Wings,34,72,47.2,6,24,25.0,17,19,89.5,28,5,23,24,3,4,11,13,44,0,0,11,0,0,0,15,13
401620431,20240910,Sun,33,62,53.2,8,21,38.1,12,14,85.7,33,3,30,24,8,7,13,26,48,28,0,13,0,0,0,14,17
401620431,20240910,Sparks,26,67,38.8,6,19,31.6,8,12,66.7,27,5,22,19,9,0,15,10,36,8,0,15,0,0,0,22,14
