GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401721255,20240922,Dream,27,68,39.7,3,16,18.8,12,19,63.2,36,10,26,16,9,5,14,14,38,0,2,16,0,0,0,18,14
401721255,20240922,Liberty,29,67,43.3,8,23,34.8,17,18,94.4,37,6,31,22,10,5,14,11,28,22,1,15,0,0,0,14,18
401721253,20240922,Fever,27,67,40.3,6,28,21.4,9,12,75.0,29,6,23,23,8,5,13,9,36,2,1,14,2,2,0,16,15
401721253,20240922,Sun,36,73,49.3,9,18,50.0,12,15,80.0,36,8,28,27,6,6,10,18,50,26,1,11,0,0,0,8,11
401721261,20240922,Mercury,37,74,50.0,14,27,51.9,7,11,63.6,31,7,24,19,8,5,11,12,32,4,0,11,0,0,0,12,21
401721261,20240922,Lynx,34,69,49.3,10,24,41.7,24,25,96.0,31,6,25,30,8,4,10,13,36,23,0,10,0,0,0,17,13
401721256,20240922,Storm,25,68,36.8,4,16,25.0,13,13,100.0,40,10,30,15,5,4,13,11,30,11,1,14,0,0,1,12,9
401721256,20240922,Aces,30,69,43.5,7,18,38.9,11,11,100.0,33,6,27,16,9,7,8,11,40,11,1,9,1,1,0,10,11
