GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401620323,20240630,Dream,29,60,48.3,6,17,35.3,11,13,84.6,37,4,33,16,2,2,15,12,36,16,3,18,0,0,0,22,15
401620323,20240630,Liberty,28,71,39.4,13,39,33.3,12,16,75.0,28,5,23,25,8,2,5,7,28,11,2,7,0,0,0,8,14
401620324,20240630,Lynx,25,65,38.5,6,24,25.0,14,18,77.8,40,6,34,23,11,9,18,11,24,9,0,18,0,0,0,15,15
401620324,20240630,Sky,25,82,30.5,5,18,27.8,7,14,50.0,44,16,28,14,9,3,14,8,36,10,0,14,0,0,0,14,21
401620325,20240630,Fever,28,63,44.4,8,28,28.6,24,31,77.4,42,9,33,20,5,2,14,20,34,10,2,16,2,2,1,15,24
401620325,20240630,Mercury,27,68,39.7,8,28,28.6,20,24,83.3,28,6,22,18,9,1,12,5,30,15,1,13,3,3,1,19,25
