GameID,Date,TeamName,FGM,FGA,fieldGoalPct,3PM,3PA,threePointFieldGoalPct,FTM,FTA,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,fastBreakPoints,pointsInPaint,largestLead,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fouls
401721254,20240925,Fever,33,76,43.4,8,30,26.7,7,9,77.8,43,13,30,21,4,3,13,19,48,9,3,16,0,0,0,14,20
401721254,20240925,Sun,30,72,41.7,5,19,26.3,22,23,95.7,29,9,20,25,6,4,7,9,40,11,1,8,0,0,0,7,11
401721260,20240925,Mercury,35,68,51.5,8,26,30.8,10,14,71.4,31,7,24,25,3,3,14,4,46,8,1,15,1,1,1,24,26
401721260,20240925,Lynx,34,67,50.7,10,26,38.5,23,27,85.2,25,5,20,28,6,2,7,6,38,18,0,7,3,3,0,9,14
