Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2014-11-12,1,Duke,ACC,0-0,.9465,118.4,1,92.2,7,69.1,168,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,2,Kentucky,SEC,0-0,.9451,117.0,2,91.3,2,68.4,224,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,3,Louisville,ACC,0-0,.9450,114.9,3,89.7,1,70.6,67,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,4,Kansas,B12,0-0,.9250,114.6,5,92.1,6,70.3,82,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,5,Arizona,P12,0-0,.9228,113.6,7,91.6,3,67.6,279,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,6,Wisconsin,B10,0-0,.9148,114.7,4,93.3,11,66.6,323,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,7,Florida,SEC,0-0,.9138,113.1,9,92.1,5,66.4,332,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,8,Virginia,ACC,0-0,.8996,111.0,19,91.7,4,64.8,347,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,9,Villanova,BE,0-0,.8984,112.8,10,93.4,12,70.0,93,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,10,Wichita St.,MVC,0-0,.8935,113.4,8,94.3,17,68.1,242,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,11,Syracuse,ACC,0-0,.8875,110.6,24,92.5,8,65.7,342,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,12,Michigan St.,B10,0-0,.8815,110.9,20,93.1,10,68.3,225,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,13,UCLA,P12,0-0,.8744,112.5,11,95.1,25,71.5,30,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,14,Ohio St.,B10,0-0,.8698,109.3,38,92.7,9,68.5,203,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,15,Michigan,B10,0-0,.8694,114.1,6,96.8,46,66.1,337,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,16,Connecticut,Amer,0-0,.8669,110.4,28,93.8,15,67.7,272,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,17,VCU,A10,0-0,.8648,110.7,22,94.2,16,71.7,25,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,18,Gonzaga,WCC,0-0,.8601,111.0,18,94.8,22,69.1,162,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,19,Texas,B12,0-0,.8568,109.5,35,93.7,14,69.9,97,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,20,North Carolina,ACC,0-0,.8546,110.4,30,94.6,18,72.6,11,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,21,Oklahoma St.,B12,0-0,.8544,110.5,26,94.8,20,70.8,58,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
2014-11-12,22,Georgetown,BE,0-0,.8487,110.7,23,95.2,27,67.4,292,+.000,1,.0000,1,0.0,1,0.0,1,.0000,1
