Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2015-04-12,1,Kentucky 1,SEC,38-1,.9757,119.3,5,86.5,2,63.5,251,+.048,69,.6829,31,106.0,31,99.2,29,.5560,100
2015-04-12,2,Arizona 2,P12,34-4,.9649,117.8,7,88.3,3,66.5,92,-.032,258,.6693,39,105.9,34,99.6,46,.4876,180
2015-04-12,3,Wisconsin 1,B10,36-4,.9629,127.9,1,96.3,54,59.0,346,+.015,145,.7451,4,107.3,8,97.8,4,.6206,38
2015-04-12,4,Duke 1,ACC,35-4,.9594,121.6,3,92.3,12,66.0,114,+.068,37,.7454,3,108.3,2,98.6,17,.5495,105
2015-04-12,5,Virginia 2,ACC,30-4,.9526,111.9,24,86.2,1,58.4,349,+.023,126,.6859,27,106.2,27,99.2,35,.4961,170
2015-04-12,6,Villanova 1,BE,33-3,.9504,120.0,4,92.8,13,64.5,187,+.031,103,.6652,42,105.4,51,99.3,37,.5042,158
2015-04-12,7,Gonzaga 2,WCC,35-3,.9319,118.7,6,94.5,30,65.2,150,+.019,138,.5931,78,104.8,69,101.4,108,.5918,56
2015-04-12,8,Utah 5,P12,26-9,.9299,112.7,21,90.0,6,60.9,331,-.053,300,.6842,30,106.4,19,99.5,41,.5089,155
2015-04-12,9,Notre Dame 3,ACC,32-6,.9231,123.2,2,99.3,102,63.9,223,+.062,47,.6507,54,105.1,61,99.5,44,.2371,347
2015-04-12,10,Wichita St. 7,MVC,30-5,.9073,113.7,16,93.2,15,62.8,278,+.022,132,.5890,81,103.4,103,100.2,73,.5767,79
2015-04-12,11,North Carolina 4,ACC,26-12,.9029,116.5,10,96.0,51,69.7,15,-.026,244,.7809,1,108.7,1,97.3,2,.6849,15
2015-04-12,12,Northern Iowa 5,MVC,31-4,.9026,114.6,14,94.4,28,58.4,348,+.018,139,.5399,107,102.4,155,101.0,98,.5099,153
2015-04-12,13,Oklahoma 3,B12,24-11,.8977,109.9,44,91.0,8,66.9,75,-.044,285,.7229,9,107.3,9,98.7,18,.5315,126
2015-04-12,14,Kansas 2,B12,27-9,.8964,110.6,36,91.7,10,67.4,53,+.071,32,.7756,2,107.9,3,96.9,1,.7233,9
2015-04-12,15,Michigan St. 7,B10,27-12,.8901,114.6,15,95.5,47,63.6,245,-.017,221,.7283,5,107.8,4,98.9,22,.5024,160
2015-04-12,16,Louisville 4,ACC,27-9,.8882,107.6,64,89.9,5,64.9,163,+.027,115,.7076,15,106.9,13,99.0,23,.4453,234
2015-04-12,17,Baylor 3,B12,24-10,.8851,113.4,18,95.0,38,62.1,304,-.035,266,.7100,13,106.0,32,98.0,6,.4833,186
2015-04-12,18,Iowa St. 3,B12,25-9,.8836,116.3,11,97.5,71,69.7,17,+.006,173,.7040,18,105.9,36,98.2,8,.4529,221
2015-04-12,19,Iowa 7,B10,22-12,.8649,111.4,29,94.8,34,64.3,197,-.007,203,.6777,33,106.3,22,99.6,48,.4589,212
2015-04-12,20,Butler 6,BE,23-11,.8649,106.3,82,90.4,7,63.6,246,-.022,233,.6916,25,107.5,6,100.2,72,.4926,172
2015-04-12,21,Ohio St. 10,B10,24-11,.8640,111.6,28,95.0,37,66.0,115,-.042,278,.6464,57,105.7,42,100.3,75,.3437,328
2015-04-12,22,Xavier 6,BE,23-14,.8586,113.0,20,96.6,57,65.0,159,-.062,317,.7272,7,106.8,14,98.1,7,.5410,115
2015-04-12,23,SMU 6,Amer,27-7,.8558,110.7,34,94.8,35,63.7,235,-.004,193,.5610,96,103.2,110,101.0,99,.5465,110
2015-04-12,24,Georgetown 4,BE,22-11,.8537,111.1,31,95.3,42,64.4,193,-.000,183,.7198,10,107.7,5,99.2,32,.5902,59
2015-04-12,25,Texas 11,B12,20-14,.8475,108.8,52,93.7,21,62.3,300,-.079,329,.6972,21,105.6,46,98.2,10,.4715,201
2015-04-12,26,West Virginia 5,B12,25-10,.8346,109.8,45,95.4,45,68.1,31,+.087,15,.7059,16,106.2,24,98.5,15,.4289,255
2015-04-12,27,San Diego St. 8,MWC,27-9,.8327,102.3,166,89.0,4,60.8,334,+.026,118,.5814,85,103.8,90,100.9,96,.5826,69
2015-04-12,28,VCU 7,A10,26-10,.8263,108.0,60,94.3,24,66.7,80,+.044,74,.6604,48,105.6,47,99.6,49,.7133,11
2015-04-12,29,Arkansas 5,SEC,27-9,.8250,111.8,26,97.7,77,69.7,13,+.045,72,.6419,63,105.1,60,99.9,56,.4329,248
2015-04-12,30,Providence 6,BE,22-12,.8225,109.3,46,95.7,48,65.8,124,+.039,84,.7247,8,107.0,12,98.4,13,.5796,74
2015-04-12,31,North Carolina St. 8,ACC,22-14,.8204,112.2,22,98.3,87,64.3,194,-.003,190,.7153,11,106.8,16,98.6,16,.4665,204
2015-04-12,32,Maryland 4,B10,28-7,.8150,108.2,58,95.1,40,64.2,201,+.128,2,.6534,52,105.7,41,100.0,63,.4322,250
2015-04-12,33,UCLA 11,P12,22-14,.8094,110.3,40,97.3,67,66.1,111,+.032,98,.6963,23,105.7,40,98.4,12,.5676,91
2015-04-12,34,Cincinnati 8,Amer,23-11,.8079,105.4,104,93.0,14,60.3,340,-.015,219,.5820,83,102.8,120,99.9,54,.5419,113
2015-04-12,35,BYU 11,WCC,25-10,.8078,115.8,12,102.2,160,70.8,6,-.055,305,.5814,84,104.5,75,101.5,111,.5851,65
2015-04-12,36,Vanderbilt,SEC,21-14,.8071,113.4,19,100.1,114,64.0,214,-.110,345,.6206,71,103.6,97,99.2,36,.3868,292
2015-04-12,37,Dayton 11,A10,27-9,.8056,106.8,75,94.4,27,63.7,237,+.022,131,.5706,91,103.0,115,100.5,81,.4809,190
2015-04-12,38,Oregon 8,P12,26-10,.8043,113.5,17,100.4,121,66.8,78,+.119,4,.6691,40,106.3,23,99.9,60,.4182,269
2015-04-12,39,Georgia 10,SEC,21-12,.8025,106.2,85,94.0,23,64.4,188,+.001,181,.6938,24,106.2,26,98.9,21,.5196,143
2015-04-12,40,Stephen F. Austin 12,Slnd,29-5,.8002,111.1,32,98.4,91,66.6,86,+.021,133,.3984,272,101.3,221,105.0,299,.5482,108
2015-04-12,41,Stanford,P12,24-13,.7990,110.9,33,98.3,89,65.7,127,+.006,170,.6646,44,106.1,29,99.9,57,.5270,136
2015-04-12,42,Boise St. 11,MWC,25-9,.7978,108.8,51,96.6,56,63.4,255,+.009,163,.5143,132,102.8,123,102.3,144,.5191,145
2015-04-12,43,Davidson 10,A10,24-8,.7927,116.7,8,103.8,197,66.9,76,+.056,53,.5711,90,103.1,113,100.6,83,.4459,232
2015-04-12,44,LSU 9,SEC,22-11,.7883,106.2,84,94.7,32,69.7,14,-.043,281,.6038,76,103.8,92,100.0,62,.3808,295
2015-04-12,45,Florida,SEC,16-17,.7876,102.9,151,91.8,11,62.8,277,-.117,347,.7279,6,107.2,10,98.4,14,.5935,54
2015-04-12,46,Miami FL,ACC,25-13,.7842,109.3,48,97.7,76,63.0,270,+.022,129,.6648,43,105.3,56,99.2,31,.4368,241
2015-04-12,47,Oklahoma St. 9,B12,18-14,.7832,108.7,55,97.2,66,63.7,241,-.045,286,.7127,12,105.3,54,97.3,3,.4442,235
2015-04-12,48,Purdue 9,B10,21-13,.7795,107.9,61,96.7,58,64.6,179,-.006,200,.6560,50,106.4,20,100.6,84,.4166,271
2015-04-12,49,St. John's 9,BE,21-12,.7780,108.0,59,96.9,59,67.4,56,+.050,64,.6747,34,106.0,30,99.5,43,.4582,215
2015-04-12,50,Mississippi 11,SEC,21-13,.7780,112.1,23,100.5,124,66.7,81,-.032,257,.6625,46,104.9,65,98.9,20,.4851,184
2015-04-12,51,Murray St.,OVC,29-6,.7774,114.8,13,103.0,174,67.0,68,+.076,26,.4372,213,101.0,243,103.3,208,.4534,219
2015-04-12,52,Illinois St.,MVC,22-13,.7759,105.5,102,94.7,31,65.0,156,-.050,296,.5930,79,104.2,78,100.8,89,.5374,123
2015-04-12,53,Indiana 10,B10,20-14,.7742,116.7,9,104.8,214,66.9,72,-.043,282,.6361,65,105.2,59,100.2,69,.3625,322
2015-04-12,54,Temple,Amer,26-11,.7641,103.4,143,93.4,18,65.8,122,+.065,42,.5574,101,102.9,117,100.8,91,.5546,101
2015-04-12,55,Richmond,A10,21-14,.7595,105.5,101,95.4,46,62.6,286,-.077,327,.5777,86,103.6,94,100.9,94,.5043,157
2015-04-12,56,Rhode Island,A10,23-10,.7585,100.9,196,91.3,9,66.6,87,-.005,198,.5442,106,102.2,166,100.6,86,.4361,243
2015-04-12,57,Alabama,SEC,19-15,.7581,108.9,50,98.6,94,62.4,293,-.031,253,.6746,35,105.7,43,99.2,33,.4820,189
2015-04-12,58,Minnesota,B10,18-15,.7570,110.1,43,99.7,106,67.6,44,-.099,342,.6459,59,104.5,74,99.2,34,.3728,304
2015-04-12,59,Syracuse,ACC,18-13,.7557,103.3,145,93.7,20,66.6,88,-.024,239,.6733,37,106.2,25,99.7,51,.4759,195
2015-04-12,60,Buffalo 12,MAC,23-10,.7523,108.7,54,98.7,97,68.8,23,+.001,182,.5679,92,104.7,71,102.2,143,.6032,41
2015-04-12,61,Valparaiso 13,Horz,28-6,.7482,104.1,125,94.7,33,62.6,284,+.053,58,.4473,199,102.2,163,104.1,251,.4013,279
2015-04-12,62,Texas A&M,SEC,21-12,.7454,106.4,80,96.9,60,64.2,204,-.010,210,.6055,75,104.1,81,100.3,74,.4330,247
2015-04-12,63,Arizona St.,P12,18-16,.7444,107.2,69,97.7,79,66.3,102,-.034,264,.6478,56,104.4,76,99.0,25,.4121,273
2015-04-12,64,Georgia St. 14,SB,25-10,.7400,109.3,47,99.8,110,62.7,281,-.003,192,.4768,161,100.8,258,101.6,118,.5801,73
2015-04-12,65,TCU,B12,18-15,.7378,105.4,105,96.3,53,64.4,192,-.080,330,.5769,87,103.5,102,100.7,88,.1751,351
2015-04-12,66,Old Dominion,CUSA,27-8,.7273,103.6,136,95.1,39,60.5,337,+.047,70,.4570,182,101.7,192,103.3,207,.4617,207
2015-04-12,67,South Carolina,SEC,17-16,.7263,102.7,158,94.3,26,64.3,196,-.048,289,.6842,29,105.8,38,99.0,24,.4913,174
