Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2021-02-28,1,Gonzaga,WCC,24-0,+36.68,126.0,1,89.3,10,75.0,4,+.017,130,+5.65,105,105.3,107,99.6,105,+5.21,105
2021-02-28,2,Michigan,B10,18-1,+33.91,121.6,5,87.6,4,67.6,227,+.036,99,+14.90,16,110.9,10,96.0,24,+2.42,152
2021-02-28,3,Baylor,B12,18-1,+31.37,121.9,4,90.6,16,68.6,178,+.046,83,+5.90,99,105.3,108,99.4,100,-5.46,270
2021-02-28,4,Houston,Amer,20-3,+29.80,118.0,9,88.2,5,65.7,307,-.034,252,+5.98,98,104.4,123,98.4,80,+1.88,165
2021-02-28,5,Iowa,B10,18-7,+29.66,124.9,2,95.3,59,69.8,115,-.040,264,+15.25,14,110.4,15,95.2,10,-5.45,267
2021-02-28,6,Illinois,B10,18-6,+27.35,118.0,10,90.6,17,70.9,72,+.008,151,+15.58,13,110.8,13,95.2,13,+7.82,72
2021-02-28,7,Ohio St.,B10,18-7,+25.62,122.6,3,97.0,81,67.3,248,+.006,153,+16.16,7,110.8,12,94.6,5,+2.03,162
2021-02-28,8,Alabama,SEC,19-6,+24.44,111.9,37,87.5,3,74.5,7,+.003,162,+13.23,23,109.4,25,96.2,28,+8.47,63
2021-02-28,9,Florida St.,ACC,14-4,+23.48,118.2,8,94.7,53,70.1,101,+.009,148,+11.07,44,108.0,49,96.9,41,+4.11,122
2021-02-28,10,Villanova,BE,15-4,+23.35,120.2,6,96.8,78,65.4,319,+.046,84,+10.96,46,108.4,43,97.5,59,+6.84,86
2021-02-28,11,Loyola Chicago,MVC,21-4,+23.19,109.7,68,86.5,1,64.5,338,-.022,230,+2.89,127,104.1,132,101.3,133,+4.75,113
2021-02-28,12,Wisconsin,B10,16-9,+23.19,112.0,36,88.8,7,65.2,324,-.020,226,+15.16,15,110.3,16,95.2,12,+0.65,185
2021-02-28,13,Virginia,ACC,15-6,+22.98,115.7,15,92.7,32,60.2,357,+.022,122,+11.22,42,109.8,20,98.6,85,-0.23,199
2021-02-28,14,Purdue,B10,16-8,+22.82,113.3,25,90.4,15,66.6,274,+.013,139,+15.88,10,111.4,7,95.5,17,+5.02,110
2021-02-28,15,Creighton,BE,17-6,+22.61,116.8,12,94.2,46,69.2,145,-.034,253,+10.52,54,107.3,65,96.8,36,-3.26,244
2021-02-28,16,Colorado,P12,19-7,+22.26,114.8,17,92.6,28,67.0,261,-.044,271,+8.87,72,106.8,74,97.9,66,-0.51,202
2021-02-28,17,West Virginia,B12,17-6,+22.07,117.2,11,95.1,55,69.6,125,-.001,181,+13.53,21,108.9,37,95.4,15,+12.62,28
2021-02-28,18,Arkansas,SEC,19-5,+22.02,112.2,33,90.1,13,72.6,28,+.061,60,+9.73,61,107.7,55,98.0,67,-6.38,283
2021-02-28,19,Kansas,B12,18-8,+21.99,111.0,50,89.0,8,68.5,183,+.024,117,+14.37,17,110.1,17,95.7,19,+11.06,38
2021-02-28,20,San Diego St.,MWC,19-4,+21.77,110.8,52,89.1,9,66.4,284,-.009,203,+4.25,116,104.9,114,100.7,122,+9.89,50
2021-02-28,21,USC,P12,19-6,+21.43,112.9,27,91.5,21,67.7,220,-.010,204,+8.89,71,107.0,71,98.1,72,+3.89,125
2021-02-28,22,BYU,WCC,19-5,+21.20,113.6,20,92.4,26,67.9,211,+.047,81,+7.77,83,106.6,78,98.8,88,+7.06,82
2021-02-28,23,Texas Tech,B12,15-8,+20.96,112.1,34,91.2,19,66.0,299,-.077,320,+9.87,60,107.1,68,97.2,49,-6.30,280
2021-02-28,24,Tennessee,SEC,16-7,+20.69,109.0,74,88.4,6,67.3,249,-.002,185,+10.53,53,108.0,51,97.4,57,-1.67,220
2021-02-28,25,Texas,B12,14-7,+20.35,113.5,23,93.2,34,69.1,147,-.025,235,+12.82,28,108.9,39,96.1,25,+7.64,76
2021-02-28,26,Maryland,B10,15-10,+20.19,112.6,29,92.4,27,65.2,323,-.010,206,+15.62,12,109.8,22,94.2,3,-1.72,223
2021-02-28,27,Rutgers,B10,13-9,+20.15,110.3,58,90.2,14,68.1,201,+.003,160,+16.74,5,112.8,2,96.1,26,-6.21,278
2021-02-28,28,Florida,SEC,13-6,+20.01,112.6,30,92.6,29,69.2,141,+.035,102,+13.17,25,109.7,24,96.5,31,+8.41,65
2021-02-28,29,Connecticut,BE,12-6,+19.64,112.3,32,92.6,30,65.7,310,-.056,288,+11.20,43,108.0,50,96.8,37,-4.44,257
2021-02-28,30,LSU,SEC,14-8,+18.90,120.0,7,101.1,145,71.1,65,-.018,224,+11.51,40,107.0,72,95.5,16,-0.03,193
2021-02-28,31,St. Bonaventure,A10,13-3,+18.61,111.9,39,93.3,36,65.2,326,+.042,88,+6.13,95,105.4,102,99.3,99,+2.07,159
2021-02-28,32,Georgia Tech,ACC,13-8,+18.56,114.3,18,95.7,64,67.7,223,-.049,280,+11.06,45,108.2,45,97.1,47,-2.76,235
2021-02-28,33,Oklahoma,B12,14-7,+18.42,112.1,35,93.6,39,67.9,213,+.001,167,+10.65,50,108.0,48,97.4,55,-0.70,205
2021-02-28,34,North Carolina,ACC,15-8,+18.24,109.8,65,91.5,22,71.7,44,+.020,125,+12.47,34,109.8,23,97.3,52,+7.03,84
2021-02-28,35,Duke,ACC,11-9,+17.67,115.8,14,98.1,97,68.9,162,-.104,337,+10.76,48,108.4,44,97.7,62,+3.75,131
2021-02-28,36,Oklahoma St.,B12,16-6,+17.54,108.8,76,91.3,20,71.7,49,+.023,121,+10.70,49,108.5,42,97.8,64,+3.15,140
2021-02-28,37,Indiana,B10,12-12,+17.51,111.4,46,93.9,42,66.4,286,-.030,243,+17.34,3,111.6,6,94.2,4,+7.96,70
2021-02-28,38,Clemson,ACC,15-5,+17.27,106.7,109,89.4,11,65.1,327,+.172,4,+13.52,22,109.4,28,95.8,21,+10.98,40
2021-02-28,39,UCLA,P12,17-6,+16.76,113.7,19,96.9,79,64.6,335,+.081,38,+9.60,63,107.7,58,98.1,71,+7.79,73
2021-02-28,40,Penn St.,B10,8-13,+16.66,111.9,38,95.3,58,69.7,119,-.058,294,+19.40,2,112.7,3,93.3,1,+10.99,39
2021-02-28,41,Oregon,P12,16-5,+16.52,111.9,40,95.4,60,67.5,236,+.054,69,+8.08,80,106.6,76,98.6,84,+1.65,169
2021-02-28,42,Seton Hall,BE,13-10,+16.49,112.5,31,96.0,67,67.3,247,-.014,216,+12.72,30,109.1,33,96.3,30,+9.76,51
2021-02-28,43,Arizona,P12,17-8,+16.47,113.6,22,97.1,83,68.3,189,-.010,208,+7.28,87,106.3,84,99.0,96,-6.75,288
2021-02-28,44,Louisville,ACC,13-5,+16.41,109.1,72,92.7,31,66.4,283,+.157,6,+11.97,39,109.3,29,97.3,53,+7.08,81
2021-02-28,45,Virginia Tech,ACC,15-5,+16.11,110.5,55,94.4,48,66.1,295,+.087,33,+7.66,85,107.1,67,99.5,102,-0.48,201
2021-02-28,46,Memphis,Amer,14-6,+16.07,103.4,152,87.3,2,72.1,35,-.063,300,+4.91,111,103.7,141,98.8,89,+0.13,192
2021-02-28,47,Missouri,SEC,14-7,+15.80,111.7,44,95.9,66,68.9,161,+.100,25,+13.58,19,108.9,38,95.3,14,+8.60,61
2021-02-28,48,SMU,Amer,11-4,+15.78,111.3,47,95.5,61,68.8,165,+.056,64,+7.14,88,104.2,127,97.1,46,-9.21,306
2021-02-28,49,VCU,A10,17-6,+15.71,105.8,123,90.1,12,69.8,114,+.035,100,+6.88,91,105.8,93,98.9,93,+3.81,129
2021-02-28,50,Saint Louis,A10,12-5,+15.65,110.5,56,94.8,54,68.4,185,-.031,246,+2.80,129,103.9,135,101.1,130,-3.20,242
2021-02-28,51,Kentucky,SEC,8-14,+15.63,107.7,94,92.1,24,68.1,202,-.125,346,+16.50,6,111.2,8,94.7,6,+15.11,15
2021-02-28,52,Toledo,MAC,19-6,+15.59,116.2,13,100.6,137,68.9,159,-.001,182,+2.33,138,104.5,117,102.1,147,+5.58,99
2021-02-28,53,Xavier,BE,13-5,+15.45,111.7,43,96.3,70,69.2,143,+.074,51,+9.30,65,108.2,47,98.9,90,+1.94,163
2021-02-28,54,Boise St.,MWC,18-6,+15.39,109.8,62,94.4,49,69.5,131,+.013,140,+3.48,123,104.4,122,100.9,126,+13.91,21
2021-02-28,55,Drake,MVC,24-3,+15.30,113.6,21,98.3,101,67.1,257,+.097,27,-0.26,165,102.4,180,102.6,163,-10.81,311
2021-02-28,56,Utah St.,MWC,15-7,+15.27,107.3,98,92.1,25,69.7,118,-.054,285,+3.00,126,103.5,150,100.5,119,+6.22,92
2021-02-28,57,Richmond,A10,13-6,+15.27,113.5,24,98.2,98,68.6,180,-.004,190,+8.82,74,106.9,73,98.1,69,+9.56,53
2021-02-28,58,Minnesota,B10,13-12,+14.95,111.4,45,96.5,74,70.0,107,+.028,111,+16.12,8,111.2,9,95.1,8,-1.30,213
2021-02-28,59,Mississippi,SEC,13-10,+14.71,106.5,113,91.8,23,65.6,312,-.062,299,+9.27,66,107.3,63,98.1,70,-7.86,299
2021-02-28,60,Wright St.,Horz,18-5,+14.50,109.7,66,95.2,57,71.2,64,-.058,295,-3.50,222,102.9,169,106.4,320,+5.89,95
2021-02-28,61,Syracuse,ACC,13-8,+14.42,112.6,28,98.2,99,69.7,117,+.016,133,+9.49,64,107.8,53,98.3,78,+0.43,190
2021-02-28,62,Michigan St.,B10,13-10,+13.85,108.3,82,94.5,50,68.8,164,+.102,22,+15.92,9,112.0,5,96.0,23,-0.87,207
2021-02-28,63,North Texas,CUSA,13-7,+13.43,106.7,110,93.3,35,64.4,341,-.067,306,+3.50,122,104.2,130,100.7,123,+5.02,109
2021-02-28,64,Auburn,SEC,12-13,+13.32,111.8,41,98.5,102,72.0,41,-.053,283,+12.55,32,108.5,41,95.9,22,+3.84,127
2021-02-28,65,Notre Dame,ACC,9-13,+13.25,115.5,16,102.2,175,67.1,255,-.085,325,+13.68,18,110.6,14,96.9,43,+13.29,25
2021-02-28,66,Mississippi St.,SEC,13-12,+13.12,106.5,112,93.4,37,66.0,298,-.076,318,+9.61,62,106.5,79,96.9,42,-2.49,232
2021-02-28,67,Colorado St.,MWC,15-4,+13.12,107.4,95,94.3,47,70.2,97,+.075,49,+2.41,136,103.8,137,101.4,134,-0.09,195
2021-02-28,68,Davidson,A10,12-7,+12.97,113.0,26,100.0,126,62.9,351,-.073,312,+4.79,113,104.6,115,99.8,109,-0.08,194
2021-02-28,69,Providence,BE,12-11,+12.77,109.8,64,97.0,82,66.5,278,-.000,179,+12.62,31,109.2,30,96.6,32,+6.26,90
2021-02-28,70,Stanford,P12,14-11,+12.65,106.1,120,93.5,38,69.6,124,-.004,191,+10.53,52,108.2,46,97.7,61,+7.96,69
2021-02-28,71,Northwestern,B10,7-14,+12.42,106.3,119,93.9,41,69.1,150,-.132,348,+20.15,1,114.1,1,93.9,2,-19.82,327
2021-02-28,72,N.C. State,ACC,12-9,+12.41,109.7,67,97.3,85,68.3,193,-.011,210,+8.84,73,107.7,56,98.9,91,-7.60,298
2021-02-28,73,St. John's,BE,14-10,+12.35,111.7,42,99.4,117,73.9,11,+.020,124,+9.91,58,107.4,62,97.5,58,-3.62,251
2021-02-28,74,Buffalo,MAC,12-7,+12.05,108.3,84,96.2,68,74.5,6,-.143,352,+0.75,157,104.4,120,103.7,199,+1.07,175
2021-02-28,75,Wichita St.,Amer,13-4,+12.04,110.5,54,98.5,104,67.8,215,+.162,5,+10.33,56,106.5,81,96.1,27,+10.49,45
2021-02-28,76,UC Santa Barbara,BW,17-4,+11.80,108.2,87,96.4,72,65.6,313,+.055,67,+0.12,164,102.9,168,102.8,170,+0.98,178
2021-02-28,77,Marquette,BE,11-13,+11.48,109.3,70,97.8,92,67.7,225,-.036,256,+13.19,24,109.8,21,96.6,33,+5.03,108
2021-02-28,78,Marshall,CUSA,13-6,+11.47,111.1,49,99.6,122,72.9,19,-.068,307,+1.85,144,103.3,157,101.5,135,-0.11,196
2021-02-28,79,Saint Mary's,WCC,13-8,+11.46,102.3,177,90.8,18,63.4,348,+.046,82,+7.08,89,106.6,77,99.5,103,+0.70,182
2021-02-28,80,Louisiana Tech,CUSA,19-6,+11.33,104.4,140,93.0,33,69.5,132,+.027,114,-0.78,171,101.8,193,102.6,158,-9.99,310
2021-02-28,81,Pittsburgh,ACC,9-10,+10.59,108.1,90,97.6,90,69.0,157,-.067,304,+9.91,59,108.6,40,98.7,86,-5.45,268
2021-02-28,82,Utah,P12,10-11,+10.57,109.1,73,98.5,106,67.5,234,-.057,293,+10.03,57,107.6,61,97.5,60,-9.22,307
2021-02-28,83,Liberty,ASun,20-5,+10.24,110.5,53,100.3,128,63.2,349,-.035,255,-6.66,294,99.2,275,105.8,301,+1.62,171
2021-02-28,84,Western Kentucky,CUSA,16-5,+10.22,108.3,83,98.1,94,68.4,184,+.118,15,+3.14,125,103.5,149,100.4,118,+9.26,55
2021-02-28,85,Belmont,OVC,24-3,+9.70,110.2,61,100.5,134,71.3,58,+.038,95,-7.23,307,98.6,290,105.8,304,-6.49,285
2021-02-28,86,Dayton,A10,12-8,+9.69,108.5,80,98.8,107,66.0,297,+.007,152,+5.80,102,104.2,128,98.4,83,+3.58,133
2021-02-28,87,Kent St.,MAC,15-6,+9.68,107.7,93,98.1,95,70.2,96,+.002,164,+2.44,134,106.1,88,103.6,195,+8.03,67
2021-02-28,88,Georgetown,BE,8-11,+9.37,106.3,118,96.9,80,70.0,110,-.021,228,+12.21,36,109.4,27,97.2,48,+3.66,132
2021-02-28,89,Georgia,SEC,14-10,+9.36,108.6,79,99.2,116,73.4,15,+.081,39,+10.54,51,107.3,64,96.8,35,-7.25,292
2021-02-28,90,Missouri St.,MVC,16-6,+9.29,108.2,88,98.9,109,69.6,122,+.061,61,+2.33,139,103.5,147,101.2,132,-12.88,318
2021-02-28,91,Furman,SC,16-8,+9.15,109.8,63,100.7,138,68.0,207,-.063,301,+0.72,158,103.4,153,102.7,164,+1.33,173
2021-02-28,92,Colgate,Pat,11-1,+9.08,109.5,69,100.4,133,73.1,18,+.050,73,-7.85,316,99.0,280,106.8,331,-99.00,330
2021-02-28,93,Rhode Island,A10,10-14,+9.02,104.7,137,95.7,63,69.4,133,-.114,341,+8.47,76,106.5,80,98.0,68,+10.47,46
2021-02-28,94,Nevada,MWC,14-8,+8.91,107.2,100,98.3,100,69.8,116,-.040,263,+2.01,143,103.0,164,101.0,128,+4.44,118
2021-02-28,95,South Carolina,SEC,6-12,+8.81,106.0,122,97.2,84,74.7,5,-.071,310,+13.54,20,109.1,32,95.5,18,+8.75,60
2021-02-28,96,UCF,Amer,8-11,+8.71,107.2,99,98.5,103,67.1,258,+.026,115,+12.73,29,107.7,57,95.0,7,+24.74,1
2021-02-28,97,Vanderbilt,SEC,7-13,+8.18,110.8,51,102.7,181,69.2,140,-.144,353,+11.23,41,107.0,70,95.8,20,-7.38,295
2021-02-28,98,Arizona St.,P12,10-11,+8.09,108.9,75,100.8,142,72.8,23,-.010,205,+9.11,69,107.3,66,98.2,74,+7.11,80
2021-02-28,99,Oregon St.,P12,13-11,+8.02,106.9,106,98.9,108,65.6,314,+.037,97,+8.09,79,107.0,69,98.9,94,-7.92,300
2021-02-28,100,Abilene Christian,Slnd,19-4,+8.00,102.6,172,94.6,52,69.7,120,-.040,262,-9.39,335,97.6,320,107.0,335,+2.43,151
2021-02-28,101,Cincinnati,Amer,9-9,+7.86,105.4,127,97.5,89,71.2,63,+.071,52,+9.20,68,106.0,91,96.8,38,+9.56,52
2021-02-28,102,Ohio,MAC,13-7,+7.79,111.2,48,103.5,194,69.4,135,+.010,146,+1.67,148,104.3,126,102.6,160,+0.77,180
2021-02-28,103,Loyola Marymount,WCC,12-8,+7.77,107.4,97,99.6,123,67.2,253,+.037,98,+5.36,106,104.5,118,99.1,98,+3.84,126
2021-02-28,104,San Francisco,WCC,10-13,+7.76,106.8,107,99.1,112,68.5,182,-.100,334,+5.72,104,105.4,103,99.7,107,+2.54,149
2021-02-28,105,Washington St.,P12,14-12,+7.67,101.7,196,94.0,43,68.0,210,+.005,155,+6.39,93,106.0,90,99.7,106,-11.11,313
2021-02-28,106,Akron,MAC,14-6,+7.62,108.8,77,101.2,149,69.5,127,+.033,104,+2.56,133,105.4,101,102.9,171,+18.61,9
2021-02-28,107,UC Riverside,BW,11-7,+7.51,104.9,135,97.4,87,66.9,268,-.134,349,-2.39,202,100.7,229,103.1,179,-2.58,233
2021-02-28,108,Butler,BE,9-13,+7.24,101.8,192,94.5,51,65.2,325,+.043,86,+12.50,33,109.4,26,96.9,40,-1.37,214
2021-02-28,109,Nebraska,B10,6-17,+7.16,101.0,209,93.8,40,72.4,33,-.119,343,+17.09,4,112.2,4,95.1,9,+3.77,130
2021-02-28,110,Winthrop,BSth,20-1,+7.13,104.8,136,97.7,91,73.9,12,+.025,116,-7.16,304,98.7,286,105.8,300,+2.57,148
