Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2021-03-25,1,Gonzaga 1,WCC,28-0,+37.35,126.4,1,89.1,7,74.3,4,+.018,133,+8.73,91,106.3,94,97.6,96,+6.03,115
2021-03-25,2,Baylor 1,B12,24-2,+29.74,122.8,3,93.1,37,68.5,157,+.047,76,+9.87,83,106.4,90,96.5,73,-3.09,260
2021-03-25,3,Michigan 1,B10,22-4,+29.29,118.6,8,89.3,9,66.9,246,+.029,111,+15.72,19,111.0,12,95.3,39,+2.54,180
2021-03-25,4,Houston 2,Amer,26-3,+29.27,119.1,7,89.9,11,64.7,325,-.000,181,+7.48,102,104.1,149,96.6,75,+2.19,188
2021-03-25,5,Illinois 1,B10,24-7,+28.91,117.7,9,88.8,6,70.5,79,+.022,129,+18.06,5,112.0,5,94.0,11,+10.17,62
2021-03-25,6,USC 6,P12,24-7,+26.96,115.0,15,88.0,5,67.1,236,-.008,201,+14.70,34,109.8,33,95.1,38,+6.21,110
2021-03-25,7,Iowa 2,B10,22-9,+26.79,123.3,2,96.5,75,69.9,92,-.027,244,+16.33,16,110.1,26,93.8,8,-5.12,288
2021-03-25,8,Alabama 2,SEC,26-6,+25.59,112.9,28,87.3,3,73.3,12,+.027,114,+14.44,39,109.6,42,95.1,37,+9.53,68
2021-03-25,9,Loyola Chicago 8,MVC,26-4,+25.55,111.7,35,86.1,1,63.8,342,-.015,218,+6.14,115,105.3,112,99.1,122,+4.97,137
2021-03-25,10,Colorado 5,P12,23-9,+24.44,115.8,13,91.4,24,66.2,277,-.025,238,+14.76,31,109.7,38,95.0,30,+3.39,164
2021-03-25,11,Villanova 5,BE,18-6,+23.54,119.8,6,96.3,71,64.6,332,-.004,192,+13.03,54,108.6,62,95.5,48,+8.04,91
2021-03-25,12,Ohio St. 2,B10,21-10,+23.42,120.3,4,96.9,81,66.8,252,-.012,212,+17.74,8,111.4,8,93.7,5,+3.42,163
2021-03-25,13,Florida St. 4,ACC,18-6,+23.27,115.6,14,92.3,31,70.0,89,-.008,202,+13.07,53,109.1,51,96.0,57,+4.37,146
2021-03-25,14,Wisconsin 9,B10,18-13,+22.25,112.6,29,90.4,16,64.6,329,-.052,290,+18.03,6,111.9,7,93.8,9,+1.45,198
2021-03-25,15,Arkansas 3,SEC,24-6,+22.07,111.4,38,89.4,10,72.9,17,+.067,47,+12.12,67,108.6,60,96.5,72,-4.29,274
2021-03-25,16,Virginia 4,ACC,18-7,+21.91,114.6,18,92.7,33,59.9,357,+.025,120,+12.51,61,109.9,30,97.4,92,+0.34,210
2021-03-25,17,Oregon 7,P12,21-6,+21.79,116.7,10,94.9,52,67.3,227,+.047,77,+13.95,44,109.8,36,95.9,55,+3.68,158
2021-03-25,18,BYU 6,WCC,20-7,+21.10,113.4,25,92.3,29,67.6,211,+.037,91,+12.25,65,108.9,54,96.7,76,+9.98,64
2021-03-25,19,Texas Tech 6,B12,18-11,+21.07,112.1,33,91.0,21,65.1,317,-.099,340,+12.20,66,108.0,68,95.8,54,-4.98,285
2021-03-25,20,Creighton 5,BE,22-8,+21.03,113.6,24,92.6,32,68.8,143,+.016,140,+12.63,60,108.1,66,95.5,47,-0.97,235
2021-03-25,21,Connecticut 7,BE,15-8,+20.80,113.0,27,92.2,27,65.6,308,-.068,310,+13.18,51,108.1,67,94.9,26,-1.36,242
2021-03-25,22,UCLA 11,P12,20-9,+20.45,116.1,12,95.7,63,64.1,337,+.030,108,+15.24,23,109.8,34,94.6,22,+9.87,65
2021-03-25,23,LSU 8,SEC,19-10,+20.40,119.9,5,99.5,125,70.7,70,-.007,200,+14.80,30,108.5,63,93.7,7,+1.16,202
2021-03-25,24,Purdue 4,B10,18-10,+20.32,113.0,26,92.7,34,66.2,278,+.010,148,+16.60,14,111.0,13,94.4,18,+6.01,116
2021-03-25,25,San Diego St. 6,MWC,23-5,+20.10,110.8,45,90.7,18,65.6,307,+.027,116,+7.46,103,106.4,92,98.9,117,+13.23,32
2021-03-25,26,West Virginia 3,B12,19-10,+19.98,116.3,11,96.3,72,69.2,125,-.056,295,+14.69,35,109.2,48,94.5,20,+13.91,28
2021-03-25,27,Tennessee 5,SEC,18-9,+19.83,107.8,86,88.0,4,67.2,232,-.013,215,+12.98,55,108.6,59,95.6,51,-0.46,224
2021-03-25,28,Texas 3,B12,19-8,+19.63,112.5,30,92.9,35,68.7,146,-.004,189,+13.90,45,108.7,58,94.8,25,+8.29,83
2021-03-25,29,Kansas 3,B12,21-9,+19.23,109.5,61,90.3,14,68.2,178,+.070,44,+15.16,26,110.1,27,95.0,28,+10.48,60
2021-03-25,30,Arizona,P12,17-9,+19.18,115.0,16,95.8,65,67.8,200,-.017,221,+12.68,56,108.8,57,96.1,61,-4.13,272
2021-03-25,31,St. Bonaventure 9,A10,16-5,+19.06,109.8,56,90.7,19,64.9,320,+.016,139,+8.55,94,106.4,91,97.8,102,+2.54,179
2021-03-25,32,North Carolina 8,ACC,18-11,+19.01,110.1,51,91.1,22,71.6,43,-.005,194,+15.18,25,111.0,14,95.8,52,+8.12,90
2021-03-25,33,Georgia Tech 9,ACC,17-9,+18.00,113.7,23,95.7,62,67.4,223,-.005,193,+13.17,52,108.8,56,95.6,49,-0.92,234
2021-03-25,34,Oklahoma St. 4,B12,21-9,+18.00,108.9,69,90.9,20,72.3,25,+.038,90,+14.75,32,110.6,21,95.8,53,+5.65,121
2021-03-25,35,Duke,ACC,13-11,+17.96,114.5,19,96.5,76,68.6,152,-.109,347,+12.67,58,109.1,49,96.5,69,+5.56,126
2021-03-25,36,Maryland 10,B10,17-14,+17.59,111.4,37,93.8,41,64.8,321,-.024,235,+17.06,11,110.1,28,93.0,3,-0.99,236
