Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2020-03-01,1,Kansas,B12,26-3,+30.81,115.6,8,84.8,1,67.3,231,+.031,102,+12.74,1,107.3,20,94.6,1,+9.84,11
2020-03-01,2,Gonzaga,WCC,29-2,+26.71,120.4,1,93.7,39,72.2,30,+.045,68,+1.71,117,102.9,129,101.2,104,-1.85,243
2020-03-01,3,Baylor,B12,25-3,+26.52,113.6,16,87.1,4,66.2,278,+.004,180,+9.37,33,106.1,43,96.7,17,+1.21,141
2020-03-01,4,San Diego St.,MWC,28-1,+25.18,115.0,10,89.8,7,65.0,319,+.010,158,+2.61,107,104.9,82,102.3,147,-1.36,228
2020-03-01,5,Duke,ACC,23-6,+24.38,114.6,12,90.3,9,72.1,32,-.013,222,+7.58,46,106.0,44,98.5,53,+2.71,86
2020-03-01,6,Dayton,A10,27-2,+23.70,118.4,2,94.7,50,67.6,213,+.005,177,+3.00,103,104.4,92,101.4,110,-0.19,190
2020-03-01,7,Michigan St.,B10,20-9,+23.31,113.8,15,90.5,12,69.5,106,-.026,246,+11.65,10,108.3,5,96.6,13,+2.26,98
2020-03-01,8,Ohio St.,B10,19-9,+22.09,113.8,14,91.8,20,66.2,277,-.044,285,+10.31,21,107.3,21,97.0,22,-1.50,232
2020-03-01,9,Louisville,ACC,23-6,+21.48,114.9,11,93.4,36,66.9,246,+.014,146,+7.02,54,105.5,59,98.5,54,-0.92,208
2020-03-01,10,Maryland,B10,23-6,+21.22,112.5,24,91.3,17,67.0,240,+.040,78,+10.91,17,107.7,12,96.8,18,+0.07,179
2020-03-01,11,BYU,WCC,24-7,+21.00,117.7,4,96.7,74,69.4,109,-.010,214,+5.80,70,105.7,51,99.9,84,+7.63,19
2020-03-01,12,Michigan,B10,18-10,+20.96,113.4,20,92.4,25,68.5,165,-.046,289,+12.37,4,109.8,1,97.5,29,+1.92,112
2020-03-01,13,Houston,Amer,22-7,+20.80,112.9,23,92.1,22,65.6,302,-.049,297,+5.78,71,104.0,100,98.2,45,+2.32,97
2020-03-01,14,Seton Hall,BE,21-7,+20.77,112.0,29,91.3,16,70.2,73,+.011,157,+10.92,16,107.6,15,96.7,14,+5.22,39
2020-03-01,15,West Virginia,B12,19-10,+20.67,107.2,78,86.6,3,69.4,112,-.042,281,+11.03,15,107.0,30,95.9,8,+6.03,30
2020-03-01,16,Florida St.,ACC,24-5,+20.28,111.6,35,91.4,18,69.6,96,+.058,46,+8.18,42,106.4,40,98.2,44,+1.32,136
2020-03-01,17,Arizona,P12,19-10,+20.27,111.8,31,91.5,19,68.8,147,-.080,326,+8.07,44,106.8,35,98.7,65,+2.69,88
