week,season,game_id,date,status,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,point_differential,winner,attendance,venue,venue_city,venue_state
5,2026,401873270,2027-02-14T23:30Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,SoFi Stadium,Inglewood,CA
