week,season,game_id,date,status,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,point_differential,winner,attendance,venue,venue_city,venue_state
1,2026,401872910,2027-01-16T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
1,2026,401872911,2027-01-16T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
1,2026,401872912,2027-01-17T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
1,2026,401872913,2027-01-17T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
1,2026,401872914,2027-01-17T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
1,2026,401872915,2027-01-18T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
