week,season,game_id,date,status,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,point_differential,winner,attendance,venue,venue_city,venue_state
2,2026,401872916,2027-01-23T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
2,2026,401872917,2027-01-23T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
2,2026,401872918,2027-01-24T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
2,2026,401872919,2027-01-24T05:00Z,Scheduled,TBD,TBD,0,TBD,TBD,0,0,TIE,,,,
