week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
9,2017,400951743,2017-11-03T00:25Z,Buffalo Bills,BUF,21,New York Jets,NYJ,34,New York Jets,13,Final,21,13,3,5,6,16,0,1,69,307,4.4,13,244,29,40,5.2,0,7,41,63,22,2.9,2-2,11,99,3,3,0,26:30,21,6,10,5,6,14,0,0,62,331,5.3,13,137,14,20,6.5,0,1,3,194,41,4.7,3-4,10,66,0,0,0,33:30,77562,MetLife Stadium,East Rutherford,NJ
9,2017,400951761,2017-11-05T18:00Z,Baltimore Ravens,BAL,20,Tennessee Titans,TEN,23,Tennessee Titans,3,Final,24,19,4,1,6,16,3,4,77,341,4.4,11,268,35,53,4.9,2,2,9,73,22,3.3,2-4,6,39,2,0,0,32:22,14,10,3,1,3,11,0,0,52,257,4.9,12,186,19,28,6.0,1,3,32,71,21,3.4,3-3,3,39,1,0,0,27:38,67322,Nissan Stadium,Nashville,TN
9,2017,400951755,2017-11-05T18:00Z,Tampa Bay Buccaneers,TB,10,New Orleans Saints,NO,30,New Orleans Saints,20,Final,14,6,5,3,4,13,0,0,57,200,3.5,11,113,15,28,3.5,0,4,22,87,25,3.5,1-1,7,50,1,1,0,27:42,21,13,8,0,7,13,0,0,60,407,6.8,10,256,22,27,9.1,0,1,7,151,32,4.7,1-1,4,28,2,2,1,32:18,73121,Caesars Superdome,New Orleans,LA
9,2017,400951758,2017-11-05T18:00Z,Los Angeles Rams,LAR,51,New York Giants,NYG,17,Los Angeles Rams,34,Final,20,10,8,2,6,12,0,1,61,473,7.8,12,311,14,22,14.1,0,0,0,162,39,4.2,4-5,6,55,0,0,0,30:30,17,12,4,1,8,16,0,0,66,319,4.8,13,208,20,38,5.2,1,2,12,111,26,4.3,2-2,4,52,3,2,0,29:30,76877,MetLife Stadium,East Rutherford,NJ
9,2017,400951760,2017-11-05T18:00Z,Denver Broncos,DEN,23,Philadelphia Eagles,PHI,51,Philadelphia Eagles,28,Final,14,12,1,1,3,13,1,1,60,226,3.8,12,191,19,38,4.7,2,3,17,35,19,1.8,1-2,14,105,2,0,2,30:06,25,13,9,3,5,13,2,4,67,419,6.3,14,222,16,28,7.4,0,2,12,197,37,5.3,4-4,5,35,1,1,0,29:54,69596,Lincoln Financial Field,Philadelphia,PA
9,2017,400951749,2017-11-05T18:00Z,Atlanta Falcons,ATL,17,Carolina Panthers,CAR,20,Carolina Panthers,3,Final,17,13,3,1,4,12,0,3,58,355,6.1,12,302,24,38,7.6,1,2,11,53,18,2.9,2-2,8,70,1,0,0,27:08,20,6,12,2,4,13,1,2,63,330,5.2,12,129,13,24,5.2,0,1,8,201,38,5.3,2-4,5,29,2,2,0,32:52,74244,Bank of America Stadium,Charlotte,NC
9,2017,400951753,2017-11-05T18:00Z,Cincinnati Bengals,CIN,7,Jacksonville Jaguars,JAX,23,Jacksonville Jaguars,16,Final,8,5,2,1,1,8,0,0,37,148,4.0,10,119,10,18,6.0,0,2,17,29,17,1.7,1-1,8,77,0,0,0,19:46,26,15,7,4,12,18,0,1,78,408,5.2,8,259,24,38,6.8,0,0,0,149,40,3.7,1-4,5,50,1,1,1,40:14,60720,EverBank Stadium,Jacksonville,FL
9,2017,400951751,2017-11-05T18:00Z,Indianapolis Colts,IND,20,Houston Texans,HOU,14,Indianapolis Colts,6,Final,17,8,7,2,4,14,0,0,61,371,6.1,12,279,20,30,8.5,0,3,29,92,28,3.3,0-1,6,68,1,1,0,30:59,19,11,6,2,4,14,0,1,67,288,4.3,11,194,19,44,4.2,0,2,25,94,21,4.5,0-2,7,74,1,1,2,29:01,71709,NRG Stadium,Houston,TX
9,2017,400951763,2017-11-05T21:05Z,Arizona Cardinals,ARI,20,San Francisco 49ers,SF,10,Arizona Cardinals,10,Final,20,11,6,3,7,16,0,0,73,368,5.0,15,201,15,30,6.7,1,0,0,167,43,3.9,2-5,2,25,2,1,0,36:22,17,13,3,1,6,17,0,2,73,329,4.5,14,266,24,51,4.8,1,5,28,63,17,3.7,1-2,8,53,2,1,0,23:38,70133,Levi's Stadium,Santa Clara,CA
9,2017,400951765,2017-11-05T21:05Z,Washington Redskins,WSH,17,Seattle Seahawks,SEA,14,Washington Redskins,3,Final,16,12,2,2,4,13,0,0,60,244,4.1,13,193,21,31,5.2,0,6,54,51,23,2.2,2-3,7,62,1,1,0,27:41,22,14,6,2,5,14,0,0,75,437,5.8,14,289,24,45,6.1,2,2,8,148,28,5.3,1-2,16,138,2,0,0,32:19,68927,Lumen Field,Seattle,WA
9,2017,400951786,2017-11-05T21:25Z,Kansas City Chiefs,KC,17,Dallas Cowboys,DAL,28,Dallas Cowboys,11,Final,17,12,4,1,4,11,0,1,55,323,5.9,10,255,25,34,7.1,1,2,8,68,19,3.6,1-2,8,52,1,0,0,28:43,24,13,10,1,7,12,0,0,65,375,5.8,9,244,21,33,7.2,0,1,5,131,31,4.2,4-4,5,65,0,0,0,31:17,93273,AT&T Stadium,Arlington,TX
9,2017,400951787,2017-11-06T01:30Z,Oakland Raiders,OAK,27,Miami Dolphins,MIA,24,Oakland Raiders,3,Final,20,14,4,2,8,15,0,0,58,379,6.5,11,295,21,30,9.5,1,1,5,84,27,3.1,1-2,10,105,2,1,0,30:56,23,15,4,4,5,12,0,1,61,395,6.5,11,309,34,42,7.2,0,1,2,86,18,4.8,3-3,11,107,1,1,0,29:04,65139,Hard Rock Stadium,Miami Gardens,FL
9,2017,400951790,2017-11-07T01:30Z,Detroit Lions,DET,30,Green Bay Packers,GB,17,Detroit Lions,13,Final,24,19,4,1,8,13,0,0,67,417,6.2,8,353,26,33,10.4,0,1,8,64,33,1.9,2-4,2,19,1,1,0,36:55,21,13,7,1,2,9,0,2,58,311,5.4,9,233,26,38,5.7,0,3,12,78,17,4.6,2-3,2,20,0,0,0,23:05,77575,Lambeau Field,Green Bay,WI
