week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
5,2017,400951552,2017-10-06T00:25Z,New England Patriots,NE,19,Tampa Bay Buccaneers,TB,14,New England Patriots,5,Final,23,15,5,3,4,12,0,0,66,402,6.1,11,289,30,40,6.7,1,3,14,113,23,4.9,1-3,12,108,2,1,0,30:50,26,17,5,4,4,13,0,0,68,409,6.0,12,319,26,46,6.6,0,2,15,90,20,4.5,2-4,9,70,0,0,0,29:10,64476,Raymond James Stadium,Tampa,FL
5,2017,400951554,2017-10-08T17:00Z,Buffalo Bills,BUF,16,Cincinnati Bengals,CIN,20,Cincinnati Bengals,4,Final,17,10,5,2,6,18,0,0,67,221,3.3,12,139,20,37,3.2,1,6,27,82,24,3.4,1-3,6,71,1,0,0,29:59,18,11,4,3,6,15,0,0,64,388,6.1,13,323,22,36,8.7,2,1,5,65,27,2.4,1-4,6,71,3,1,0,30:01,52367,Paycor Stadium,Cincinnati,OH
5,2017,400951556,2017-10-08T17:00Z,New York Jets,NYJ,17,Cleveland Browns,CLE,14,New York Jets,3,Final,14,12,1,1,4,12,0,0,51,212,4.2,11,178,23,30,5.4,1,3,16,34,18,1.9,1-1,9,80,1,0,0,25:34,22,9,9,4,6,14,1,2,70,419,6.0,10,279,24,36,7.5,2,1,2,140,33,4.2,0-3,6,60,3,1,0,34:26,62032,Huntington Bank Field,Cleveland,OH
5,2017,400951558,2017-10-08T17:00Z,Carolina Panthers,CAR,27,Detroit Lions,DET,24,Carolina Panthers,3,Final,16,13,3,0,7,16,0,0,64,362,5.7,12,334,26,33,9.3,0,3,21,28,28,1.0,2-3,11,100,0,0,0,35:23,19,11,4,4,5,13,0,1,56,242,4.3,12,192,23,35,4.7,0,6,37,50,15,3.3,2-3,1,10,1,1,0,24:37,64288,Ford Field,Detroit,MI
5,2017,400951562,2017-10-08T17:00Z,San Francisco 49ers,SF,23,Indianapolis Colts,IND,26,Indianapolis Colts,3,Final,23,19,3,1,4,14,2,2,70,402,5.7,11,336,29,46,7.0,0,2,17,66,22,3.0,2-3,10,77,0,0,0,31:05,25,14,9,2,8,16,0,0,73,447,6.1,13,288,22,34,7.6,1,4,26,159,35,4.5,1-4,7,62,1,0,0,37:17,65612,Lucas Oil Stadium,Indianapolis,IN
5,2017,400951646,2017-10-08T17:00Z,Tennessee Titans,TEN,10,Miami Dolphins,MIA,16,Miami Dolphins,6,Final,14,9,3,2,2,13,0,0,58,188,3.2,15,119,21,32,3.1,0,6,22,69,20,3.5,1-1,11,77,2,2,0,30:15,12,7,5,0,5,15,0,0,59,178,3.0,14,78,12,27,2.8,1,1,14,100,31,3.2,1-1,5,23,2,1,2,29:45,65135,Hard Rock Stadium,Miami Gardens,FL
5,2017,400951650,2017-10-08T17:00Z,Los Angeles Chargers,LAC,27,New York Giants,NYG,22,Los Angeles Chargers,5,Final,21,12,7,2,8,18,0,0,73,382,5.2,14,258,21,44,5.9,1,0,0,124,29,4.3,2-5,11,87,1,0,0,31:45,18,8,9,1,5,15,0,1,66,335,5.1,14,183,21,36,4.5,1,5,42,152,25,6.1,0-0,10,67,2,1,0,28:15,77373,MetLife Stadium,East Rutherford,NJ
5,2017,400951651,2017-10-08T17:00Z,Arizona Cardinals,ARI,7,Philadelphia Eagles,PHI,34,Philadelphia Eagles,27,Final,16,13,1,2,4,14,2,3,60,307,5.1,11,276,28,44,6.0,0,2,15,31,14,2.2,1-1,7,61,1,1,0,24:13,19,11,5,3,9,14,0,0,64,419,6.5,11,297,21,30,9.6,1,1,7,122,33,3.7,2-4,5,60,1,0,0,35:47,69596,Lincoln Financial Field,Philadelphia,PA
5,2017,400951655,2017-10-08T17:00Z,Jacksonville Jaguars,JAX,30,Pittsburgh Steelers,PIT,9,Jacksonville Jaguars,21,Final,15,5,10,0,6,12,0,0,53,313,5.9,10,82,8,14,5.1,1,2,13,231,37,6.2,1-1,4,19,1,0,2,28:52,21,16,5,0,7,15,0,0,77,371,4.8,12,301,33,55,5.3,5,2,11,70,20,3.5,0-3,5,37,5,0,0,31:08,66237,Acrisure Stadium,Pittsburgh,PA
5,2017,400951659,2017-10-08T20:05Z,Baltimore Ravens,BAL,30,Oakland Raiders,OAK,17,Baltimore Ravens,13,Final,19,8,11,0,7,14,0,0,65,365,5.6,9,222,19,26,8.5,0,0,0,143,39,3.7,2-5,1,5,0,0,2,33:43,15,8,7,0,6,12,0,1,54,245,4.5,10,137,13,26,4.7,0,3,22,108,25,4.3,1-2,3,24,1,1,0,26:17,54980,Oakland Coliseum,Oakland,CA
