week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
4,2017,400951678,2017-09-29T00:25Z,Chicago Bears,CHI,14,Green Bay Packers,GB,35,Green Bay Packers,21,Final,20,11,7,2,5,12,2,2,64,308,4.8,11,205,21,33,6.0,2,1,13,103,30,3.4,2-2,8,62,4,2,0,31:51,17,9,5,3,7,14,1,1,53,260,4.9,11,169,19,27,5.8,0,2,10,91,24,3.8,5-5,7,55,0,0,0,28:09,78362,Lambeau Field,Green Bay,WI
4,2017,400950241,2017-10-01T13:30Z,New Orleans Saints,NO,20,Miami Dolphins,MIA,0,New Orleans Saints,20,Final,22,16,4,2,6,13,1,2,70,347,5.0,9,261,29,41,6.2,0,1,7,86,28,3.1,2-4,8,71,0,0,0,34:28,11,7,3,1,1,8,0,1,47,186,4.0,9,128,20,28,4.0,1,4,36,58,15,3.9,0-1,11,90,1,0,0,25:32,84423,Wembley Stadium,London,
4,2017,400951685,2017-10-01T17:00Z,Buffalo Bills,BUF,23,Atlanta Falcons,ATL,17,Buffalo Bills,6,Final,15,8,7,0,6,13,0,0,59,281,4.8,10,164,12,20,7.1,0,3,18,117,36,3.3,1-2,9,55,0,0,2,28:45,25,13,10,2,5,13,1,2,72,389,5.4,10,242,24,42,5.6,2,1,0,147,29,5.1,2-4,4,45,3,1,0,31:15,71273,Mercedes-Benz Stadium,Atlanta,GA
4,2017,400951712,2017-10-01T17:00Z,Cincinnati Bengals,CIN,31,Cleveland Browns,CLE,7,Cincinnati Bengals,24,Final,25,15,8,2,6,11,0,0,63,350,5.6,11,264,25,30,8.0,0,3,22,86,30,2.9,3-3,8,66,1,1,0,35:02,16,9,3,4,5,16,1,2,61,215,3.5,11,170,21,42,3.9,1,2,13,45,17,2.6,1-2,4,28,1,0,0,24:58,67431,Huntington Bank Field,Cleveland,OH
4,2017,400951716,2017-10-01T17:00Z,Los Angeles Rams,LAR,35,Dallas Cowboys,DAL,30,Los Angeles Rams,5,Final,24,14,9,1,5,13,0,0,68,412,6.1,12,244,21,36,6.6,0,1,11,168,31,5.4,1-4,7,41,0,0,0,30:32,22,12,9,1,7,14,1,2,65,440,6.8,10,251,20,36,6.6,1,2,1,189,27,7.0,3-4,4,45,2,1,0,29:28,91869,AT&T Stadium,Arlington,TX
4,2017,400951724,2017-10-01T17:00Z,Detroit Lions,DET,14,Minnesota Vikings,MIN,7,Detroit Lions,7,Final,19,14,5,0,3,13,0,0,68,251,3.7,12,154,19,31,4.2,0,6,55,97,31,3.1,1-3,6,60,0,0,0,36:27,15,9,4,2,3,10,0,1,54,284,5.3,11,197,16,30,6.2,0,2,22,87,22,4.0,1-2,2,10,3,3,0,23:33,66730,U.S. Bank Stadium,Minneapolis,MN
4,2017,400951727,2017-10-01T17:00Z,Carolina Panthers,CAR,33,New England Patriots,NE,30,Carolina Panthers,3,Final,28,18,7,3,6,9,0,0,60,444,7.4,9,304,22,29,9.8,1,2,12,140,29,4.8,3-5,1,33,2,1,0,28:53,24,18,5,1,7,14,2,2,67,373,5.6,9,293,32,45,6.1,0,3,14,80,19,4.2,3-4,7,55,0,0,0,31:07,65878,Gillette Stadium,Foxborough,MA
4,2017,400951730,2017-10-01T17:00Z,Jacksonville Jaguars,JAX,20,New York Jets,NYJ,23,New York Jets,3,Final,20,8,9,3,4,15,0,0,75,311,4.1,14,136,15,35,3.8,1,1,4,175,39,4.5,1-3,6,47,1,0,2,35:08,18,12,6,0,6,17,1,1,69,471,6.8,15,215,23,32,5.8,1,5,40,256,32,8.0,0-2,10,70,2,1,0,34:24,77562,MetLife Stadium,East Rutherford,NJ
4,2017,400951708,2017-10-01T17:00Z,Pittsburgh Steelers,PIT,26,Baltimore Ravens,BAL,9,Pittsburgh Steelers,17,Final,22,10,10,2,7,15,0,0,73,381,5.2,12,208,18,30,6.7,1,1,8,173,42,4.1,3-5,8,60,1,0,0,35:29,18,14,4,0,5,13,0,2,68,288,4.2,12,206,31,49,3.9,2,4,29,82,15,5.5,1-3,6,55,3,1,0,24:31,71126,M&T Bank Stadium,Baltimore,MD
4,2017,400951720,2017-10-01T17:00Z,Tennessee Titans,TEN,14,Houston Texans,HOU,57,Houston Texans,43,Final,9,6,3,0,2,8,0,0,41,195,4.8,14,109,10,20,5.0,4,2,8,86,19,4.5,1-1,6,88,5,1,0,20:19,33,19,10,4,6,12,1,1,78,445,5.7,12,272,25,34,7.6,1,2,11,173,42,4.1,6-9,3,20,1,0,2,39:41,71804,NRG Stadium,Houston,TX
