week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
13,2017,400951672,2017-12-01T01:25Z,Washington Redskins,WSH,14,Dallas Cowboys,DAL,38,Dallas Cowboys,24,Final,15,10,4,1,6,14,0,1,60,280,4.7,11,224,26,37,5.5,2,4,27,56,19,2.9,1-2,7,43,4,2,0,27:32,21,6,13,2,7,14,0,1,65,275,4.2,11,93,11,22,4.0,0,1,9,182,42,4.3,4-5,3,25,0,0,1,32:28,91712,AT&T Stadium,Arlington,TX
13,2017,400951677,2017-12-03T18:00Z,Minnesota Vikings,MIN,14,Atlanta Falcons,ATL,9,Minnesota Vikings,5,Final,22,15,6,1,6,12,0,0,63,312,5.0,9,207,25,30,6.5,0,2,20,105,31,3.4,2-3,6,51,0,0,0,34:02,15,8,5,2,1,10,1,1,51,275,5.4,8,173,16,29,6.0,0,0,0,102,22,4.6,0-1,7,55,0,0,0,25:58,71185,Mercedes-Benz Stadium,Atlanta,GA
13,2017,400951684,2017-12-03T18:00Z,New England Patriots,NE,23,Buffalo Bills,BUF,3,New England Patriots,20,Final,23,15,8,0,5,12,0,0,68,435,6.4,10,244,21,30,7.4,1,3,14,191,35,5.5,2-5,9,66,1,0,0,34:01,16,3,12,1,5,13,0,3,64,268,4.2,10,85,15,34,2.2,1,4,30,183,26,7.0,0-2,3,34,1,0,0,25:59,68499,Highmark Stadium,Orchard Park,NY
13,2017,400951707,2017-12-03T18:00Z,San Francisco 49ers,SF,15,Chicago Bears,CHI,14,San Francisco 49ers,1,Final,23,16,6,1,10,18,0,0,73,388,5.3,8,278,26,37,7.1,1,2,15,110,34,3.2,0-5,8,53,1,0,0,38:47,8,6,2,0,5,10,0,0,36,147,4.1,8,85,12,15,5.0,0,2,17,62,19,3.3,1-1,4,29,0,0,1,21:13,61302,Soldier Field,Chicago,IL
13,2017,400951710,2017-12-03T18:00Z,Tampa Bay Buccaneers,TB,20,Green Bay Packers,GB,26,Green Bay Packers,6,Final,25,16,8,1,9,16,0,0,74,395,5.3,10,230,21,32,5.9,0,7,40,165,35,4.7,1-3,8,74,1,1,0,37:17,16,5,10,1,5,12,0,0,53,276,5.2,11,77,13,22,3.2,1,2,7,199,29,6.9,1-3,7,47,1,0,2,26:44,77684,Lambeau Field,Green Bay,WI
13,2017,400951728,2017-12-03T18:00Z,Houston Texans,HOU,13,Tennessee Titans,TEN,24,Tennessee Titans,11,Final,24,17,3,4,8,16,1,1,75,384,5.1,11,331,31,49,6.2,1,4,34,53,22,2.4,1-3,11,85,1,0,0,33:49,19,8,9,2,5,11,1,1,50,344,6.9,9,146,15,23,5.8,0,2,4,198,25,7.9,1-1,7,63,1,1,0,26:11,62758,Nissan Stadium,Nashville,TN
13,2017,400951718,2017-12-03T18:00Z,Denver Broncos,DEN,9,Miami Dolphins,MIA,35,Miami Dolphins,26,Final,14,10,3,1,1,13,0,1,67,270,4.0,15,167,19,41,3.8,3,3,33,103,23,4.5,0-2,9,57,3,0,2,25:38,15,10,4,1,4,15,0,0,64,367,5.7,16,222,18,32,6.5,2,2,13,145,30,4.8,1-2,7,85,3,1,2,34:22,65092,Hard Rock Stadium,Miami Gardens,FL
13,2017,400951726,2017-12-03T18:00Z,Kansas City Chiefs,KC,31,New York Jets,NYJ,38,New York Jets,7,Final,17,14,3,0,3,8,0,1,46,474,10.3,10,362,19,33,10.3,0,2,4,112,11,10.2,0-2,8,30,0,0,0,17:11,30,16,10,4,13,20,1,1,85,488,5.7,10,331,26,36,9.2,0,0,0,157,49,3.2,4-5,5,40,0,0,0,42:49,77562,MetLife Stadium,East Rutherford,NJ
13,2017,400951713,2017-12-03T18:00Z,Indianapolis Colts,IND,10,Jacksonville Jaguars,JAX,30,Jacksonville Jaguars,20,Final,17,8,7,2,5,15,4,4,66,290,4.4,9,149,21,36,3.7,2,4,25,141,26,5.4,0-2,4,31,2,0,0,26:13,22,16,5,1,9,15,1,1,64,426,6.7,9,330,27,36,8.9,0,1,8,96,27,3.6,3-5,6,55,0,0,0,33:47,61207,EverBank Stadium,Jacksonville,FL
13,2017,400951680,2017-12-03T18:00Z,Detroit Lions,DET,20,Baltimore Ravens,BAL,44,Baltimore Ravens,24,Final,18,14,3,1,4,13,0,0,61,372,6.1,13,294,27,34,7.9,2,3,22,78,24,3.3,3-3,6,45,3,1,0,30:09,24,13,8,3,5,12,0,0,63,370,5.9,13,269,23,36,7.5,0,0,0,101,27,3.7,4-5,2,25,0,0,2,29:51,70500,M&T Bank Stadium,Baltimore,MD
