week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
14,2017,400951557,2017-12-08T01:25Z,New Orleans Saints,NO,17,Atlanta Falcons,ATL,20,Atlanta Falcons,3,Final,18,16,2,0,3,10,1,1,52,306,5.9,10,256,26,35,6.9,1,2,15,50,15,3.3,1-3,11,82,1,0,0,25:19,26,11,6,9,7,12,0,0,65,343,5.3,10,211,15,27,7.5,3,1,10,132,37,3.6,2-4,4,35,3,0,0,34:41,72866,Mercedes-Benz Stadium,Atlanta,GA
14,2017,400951560,2017-12-10T18:00Z,Indianapolis Colts,IND,7,Buffalo Bills,BUF,13,Buffalo Bills,6,Final,16,5,10,1,4,16,3,4,69,227,3.3,12,64,11,22,2.8,0,1,5,163,46,3.5,1-2,2,20,0,0,0,36:02,14,4,10,0,10,18,0,2,67,319,4.8,13,92,7,16,5.8,1,0,0,227,51,4.5,2-2,2,10,2,1,0,32:25,60222,Highmark Stadium,Orchard Park,NY
14,2017,400951564,2017-12-10T18:00Z,Chicago Bears,CHI,33,Cincinnati Bengals,CIN,7,Chicago Bears,26,Final,29,14,13,2,4,11,1,2,72,482,6.7,11,250,25,32,7.4,0,2,21,232,38,6.1,3-5,10,74,0,0,0,38:09,14,9,3,2,3,12,0,2,53,234,4.4,11,164,18,37,4.1,1,3,24,70,13,5.4,1-1,7,56,2,1,0,21:51,52002,Paycor Stadium,Cincinnati,OH
14,2017,400951647,2017-12-10T18:00Z,Green Bay Packers,GB,27,Cleveland Browns,CLE,21,Green Bay Packers,6,Final,24,14,7,3,8,16,2,3,74,341,4.6,10,256,35,46,5.4,0,1,9,85,27,3.1,2-3,3,20,0,0,0,36:17,17,12,5,0,7,13,0,0,57,345,6.1,10,209,20,28,7.0,2,2,5,136,27,5.0,3-3,6,45,2,0,0,28:38,67431,Huntington Bank Field,Cleveland,OH
14,2017,400951654,2017-12-10T18:00Z,Oakland Raiders,OAK,15,Kansas City Chiefs,KC,26,Kansas City Chiefs,11,Final,15,10,3,2,5,13,1,1,55,268,4.9,12,198,24,41,4.5,2,3,13,70,11,6.4,0-0,7,39,3,1,0,23:20,23,12,10,1,5,13,0,0,71,408,5.7,12,243,20,34,6.4,1,4,25,165,33,5.0,2-4,7,69,1,0,0,36:40,74461,GEHA Field at Arrowhead Stadium,Kansas City,MO
14,2017,400951692,2017-12-10T18:00Z,Dallas Cowboys,DAL,30,New York Giants,NYG,10,Dallas Cowboys,20,Final,19,12,6,1,7,14,0,0,61,454,7.4,13,332,20,30,11.1,0,0,0,122,31,3.9,1-2,8,51,0,0,0,27:07,21,11,6,4,6,16,0,0,75,330,4.4,12,228,31,46,5.0,2,0,0,102,29,3.5,1-2,7,69,2,0,0,32:53,78125,MetLife Stadium,East Rutherford,NJ
14,2017,400951660,2017-12-10T18:00Z,Detroit Lions,DET,24,Tampa Bay Buccaneers,TB,21,Detroit Lions,3,Final,21,16,3,2,5,11,0,0,62,434,7.0,12,381,36,44,8.7,2,0,0,53,18,2.9,3-3,8,105,3,1,0,29:47,28,19,8,1,4,8,0,0,69,400,5.8,13,267,26,38,6.5,2,3,18,133,28,4.8,3-3,7,65,5,3,0,30:13,60372,Raymond James Stadium,Tampa,FL
14,2017,400951561,2017-12-10T18:00Z,Minnesota Vikings,MIN,24,Carolina Panthers,CAR,31,Carolina Panthers,7,Final,21,14,5,2,7,15,0,1,71,356,5.0,13,256,27,44,5.1,2,6,24,100,21,4.8,1-4,2,30,3,1,0,28:42,15,7,6,2,5,15,0,0,63,345,5.5,14,129,13,25,4.8,1,2,8,216,36,6.0,3-4,6,48,1,0,0,31:18,73728,Bank of America Stadium,Charlotte,NC
14,2017,400951649,2017-12-10T18:00Z,San Francisco 49ers,SF,26,Houston Texans,HOU,16,San Francisco 49ers,10,Final,20,12,4,4,2,11,0,0,66,416,6.3,13,314,20,33,9.0,1,2,20,102,31,3.3,2-4,11,87,1,0,0,34:49,18,12,4,2,3,13,1,2,64,311,4.9,12,221,20,38,5.4,0,3,17,90,23,3.9,1-1,8,81,1,1,0,25:11,71802,NRG Stadium,Houston,TX
14,2017,400951665,2017-12-10T21:05Z,New York Jets,NYJ,0,Denver Broncos,DEN,23,Denver Broncos,23,Final,6,1,4,1,3,13,0,1,48,100,2.1,12,41,8,21,1.6,1,4,19,59,23,2.6,0-0,4,20,2,1,0,22:25,17,10,5,2,7,17,1,1,68,273,4.0,12,189,19,31,5.7,0,2,11,84,35,2.4,1-4,3,21,0,0,0,37:35,75518,Empower Field at Mile High,Denver,CO
