season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2021,5,Mississippi Valley State,2400,SWAC,25,,,Southern,2582,SWAC,38,,,1,-13
2021,5,Walsh,2682,Great Midwest Athletic,10,,,Ashland,308,Great Midwest Athletic,35,,,1,-25
2021,5,Prairie View A&M,2504,SWAC,27,,,Arkansas-Pine Bluff,2029,SWAC,17,,,1,10
2021,5,Miami,2390,ACC,28,1522.0,1518.0,Virginia,258,ACC,30,1500.0,1504.0,1,-2
2021,5,Pennsylvania,219,Ivy,7,,,Dartmouth,159,Ivy,31,,,1,-24
2021,5,Southern Connecticut State,2583,Northeast 10,23,,,American International,2022,Northeast 10,7,,,1,16
2021,5,Tulsa,202,American Athletic,10,1506.0,1410.0,Houston,248,American Athletic,45,1553.0,1649.0,1,-35
2021,5,Maryland,120,Big Ten,14,1446.0,1392.0,Iowa,2294,Big Ten,51,1870.0,1924.0,1,-37
2021,5,Utah State,328,Mountain West,20,1336.0,1345.0,BYU,252,FBS Independents,34,1797.0,1788.0,0,-14
2021,5,Butler,2086,Pioneer,3,,,Drake,2181,Pioneer,6,,,1,-3
2021,5,Missouri,142,SEC,24,1502.0,1386.0,Tennessee,2633,SEC,62,1482.0,1598.0,1,-38
2021,5,University Of Charleston (WV),2128,Mountain East,38,,,Notre Dame College,587,Mountain East,28,,,1,10
2021,5,North Carolina,153,ACC,38,1684.0,1727.0,Duke,150,ACC,7,1342.0,1299.0,1,31
2021,5,Georgia Tech,59,ACC,21,1503.0,1428.0,Pittsburgh,221,ACC,52,1600.0,1675.0,1,-31
2021,5,Morgan State,2415,MEAC,14,,,St. Francis (PA),2598,NEC,27,,,0,-13
2021,5,Illinois,356,Big Ten,24,1343.0,1360.0,Charlotte,2429,Conference USA,14,1338.0,1321.0,0,10
2021,5,Buffalo,2084,Mid-American,17,1548.0,1531.0,Western Michigan,2711,Mid-American,24,1494.0,1511.0,1,-7
2021,5,Millersville,210,Pennsylvania State Athletic,31,,,Lock Haven University,209,Pennsylvania State Athletic,29,,,1,2
2021,5,Wisconsin,275,Big Ten,17,1696.0,1656.0,Michigan,130,Big Ten,38,1818.0,1858.0,1,-21
2021,5,Rhode Island,227,CAA,27,,,Stony Brook,2619,CAA,20,,,1,7
2021,5,Georgia,61,SEC,37,2033.0,2093.0,Arkansas,8,SEC,0,1677.0,1617.0,1,37
2021,5,Temple,218,American Athletic,34,1177.0,1183.0,Memphis,235,American Athletic,31,1542.0,1536.0,1,3
2021,5,TCU,2628,Big 12,27,1620.0,1630.0,Texas,251,Big 12,32,1903.0,1893.0,1,-5
2021,5,Lehigh,2329,Patriot,0,,,Yale,43,Ivy,34,,,0,-34
2021,5,Shepherd,2974,Pennsylvania State Athletic,59,,,Shippensburg,2559,Pennsylvania State Athletic,27,,,1,32
2021,5,Pace,2487,Northeast 10,14,,,New Haven,2441,Northeast 10,28,,,1,-14
2021,5,Massachusetts,113,FBS Independents,7,941.0,891.0,Toledo,2649,Mid-American,45,1422.0,1472.0,0,-38
2021,5,Purdue,2509,Big Ten,13,1566.0,1555.0,Minnesota,135,Big Ten,20,1592.0,1603.0,1,-7
2021,5,Kutztown University,2315,Pennsylvania State Athletic,21,,,East Stroudsburg University,2188,Pennsylvania State Athletic,14,,,1,7
2021,5,Georgetown,46,Patriot,21,,,Colgate,2142,Patriot,28,,,1,-7
2021,5,Wake Forest,154,ACC,37,1652.0,1651.0,Louisville,97,ACC,34,1528.0,1529.0,1,3
2021,5,Minnesota State Moorhead,2817,Northern Sun,21,,,Minnesota Duluth,134,Northern Sun,26,,,1,-5
2021,5,Northwood (MI),2886,GLIAC,25,,,Ferris State,2222,GLIAC,67,,,1,-42
2021,5,McNeese,2377,Southland,35,,,SE Louisiana,2545,Southland,38,,,1,-3
2021,5,North Carolina A&T,2448,Big South,41,,,Robert Morris,2523,Big South,14,,,1,27
2021,5,Valparaiso,2674,Pioneer,24,,,Marist,2368,Pioneer,27,,,1,-3
2021,5,Ouachita Baptist,2888,Great American,64,,,Northwestern Oklahoma State,2823,Great American,17,,,1,47
2021,5,Stetson,56,Pioneer,28,,,Davidson,2166,Pioneer,35,,,1,-7
2021,5,Frostburg State,341,Mountain East,51,,,UNC Pembroke,2882,Mountain East,21,,,1,30
2021,5,Central State (OH),2119,SIAC,34,,,Allen,2019,SIAC,46,,,1,-12
2021,5,Monmouth,2405,Big South,54,,,Gardner-Webb,2241,Big South,17,,,1,37
2021,5,Franklin Pierce,112334,Northeast 10,28,,,Assumption,2038,Northeast 10,35,,,1,-7
2021,5,Kentucky Wesleyan,2316,Great Midwest Athletic,30,,,Ohio Dominican,2477,Great Midwest Athletic,32,,,1,-2
2021,5,Kentucky State,2310,SIAC,17,,,Savannah St,2542,SIAC,21,,,1,-4
2021,5,Howard,47,MEAC,22,,,Sacred Heart,2529,NEC,17,,,0,5
2021,5,Michigan Tech,2392,GLIAC,31,,,Davenport,110254,GLIAC,7,,,1,24
2021,5,West Liberty,2699,Mountain East,20,,,Glenville State,2249,Mountain East,19,,,1,1
2021,5,Virginia Union,2676,CIAA,7,,,Shaw,2551,CIAA,27,,,1,-20
2021,5,Merrimack,2771,NEC,14,,,Duquesne,2184,NEC,37,,,1,-23
2021,5,Princeton,163,Ivy,24,,,Columbia,171,Ivy,7,,,1,17
2021,5,Mars Hill,2369,South Atlantic,28,,,Newberry,2444,South Atlantic,22,,,1,6
2021,5,South Carolina State,2569,MEAC,42,,,Bethune-Cookman,2065,SWAC,35,,,0,7
2021,5,Chattanooga,236,Southern,45,,,Western Carolina,2717,Southern,17,,,1,28
2021,5,Holy Cross,107,Patriot,13,,,Harvard,108,Ivy,38,,,0,-25
2021,5,Bowie State,2075,CIAA,44,,,Johnson C Smith,2304,CIAA,7,,,1,37
2021,5,Wilson,122666,Independent DII,31,,,Carson-Newman College,2105,South Atlantic,17,,,0,14
2021,5,ERSKINE,101784,Independent DII,59,,,Virginia University Of Lynchburg,2355,,13,,,0,46
2021,5,Wheeling,112335,Mountain East,38,,,West Virginia Wesleyan,455,Mountain East,0,,,1,38
2021,5,New Mexico Highlands,2424,Rocky Mountain,16,,,Chadron St,2123,Rocky Mountain,46,,,1,-30
2021,5,Tuskegee,2657,SIAC,21,,,Clark Atlanta,2805,SIAC,0,,,1,21
2021,5,Colorado School Of Mines,2146,Rocky Mountain,20,,,Western Colorado,2714,Rocky Mountain,14,,,1,6
2021,5,Morehouse College,60,SIAC,13,,,Edward Waters,2206,SIAC,37,,,0,-24
2021,5,Saginaw Valley State,129,GLIAC,17,,,Grand Valley State University,125,GLIAC,49,,,1,-32
2021,5,Fairmont State,2986,Mountain East,31,,,Concord University,2148,Mountain East,27,,,1,4
2021,5,Morehead State,2413,Pioneer,45,,,Dayton,2168,Pioneer,38,,,1,7
2021,5,Benedict College,490,SIAC,14,,,Fort Valley State,2232,SIAC,24,,,1,-10
2021,5,Georgia State,2247,Sun Belt,16,1300.0,1263.0,App State,2026,Sun Belt,45,1663.0,1700.0,1,-29
2021,5,Indiana-Pennsylvania,2291,Pennsylvania State Athletic,28,,,Gannon,367,Pennsylvania State Athletic,23,,,1,5
2021,5,Southern Nazarene,200,Great American,41,,,Arkansas Tech,2033,Great American,51,,,1,-10
2021,5,Quincy,2825,Great Lakes,31,,,Missouri S&T,2402,Great Lakes,28,,,1,3
2021,5,Southwest Baptist,2586,Great Lakes,10,,,Indianapolis,2292,Great Lakes,77,,,1,-67
2021,5,Colorado,38,Pac-12,14,1366.0,1334.0,USC,30,Pac-12,37,1619.0,1651.0,1,-23
