season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2021,11,Western Michigan,2711,Mid-American,45,1429.0,1418.0,Akron,2006,Mid-American,40,986.0,997.0,1,5
2021,11,Miami (OH),193,Mid-American,45,1409.0,1484.0,Buffalo,2084,Mid-American,18,1450.0,1375.0,1,27
2021,11,Eastern Michigan,2199,Mid-American,26,1486.0,1457.0,Ohio,195,Mid-American,34,1333.0,1362.0,1,-8
2021,11,Northern Illinois,2459,Mid-American,30,1254.0,1261.0,Ball State,2050,Mid-American,29,1470.0,1463.0,1,1
2021,11,Bowling Green,189,Mid-American,17,1080.0,1040.0,Toledo,2649,Mid-American,49,1497.0,1537.0,1,-32
2021,11,Central Michigan,2117,Mid-American,54,1394.0,1444.0,Kent State,2309,Mid-American,30,1304.0,1254.0,1,24
2021,11,Pittsburgh,221,ACC,30,1727.0,1733.0,North Carolina,153,ACC,23,1664.0,1658.0,1,7
2021,11,South Florida,58,American Athletic,28,1215.0,1238.0,Cincinnati,2132,American Athletic,45,1921.0,1898.0,1,-17
2021,11,Fairmont State,2986,Mountain East,29,,,Wheeling,112335,Mountain East,14,,,1,15
2021,11,Boise State,68,Mountain West,23,1746.0,1747.0,Wyoming,2751,Mountain West,13,1507.0,1506.0,1,10
2021,11,Army,349,FBS Independents,63,1659.0,,Bucknell,2083,Patriot,10,969.0,,0,53
2021,11,Auburn,2,SEC,34,1718.0,1691.0,Mississippi State,344,SEC,43,1618.0,1645.0,1,-9
2021,11,Bloomsburg,2071,Pennsylvania State Athletic,9,,,PennWest California,2858,Pennsylvania State Athletic,24,,,1,-15
2021,11,West Chester,223,Pennsylvania State Athletic,24,,,Indiana-Pennsylvania,2291,Pennsylvania State Athletic,31,,,1,-7
2021,11,Kutztown University,2315,Pennsylvania State Athletic,38,,,Slippery Rock,215,Pennsylvania State Athletic,32,,,1,6
2021,11,Minot State,568,Northern Sun,28,,,Concordia University St Paul,3066,Northern Sun,20,,,1,8
2021,11,St. Francis (PA),2598,NEC,22,,,Merrimack,2771,NEC,6,,,1,16
2021,11,Youngstown State,2754,MVFC,17,,,North Dakota State,2449,MVFC,49,,,1,-32
2021,11,Duquesne,2184,NEC,31,,,Central Connecticut,2115,NEC,27,,,1,4
2021,11,Temple,218,American Athletic,8,963.0,961.0,Houston,248,American Athletic,37,1662.0,1664.0,1,-29
2021,11,Memphis,235,American Athletic,29,1507.0,1508.0,East Carolina,151,American Athletic,30,1551.0,1550.0,1,-1
2021,11,Florida,57,SEC,70,1775.0,,Samford,2535,Southern,52,1066.0,,0,18
2021,11,SMU,2567,American Athletic,55,1622.0,1695.0,UCF,2116,American Athletic,28,1646.0,1573.0,1,27
2021,11,Sacred Heart,2529,NEC,27,,,Wagner,2681,NEC,0,,,1,27
2021,11,Indiana,84,Big Ten,3,1449.0,1328.0,Rutgers,164,Big Ten,38,1323.0,1444.0,1,-35
2021,11,Penn State,213,Big Ten,17,1778.0,1778.0,Michigan,130,Big Ten,21,1882.0,1882.0,1,-4
2021,11,Louisville,97,ACC,41,1536.0,1640.0,Syracuse,183,ACC,3,1496.0,1392.0,1,38
2021,11,Shepherd,2974,Pennsylvania State Athletic,55,,,Clarion,2134,Pennsylvania State Athletic,0,,,1,55
2021,11,Clemson,228,ACC,44,1810.0,1815.0,UConn,41,FBS Independents,7,940.0,935.0,0,37
2021,11,Grambling,2755,SWAC,14,,,Bethune-Cookman,2065,SWAC,31,,,1,-17
2021,11,Findlay,2224,Great Midwest Athletic,26,,,Tiffin,2838,Great Midwest Athletic,21,,,1,5
2021,11,North Greenville,2822,Gulf South,56,,,Shorter,2560,Gulf South,0,,,1,56
2021,11,Harvard,108,Ivy,23,,,Pennsylvania,219,Ivy,7,,,1,16
2021,11,Wisconsin,275,Big Ten,35,1885.0,1907.0,Northwestern,77,Big Ten,7,1416.0,1394.0,1,28
2021,11,Dayton,2168,Pioneer,38,,,Davidson,2166,Pioneer,29,,,1,9
2021,11,Butler,2086,Pioneer,3,,,Valparaiso,2674,Pioneer,47,,,1,-44
2021,11,Lehigh,2329,Patriot,23,,,Georgetown,46,Patriot,9,,,1,14
2021,11,Bentley,2060,Northeast 10,48,,,Assumption,2038,Northeast 10,23,,,1,25
2021,11,Kansas State,2306,Big 12,34,1595.0,1626.0,West Virginia,277,Big 12,17,1525.0,1494.0,1,17
2021,11,Baylor,239,Big 12,27,1694.0,1737.0,Oklahoma,201,Big 12,14,1888.0,1845.0,1,13
2021,11,Alabama,333,SEC,59,2187.0,2216.0,New Mexico State,166,FBS Independents,3,1081.0,1052.0,0,56
2021,11,American International,2022,Northeast 10,14,,,Pace,2487,Northeast 10,7,,,1,7
2021,11,Massachusetts,113,FBS Independents,10,528.0,,Maine,311,CAA,35,1441.0,,0,-25
2021,11,West Virginia State,2707,Mountain East,13,,,University Of Charleston (WV),2128,Mountain East,38,,,1,-25
2021,11,Notre Dame College,587,Mountain East,72,,,Alderson-Broaddus,2017,Mountain East,7,,,1,65
2021,11,West Texas A&M,2704,Lone Star,52,,,Bethel Col,121754,,9,,,0,43
2021,11,Monmouth,2405,Big South,44,,,Robert Morris,2523,Big South,7,,,1,37
2021,11,Millersville,210,Pennsylvania State Athletic,21,,,Edinboro University,2205,Pennsylvania State Athletic,42,,,1,-21
2021,11,Lafayette,322,Patriot,13,,,Colgate,2142,Patriot,20,,,1,-7
2021,11,Delaware State,2169,MEAC,28,,,Norfolk State,2450,MEAC,26,,,1,2
2021,11,Bryant,2803,NEC,52,,,Long Island University,2341,NEC,7,,,1,45
2021,11,Bowie State,2075,CIAA,17,,,Fayetteville State,2220,CIAA,7,,,1,10
2021,11,ERSKINE,101784,Independent DII,17,,,Kentucky State,2310,SIAC,41,,,0,-24
2021,11,Franklin Pierce,112334,Northeast 10,20,,,New Haven,2441,Northeast 10,34,,,1,-14
2021,11,Sam Houston,2534,AWC,42,,,Eastern Kentucky,2198,AWC,28,,,1,14
2021,11,Fordham,2230,Patriot,24,,,Holy Cross,107,Patriot,52,,,1,-28
2021,11,Presbyterian,2506,Pioneer,32,,,Marist,2368,Pioneer,57,,,1,-25
2021,11,Drake,2181,Pioneer,14,,,St. Thomas (MN),2900,Pioneer,21,,,1,-7
2021,11,Morehead State,2413,Pioneer,36,,,Stetson,56,Pioneer,35,,,1,1
2021,11,Campbell,2097,Big South,21,,,Hampton,2261,Big South,28,,,1,-7
2021,11,Princeton,163,Ivy,35,,,Yale,43,Ivy,20,,,1,15
2021,11,Columbia,171,Ivy,23,,,Brown,225,Ivy,17,,,1,6
2021,11,UAlbany,399,CAA,41,,,Morgan State,2415,MEAC,14,,,0,27
2021,11,Rhode Island,227,CAA,28,,,New Hampshire,160,CAA,3,,,1,25
2021,11,Villanova,222,CAA,33,,,Stony Brook,2619,CAA,14,,,1,19
2021,11,Hillsdale,2273,Great Midwest Athletic,21,,,Ohio Dominican,2477,Great Midwest Athletic,17,,,1,4
2021,11,Lake Erie,437,Great Midwest Athletic,7,,,Walsh,2682,Great Midwest Athletic,24,,,1,-17
2021,11,Kentucky Wesleyan,2316,Great Midwest Athletic,0,,,Ashland,308,Great Midwest Athletic,17,,,1,-17
2021,11,Howard,47,MEAC,27,,,North Carolina Central,2428,MEAC,45,,,1,-18
2021,11,Frostburg State,341,Mountain East,56,,,West Liberty,2699,Mountain East,3,,,1,53
2021,11,Indiana State,282,MVFC,21,,,Southern Illinois,79,MVFC,47,,,1,-26
