week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
1,2020,401220225,2020-09-11T00:20Z,Houston Texans,HOU,20,Kansas City Chiefs,KC,34,Kansas City Chiefs,14,Final,21,13,8,0,4,10,1,1,58,360,6.2,9,242,20,32,6.7,1,4,11,118,22,5.4,3-3,5,37,1,0,0,25:13,28,16,9,3,7,13,1,1,67,369,5.5,9,203,24,32,6.2,0,1,8,166,34,4.9,3-5,1,5,0,0,0,34:47,15895,GEHA Field at Arrowhead Stadium,Kansas City,MO
1,2020,401220313,2020-09-13T17:00Z,Seattle Seahawks,SEA,38,Atlanta Falcons,ATL,25,Seattle Seahawks,13,Final,22,15,6,1,3,9,1,1,58,383,6.6,11,299,31,35,7.9,0,3,23,84,20,4.2,4-4,6,46,0,0,0,30:36,28,23,4,1,7,14,0,4,77,506,6.6,12,434,37,54,7.8,1,2,16,72,21,3.4,3-4,6,72,2,1,0,29:24,0,Mercedes-Benz Stadium,Atlanta,GA
1,2020,401220116,2020-09-13T17:00Z,New York Jets,NYJ,17,Buffalo Bills,BUF,27,Buffalo Bills,10,Final,15,8,4,3,4,11,0,0,53,254,4.8,11,202,21,35,5.3,1,3,13,52,15,3.5,1-2,9,95,2,1,0,18:43,31,17,8,6,7,14,1,1,81,404,5.0,11,306,33,46,6.2,0,3,6,98,32,3.1,3-8,7,79,2,2,0,41:17,0,Highmark Stadium,Orchard Park,NY
1,2020,401220282,2020-09-13T17:00Z,Chicago Bears,CHI,27,Detroit Lions,DET,23,Chicago Bears,4,Final,26,15,7,4,2,11,1,2,65,363,5.6,12,214,20,36,5.8,0,1,28,149,28,5.3,2-4,6,48,0,0,0,29:05,25,14,7,4,6,16,0,0,72,426,5.9,12,288,24,42,6.7,1,1,9,138,29,4.8,2-5,8,77,1,0,0,30:55,0,Ford Field,Detroit,MI
1,2020,401220300,2020-09-13T17:00Z,Green Bay Packers,GB,43,Minnesota Vikings,MIN,34,Green Bay Packers,9,Final,31,17,11,3,6,11,1,2,76,522,6.9,10,364,32,44,8.3,0,0,0,158,32,4.9,3-6,6,63,0,0,0,41:16,25,12,10,3,3,6,0,1,49,382,7.8,10,248,19,25,9.2,1,2,11,134,22,6.1,3-4,5,20,1,0,0,18:44,0,U.S. Bank Stadium,Minneapolis,MN
1,2020,401220131,2020-09-13T17:00Z,Miami Dolphins,MIA,11,New England Patriots,NE,21,New England Patriots,10,Final,20,11,6,3,4,11,0,0,58,269,4.6,9,182,20,30,5.9,3,1,9,87,27,3.2,1-2,4,35,3,0,0,25:11,29,8,18,3,5,10,1,1,63,357,5.7,9,140,15,19,6.7,0,2,15,217,42,5.2,3-4,3,47,1,1,0,34:49,0,Gillette Stadium,Foxborough,MA
1,2020,401220268,2020-09-13T17:00Z,Philadelphia Eagles,PHI,17,Washington,WSH,27,Washington,10,Final,19,13,3,3,5,14,0,2,67,265,4.0,15,208,24,42,4.2,2,8,62,57,17,3.4,1-2,3,20,3,1,0,30:39,18,11,5,2,5,18,1,2,70,239,3.4,15,159,17,31,4.7,0,3,19,80,36,2.2,3-4,7,55,0,0,0,29:21,0,Northwest Stadium,Landover,MD
1,2020,401220370,2020-09-13T17:00Z,Las Vegas Raiders,LV,34,Carolina Panthers,CAR,30,Las Vegas Raiders,4,Final,23,11,10,2,6,11,0,0,61,372,6.1,9,239,22,30,8.0,0,0,0,133,31,4.3,3-4,3,40,0,0,0,31:12,22,13,8,1,7,13,1,2,65,388,6.0,10,259,22,34,7.4,0,1,10,129,30,4.3,2-3,5,65,0,0,0,28:48,0,Bank of America Stadium,Charlotte,NC
1,2020,401220195,2020-09-13T17:00Z,Indianapolis Colts,IND,20,Jacksonville Jaguars,JAX,27,Jacksonville Jaguars,7,Final,27,17,5,5,4,12,1,3,69,445,6.4,9,357,36,46,7.6,2,1,6,88,22,4.0,2-5,5,80,2,0,0,33:23,17,11,4,2,5,10,0,0,47,241,5.1,10,150,19,20,6.3,0,4,23,91,23,4.0,2-2,6,61,0,0,0,26:37,14100,EverBank Stadium,Jacksonville,FL
1,2020,401220147,2020-09-13T17:00Z,Cleveland Browns,CLE,6,Baltimore Ravens,BAL,38,Baltimore Ravens,32,Final,20,10,6,4,3,12,0,3,68,306,4.5,11,168,21,39,4.1,1,2,21,138,27,5.1,1-1,8,80,3,2,0,30:02,23,16,7,0,6,11,0,0,58,381,6.6,11,270,21,26,9.6,0,2,14,111,30,3.7,5-6,7,66,1,1,0,29:58,0,M&T Bank Stadium,Baltimore,MD
1,2020,401220161,2020-09-13T20:05Z,Los Angeles Chargers,LAC,16,Cincinnati Bengals,CIN,13,Los Angeles Chargers,3,Final,19,10,7,2,6,16,0,2,71,362,5.1,13,207,16,30,6.5,0,2,1,155,39,4.0,1-3,6,35,0,0,0,30:10,19,14,5,0,6,14,0,0,67,295,4.4,12,173,23,36,4.4,1,3,20,122,28,4.4,0-1,7,44,2,1,0,29:50,0,Paycor Stadium,Cincinnati,OH
1,2020,401220369,2020-09-13T20:25Z,Tampa Bay Buccaneers,TB,23,New Orleans Saints,NO,34,New Orleans Saints,11,Final,23,10,7,6,5,13,1,1,65,310,4.8,13,224,23,36,5.7,2,3,15,86,26,3.3,3-3,9,103,3,1,0,28:37,18,10,5,3,5,15,0,1,66,271,4.1,13,189,19,31,5.9,0,1,9,82,34,2.4,3-6,6,119,0,0,2,31:23,0,Caesars Superdome,New Orleans,LA
1,2020,401220352,2020-09-13T20:25Z,Arizona Cardinals,ARI,24,San Francisco 49ers,SF,20,Arizona Cardinals,4,Final,29,12,13,4,7,14,0,0,78,404,5.2,12,224,26,40,5.3,1,2,6,180,36,5.0,2-2,9,102,1,0,0,31:26,18,10,6,2,2,11,0,2,61,366,6.0,11,243,19,33,6.8,0,3,16,123,25,4.9,1-4,5,53,0,0,0,28:34,0,Levi's Stadium,Santa Clara,CA
1,2020,401220347,2020-09-14T00:20Z,Dallas Cowboys,DAL,17,Los Angeles Rams,LAR,20,Los Angeles Rams,3,Final,24,14,9,1,3,12,1,3,69,380,5.5,10,244,25,39,5.8,0,3,22,136,27,5.0,2-4,7,50,0,0,0,24:22,23,12,11,0,9,17,1,1,72,422,5.9,11,269,20,31,8.4,1,1,6,153,40,3.8,2-5,5,34,1,0,0,35:38,0,SoFi Stadium,Inglewood,CA
1,2020,401220256,2020-09-14T23:15Z,Pittsburgh Steelers,PIT,26,New York Giants,NYG,16,Pittsburgh Steelers,10,Final,19,14,5,0,8,15,1,1,64,349,5.5,10,208,21,32,6.1,0,2,21,141,30,4.7,3-4,3,21,1,1,0,31:44,20,16,2,2,8,15,1,1,64,291,4.5,11,262,26,41,6.0,2,3,17,29,20,1.5,1-3,4,25,2,0,0,28:16,0,MetLife Stadium,East Rutherford,NJ
1,2020,401220217,2020-09-15T02:10Z,Tennessee Titans,TEN,16,Denver Broncos,DEN,14,Tennessee Titans,2,Final,26,17,6,3,7,16,1,1,78,377,4.8,10,247,29,43,5.6,0,1,2,130,34,3.8,2-3,5,37,0,0,0,32:40,19,12,6,1,3,9,0,1,59,323,5.5,11,216,22,33,6.5,0,0,0,107,26,4.1,2-3,5,56,1,1,0,27:20,0,Empower Field at Mile High,Denver,CO
