GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401856984,2026-06-12,2026,Tempo,2566453,Isabelle Harrison,F,21,28,4-7,0-1,0-0,2,4,6,3,4,1,0,2,+9,8
401856984,2026-06-12,2026,Tempo,5345444,Laura Juskaite,F,2,23,2-6,0-3,4-4,0,0,0,0,2,0,1,4,-9,8
401856984,2026-06-12,2026,Tempo,2988756,Brittney Sykes,G,20,31,7-14,1-2,5-6,2,0,2,3,1,1,5,4,-5,20
401856984,2026-06-12,2026,Tempo,3904576,Marina Mabrey,G,3,28,9-15,5-10,4-4,0,1,1,3,1,0,4,1,-4,27
401856984,2026-06-12,2026,Tempo,4001679,Julie Allemand,G,22,26,4-5,1-2,0-0,0,2,2,3,3,1,2,2,+15,9
401856984,2026-06-12,2026,Tempo,3910470,Maria Conde,F,10,22,3-7,0-2,1-2,0,6,6,4,1,0,3,4,+7,7
401856984,2026-06-12,2026,Tempo,4434020,Teonni Key,F,7,15,1-2,0-0,0-0,0,1,1,2,3,2,0,0,-9,2
401856984,2026-06-12,2026,Tempo,2569044,Temi Fagbenle,C,14,8,0-2,0-0,0-0,1,2,3,1,2,0,2,5,-6,0
401856984,2026-06-12,2026,Tempo,3142327,Kia Nurse,G,11,3,0-1,0-0,0-0,0,0,0,1,1,0,0,1,-3,0
401856984,2026-06-12,2026,Tempo,5355509,Tima Pouye,G,32,17,1-5,0-2,2-2,0,0,0,3,0,0,0,1,0,4
401856984,2026-06-12,2026,Mystics,4282173,Michaela Onyenwere,F,12,29,7-15,1-3,2-2,5,3,8,1,1,0,1,2,-7,17
401856984,2026-06-12,2026,Mystics,4433411,Angela Dugalic,F,32,18,3-6,0-2,4-4,1,5,6,0,0,0,1,0,-2,10
401856984,2026-06-12,2026,Mystics,4398911,Shakira Austin,C,0,32,3-6,0-1,6-7,4,7,11,3,0,2,9,2,+7,12
401856984,2026-06-12,2026,Mystics,4433524,Sonia Citron,G,22,34,6-16,1-6,4-5,1,4,5,3,2,0,2,3,+1,17
401856984,2026-06-12,2026,Mystics,4704180,Georgia Amoore,G,8,26,0-4,0-4,1-2,0,0,0,7,0,0,1,2,-15,1
401856984,2026-06-12,2026,Mystics,5105737,Lauren Betts,C,51,21,8-9,0-0,2-2,3,1,4,1,2,0,3,0,+3,18
401856984,2026-06-12,2026,Mystics,4583144,Cotie McMahon,G,23,23,4-6,0-1,1-2,0,2,2,3,2,0,1,1,+7,9
401856984,2026-06-12,2026,Mystics,5122345,Cassandre Prosper,G,18,3,0-0,0-0,0-0,0,0,0,0,0,0,1,2,-4,0
401856984,2026-06-12,2026,Mystics,5349415,Alicia Florez,G,2,14,0-3,0-1,2-2,1,2,3,4,1,0,3,2,+15,2
