GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401856953,2026-06-01,2026,Storm,4432830,Jordan Horston,F,23,27,1-7,0-2,0-0,1,5,6,1,0,4,2,1,-13,2
401856953,2026-06-01,2026,Storm,2529183,Stefanie Dolson,C,31,20,1-4,0-2,0-0,0,2,2,0,0,2,1,4,-18,2
401856953,2026-06-01,2026,Storm,3906753,Natisha Hiedeman,G,2,26,3-9,0-2,5-5,0,2,2,2,0,0,3,1,-22,11
401856953,2026-06-01,2026,Storm,4698736,Flau'jae Johnson,G,4,25,4-12,1-5,7-10,2,8,10,1,1,1,5,6,-22,16
401856953,2026-06-01,2026,Storm,5017726,Jade Melbourne,G,5,25,2-8,1-3,0-0,0,3,3,1,0,0,1,6,-23,5
401856953,2026-06-01,2026,Storm,3917453,Katie Lou Samuelson,F,33,12,2-2,2-2,0-2,0,2,2,2,0,0,0,0,-3,6
401856953,2026-06-01,2026,Storm,4433643,Mackenzie Holmes,F,54,14,1-2,0-0,0-0,0,1,1,2,0,0,1,1,+6,2
401856953,2026-06-01,2026,Storm,5345325,Awa Fam,C,11,31,4-10,0-1,0-0,3,4,7,1,4,0,2,2,-17,8
401856953,2026-06-01,2026,Storm,3058892,Lexie Brown,G,8,5,0-0,0-0,0-0,0,1,1,1,1,0,0,0,-2,0
401856953,2026-06-01,2026,Storm,4432832,Zia Cooke,G,7,16,2-7,0-2,0-0,0,2,2,0,0,0,2,1,-1,4
401856953,2026-06-01,2026,Wings,3906949,Jessica Shepard,F,32,23,4-9,0-0,1-2,2,6,8,1,1,0,0,0,+16,9
401856953,2026-06-01,2026,Wings,4399415,Maddy Siegrist,F,20,22,3-10,1-2,2-2,6,3,9,2,1,0,0,1,+21,9
401856953,2026-06-01,2026,Wings,3904577,Arike Ogunbowale,G,24,18,2-13,0-5,5-6,4,1,5,0,1,0,1,0,+9,9
401856953,2026-06-01,2026,Wings,4433730,Paige Bueckers,G,5,24,4-12,1-5,1-2,1,8,9,7,1,0,2,1,+18,10
401856953,2026-06-01,2026,Wings,4433790,Azzi Fudd,G,35,24,4-7,1-4,0-0,0,1,1,0,1,1,0,1,+15,9
401856953,2026-06-01,2026,Wings,924,Alysha Clark,F,7,18,1-3,1-3,3-4,2,3,5,1,1,0,0,4,+5,6
401856953,2026-06-01,2026,Wings,3913881,Alanna Smith,F,8,22,2-6,0-3,1-2,0,4,4,3,0,0,4,4,+10,5
401856953,2026-06-01,2026,Wings,4336633,Li Yueru,C,28,9,1-2,0-1,0-0,1,1,2,0,0,0,0,1,-1,2
401856953,2026-06-01,2026,Wings,2529047,Odyssey Sims,G,1,21,1-5,0-0,0-2,0,2,2,4,1,0,1,0,+13,2
401856953,2026-06-01,2026,Wings,4433807,Aziaha James,G,10,18,7-14,1-2,3-4,2,1,3,1,0,0,0,3,+9,18
401856954,2026-06-01,2026,Lynx,2529130,Natasha Howard,F,1,23,5-7,0-0,1-1,1,3,4,3,3,0,2,1,+21,11
401856954,2026-06-01,2026,Lynx,3054590,Nia Coffey,F,12,22,3-5,2-4,0-0,1,5,6,2,1,0,0,1,+16,8
401856954,2026-06-01,2026,Lynx,2529205,Kayla McBride,G,21,22,3-7,1-4,0-0,0,0,0,5,1,0,0,2,+19,7
401856954,2026-06-01,2026,Lynx,2987891,Courtney Williams,G,10,29,13-20,3-3,1-1,1,4,5,2,0,1,2,2,+20,30
401856954,2026-06-01,2026,Lynx,4433791,Olivia Miles,G,5,28,7-9,0-0,5-5,0,4,4,9,3,0,4,4,+23,19
401856954,2026-06-01,2026,Lynx,4873358,Antonia Delaere,F,8,24,4-6,3-4,2-2,0,2,2,6,0,0,0,2,+23,13
401856954,2026-06-01,2026,Lynx,5278237,Anastasiia Olairi Kosu,F,7,18,4-6,0-0,4-4,4,2,6,0,1,3,0,2,+18,12
401856954,2026-06-01,2026,Lynx,3913903,Teaira McCowan,C,15,16,3-4,0-0,0-0,1,5,6,0,1,0,2,6,+13,6
401856954,2026-06-01,2026,Lynx,4280850,Maya Caldwell,G,3,18,2-5,1-2,0-0,0,2,2,0,0,1,1,2,+17,5
401856954,2026-06-01,2026,Mercury,2529140,Alyssa Thomas,F,25,25,1-6,0-0,4-4,2,1,3,5,0,0,3,1,-27,6
401856954,2026-06-01,2026,Mercury,4068042,Natasha Mack,F,4,20,2-4,0-0,0-0,5,6,11,1,0,0,1,2,-20,4
401856954,2026-06-01,2026,Mercury,5345524,Noemie Brochant,F,1,24,4-8,3-6,0-0,1,1,2,0,0,0,1,0,-22,11
401856954,2026-06-01,2026,Mercury,2998938,Kahleah Copper,G,2,27,5-13,3-7,5-8,0,2,2,1,1,0,2,1,-28,18
401856954,2026-06-01,2026,Mercury,5274110,Monique Akoa Makani,G,8,24,1-6,0-3,8-8,0,0,0,5,2,0,3,2,-23,10
401856954,2026-06-01,2026,Mercury,869,DeWanna Bonner,F,24,7,1-5,0-1,0-0,1,0,1,0,0,0,2,0,-14,2
401856954,2026-06-01,2026,Mercury,3919496,Valeriane Ayayi,F,11,11,0-3,0-1,0-0,0,1,1,4,0,0,0,2,-2,0
401856954,2026-06-01,2026,Mercury,4873359,Kyara Linskens,C,31,20,3-7,1-3,0-0,1,2,3,0,2,0,0,2,-14,7
401856954,2026-06-01,2026,Mercury,3906769,Jovana Nogic,G,29,16,3-6,2-4,0-0,1,0,1,0,0,0,2,1,-11,8
401856954,2026-06-01,2026,Mercury,4399342,Lexi Held,G,10,15,1-3,1-2,2-2,0,0,0,0,0,0,0,1,-7,5
401856954,2026-06-01,2026,Mercury,5107404,Quionche Carter,G,20,10,1-3,0-0,4-5,0,0,0,2,1,0,0,0,-2,6
