GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857164,2026-08-22,2026,Fever,4433546,Makayla Timpson,F,21,19,5-6,0-0,0-0,1,5,6,0,0,0,0,6,-10,10
401857164,2026-08-22,2026,Fever,4432831,Aliyah Boston,C,7,30,8-14,2-4,4-6,0,3,3,6,1,0,0,0,-3,22
401857164,2026-08-22,2026,Fever,3142191,Kelsey Mitchell,G,0,33,9-15,3-6,4-6,0,0,0,4,1,0,4,2,-10,25
401857164,2026-08-22,2026,Fever,4398829,Lexie Hull,G,10,12,0-1,0-1,0-0,0,2,2,1,0,0,0,1,+4,0
401857164,2026-08-22,2026,Fever,4433403,Caitlin Clark,G,22,35,9-18,2-6,1-4,0,4,4,7,1,0,2,4,+2,21
401857164,2026-08-22,2026,Fever,3142055,Myisha Hines-Allen,F,2,14,1-3,0-1,2-4,1,6,7,1,0,0,0,3,+6,4
401857164,2026-08-22,2026,Fever,3142255,Monique Billings,F,25,14,2-3,0-1,0-2,1,1,2,1,1,0,2,5,-5,4
401857164,2026-08-22,2026,Fever,3056672,Mercedes Russell,C,5,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-4,0
401857164,2026-08-22,2026,Fever,3907781,Sophie Cunningham,G,8,28,4-6,2-4,0-0,0,2,2,5,2,0,0,3,-9,10
401857164,2026-08-22,2026,Fever,4065760,Tyasha Harris,G,52,12,2-3,2-3,0-0,0,1,1,0,1,0,0,0,-6,6
401857164,2026-08-22,2026,Liberty,2998928,Breanna Stewart,F,30,35,8-16,0-4,6-8,0,8,8,7,2,1,1,2,+7,22
401857164,2026-08-22,2026,Liberty,4683006,Leonie Fiebich,F,13,34,7-10,3-5,3-4,1,4,5,5,1,0,2,4,+7,20
401857164,2026-08-22,2026,Liberty,2999101,Jonquel Jones,C,35,29,5-10,1-4,8-8,1,9,10,1,0,1,2,4,0,19
401857164,2026-08-22,2026,Liberty,4066533,Sabrina Ionescu,G,20,32,5-11,1-5,1-2,0,3,3,4,0,1,5,2,+3,12
401857164,2026-08-22,2026,Liberty,5345320,Pauline Astier,G,18,24,2-5,0-1,4-5,2,1,3,2,0,0,2,5,+5,8
401857164,2026-08-22,2026,Liberty,4337216,Han Xu,C,21,11,4-5,1-2,0-0,1,0,1,0,0,0,0,1,+7,9
401857164,2026-08-22,2026,Liberty,2327695,Rebekah Gardner,G,7,6,1-1,0-0,2-2,1,0,1,1,1,0,0,1,-4,4
401857164,2026-08-22,2026,Liberty,3102133,Rebecca Allen,G,9,16,3-4,3-4,0-0,0,1,1,0,0,0,0,3,-6,9
401857164,2026-08-22,2026,Liberty,4038379,Marine Johannes,G,23,13,2-2,2-2,0-0,0,2,2,4,0,0,2,1,+16,6
