GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857083,2026-07-20,2026,Aces,3099736,Stephanie Talbot,F,7,15,2-8,0-6,0-0,0,1,1,0,0,1,0,0,0,4
401857083,2026-07-20,2026,Aces,4398776,NaLyssa Smith,F,3,19,9-10,0-0,0-0,1,4,5,2,0,0,1,3,+16,18
401857083,2026-07-20,2026,Aces,3149391,A'ja Wilson,C,22,28,11-14,3-3,1-1,1,5,6,4,1,4,0,0,+24,26
401857083,2026-07-20,2026,Aces,2529122,Chelsea Gray,G,12,31,4-7,3-5,3-4,0,4,4,7,3,0,2,2,+24,14
401857083,2026-07-20,2026,Aces,4065870,Jackie Young,G,0,33,10-17,4-10,0-0,0,4,4,12,1,0,2,1,+23,24
401857083,2026-07-20,2026,Aces,2529458,Cheyenne Parker-Tyus,F,32,11,2-2,0-0,0-0,1,5,6,0,0,1,0,2,+3,4
401857083,2026-07-20,2026,Aces,3142086,Brianna Turner,F,21,13,1-2,0-0,0-0,0,2,2,0,0,0,0,2,+11,2
401857083,2026-07-20,2026,Aces,2987869,Jewell Loyd,G,24,23,4-8,2-6,1-1,1,0,1,1,1,0,1,2,+27,11
401857083,2026-07-20,2026,Aces,4281190,Dana Evans,G,11,18,2-7,2-5,0-0,0,2,2,2,0,0,1,0,+4,6
401857083,2026-07-20,2026,Aces,4682855,Justine Pissott,G,13,10,0-3,0-3,0-0,0,0,0,1,0,1,0,0,-2,0
401857083,2026-07-20,2026,Tempo,2566453,Isabelle Harrison,F,21,22,8-11,1-2,9-10,4,7,11,2,0,0,1,0,-10,26
401857083,2026-07-20,2026,Tempo,3910470,Maria Conde,F,10,28,6-12,3-8,0-0,2,6,8,4,0,0,0,2,-7,15
401857083,2026-07-20,2026,Tempo,5345444,Laura Juskaite,F,2,29,2-9,1-5,1-2,1,2,3,1,2,0,1,2,-24,6
401857083,2026-07-20,2026,Tempo,3904576,Marina Mabrey,G,3,31,5-21,1-8,3-3,1,1,2,5,3,1,3,2,-12,14
401857083,2026-07-20,2026,Tempo,4001679,Julie Allemand,G,22,31,1-2,1-2,0-0,0,5,5,4,1,0,2,3,-13,3
401857083,2026-07-20,2026,Tempo,4434020,Teonni Key,F,7,3,1-1,0-0,0-0,1,0,1,0,0,0,0,0,-4,2
401857083,2026-07-20,2026,Tempo,2491232,Kayla Alexander,C,40,16,3-5,0-0,0-0,3,3,6,1,0,0,2,1,-14,6
401857083,2026-07-20,2026,Tempo,2569044,Temi Fagbenle,C,14,15,1-4,0-1,0-0,1,1,2,0,0,0,2,2,-11,2
401857083,2026-07-20,2026,Tempo,3142327,Kia Nurse,G,11,18,2-6,1-4,2-2,0,1,1,1,0,0,0,1,-22,7
401857083,2026-07-20,2026,Tempo,5355509,Tima Pouye,G,32,7,0-3,0-1,2-2,0,1,1,1,0,0,0,0,-13,2
401892393,2026-07-20,2026,Liberty,2998928,Breanna Stewart,F,30,42,10-19,2-4,11-12,4,9,13,8,0,2,1,1,+5,33
401892393,2026-07-20,2026,Liberty,2999101,Jonquel Jones,C,35,33,6-13,1-3,1-2,7,3,10,2,0,1,0,4,-4,14
401892393,2026-07-20,2026,Liberty,3102133,Rebecca Allen,G,9,32,2-7,1-6,1-2,2,1,3,1,1,1,0,3,0,6
401892393,2026-07-20,2026,Liberty,4066533,Sabrina Ionescu,G,20,36,8-25,2-10,3-3,1,3,4,2,0,1,1,1,+7,21
401892393,2026-07-20,2026,Liberty,5345320,Pauline Astier,G,18,25,3-10,1-3,0-0,0,2,2,1,1,0,1,3,-7,7
401892393,2026-07-20,2026,Liberty,4790258,Raquel Carrera,F,14,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401892393,2026-07-20,2026,Liberty,4337216,Han Xu,C,21,11,1-2,0-1,0-0,0,2,2,1,0,0,0,0,+1,2
401892393,2026-07-20,2026,Liberty,2327695,Rebekah Gardner,G,7,15,3-3,0-0,0-0,2,2,4,0,0,1,2,3,-4,6
