GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857213,2026-09-23,2026,Dream,4398915,Naz Hillmon,F,00,33,6-13,2-8,2-3,2,2,4,2,1,0,0,2,+17,16
401857213,2026-09-23,2026,Dream,4433402,Angel Reese,F,5,17,2-7,0-1,2-2,4,2,6,3,3,0,0,2,+17,6
401857213,2026-09-23,2026,Dream,3058901,Allisha Gray,G,15,33,8-17,4-7,4-4,1,3,4,5,3,1,1,1,+21,24
401857213,2026-09-23,2026,Dream,3142250,Jordin Canada,G,3,26,4-11,2-5,2-2,0,2,2,5,1,0,1,6,+21,12
401857213,2026-09-23,2026,Dream,4398674,Rhyne Howard,G,10,34,4-12,0-5,0-0,1,3,4,6,2,0,0,4,+21,8
401857213,2026-09-23,2026,Dream,869,DeWanna Bonner,F,24,26,2-7,2-4,3-4,2,6,8,2,1,0,3,2,+4,9
401857213,2026-09-23,2026,Dream,5017721,Sika Kone,F,23,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401857213,2026-09-23,2026,Dream,5108587,Madina Okot,C,11,3,1-1,0-0,0-0,1,1,2,0,0,0,0,2,-2,2
401857213,2026-09-23,2026,Dream,3058893,Shatori Walker-Kimbrough,G,33,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,0
401857213,2026-09-23,2026,Dream,4433431,Te-Hina Paopao,G,2,13,0-4,0-4,0-0,0,0,0,2,0,0,0,1,-3,0
401857213,2026-09-23,2026,Dream,5105740,Indya Nivar,G,21,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401857213,2026-09-23,2026,Dream,5208983,Isobel Borlase,G,20,12,3-4,0-1,0-0,1,3,4,0,1,0,1,0,-6,6
401857213,2026-09-23,2026,Liberty,4683006,Leonie Fiebich,F,13,16,0-1,0-1,0-0,2,0,2,0,1,0,3,1,-5,0
401857213,2026-09-23,2026,Liberty,4790258,Raquel Carrera,F,14,28,3-3,1-1,2-2,1,4,5,4,1,0,2,0,-25,9
401857213,2026-09-23,2026,Liberty,2999101,Jonquel Jones,C,35,20,3-7,1-4,3-4,1,13,14,1,0,1,1,1,-4,10
401857213,2026-09-23,2026,Liberty,4066533,Sabrina Ionescu,G,20,23,2-7,1-4,2-2,0,4,4,1,0,1,4,3,-15,7
401857213,2026-09-23,2026,Liberty,5345320,Pauline Astier,G,18,16,2-7,0-2,0-0,1,2,3,2,0,0,3,4,-15,4
401857213,2026-09-23,2026,Liberty,4281930,Anneli Maley,F,24,5,0-0,0-0,2-2,0,0,0,0,0,0,0,1,-1,2
401857213,2026-09-23,2026,Liberty,4337216,Han Xu,C,21,20,4-11,0-4,3-3,1,1,2,0,0,1,1,1,+8,11
401857213,2026-09-23,2026,Liberty,2327695,Rebekah Gardner,G,7,15,1-4,0-2,0-0,0,0,0,0,1,1,1,0,-19,2
401857213,2026-09-23,2026,Liberty,3102133,Rebecca Allen,G,9,22,2-5,2-5,0-0,1,4,5,0,0,1,0,1,-8,6
401857213,2026-09-23,2026,Liberty,4038379,Marine Johannes,G,23,16,0-4,0-3,0-0,0,2,2,3,0,0,1,2,-2,0
401857213,2026-09-23,2026,Liberty,4433416,Madison Scott,G,10,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-5,0
401857213,2026-09-23,2026,Liberty,4790260,Marine Fauthoux,G,4,17,3-6,0-3,8-9,0,3,3,4,0,0,2,3,+1,14
401857214,2026-09-23,2026,Wings,3906949,Jessica Shepard,F,32,33,9-12,0-0,2-4,1,10,11,12,1,0,2,3,+16,20
401857214,2026-09-23,2026,Wings,4399415,Maddy Siegrist,F,20,28,4-8,2-2,1-1,0,4,4,1,0,0,1,2,+20,11
401857214,2026-09-23,2026,Wings,4790266,Awak Kuier,F,34,30,5-8,4-6,0-0,2,2,4,2,2,3,2,1,+12,14
401857214,2026-09-23,2026,Wings,3904577,Arike Ogunbowale,G,24,35,8-15,2-4,5-5,1,3,4,6,2,0,0,1,+26,23
401857214,2026-09-23,2026,Wings,4433730,Paige Bueckers,G,5,30,9-15,1-2,6-6,0,5,5,7,2,2,2,1,+19,25
401857214,2026-09-23,2026,Wings,4336633,Li Yueru,C,28,7,0-1,0-0,0-0,1,1,2,1,0,0,2,1,-4,0
401857214,2026-09-23,2026,Wings,2529047,Odyssey Sims,G,1,10,2-3,0-1,1-1,0,0,0,0,1,0,1,2,-7,5
401857214,2026-09-23,2026,Wings,3920741,Kitija Laksa,G,33,6,0-3,0-3,0-0,0,0,0,0,0,0,1,2,-15,0
401857214,2026-09-23,2026,Wings,4398965,Christyn Williams,G,13,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401857214,2026-09-23,2026,Wings,4433807,Aziaha James,G,10,13,1-3,0-0,1-2,2,0,2,3,0,0,2,1,-1,3
401857214,2026-09-23,2026,Wings,4595910,Haley Jones,G,30,7,1-1,0-0,0-0,1,0,1,0,1,0,0,1,-6,2
401857214,2026-09-23,2026,Storm,4432830,Jordan Horston,F,23,20,0-4,0-2,0-0,2,2,4,0,0,0,2,2,-20,0
401857214,2026-09-23,2026,Storm,5220150,Dominique Malonga,C,14,34,11-18,1-3,6-12,1,7,8,0,1,1,3,3,-15,29
401857214,2026-09-23,2026,Storm,5345325,Awa Fam,C,11,35,8-13,4-7,2-2,2,5,7,0,0,1,0,3,+4,22
401857214,2026-09-23,2026,Storm,3906753,Natisha Hiedeman,G,2,32,4-7,0-1,2-3,0,0,0,14,2,0,2,3,-11,10
401857214,2026-09-23,2026,Storm,4698736,Flau'jae Johnson,G,4,35,8-18,0-5,5-6,3,3,6,4,1,0,5,2,+4,21
401857214,2026-09-23,2026,Storm,4433643,Mackenzie Holmes,F,54,7,0-0,0-0,0-0,1,1,2,2,2,0,0,1,+1,0
401857214,2026-09-23,2026,Storm,4898400,Taylor Thierry,F,3,12,1-1,1-1,0-0,0,1,1,2,1,0,0,3,+3,3
401857214,2026-09-23,2026,Storm,2529183,Stefanie Dolson,C,31,4,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-14,0
401857214,2026-09-23,2026,Storm,5017726,Jade Melbourne,G,5,20,2-7,2-4,0-0,0,1,1,1,1,0,1,1,-12,6
