GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401856963,2026-06-05,2026,Sun,4433635,Diamond Miller,F,1,28,6-15,1-5,3-3,2,1,3,3,0,0,2,2,-4,16
401856963,2026-06-05,2026,Sun,4684384,Aneesah Morrow,F,24,32,3-14,2-5,0-0,4,13,17,3,1,1,1,2,-8,8
401856963,2026-06-05,2026,Sun,2490553,Brittney Griner,C,42,29,6-8,0-0,4-6,2,6,8,5,0,3,2,3,-8,16
401856963,2026-06-05,2026,Sun,4433514,Saniya Rivers,G,22,23,6-9,1-2,1-2,0,1,1,3,1,2,3,2,-3,14
401856963,2026-06-05,2026,Sun,5208981,Leila Lacan,G,47,34,1-8,0-3,1-2,0,1,1,2,1,0,3,6,-5,3
401856963,2026-06-05,2026,Sun,5105732,Raegan Beers,F,15,6,2-3,0-0,1-1,2,2,4,2,0,1,2,0,+3,5
401856963,2026-06-05,2026,Sun,5345319,Nell Angloma,F,33,17,2-4,0-0,2-2,1,0,1,0,2,0,1,0,+9,6
401856963,2026-06-05,2026,Sun,4398966,Olivia Nelson-Ododa,C,10,10,1-3,0-0,0-0,2,1,3,0,0,0,0,4,+3,2
401856963,2026-06-05,2026,Sun,4433412,Hailey Van Lith,G,2,6,1-1,0-0,2-2,1,0,1,0,0,0,1,0,-11,4
401856963,2026-06-05,2026,Sun,4703609,Charlisse Leger-Walker,G,4,8,2-4,0-2,0-0,0,0,0,1,1,0,0,1,+8,4
401856963,2026-06-05,2026,Sun,4898898,Gianna Kneepkens,G,5,8,0-1,0-0,2-3,0,0,0,0,0,0,0,0,-6,2
401856963,2026-06-05,2026,Sun,5106232,Ashlon Jackson,G,3,1,0-1,0-1,0-0,0,1,1,0,0,0,0,1,-3,0
401856963,2026-06-05,2026,Sky,3142010,Azura Stevens,F,30,20,5-13,1-5,2-3,3,7,10,1,1,0,0,4,+4,13
401856963,2026-06-05,2026,Sky,4433405,Kamilla Cardoso,C,10,33,5-10,0-0,0-1,2,6,8,3,0,2,2,3,+9,10
401856963,2026-06-05,2026,Sky,2491205,Skylar Diggins,G,4,32,6-16,2-3,10-11,1,2,3,4,1,0,2,1,+10,24
401856963,2026-06-05,2026,Sky,2566186,Rachel Banham,G,24,22,2-7,1-5,1-1,0,2,2,3,0,3,1,4,+4,6
401856963,2026-06-05,2026,Sky,4432865,Jacy Sheldon,G,0,27,2-2,0-0,1-1,0,1,1,2,2,1,0,3,+14,5
401856963,2026-06-05,2026,Sky,2566081,Elizabeth Williams,C,1,21,5-8,0-0,0-2,1,2,3,3,2,1,0,1,-2,10
401856963,2026-06-05,2026,Sky,2529137,Natasha Cloud,G,9,26,4-6,2-2,3-3,0,0,0,5,2,0,3,3,+5,13
401856963,2026-06-05,2026,Sky,4433542,Saylor Poffenbarger,G,6,6,0-0,0-0,0-0,0,0,0,0,1,0,0,0,-2,0
401856963,2026-06-05,2026,Sky,4594786,Sydney Taylor,G,12,13,2-5,0-1,0-0,0,1,1,0,0,0,4,3,-17,4
401856964,2026-06-05,2026,Wings,3906949,Jessica Shepard,F,32,38,9-13,0-0,4-6,6,9,15,5,2,0,4,0,+10,22
401856964,2026-06-05,2026,Wings,4399415,Maddy Siegrist,F,20,24,7-10,2-2,0-0,2,2,4,0,4,1,1,3,+10,16
401856964,2026-06-05,2026,Wings,3904577,Arike Ogunbowale,G,24,34,10-21,6-11,4-5,3,3,6,6,0,0,3,3,+6,30
401856964,2026-06-05,2026,Wings,4433730,Paige Bueckers,G,5,36,7-14,1-4,3-4,1,2,3,14,1,0,1,4,+5,18
401856964,2026-06-05,2026,Wings,4433790,Azzi Fudd,G,35,35,5-10,1-4,0-0,1,0,1,2,2,0,0,3,+5,11
401856964,2026-06-05,2026,Wings,924,Alysha Clark,F,7,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-2,0
401856964,2026-06-05,2026,Wings,3913881,Alanna Smith,F,8,16,2-4,0-2,0-0,0,2,2,0,0,1,2,0,-2,4
401856964,2026-06-05,2026,Wings,2529047,Odyssey Sims,G,1,5,0-1,0-0,0-0,0,1,1,0,0,0,1,0,+3,0
401856964,2026-06-05,2026,Wings,4433807,Aziaha James,G,10,10,1-4,0-2,1-3,0,1,1,3,1,0,0,4,+5,3
401856964,2026-06-05,2026,Sparks,1068,Nneka Ogwumike,F,30,35,6-8,1-2,0-0,2,8,10,5,1,0,0,1,-8,13
401856964,2026-06-05,2026,Sparks,2566106,Dearica Hamby,F,5,30,6-8,0-0,3-4,2,3,5,1,0,0,0,2,-4,15
