GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857057,2026-07-11,2026,Liberty,2998928,Breanna Stewart,F,30,37,7-16,2-3,1-1,3,4,7,3,2,1,4,1,-4,17
401857057,2026-07-11,2026,Liberty,2999101,Jonquel Jones,C,35,33,5-11,2-5,3-4,3,9,12,2,0,1,0,4,+5,15
401857057,2026-07-11,2026,Liberty,2327695,Rebekah Gardner,G,7,14,0-5,0-2,0-0,0,1,1,2,1,0,1,2,+3,0
401857057,2026-07-11,2026,Liberty,4066533,Sabrina Ionescu,G,20,35,9-20,3-12,4-4,3,5,8,5,2,0,3,0,+7,25
401857057,2026-07-11,2026,Liberty,5345320,Pauline Astier,G,18,23,2-5,0-1,0-0,0,0,0,2,2,0,4,3,-9,4
401857057,2026-07-11,2026,Liberty,4790258,Raquel Carrera,F,14,3,1-1,0-0,0-0,0,0,0,0,0,0,0,1,-5,2
401857057,2026-07-11,2026,Liberty,4337216,Han Xu,C,21,18,3-4,2-3,0-0,0,1,1,1,0,0,1,0,+3,8
401857057,2026-07-11,2026,Liberty,2593770,Betnijah Laney-Hamilton,G,44,7,0-1,0-1,0-0,0,0,0,2,0,0,0,0,-9,0
401857057,2026-07-11,2026,Liberty,3102133,Rebecca Allen,G,9,7,0-2,0-2,0-0,1,1,2,2,0,0,1,2,-10,0
401857057,2026-07-11,2026,Liberty,4038379,Marine Johannes,G,23,23,5-10,4-9,0-0,1,2,3,1,1,0,0,3,-6,14
401857057,2026-07-11,2026,Lynx,2529130,Natasha Howard,F,1,36,5-9,1-1,5-6,5,4,9,2,2,0,2,3,-1,16
401857057,2026-07-11,2026,Lynx,3054590,Nia Coffey,F,12,28,1-2,1-2,0-0,1,4,5,5,0,2,2,4,+9,3
401857057,2026-07-11,2026,Lynx,2529205,Kayla McBride,G,21,33,8-17,5-11,4-4,1,3,4,2,4,0,0,4,+1,25
401857057,2026-07-11,2026,Lynx,2987891,Courtney Williams,G,10,36,5-17,2-3,0-0,5,7,12,1,0,0,3,2,+7,12
401857057,2026-07-11,2026,Lynx,4433791,Olivia Miles,G,5,32,6-16,4-7,7-10,1,4,5,4,1,0,2,3,+1,23
401857057,2026-07-11,2026,Lynx,4398938,Dorka Juhasz,F,14,16,0-2,0-2,0-0,1,2,3,1,0,1,1,1,+2,0
401857057,2026-07-11,2026,Lynx,4873358,Antonia Delaere,F,8,7,2-3,1-2,1-1,1,0,1,1,1,0,0,0,+4,6
401857057,2026-07-11,2026,Lynx,5278237,Anastasiia Olairi Kosu,F,7,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-5,0
401857057,2026-07-11,2026,Lynx,4280850,Maya Caldwell,G,3,7,2-3,0-0,1-2,0,1,1,0,1,0,0,0,+9,5
401857057,2026-07-11,2026,Lynx,5345478,Eliska Hamzova,G,11,4,0-0,0-0,0-0,0,0,0,2,0,0,2,1,-2,0
401857059,2026-07-11,2026,Fire,3906972,Bridget Carleton,F,6,34,4-9,4-8,0-0,1,2,3,4,2,2,1,1,+17,12
401857059,2026-07-11,2026,Fire,4398729,Emily Engstler,F,21,25,5-8,2-4,2-2,0,11,11,4,3,1,2,3,+17,14
401857059,2026-07-11,2026,Fire,5209202,Nyadiew Puoch,F,13,25,4-8,1-3,0-0,0,0,0,0,1,0,0,3,+14,9
401857059,2026-07-11,2026,Fire,3934218,Megan Gustafson,C,17,27,7-11,2-4,1-1,0,4,4,1,1,0,3,3,+1,17
401857059,2026-07-11,2026,Fire,5208982,Carla Leite,G,0,26,2-7,1-3,8-9,1,2,3,10,0,0,6,5,-2,13
401857059,2026-07-11,2026,Fire,5105406,Frieda Buhner,F,20,15,4-5,3-4,0-0,0,2,2,0,0,0,1,5,-7,11
401857059,2026-07-11,2026,Fire,5108550,Serah Williams,C,25,13,6-6,0-0,3-3,0,2,2,1,0,1,0,2,+9,15
401857059,2026-07-11,2026,Fire,3056730,Karlie Samuelson,G,44,8,0-0,0-0,0-0,0,0,0,0,0,0,1,1,-6,0
401857059,2026-07-11,2026,Fire,4433690,Holly Winterburn,G,77,13,0-2,0-2,1-2,0,0,0,1,0,0,0,1,-5,1
401857059,2026-07-11,2026,Fire,5346554,Teja Oblak,G,7,14,4-4,1-1,1-2,0,1,1,7,0,0,2,2,+12,10
401857059,2026-07-11,2026,Dream,4398915,Naz Hillmon,F,00,36,6-11,1-5,2-3,3,5,8,2,1,1,3,3,-2,15
401857059,2026-07-11,2026,Dream,5108587,Madina Okot,C,11,22,7-14,0-1,5-5,4,4,8,0,0,1,2,1,-13,19
401857059,2026-07-11,2026,Dream,3058901,Allisha Gray,G,15,31,8-18,1-6,3-3,0,3,3,2,1,0,1,4,-1,20
401857059,2026-07-11,2026,Dream,3142250,Jordin Canada,G,3,35,4-8,0-2,2-5,2,2,4,12,2,0,3,5,-8,10
401857059,2026-07-11,2026,Dream,4398674,Rhyne Howard,G,10,31,3-9,2-8,2-2,1,2,3,4,4,0,1,2,-11,10
401857059,2026-07-11,2026,Dream,5017721,Sika Kone,F,23,17,3-8,1-4,4-4,2,3,5,0,0,0,0,5,-5,11
401857059,2026-07-11,2026,Dream,4433431,Te-Hina Paopao,G,2,6,1-1,1-1,0-0,0,0,0,2,0,0,0,1,-4,3
401857059,2026-07-11,2026,Dream,4597509,Aaliyah Nye,G,32,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-5,0
401857059,2026-07-11,2026,Dream,5105740,Indya Nivar,G,21,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,0
401857059,2026-07-11,2026,Dream,5208983,Isobel Borlase,G,20,18,1-5,0-2,2-2,0,1,1,3,0,1,2,1,-1,4
401857058,2026-07-11,2026,Mercury,869,DeWanna Bonner,F,24,22,1-6,0-4,0-1,0,4,4,3,0,0,2,1,-29,2
401857058,2026-07-11,2026,Mercury,2529140,Alyssa Thomas,F,25,29,3-8,0-0,1-2,1,5,6,1,0,0,2,1,-36,7
401857058,2026-07-11,2026,Mercury,3919496,Valeriane Ayayi,F,11,31,1-5,0-2,3-3,1,6,7,1,0,0,2,2,-33,5
401857058,2026-07-11,2026,Mercury,2998938,Kahleah Copper,G,2,29,4-14,1-6,0-0,0,4,4,0,0,0,3,3,-41,9
401857058,2026-07-11,2026,Mercury,5274110,Monique Akoa Makani,G,8,26,5-13,3-7,0-0,0,1,1,1,0,0,3,3,-30,13
401857058,2026-07-11,2026,Mercury,4704594,Marta Suarez,F,77,12,2-4,0-1,1-2,0,0,0,2,0,0,0,0,-12,5
401857058,2026-07-11,2026,Mercury,5345524,Noemie Brochant,F,1,20,2-3,2-2,0-0,0,1,1,1,0,0,2,2,-13,6
401857058,2026-07-11,2026,Mercury,887,Sami Whitcomb,G,33,11,0-3,0-3,0-0,0,3,3,3,2,0,2,2,-21,0
401857058,2026-07-11,2026,Mercury,4399342,Lexi Held,G,10,23,5-10,1-6,0-0,1,2,3,2,1,0,1,2,-25,11
401857058,2026-07-11,2026,Aces,3099736,Stephanie Talbot,F,7,24,1-4,0-1,0-0,4,3,7,2,1,0,1,0,+21,2
401857058,2026-07-11,2026,Aces,4398776,NaLyssa Smith,F,3,18,6-7,0-0,2-2,0,3,3,0,1,0,1,1,+24,14
401857058,2026-07-11,2026,Aces,3149391,A'ja Wilson,C,22,25,8-16,1-3,4-4,3,12,15,3,1,1,1,2,+30,21
401857058,2026-07-11,2026,Aces,2529122,Chelsea Gray,G,12,28,6-12,3-8,0-0,0,1,1,12,1,0,1,2,+42,15
401857058,2026-07-11,2026,Aces,4065870,Jackie Young,G,0,24,3-9,2-6,0-0,0,2,2,6,2,0,0,0,+37,8
401857058,2026-07-11,2026,Aces,2529458,Cheyenne Parker-Tyus,F,32,14,4-7,0-0,7-8,2,5,7,0,0,1,1,2,+8,15
401857058,2026-07-11,2026,Aces,3142086,Brianna Turner,F,21,12,0-1,0-0,0-0,2,4,6,0,0,0,0,1,+23,0
401857058,2026-07-11,2026,Aces,4433633,Kierstan Bell,F,1,17,1-6,1-5,0-0,0,3,3,4,0,0,1,1,+14,3
401857058,2026-07-11,2026,Aces,2987869,Jewell Loyd,G,24,28,3-7,2-6,1-2,1,0,1,3,2,0,1,4,+36,9
401857058,2026-07-11,2026,Aces,4682855,Justine Pissott,G,13,10,7-8,5-6,0-0,0,2,2,1,0,0,1,1,+5,19
