GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857043,2026-07-06,2026,Valkyries,2529622,Kayla Thornton,F,5,15,0-7,0-6,2-2,0,0,0,1,0,0,0,0,-1,2
401857043,2026-07-06,2026,Valkyries,3142328,Gabby Williams,F,1,17,1-6,0-2,0-0,0,3,3,0,2,0,1,2,-6,2
401857043,2026-07-06,2026,Valkyries,4257500,Cecilia Zandalasini,F,24,15,3-8,0-2,0-0,2,0,2,1,1,0,0,2,-6,6
401857043,2026-07-06,2026,Valkyries,2590093,Kiah Stokes,C,41,28,2-4,2-4,0-0,0,9,9,2,1,3,0,1,+15,6
401857043,2026-07-06,2026,Valkyries,4398935,Veronica Burton,G,22,23,3-10,0-3,1-1,1,2,3,3,2,0,0,1,0,7
401857043,2026-07-06,2026,Valkyries,4432834,Laeticia Amihere,F,3,12,0-0,0-0,0-0,2,2,4,0,2,0,2,3,-2,0
401857043,2026-07-06,2026,Valkyries,4790264,Janelle Salaun,F,13,25,3-13,2-9,0-0,0,1,1,0,1,1,0,2,+14,8
401857043,2026-07-06,2026,Valkyries,1054,Tiffany Hayes,G,15,19,4-7,1-3,0-0,1,1,2,2,0,1,1,1,+18,9
401857043,2026-07-06,2026,Valkyries,4065780,Kaila Charles,G,6,25,4-10,0-2,0-0,3,2,5,1,1,0,0,3,+19,8
401857043,2026-07-06,2026,Valkyries,4899328,Kaitlyn Chen,G,2,21,6-9,1-3,1-1,0,1,1,4,0,0,1,1,+14,14
401857043,2026-07-06,2026,Mystics,4282173,Michaela Onyenwere,F,12,28,1-6,0-5,0-1,2,1,3,1,0,0,3,1,-16,2
401857043,2026-07-06,2026,Mystics,4898384,Kiki Iriafen,F,44,30,6-12,0-1,0-0,2,7,9,1,0,0,2,1,+1,12
401857043,2026-07-06,2026,Mystics,4398911,Shakira Austin,C,0,24,3-11,0-1,5-6,2,9,11,0,0,2,0,2,-3,11
401857043,2026-07-06,2026,Mystics,4583144,Cotie McMahon,G,23,29,2-7,1-4,3-3,0,5,5,3,0,0,3,2,-9,8
401857043,2026-07-06,2026,Mystics,4704180,Georgia Amoore,G,8,22,1-7,1-6,0-0,0,2,2,0,0,0,1,4,-12,3
401857043,2026-07-06,2026,Mystics,4433411,Angela Dugalic,F,32,10,0-1,0-1,0-0,1,0,1,0,0,0,0,0,-14,0
401857043,2026-07-06,2026,Mystics,5105737,Lauren Betts,C,51,16,3-7,0-0,1-1,2,3,5,3,0,1,2,1,-10,7
401857043,2026-07-06,2026,Mystics,4433815,Lucy Olsen,G,33,15,2-5,1-3,0-2,0,0,0,3,0,0,0,0,+2,5
401857043,2026-07-06,2026,Mystics,5122345,Cassandre Prosper,G,18,9,0-1,0-1,0-0,1,0,1,0,0,0,1,0,-3,0
401857043,2026-07-06,2026,Mystics,5349415,Alicia Florez,G,2,17,0-3,0-2,1-2,0,4,4,3,1,0,2,2,-1,1
401857044,2026-07-06,2026,Sun,4433635,Diamond Miller,F,1,19,2-7,0-1,1-2,0,4,4,3,0,1,1,3,-1,5
