GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401856961,2026-06-04,2026,Dream,4398915,Naz Hillmon,F,00,28,3-8,2-4,4-4,2,3,5,1,1,0,0,2,-14,12
401856961,2026-06-04,2026,Dream,4433402,Angel Reese,F,5,31,4-9,0-1,3-4,4,6,10,3,0,2,4,4,-8,11
401856961,2026-06-04,2026,Dream,3058901,Allisha Gray,G,15,36,5-18,0-4,3-3,0,1,1,2,2,0,1,3,-11,13
401856961,2026-06-04,2026,Dream,3142250,Jordin Canada,G,3,32,4-12,2-5,3-4,0,3,3,7,2,0,3,6,-11,13
401856961,2026-06-04,2026,Dream,4398674,Rhyne Howard,G,10,37,2-9,2-5,2-3,0,4,4,0,3,0,2,2,-9,8
401856961,2026-06-04,2026,Dream,5017721,Sika Kone,F,23,1,0-0,0-0,2-2,0,1,1,0,0,0,0,0,+1,2
401856961,2026-06-04,2026,Dream,5108587,Madina Okot,C,11,9,3-5,0-0,1-2,2,1,3,0,0,1,0,1,+3,7
401856961,2026-06-04,2026,Dream,4433431,Te-Hina Paopao,G,2,16,0-3,0-2,0-0,1,1,2,1,1,0,1,0,-10,0
401856961,2026-06-04,2026,Dream,4597509,Aaliyah Nye,G,32,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
401856961,2026-06-04,2026,Dream,5105740,Indya Nivar,G,21,1,0-0,0-0,1-2,0,0,0,0,0,0,0,0,+1,1
401856961,2026-06-04,2026,Dream,5208983,Isobel Borlase,G,20,7,2-3,0-0,0-0,0,1,1,0,0,0,0,1,-3,4
401856961,2026-06-04,2026,Fever,3142255,Monique Billings,F,25,13,0-2,0-1,0-0,2,3,5,0,0,1,0,2,-5,0
401856961,2026-06-04,2026,Fever,4432831,Aliyah Boston,C,7,31,6-12,3-4,4-4,0,7,7,2,0,3,4,5,+8,19
401856961,2026-06-04,2026,Fever,3142191,Kelsey Mitchell,G,0,33,11-15,3-4,0-1,0,0,0,2,2,0,1,0,+14,25
401856961,2026-06-04,2026,Fever,4398829,Lexie Hull,G,10,20,1-2,0-1,2-2,0,2,2,0,0,1,1,0,-7,4
401856961,2026-06-04,2026,Fever,4433403,Caitlin Clark,G,22,31,6-17,2-8,3-4,0,7,7,8,0,1,3,4,+2,17
401856961,2026-06-04,2026,Fever,3142055,Myisha Hines-Allen,F,2,16,2-6,0-3,1-2,2,5,7,1,2,1,2,5,+10,5
401856961,2026-06-04,2026,Fever,4433546,Makayla Timpson,F,21,14,0-0,0-0,0-0,1,2,3,0,0,0,1,3,+12,0
401856961,2026-06-04,2026,Fever,3907781,Sophie Cunningham,G,8,19,2-4,2-3,2-2,1,1,2,0,0,0,1,1,+11,8
401856961,2026-06-04,2026,Fever,4433797,Raven Johnson,G,3,23,2-5,1-1,0-0,0,2,2,3,2,0,1,2,+15,5
401856962,2026-06-04,2026,Valkyries,2529622,Kayla Thornton,F,5,21,3-9,1-4,2-2,2,3,5,0,0,0,0,0,-8,9
401856962,2026-06-04,2026,Valkyries,3142328,Gabby Williams,F,1,25,2-10,1-4,0-0,3,2,5,3,2,1,1,2,-7,5
