GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857102,2026-07-31,2026,Storm,5220150,Dominique Malonga,C,14,25,8-10,0-0,0-0,2,11,13,1,1,1,2,4,0,16
401857102,2026-07-31,2026,Storm,5345325,Awa Fam,C,11,29,2-4,1-3,3-4,3,6,9,1,0,1,2,3,-10,8
401857102,2026-07-31,2026,Storm,3906753,Natisha Hiedeman,G,2,34,9-19,0-6,5-7,1,4,5,5,2,1,1,1,0,23
401857102,2026-07-31,2026,Storm,4698736,Flau'jae Johnson,G,4,26,2-11,0-3,5-6,0,0,0,3,1,0,7,4,-1,9
401857102,2026-07-31,2026,Storm,5017726,Jade Melbourne,G,5,25,2-7,1-4,4-4,1,0,1,6,3,0,3,4,-6,9
401857102,2026-07-31,2026,Storm,3917453,Katie Lou Samuelson,F,33,16,2-4,2-4,2-2,0,0,0,0,0,0,1,1,-4,8
401857102,2026-07-31,2026,Storm,4420318,Ezi Magbegor,F,13,14,4-7,1-3,3-3,0,1,1,1,2,0,0,6,+2,12
401857102,2026-07-31,2026,Storm,4432830,Jordan Horston,F,23,12,1-4,0-0,0-0,0,0,0,0,1,2,2,2,-15,2
401857102,2026-07-31,2026,Storm,2529183,Stefanie Dolson,C,31,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-10,0
401857102,2026-07-31,2026,Storm,4432832,Zia Cooke,G,7,13,0-2,0-0,2-4,1,0,1,0,0,0,1,1,-1,2
401857102,2026-07-31,2026,Dream,4398915,Naz Hillmon,F,00,25,6-9,2-5,4-5,0,2,2,3,1,1,2,3,+6,18
401857102,2026-07-31,2026,Dream,4433402,Angel Reese,F,5,38,5-12,2-5,9-12,6,7,13,2,2,0,3,4,+14,21
401857102,2026-07-31,2026,Dream,3058901,Allisha Gray,G,15,31,5-13,1-4,5-6,2,1,3,2,2,2,4,3,+9,16
401857102,2026-07-31,2026,Dream,3142250,Jordin Canada,G,3,31,1-5,0-1,8-8,0,4,4,9,3,1,6,3,+3,10
401857102,2026-07-31,2026,Dream,4398674,Rhyne Howard,G,10,35,3-13,3-9,0-0,1,1,2,5,4,3,1,2,+2,9
401857102,2026-07-31,2026,Dream,3058895,Brionna Jones,F,42,17,4-5,0-0,6-6,1,4,5,0,0,0,0,3,-2,14
401857102,2026-07-31,2026,Dream,4433386,Jaylyn Sherrod,G,4,9,2-4,1-1,2-2,0,2,2,1,1,0,1,0,+6,7
401857102,2026-07-31,2026,Dream,5208983,Isobel Borlase,G,20,14,1-3,1-1,0-0,1,1,2,2,1,0,0,1,+7,3
401857103,2026-07-31,2026,Wings,3906949,Jessica Shepard,F,32,33,3-8,0-1,2-2,0,6,6,8,1,2,0,4,-3,8
