GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857143,2026-08-14,2026,Wings,3913881,Alanna Smith,F,8,35,4-11,0-4,0-0,2,5,7,2,1,1,2,3,-5,8
401857143,2026-08-14,2026,Wings,4790266,Awak Kuier,F,34,28,2-6,1-4,3-4,1,5,6,4,0,3,2,3,-1,8
401857143,2026-08-14,2026,Wings,2529047,Odyssey Sims,G,1,23,3-7,3-6,2-2,1,1,2,2,0,0,2,2,+9,11
401857143,2026-08-14,2026,Wings,3904577,Arike Ogunbowale,G,24,30,7-16,0-5,6-7,3,3,6,1,0,0,2,4,-13,20
401857143,2026-08-14,2026,Wings,4433730,Paige Bueckers,G,5,37,11-21,2-6,5-5,2,4,6,6,2,0,2,2,-7,29
401857143,2026-08-14,2026,Wings,924,Alysha Clark,F,7,25,1-3,0-2,2-2,1,1,2,1,0,1,0,4,-15,4
401857143,2026-08-14,2026,Wings,4399415,Maddy Siegrist,F,20,13,2-5,1-2,0-0,1,0,1,2,0,1,0,1,-10,5
401857143,2026-08-14,2026,Wings,4336633,Li Yueru,C,28,4,0-2,0-0,0-0,0,0,0,0,0,0,0,0,-6,0
401857143,2026-08-14,2026,Wings,4068159,Sug Sutton,G,0,5,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-6,0
401857143,2026-08-14,2026,Wings,4595910,Haley Jones,G,30,1,1-1,0-0,0-0,0,1,1,0,0,0,0,0,-1,2
401857143,2026-08-14,2026,Fever,4433546,Makayla Timpson,F,21,24,3-7,0-0,0-0,1,3,4,1,1,0,3,2,+5,6
401857143,2026-08-14,2026,Fever,4432831,Aliyah Boston,C,7,29,7-13,0-1,2-2,5,5,10,1,1,1,3,4,+14,16
401857143,2026-08-14,2026,Fever,3142191,Kelsey Mitchell,G,0,36,9-21,1-7,4-5,1,1,2,2,0,0,1,1,+7,23
401857143,2026-08-14,2026,Fever,4398829,Lexie Hull,G,10,12,0-2,0-0,0-0,0,2,2,0,0,0,0,3,0,0
401857143,2026-08-14,2026,Fever,4433403,Caitlin Clark,G,22,34,11-18,2-8,5-6,0,3,3,10,1,0,1,5,+2,29
401857143,2026-08-14,2026,Fever,3142055,Myisha Hines-Allen,F,2,12,1-1,0-0,0-0,0,3,3,0,0,1,0,2,+4,2
401857143,2026-08-14,2026,Fever,3142255,Monique Billings,F,25,14,1-1,0-0,0-0,1,6,7,0,0,0,1,0,-2,2
401857143,2026-08-14,2026,Fever,5105731,Grace VanSlooten,F,14,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
401857143,2026-08-14,2026,Fever,3907781,Sophie Cunningham,G,8,20,2-5,1-3,0-0,0,1,1,0,0,0,0,3,+3,5
401857143,2026-08-14,2026,Fever,4065760,Tyasha Harris,G,52,17,5-5,5-5,0-0,1,1,2,0,1,0,0,1,+20,15
401857143,2026-08-14,2026,Fever,4433797,Raven Johnson,G,3,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
401857144,2026-08-14,2026,Fire,3906972,Bridget Carleton,F,6,29,5-13,4-10,0-0,2,7,9,2,0,0,0,3,-7,14
401857144,2026-08-14,2026,Fire,4398729,Emily Engstler,F,21,27,4-12,0-4,1-1,0,5,5,2,0,1,0,0,+10,9
401857144,2026-08-14,2026,Fire,5209202,Nyadiew Puoch,F,13,15,1-4,0-2,0-0,1,2,3,1,2,0,0,4,-13,2
401857144,2026-08-14,2026,Fire,3934218,Megan DiLeo,C,17,28,4-8,2-5,4-7,5,4,9,1,0,0,4,3,+4,14
401857144,2026-08-14,2026,Fire,5208982,Carla Leite,G,0,27,5-7,2-3,2-4,0,3,3,6,1,1,5,2,+1,14
401857144,2026-08-14,2026,Fire,5105406,Frieda Buhner,F,20,13,3-5,2-2,0-0,1,1,2,0,0,0,1,1,-8,8
401857144,2026-08-14,2026,Fire,5108550,Serah Williams,C,25,12,0-1,0-0,0-2,0,2,2,1,0,2,0,1,-2,0
401857144,2026-08-14,2026,Fire,3056730,Karlie Samuelson,G,44,15,1-4,1-4,0-0,0,2,2,1,2,0,0,2,+1,3
401857144,2026-08-14,2026,Fire,4433690,Holly Winterburn,G,77,21,8-14,1-5,3-3,2,5,7,5,3,0,2,2,+23,20
401857144,2026-08-14,2026,Fire,5346554,Teja Oblak,G,7,13,0-4,0-2,0-0,0,1,1,3,0,0,2,0,+1,0
401857144,2026-08-14,2026,Storm,4420318,Ezi Magbegor,F,13,27,4-12,2-4,3-3,0,8,8,3,1,1,0,5,+16,13
401857144,2026-08-14,2026,Storm,4432830,Jordan Horston,F,23,25,4-13,3-9,1-2,4,7,11,2,1,0,0,1,+9,12
401857144,2026-08-14,2026,Storm,5220150,Dominique Malonga,C,14,23,3-15,0-3,3-4,5,7,12,5,0,2,1,2,-12,9
401857144,2026-08-14,2026,Storm,3906753,Natisha Hiedeman,G,2,32,3-9,1-3,2-3,1,2,3,5,1,0,2,1,+12,9
401857144,2026-08-14,2026,Storm,5017726,Jade Melbourne,G,5,34,4-12,3-5,1-1,0,1,1,2,1,1,3,4,+1,12
401857144,2026-08-14,2026,Storm,3917453,Katie Lou Samuelson,F,33,12,1-3,1-3,0-0,1,0,1,0,0,0,1,1,-16,3
401857144,2026-08-14,2026,Storm,4898400,Taylor Thierry,F,3,2,0-1,0-1,0-0,0,0,0,0,0,0,1,0,+2,0
401857144,2026-08-14,2026,Storm,2529183,Stefanie Dolson,C,31,9,0-1,0-1,0-0,0,0,0,1,0,0,1,2,-12,0
401857144,2026-08-14,2026,Storm,5345325,Awa Fam,C,11,22,7-12,4-8,2-2,3,6,9,0,1,0,1,1,+4,20
401857144,2026-08-14,2026,Storm,4432832,Zia Cooke,G,7,14,1-3,0-2,2-2,0,0,0,0,0,0,1,0,-14,4
