GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857151,2026-08-17,2026,Wings,924,Alysha Clark,F,7,21,1-2,1-1,0-0,0,4,4,2,0,0,3,2,-7,3
401857151,2026-08-17,2026,Wings,3906949,Jessica Shepard,F,32,26,1-4,0-0,2-4,0,7,7,2,1,0,1,1,-9,4
401857151,2026-08-17,2026,Wings,3913881,Alanna Smith,F,8,30,6-9,1-3,0-0,0,5,5,2,2,0,2,1,+3,13
401857151,2026-08-17,2026,Wings,3904577,Arike Ogunbowale,G,24,37,5-13,1-7,6-6,0,4,4,3,2,0,1,3,-8,17
401857151,2026-08-17,2026,Wings,4433730,Paige Bueckers,G,5,33,8-18,1-5,4-4,1,1,2,3,1,0,7,4,-10,21
401857151,2026-08-17,2026,Wings,4399415,Maddy Siegrist,F,20,16,3-5,1-2,0-0,0,3,3,0,0,1,0,3,+2,7
401857151,2026-08-17,2026,Wings,4790266,Awak Kuier,F,34,20,1-3,0-2,1-1,2,5,7,0,1,3,0,2,-3,3
401857151,2026-08-17,2026,Wings,2529047,Odyssey Sims,G,1,12,0-3,0-2,0-0,1,0,1,2,0,0,0,0,-7,0
401857151,2026-08-17,2026,Wings,4068159,Sug Sutton,G,0,5,1-1,0-0,0-0,0,0,0,1,0,0,2,0,-1,2
401857151,2026-08-17,2026,Wings,5345473,Costanza Verona,G,6,--,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401857151,2026-08-17,2026,Valkyries,2529622,Kayla Thornton,F,5,33,2-8,1-5,2-2,2,1,3,1,0,0,0,3,+10,7
401857151,2026-08-17,2026,Valkyries,3142328,Gabby Williams,F,1,32,8-20,3-8,4-4,0,7,7,3,4,0,5,1,+2,23
401857151,2026-08-17,2026,Valkyries,4257500,Cecilia Zandalasini,F,24,15,2-6,1-4,0-0,0,2,2,4,0,0,1,0,+4,5
401857151,2026-08-17,2026,Valkyries,2590093,Kiah Stokes,C,41,24,0-1,0-0,0-0,1,4,5,0,0,1,0,1,-9,0
401857151,2026-08-17,2026,Valkyries,4398935,Veronica Burton,G,22,32,5-11,3-6,3-4,2,2,4,5,2,0,1,2,+2,16
401857151,2026-08-17,2026,Valkyries,4432834,Laeticia Amihere,F,3,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-1,0
401857151,2026-08-17,2026,Valkyries,4790264,Janelle Salaun,F,13,19,3-10,2-6,2-2,1,2,3,2,0,0,1,1,+11,10
401857151,2026-08-17,2026,Valkyries,4790263,Iliana Rupert,C,12,--,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401857151,2026-08-17,2026,Valkyries,1054,Tiffany Hayes,G,15,20,4-11,2-5,0-0,2,2,4,1,1,0,1,5,+7,10
401857151,2026-08-17,2026,Valkyries,4065780,Kaila Charles,G,6,14,2-3,0-1,1-2,2,0,2,0,0,0,1,0,+6,5
401857151,2026-08-17,2026,Valkyries,4899328,Kaitlyn Chen,G,2,8,1-2,0-1,0-0,0,0,0,1,0,0,1,0,+8,2
