GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857073,2026-07-17,2026,Storm,5220150,Dominique Malonga,C,14,29,13-22,1-3,1-2,5,9,14,2,0,0,6,2,-13,28
401857073,2026-07-17,2026,Storm,5345325,Awa Fam,C,11,31,5-6,4-5,2-2,3,6,9,4,1,2,0,5,+4,16
401857073,2026-07-17,2026,Storm,3906753,Natisha Hiedeman,G,2,30,6-11,1-5,2-3,0,2,2,8,1,0,3,2,+2,15
401857073,2026-07-17,2026,Storm,4698736,Flau'jae Johnson,G,4,31,7-16,0-2,2-2,4,2,6,6,3,1,2,3,+4,16
401857073,2026-07-17,2026,Storm,5017726,Jade Melbourne,G,5,30,7-13,0-2,1-2,1,0,1,5,1,0,3,4,-11,15
401857073,2026-07-17,2026,Storm,3917453,Katie Lou Samuelson,F,33,19,3-4,1-2,1-1,0,1,1,0,0,0,1,2,+1,8
401857073,2026-07-17,2026,Storm,4432830,Jordan Horston,F,23,20,1-2,0-0,0-0,0,2,2,1,0,0,2,4,+10,2
401857073,2026-07-17,2026,Storm,2529183,Stefanie Dolson,C,31,3,0-0,0-0,2-4,0,0,0,0,1,0,0,0,-3,2
401857073,2026-07-17,2026,Storm,4432832,Zia Cooke,G,7,8,1-2,1-2,2-2,0,0,0,1,1,0,0,2,-9,5
401857073,2026-07-17,2026,Fever,3142255,Monique Billings,F,25,31,5-7,0-0,6-7,0,5,5,3,2,1,0,2,+14,16
401857073,2026-07-17,2026,Fever,4433546,Makayla Timpson,F,21,32,3-6,0-0,2-2,8,1,9,2,2,0,3,3,-9,8
401857073,2026-07-17,2026,Fever,3142191,Kelsey Mitchell,G,0,34,13-25,3-8,1-1,0,1,1,0,0,0,1,2,+1,30
401857073,2026-07-17,2026,Fever,4398829,Lexie Hull,G,10,14,0-1,0-0,2-2,2,0,2,1,3,0,3,4,-1,2
401857073,2026-07-17,2026,Fever,4433403,Caitlin Clark,G,22,29,11-18,6-10,17-19,0,2,2,10,4,2,4,4,+16,45
401857073,2026-07-17,2026,Fever,3142055,Myisha Hines-Allen,F,2,9,1-2,0-0,0-0,1,2,3,2,1,0,1,1,-1,2
401857073,2026-07-17,2026,Fever,2955898,Damiris Dantas,C,12,8,0-1,0-0,0-0,1,1,2,0,0,0,0,0,0,0
401857073,2026-07-17,2026,Fever,3907781,Sophie Cunningham,G,8,27,1-4,0-3,0-0,1,1,2,0,0,0,0,1,+3,2
