GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857099,2026-07-30,2026,Lynx,2529130,Natasha Howard,F,1,24,3-8,0-0,3-3,5,3,8,4,2,2,1,0,+26,9
401857099,2026-07-30,2026,Lynx,3917450,Napheesa Collier,F,24,22,7-12,2-2,0-0,2,3,5,2,2,2,2,0,+17,16
401857099,2026-07-30,2026,Lynx,2529205,Kayla McBride,G,21,24,5-11,3-7,0-0,0,0,0,3,2,0,0,2,+25,13
401857099,2026-07-30,2026,Lynx,2987891,Courtney Williams,G,10,25,6-11,1-4,3-4,2,1,3,5,0,0,0,2,+25,16
401857099,2026-07-30,2026,Lynx,4433791,Olivia Miles,G,5,23,6-15,0-2,4-5,1,2,3,0,2,0,0,1,+14,16
401857099,2026-07-30,2026,Lynx,3054590,Nia Coffey,F,12,6,1-1,1-1,0-0,0,0,0,2,0,0,1,1,+4,3
401857099,2026-07-30,2026,Lynx,4398938,Dorka Juhasz,F,14,22,4-8,4-7,0-0,1,4,5,2,1,1,1,1,+13,12
401857099,2026-07-30,2026,Lynx,4873358,Antonia Delaere,F,8,16,3-6,1-3,0-0,0,2,2,3,0,0,1,2,+7,7
401857099,2026-07-30,2026,Lynx,5278237,Anastasiia Olairi Kosu,F,7,7,1-2,1-1,0-0,0,0,0,0,0,0,1,1,+4,3
401857099,2026-07-30,2026,Lynx,4280850,Maya Caldwell,G,3,18,2-5,0-2,0-0,1,4,5,1,4,0,3,1,+15,4
401857099,2026-07-30,2026,Lynx,5345478,Eliska Hamzova,G,11,14,2-4,0-0,1-1,2,3,5,4,1,0,0,2,+10,5
401857099,2026-07-30,2026,Tempo,3910470,Maria Conde,F,10,28,2-6,1-4,0-0,0,2,2,2,1,0,1,1,-13,5
401857099,2026-07-30,2026,Tempo,5345444,Laura Juskaite,F,2,30,7-12,2-4,3-4,0,5,5,3,1,1,4,4,-27,19
401857099,2026-07-30,2026,Tempo,2569044,Temi Fagbenle,C,14,19,3-5,0-0,0-0,2,1,3,0,0,1,1,0,-5,6
401857099,2026-07-30,2026,Tempo,3904576,Marina Mabrey,G,3,28,6-11,2-6,2-3,0,3,3,4,1,0,3,2,-28,16
401857099,2026-07-30,2026,Tempo,4001679,Julie Allemand,G,22,22,0-2,0-2,0-0,0,2,2,6,1,1,2,0,-12,0
401857099,2026-07-30,2026,Tempo,4398768,Nyara Sabally,F,8,14,4-6,1-1,1-3,1,1,2,0,1,0,4,2,-20,10
401857099,2026-07-30,2026,Tempo,4434020,Teonni Key,F,7,12,0-2,0-1,0-0,1,0,1,0,0,0,1,0,-10,0
401857099,2026-07-30,2026,Tempo,3142327,Kia Nurse,G,11,19,1-6,1-4,0-0,0,3,3,2,0,0,0,0,-14,3
401857099,2026-07-30,2026,Tempo,4565505,Kiki Rice,G,1,23,2-9,2-5,0-0,1,3,4,2,0,1,4,3,-29,6
401857099,2026-07-30,2026,Tempo,5355509,Tima Pouye,G,32,5,3-3,1-1,0-1,1,0,1,0,1,0,2,0,-2,7
401857100,2026-07-30,2026,Sun,4433635,Diamond Miller,F,1,28,5-13,1-6,3-3,0,3,3,3,1,0,2,5,-9,14
401857100,2026-07-30,2026,Sun,4684384,Aneesah Morrow,F,24,31,8-12,1-3,4-6,1,6,7,2,1,1,2,3,+2,21
401857100,2026-07-30,2026,Sun,4398966,Olivia Nelson-Ododa,C,10,25,5-11,0-0,6-6,4,7,11,1,4,3,6,6,-8,16
401857100,2026-07-30,2026,Sun,4703609,Charlisse Leger-Walker,G,4,30,4-11,2-5,0-0,0,1,1,2,0,0,3,1,-8,10
401857100,2026-07-30,2026,Sun,5208981,Leila Lacan,G,47,29,4-7,1-2,3-4,2,3,5,6,2,0,2,3,-6,12
401857100,2026-07-30,2026,Sun,5105732,Raegan Beers,F,15,13,1-3,0-0,1-1,0,3,3,0,1,0,1,5,-1,3
401857100,2026-07-30,2026,Sun,5345319,Nell Angloma,F,33,3,0-1,0-0,0-0,1,0,1,1,0,0,0,1,+1,0
401857100,2026-07-30,2026,Sun,3922628,Kennedy Burke,G,25,21,2-6,1-5,2-4,0,0,0,2,0,1,0,0,0,7
401857100,2026-07-30,2026,Sun,4433514,Saniya Rivers,G,22,21,2-6,1-1,0-0,0,3,3,3,1,1,0,2,-1,5
401857100,2026-07-30,2026,Sky,4433405,Kamilla Cardoso,C,10,21,8-12,0-0,10-11,3,3,6,1,1,0,0,5,+14,26
401857100,2026-07-30,2026,Sky,981,Courtney Vandersloot,G,22,23,2-7,0-2,2-2,2,3,5,6,1,0,2,1,+9,6
401857100,2026-07-30,2026,Sky,2529137,Natasha Cloud,G,9,31,4-8,0-1,3-3,0,0,0,5,2,0,2,0,+4,11
401857100,2026-07-30,2026,Sky,4433433,Aicha Coulibaly,G,35,13,1-2,0-0,1-1,0,3,3,1,1,0,1,3,-1,3
401857100,2026-07-30,2026,Sky,4594786,Sydney Taylor,G,12,31,6-12,2-7,0-0,0,2,2,6,1,1,2,1,+5,14
401857100,2026-07-30,2026,Sky,4280877,Chloe Bibby,F,55,18,3-7,2-4,0-0,0,1,1,2,1,1,0,1,+4,8
401857100,2026-07-30,2026,Sky,2566081,Elizabeth Williams,C,1,19,2-5,0-0,0-0,0,4,4,0,1,1,3,2,-6,4
