GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401856933,2026-05-24,Mercury,2529140,Alyssa Thomas,F,25,36,9-13,0-0,2-2,1,11,12,7,2,0,4,2,-1,20
401856933,2026-05-24,Mercury,4068042,Natasha Mack,F,4,16,3-5,0-0,0-0,4,3,7,1,0,2,1,4,4,6
401856933,2026-05-24,Mercury,5345524,Noemie Brochant,F,1,31,3-7,0-2,0-0,2,3,5,2,2,1,1,2,0,6
401856933,2026-05-24,Mercury,2998938,Kahleah Copper,G,2,30,6-16,1-6,7-8,1,2,3,1,0,0,3,3,-8,20
401856933,2026-05-24,Mercury,3906769,Jovana Nogic,G,29,21,3-9,2-4,3-3,0,0,0,1,0,0,4,4,-2,11
401856933,2026-05-24,Mercury,869,DeWanna Bonner,F,24,24,2-7,0-3,0-0,1,2,3,1,2,0,0,0,-7,4
401856933,2026-05-24,Mercury,4704594,Marta Suarez,F,77,10,0-0,0-0,0-0,0,3,3,0,0,0,0,0,-2,0
401856933,2026-05-24,Mercury,4873359,Kyara Linskens,C,31,12,3-4,1-2,3-3,0,2,2,0,1,2,1,1,5,10
401856933,2026-05-24,Mercury,4282168,Kiana Williams,G,23,20,0-5,0-4,3-3,0,1,1,1,1,1,1,3,1,3
401856933,2026-05-24,Dream,4398915,Naz Hillmon,F,0,23,2-2,0-0,0-1,2,2,4,0,0,0,1,0,-1,4
401856933,2026-05-24,Dream,4433402,Angel Reese,F,5,32,6-16,0-1,5-10,5,5,10,4,4,1,3,4,4,17
401856933,2026-05-24,Dream,3058901,Allisha Gray,G,15,36,7-15,2-5,2-3,0,1,1,0,1,0,3,1,7,18
401856933,2026-05-24,Dream,3142250,Jordin Canada,G,3,31,4-8,0-2,3-5,0,7,7,14,3,1,1,4,12,11
401856933,2026-05-24,Dream,4398674,Rhyne Howard,G,10,34,7-15,6-12,1-2,3,5,8,0,1,0,2,3,2,21
401856933,2026-05-24,Dream,5017721,Sika Kone,F,23,6,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-11,0
401856933,2026-05-24,Dream,5108587,Madina Okot,C,11,7,0-2,0-0,0-0,1,1,2,0,0,0,4,3,-6,0
401856933,2026-05-24,Dream,4433431,Te-Hina Paopao,G,2,14,1-1,1-1,0-0,0,1,1,2,0,0,0,1,-4,3
401856933,2026-05-24,Dream,4597509,Aaliyah Nye,G,32,--,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401856933,2026-05-24,Dream,5105740,Indya Nivar,G,21,2,1-1,1-1,0-0,0,1,1,0,0,0,0,0,0,3
401856933,2026-05-24,Dream,5208983,Isobel Borlase,G,20,16,2-7,1-4,0-0,1,3,4,2,0,1,0,0,7,5
401856934,2026-05-24,Wings,3906949,Jessica Shepard,F,32,33,5-9,0-1,0-1,2,9,11,6,0,0,1,3,21,10
401856934,2026-05-24,Wings,3913881,Alanna Smith,F,8,15,0-1,0-1,0-0,0,2,2,3,1,0,0,3,-9,0
401856934,2026-05-24,Wings,2529047,Odyssey Sims,G,1,8,0-0,0-0,0-0,0,0,0,2,0,0,0,0,3,0
401856934,2026-05-24,Wings,3904577,Arike Ogunbowale,G,24,38,5-20,5-13,4-6,0,4,4,5,1,0,3,2,18,19
401856934,2026-05-24,Wings,4433730,Paige Bueckers,G,5,36,7-13,2-4,8-8,2,4,6,2,0,0,1,4,8,24
401856934,2026-05-24,Wings,4399415,Maddy Siegrist,F,20,6,1-1,0-0,0-0,0,1,1,0,1,1,1,1,2,2
401856934,2026-05-24,Wings,4790266,Awak Kuier,F,34,24,2-3,2-3,4-4,1,5,6,1,0,2,1,0,17,10
401856934,2026-05-24,Wings,4336633,Li Yueru,C,28,3,0-1,0-1,0-0,0,1,1,0,0,0,0,0,-4,0
