GameID,Date,Season,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401857003,2026-06-19,2026,Tempo,2566453,Isabelle Harrison,F,21,30,5-14,2-3,3-3,1,5,6,5,0,1,1,2,+2,15
401857003,2026-06-19,2026,Tempo,5345444,Laura Juskaite,F,2,29,2-7,0-1,0-0,2,5,7,4,3,1,4,5,+7,4
401857003,2026-06-19,2026,Tempo,2569044,Temi Fagbenle,C,14,32,8-9,2-2,1-2,4,5,9,2,1,1,0,3,+8,19
401857003,2026-06-19,2026,Tempo,3904576,Marina Mabrey,G,3,33,14-24,9-12,0-0,1,3,4,4,0,0,6,4,+21,37
401857003,2026-06-19,2026,Tempo,4001679,Julie Allemand,G,22,34,2-5,0-3,0-0,0,0,0,9,1,0,4,1,+12,4
401857003,2026-06-19,2026,Tempo,3910470,Maria Conde,F,10,28,5-12,5-8,4-4,2,4,6,3,0,1,0,1,0,19
401857003,2026-06-19,2026,Tempo,4434020,Teonni Key,F,7,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-10,0
401857003,2026-06-19,2026,Tempo,3142327,Kia Nurse,G,11,5,0-3,0-3,0-0,0,0,0,0,0,0,0,2,-15,0
401857003,2026-06-19,2026,Tempo,5355509,Tima Pouye,G,32,6,1-2,1-2,0-0,0,1,1,0,0,0,0,4,-5,3
401857003,2026-06-19,2026,Sun,4433408,Aaliyah Edwards,F,8,20,2-5,0-0,2-2,0,2,2,2,1,0,0,3,-2,6
401857003,2026-06-19,2026,Sun,4433635,Diamond Miller,F,1,21,4-10,1-3,1-2,0,3,3,2,0,0,0,3,-5,10
401857003,2026-06-19,2026,Sun,2490553,Brittney Griner,C,42,24,7-11,0-0,2-3,4,4,8,2,0,2,2,0,-19,16
401857003,2026-06-19,2026,Sun,4433514,Saniya Rivers,G,22,21,1-4,1-3,0-0,0,3,3,4,2,0,2,2,-11,3
401857003,2026-06-19,2026,Sun,5208981,Leila Lacan,G,47,31,5-16,2-8,4-5,0,1,1,3,1,0,1,2,-14,16
401857003,2026-06-19,2026,Sun,4684384,Aneesah Morrow,F,24,20,3-9,0-3,2-2,5,5,10,4,2,0,2,2,+1,8
401857003,2026-06-19,2026,Sun,5345319,Nell Angloma,F,33,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,-3,0
401857003,2026-06-19,2026,Sun,4398966,Olivia Nelson-Ododa,C,10,16,6-9,0-0,1-2,1,2,3,0,1,1,0,1,+15,13
401857003,2026-06-19,2026,Sun,3922628,Kennedy Burke,G,25,27,5-9,2-5,6-6,2,1,3,1,2,1,0,0,+11,18
401857003,2026-06-19,2026,Sun,4703609,Charlisse Leger-Walker,G,4,18,2-3,0-0,3-4,0,2,2,3,0,0,0,0,+7,7
401857004,2026-06-19,2026,Mystics,4282173,Michaela Onyenwere,F,12,28,3-5,0-1,5-5,1,1,2,0,0,0,2,3,+3,11
401857004,2026-06-19,2026,Mystics,4898384,Kiki Iriafen,F,44,28,8-14,0-1,4-6,2,4,6,0,1,1,1,3,+3,20
401857004,2026-06-19,2026,Mystics,4398911,Shakira Austin,C,0,28,4-8,1-1,5-8,2,5,7,1,0,0,1,3,+5,14
401857004,2026-06-19,2026,Mystics,4433524,Sonia Citron,G,22,35,5-11,1-5,5-6,0,6,6,8,5,0,2,4,+3,16
401857004,2026-06-19,2026,Mystics,4704180,Georgia Amoore,G,8,28,3-9,1-6,3-3,0,0,0,8,0,0,3,2,+4,10
401857004,2026-06-19,2026,Mystics,4433411,Angela Dugalic,F,32,7,0-1,0-0,0-0,0,1,1,1,0,0,0,0,+1,0
401857004,2026-06-19,2026,Mystics,5105737,Lauren Betts,C,51,17,4-6,0-0,0-1,3,2,5,0,1,1,1,2,-3,8
401857004,2026-06-19,2026,Mystics,4433815,Lucy Olsen,G,33,11,0-2,0-1,0-0,0,2,2,1,1,0,1,4,-1,0
401857004,2026-06-19,2026,Mystics,4583144,Cotie McMahon,G,23,13,3-5,1-3,0-3,0,1,1,1,1,0,0,2,0,7
401857004,2026-06-19,2026,Mystics,5122345,Cassandre Prosper,G,18,5,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,0
401857004,2026-06-19,2026,Liberty,2998928,Breanna Stewart,F,30,32,5-11,0-2,6-8,1,9,10,6,1,2,1,5,0,16
401857004,2026-06-19,2026,Liberty,4683006,Leonie Fiebich,F,13,31,6-9,3-5,4-4,2,0,2,2,1,0,1,3,-5,19
401857004,2026-06-19,2026,Liberty,2999101,Jonquel Jones,C,35,33,4-8,0-4,2-4,0,10,10,2,0,1,2,3,-6,10
401857004,2026-06-19,2026,Liberty,4038379,Marine Johannes,G,23,27,1-8,1-7,1-2,1,2,3,4,1,1,1,1,-2,4
401857004,2026-06-19,2026,Liberty,4066533,Sabrina Ionescu,G,20,30,4-13,1-6,0-0,0,1,1,3,0,0,4,3,-7,9
401857004,2026-06-19,2026,Liberty,4281929,Satou Sabally,F,0,17,4-8,3-6,2-2,0,0,0,1,1,0,2,4,+6,13
401857004,2026-06-19,2026,Liberty,4337216,Han Xu,C,21,12,3-5,2-3,0-0,1,2,3,1,0,2,1,2,+1,8
401857004,2026-06-19,2026,Liberty,2327695,Rebekah Gardner,G,7,9,1-2,0-1,0-0,0,0,0,0,0,0,0,2,-6,2
401857004,2026-06-19,2026,Liberty,5345320,Pauline Astier,G,18,10,1-2,0-0,0-0,0,1,1,1,1,0,2,3,+4,2
401857005,2026-06-19,2026,Lynx,2529130,Natasha Howard,F,1,28,5-10,0-0,0-0,4,4,8,4,0,1,1,6,0,10
401857005,2026-06-19,2026,Lynx,3054590,Nia Coffey,F,12,33,7-11,3-4,5-6,2,3,5,3,0,1,1,1,+7,22
401857005,2026-06-19,2026,Lynx,2529205,Kayla McBride,G,21,34,7-12,1-3,2-3,0,3,3,2,1,0,0,3,+5,17
401857005,2026-06-19,2026,Lynx,2987891,Courtney Williams,G,10,36,6-16,2-2,7-7,2,10,12,5,1,2,2,0,+6,21
401857005,2026-06-19,2026,Lynx,4433791,Olivia Miles,G,5,32,1-10,0-4,5-5,0,5,5,4,3,3,6,4,+2,7
401857005,2026-06-19,2026,Lynx,4873358,Antonia Delaere,F,8,7,0-0,0-0,0-0,0,0,0,0,1,0,0,0,+6,0
401857005,2026-06-19,2026,Lynx,5278237,Anastasiia Olairi Kosu,F,7,19,1-5,0-0,2-2,3,3,6,0,2,2,2,2,+2,4
401857005,2026-06-19,2026,Lynx,4280850,Maya Caldwell,G,3,11,0-4,0-0,0-0,0,2,2,0,0,0,1,1,+2,0
401857005,2026-06-19,2026,Valkyries,2529622,Kayla Thornton,F,5,23,1-5,1-4,0-0,2,4,6,2,1,0,0,1,-2,3
401857005,2026-06-19,2026,Valkyries,3142328,Gabby Williams,F,1,28,6-16,2-6,1-2,3,5,8,1,1,0,3,3,-10,15
401857005,2026-06-19,2026,Valkyries,4257500,Cecilia Zandalasini,F,24,27,7-15,4-10,5-5,1,3,4,2,0,0,2,2,-6,23
401857005,2026-06-19,2026,Valkyries,2590093,Kiah Stokes,C,41,19,1-2,0-1,0-0,0,6,6,0,0,0,0,1,0,2
401857005,2026-06-19,2026,Valkyries,4398935,Veronica Burton,G,22,24,1-8,1-5,2-2,1,1,2,5,2,0,2,3,+1,5
401857005,2026-06-19,2026,Valkyries,4432834,Laeticia Amihere,F,3,10,0-1,0-0,1-4,2,2,4,0,1,2,0,0,-8,1
401857005,2026-06-19,2026,Valkyries,4790264,Janelle Salaun,F,13,24,6-16,3-11,0-2,4,2,6,0,1,0,1,1,+1,15
401857005,2026-06-19,2026,Valkyries,1054,Tiffany Hayes,G,15,7,0-2,0-0,2-2,0,1,1,3,0,0,0,1,+5,2
401857005,2026-06-19,2026,Valkyries,4065780,Kaila Charles,G,6,21,1-5,0-2,0-0,0,1,1,2,2,1,3,2,-5,2
401857005,2026-06-19,2026,Valkyries,4899328,Kaitlyn Chen,G,2,16,3-4,1-1,0-0,0,0,0,2,0,0,2,2,-6,7
