week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
17,2024,401671799,2024-12-25T18:00Z,Kansas City Chiefs,KC,29,Pittsburgh Steelers,PIT,10,Kansas City Chiefs,19,Final,20,16,4,0,3,10,1,1,58,389,6.7,10,320,29,38,8.4,0,0,0,69,20,3.5,4-5,9,90,0,0,0,28:38,23,9,13,1,8,16,0,1,73,364,5.0,11,162,23,37,3.9,1,5,43,202,31,6.5,1-4,4,25,2,1,0,31:22,67311,Acrisure Stadium,Pittsburgh,PA
17,2024,401671800,2024-12-25T21:30Z,Baltimore Ravens,BAL,31,Houston Texans,HOU,2,Baltimore Ravens,29,Final,25,8,16,1,4,9,0,0,61,432,7.1,10,181,11,17,10.1,0,1,3,251,43,5.8,3-3,3,30,0,0,0,35:21,10,8,1,1,4,15,0,2,54,211,3.9,11,153,18,32,4.1,1,5,37,58,17,3.4,0-2,5,49,1,0,0,24:39,71544,NRG Stadium,Houston,TX
17,2024,401671876,2024-12-27T01:15Z,Seattle Seahawks,SEA,6,Chicago Bears,CHI,3,Seattle Seahawks,3,Final,12,7,5,0,5,13,0,0,51,265,5.2,10,143,17,23,5.5,0,3,17,122,25,4.9,0-1,3,25,1,1,0,29:40,11,7,4,0,5,15,1,2,58,179,3.1,10,76,16,28,2.2,1,7,46,103,23,4.5,0-1,4,23,1,0,0,30:20,56346,Soldier Field,Chicago,IL
17,2024,401671832,2024-12-28T18:00Z,Los Angeles Chargers,LAC,40,New England Patriots,NE,7,Los Angeles Chargers,33,Final,29,16,10,3,10,17,2,2,77,428,5.6,10,281,26,40,7.0,0,0,0,147,37,4.0,2-4,6,54,0,0,0,40:34,11,4,4,3,2,10,0,3,48,181,3.8,11,85,13,24,3.0,0,4,30,96,20,4.8,0-0,7,60,1,1,0,19:26,64628,Gillette Stadium,Foxborough,MA
17,2024,401671835,2024-12-28T21:30Z,Denver Broncos,DEN,24,Cincinnati Bengals,CIN,30,Cincinnati Bengals,6,Final,19,10,9,0,4,12,1,1,60,329,5.5,10,206,24,31,6.2,1,2,13,123,27,4.6,1-2,7,35,1,0,0,26:57,34,23,6,5,7,13,1,3,84,499,5.9,11,384,39,49,6.9,0,7,28,115,28,4.1,4-7,3,15,1,1,0,41:56,66546,Paycor Stadium,Cincinnati,OH
17,2024,401671829,2024-12-29T01:00Z,Arizona Cardinals,ARI,9,Los Angeles Rams,LAR,13,Los Angeles Rams,4,Final,24,16,7,1,6,13,0,2,74,396,5.4,10,283,33,48,5.4,2,4,38,113,22,5.1,1-4,9,62,2,0,0,36:55,12,8,4,0,6,15,0,0,54,257,4.8,10,189,17,32,5.9,0,0,0,68,22,3.1,1-2,7,46,0,0,0,23:05,73051,SoFi Stadium,Inglewood,CA
17,2024,401671495,2024-12-29T18:00Z,New York Jets,NYJ,14,Buffalo Bills,BUF,40,Buffalo Bills,26,Final,20,9,9,2,4,9,0,1,57,281,4.9,10,169,23,32,4.7,2,4,26,112,21,5.3,1-2,16,120,3,1,0,28:43,23,10,7,6,8,14,0,1,62,348,5.6,11,251,17,28,9.0,0,0,0,97,34,2.9,3-3,7,60,0,0,0,31:17,70728,Highmark Stadium,Orchard Park,NY
17,2024,401671738,2024-12-29T18:00Z,Las Vegas Raiders,LV,25,New Orleans Saints,NO,10,Las Vegas Raiders,15,Final,22,14,7,1,10,18,0,0,74,388,5.2,11,232,20,35,6.4,0,1,10,156,38,4.1,2-4,3,20,0,0,0,37:50,13,8,4,1,1,10,1,1,53,269,5.1,11,188,20,36,4.7,2,4,30,81,13,6.2,0-1,10,85,2,0,0,22:10,70031,Caesars Superdome,New Orleans,LA
17,2024,401671846,2024-12-29T18:00Z,Indianapolis Colts,IND,33,New York Giants,NYG,45,New York Giants,12,Final,25,16,7,2,7,13,1,2,73,446,6.1,12,320,26,38,8.0,2,2,10,126,33,3.8,3-5,3,21,3,1,0,33:23,15,10,3,2,7,13,0,1,53,389,7.3,13,309,17,23,13.4,0,0,0,80,30,2.7,2-3,7,94,0,0,0,26:37,73164,MetLife Stadium,East Rutherford,NJ
17,2024,401671765,2024-12-29T18:00Z,Dallas Cowboys,DAL,7,Philadelphia Eagles,PHI,41,Philadelphia Eagles,34,Final,16,7,8,1,6,14,0,0,60,268,4.5,10,141,16,29,4.7,2,1,7,127,30,4.2,1-2,8,69,4,2,0,27:11,20,6,11,3,6,13,1,1,61,376,6.2,10,197,13,19,10.4,0,0,0,179,42,4.3,3-5,4,25,0,0,1,32:49,69879,Lincoln Financial Field,Philadelphia,PA
