week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
3,2024,401671808,2024-09-20T00:15Z,New England Patriots,NE,3,New York Jets,NYJ,24,New York Jets,21,Final,11,6,3,2,2,11,3,3,48,139,2.9,9,61,16,26,1.8,0,7,59,78,15,5.2,0-1,5,70,1,1,0,19:56,27,16,9,2,10,15,0,0,70,400,5.7,8,267,27,35,7.2,0,2,14,133,33,4.0,3-4,8,106,0,0,0,40:04,80812,MetLife Stadium,East Rutherford,NJ
3,2024,401671855,2024-09-22T17:00Z,New York Giants,NYG,21,Cleveland Browns,CLE,15,New York Giants,6,Final,21,13,7,1,4,14,1,1,69,340,4.9,14,228,24,35,6.2,0,2,8,112,32,3.5,3-4,9,68,2,2,0,33:56,16,7,7,2,4,14,1,3,63,217,3.4,14,148,21,37,3.3,0,8,48,69,18,3.8,1-1,5,48,2,2,0,26:04,68016,Huntington Bank Field,Cleveland,OH
3,2024,401671823,2024-09-22T17:00Z,Green Bay Packers,GB,30,Tennessee Titans,TEN,14,Green Bay Packers,16,Final,16,6,9,1,5,14,0,0,59,378,6.4,10,190,13,19,8.6,0,3,12,188,37,5.1,1-3,10,75,0,0,1,32:28,18,14,3,1,3,9,0,1,53,237,4.5,11,204,26,34,4.9,2,8,56,33,11,3.0,2-2,2,15,3,1,0,27:32,67322,Nissan Stadium,Nashville,TN
3,2024,401671865,2024-09-22T17:00Z,Chicago Bears,CHI,16,Indianapolis Colts,IND,21,Indianapolis Colts,5,Final,26,18,4,4,9,21,4,5,84,395,4.7,12,332,33,52,5.9,2,4,31,63,28,2.3,2-3,4,25,3,1,0,35:01,15,4,9,2,3,12,0,1,54,306,5.7,12,156,10,20,7.4,2,1,11,150,33,4.5,2-3,9,78,2,0,0,24:59,66624,Lucas Oil Stadium,Indianapolis,IN
3,2024,401671646,2024-09-22T17:00Z,Houston Texans,HOU,7,Minnesota Vikings,MIN,34,Minnesota Vikings,27,Final,17,16,0,1,4,14,2,4,63,296,4.7,11,258,28,44,5.3,2,5,49,38,14,2.7,1-2,11,88,2,0,0,30:42,19,12,5,2,6,13,1,1,60,274,4.6,11,156,17,28,4.9,0,4,25,118,28,4.2,4-5,5,30,0,0,0,29:18,66843,U.S. Bank Stadium,Minneapolis,MN
3,2024,401671736,2024-09-22T17:00Z,Philadelphia Eagles,PHI,15,New Orleans Saints,NO,12,Philadelphia Eagles,3,Final,20,11,8,1,6,14,1,3,67,460,6.9,10,288,29,38,6.9,1,4,23,172,25,6.9,1-3,7,45,2,1,0,32:15,12,7,5,0,6,13,0,1,55,219,4.0,10,130,14,25,5.0,1,1,12,89,29,3.1,1-3,3,25,1,0,0,27:45,70006,Caesars Superdome,New Orleans,LA
3,2024,401671632,2024-09-22T17:00Z,Los Angeles Chargers,LAC,10,Pittsburgh Steelers,PIT,20,Pittsburgh Steelers,10,Final,10,7,3,0,3,11,0,0,45,166,3.7,10,105,14,20,4.2,0,5,44,61,20,3.1,0-1,7,69,0,0,0,26:09,20,9,7,4,7,14,0,0,65,346,5.3,10,232,25,32,6.8,1,2,13,114,31,3.7,1-4,3,15,1,0,0,33:51,66734,Acrisure Stadium,Pittsburgh,PA
3,2024,401671741,2024-09-22T17:00Z,Denver Broncos,DEN,26,Tampa Bay Buccaneers,TB,7,Denver Broncos,19,Final,18,8,10,0,4,13,2,3,64,352,5.5,10,216,25,36,6.0,0,0,0,136,28,4.9,2-4,5,51,1,1,0,32:08,17,11,4,2,3,11,0,2,56,223,4.0,11,132,25,33,3.3,1,7,31,91,16,5.7,1-2,5,19,2,1,0,27:52,62738,Raymond James Stadium,Tampa,FL
3,2024,401671658,2024-09-22T20:05Z,Carolina Panthers,CAR,36,Las Vegas Raiders,LV,22,Carolina Panthers,14,Final,24,15,8,1,5,12,0,0,70,437,6.2,12,306,26,37,7.8,0,2,13,131,31,4.2,3-5,7,51,0,0,0,36:02,20,15,3,2,3,11,1,3,59,331,5.6,12,276,27,40,6.4,1,3,20,55,16,3.4,3-3,6,54,1,0,0,23:58,62417,Allegiant Stadium,Las Vegas,NV
3,2024,401671662,2024-09-22T20:05Z,Miami Dolphins,MIA,3,Seattle Seahawks,SEA,24,Seattle Seahawks,21,Final,13,8,2,3,1,12,0,3,56,205,3.7,12,140,20,32,3.7,0,6,46,65,18,3.6,0-2,11,85,0,0,0,28:32,21,13,7,1,3,11,0,0,60,370,6.2,12,270,26,34,7.3,2,3,19,100,23,4.3,2-2,11,92,2,0,0,31:28,68658,Lumen Field,Seattle,WA
