week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
4,2024,401671812,2024-09-27T00:15Z,Dallas Cowboys,DAL,20,New York Giants,NYG,15,Dallas Cowboys,5,Final,14,9,5,0,3,10,1,1,51,293,5.7,9,213,22,27,7.6,0,1,8,80,23,3.5,1-1,11,89,0,0,0,24:23,16,12,4,0,5,16,3,4,65,303,4.7,9,277,29,40,6.8,1,1,4,26,24,1.1,0-2,4,35,1,0,0,35:37,80425,MetLife Stadium,East Rutherford,NJ
4,2024,401671727,2024-09-29T17:00Z,New Orleans Saints,NO,24,Atlanta Falcons,ATL,26,Atlanta Falcons,2,Final,25,11,12,2,7,13,1,2,70,366,5.2,10,235,28,36,6.4,1,1,4,131,33,4.0,3-4,6,60,2,1,0,35:42,14,9,4,1,4,11,0,0,51,315,6.2,9,227,21,35,6.3,1,1,11,88,15,5.9,0-1,9,76,1,0,2,24:18,72204,Mercedes-Benz Stadium,Atlanta,GA
4,2024,401671871,2024-09-29T17:00Z,Los Angeles Rams,LAR,18,Chicago Bears,CHI,24,Chicago Bears,6,Final,21,11,8,2,5,11,0,0,58,322,5.6,10,203,20,29,6.3,1,3,21,119,26,4.6,1-4,6,44,2,1,0,31:02,17,7,7,3,3,9,0,0,54,264,4.9,10,133,17,23,5.1,0,3,24,131,28,4.7,2-4,10,84,0,0,0,28:58,59074,Soldier Field,Chicago,IL
4,2024,401671643,2024-09-29T17:00Z,Minnesota Vikings,MIN,31,Green Bay Packers,GB,29,Minnesota Vikings,2,Final,22,11,8,3,4,11,0,1,64,374,5.8,15,254,20,28,8.5,1,2,21,120,34,3.5,3-5,7,55,3,2,0,32:15,24,19,3,2,4,12,0,2,74,465,6.3,15,379,32,54,6.9,3,1,10,86,19,4.5,4-5,8,68,4,1,0,27:45,78335,Lambeau Field,Green Bay,WI
4,2024,401671867,2024-09-29T17:00Z,Pittsburgh Steelers,PIT,24,Indianapolis Colts,IND,27,Indianapolis Colts,3,Final,23,11,10,2,6,13,0,2,68,404,5.9,11,282,22,34,7.4,0,4,30,122,30,4.1,3-4,6,53,2,2,0,31:07,22,13,7,2,8,15,0,0,64,358,5.6,11,225,19,30,7.0,0,2,14,133,32,4.2,3-5,4,38,0,0,0,28:53,66376,Lucas Oil Stadium,Indianapolis,IN
4,2024,401671622,2024-09-29T17:00Z,Denver Broncos,DEN,10,New York Jets,NYJ,9,Denver Broncos,1,Final,12,3,8,1,3,14,0,0,56,186,3.3,13,60,12,25,2.4,0,0,0,126,31,4.1,1-1,5,74,1,1,0,28:16,16,10,4,2,4,17,0,1,70,248,3.5,13,184,24,42,3.9,0,5,41,64,23,2.8,0-2,13,90,1,1,0,31:44,82243,MetLife Stadium,East Rutherford,NJ
4,2024,401671740,2024-09-29T17:00Z,Philadelphia Eagles,PHI,16,Tampa Bay Buccaneers,TB,33,Tampa Bay Buccaneers,17,Final,16,6,9,1,6,13,1,2,56,227,4.1,10,114,18,30,3.2,0,6,44,113,20,5.7,2-3,5,41,2,2,0,23:43,29,18,9,2,6,13,1,1,74,445,6.0,11,334,30,47,6.8,0,2,13,111,25,4.4,4-6,3,20,0,0,0,36:17,64233,Raymond James Stadium,Tampa,FL
4,2024,401671745,2024-09-29T17:00Z,Cincinnati Bengals,CIN,34,Carolina Panthers,CAR,24,Cincinnati Bengals,10,Final,24,14,6,4,7,13,0,0,62,373,6.0,10,232,22,31,7.5,1,0,0,141,31,4.5,3-3,5,39,1,0,0,28:58,24,12,10,2,7,14,1,3,70,375,5.4,11,220,25,41,5.4,1,0,0,155,29,5.3,2-3,6,37,1,0,0,31:02,72258,Bank of America Stadium,Charlotte,NC
4,2024,401671857,2024-09-29T17:00Z,Jacksonville Jaguars,JAX,20,Houston Texans,HOU,24,Houston Texans,4,Final,17,11,5,1,4,12,0,1,58,313,5.4,12,155,18,33,4.6,0,1,14,158,24,6.6,2-3,6,44,0,0,0,26:43,26,20,4,2,7,13,0,0,68,435,6.4,10,334,27,40,8.0,0,2,11,101,26,3.9,3-4,12,93,1,1,0,33:17,71115,NRG Stadium,Houston,TX
4,2024,401671755,2024-09-29T20:05Z,Washington Commanders,WSH,42,Arizona Cardinals,ARI,14,Washington Commanders,28,Final,29,14,13,2,9,12,1,1,67,449,6.7,9,233,26,30,7.8,1,0,0,216,37,5.8,4-5,5,49,1,0,0,33:22,17,5,12,0,4,11,2,3,58,296,5.1,9,115,16,22,4.4,0,4,27,181,32,5.7,2-2,4,82,1,1,0,26:38,63286,State Farm Stadium,Glendale,AZ
