Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2011-01-12,1,Ohio St.,B10,17-0,.9863,122.1,2,84.2,5,66.2,233,+.055,76,.6064,75,103.0,78,99.2,90,.5098,184
2011-01-12,2,Duke,ACC,15-1,.9859,121.3,4,83.8,4,72.4,22,+.021,141,.7018,28,104.1,40,96.6,20,.6294,70
2011-01-12,3,Kansas,B12,16-0,.9841,117.5,13,82.1,2,71.8,27,+.085,42,.6271,60,103.7,51,99.2,88,.6011,90
2011-01-12,4,Purdue,B10,15-2,.9748,114.9,22,83.6,3,67.6,176,-.022,226,.6660,47,103.8,50,97.8,43,.5526,141
2011-01-12,5,Pittsburgh,BE,16-1,.9736,124.7,1,91.1,43,65.7,263,+.046,89,.6877,34,105.2,21,98.3,52,.5777,116
2011-01-12,6,Washington,P10,12-4,.9727,120.5,5,88.3,22,72.8,17,-.122,336,.7285,17,105.4,19,96.7,22,.7019,33
2011-01-12,7,Syracuse,BE,17-0,.9701,116.7,16,86.2,12,67.7,167,+.129,17,.6654,48,103.7,56,97.7,40,.5789,114
2011-01-12,8,Kentucky,SEC,13-3,.9695,118.9,8,88.0,19,68.8,111,-.051,277,.7019,27,105.2,22,97.7,41,.7150,27
2011-01-12,9,Texas,B12,13-3,.9652,113.1,31,84.7,7,69.5,80,-.024,237,.6700,43,104.1,41,97.9,46,.6719,49
2011-01-12,10,Villanova,BE,15-1,.9639,117.2,14,88.1,20,69.6,72,+.059,71,.6326,58,103.1,73,98.4,57,.5229,168
2011-01-12,11,Wisconsin,B10,12-4,.9596,119.1,7,90.4,37,58.8,345,-.071,297,.6731,40,105.5,16,99.0,81,.5408,148
2011-01-12,12,Maryland,ACC,11-5,.9588,107.5,74,81.8,1,72.7,19,-.116,332,.5900,90,104.4,33,101.2,205,.4966,199
2011-01-12,13,Brigham Young,MWC,17-1,.9579,118.0,10,89.9,33,72.4,21,+.061,67,.6367,53,103.3,65,98.4,61,.6097,82
2011-01-12,14,Louisville,BE,13-3,.9534,116.9,15,89.9,34,70.3,61,-.023,230,.6351,55,102.2,110,97.4,34,.5615,129
2011-01-12,15,Nevada Las Vegas,MWC,13-4,.9519,110.1,52,84.9,9,69.5,81,-.015,210,.7060,24,104.7,28,97.0,28,.6460,63
2011-01-12,16,Illinois,B10,13-4,.9500,115.4,21,89.3,27,67.9,155,-.049,274,.7574,9,106.0,12,96.0,9,.7004,34
2011-01-12,17,Arizona,P10,14-3,.9499,116.0,20,89.8,30,67.2,193,+.003,175,.6345,56,104.5,30,99.6,105,.6003,91
2011-01-12,18,San Diego St.,MWC,18-0,.9484,113.6,30,88.2,21,64.2,304,+.052,81,.6678,45,104.0,47,97.8,45,.6462,62
2011-01-12,19,Vanderbilt,SEC,12-3,.9473,114.1,25,88.7,24,68.9,108,-.021,223,.6890,32,104.0,45,97.0,27,.6711,50
2011-01-12,20,St. Mary's,WCC,15-2,.9472,119.9,6,93.2,65,67.2,192,-.015,207,.5007,176,101.4,143,101.4,217,.5175,177
2011-01-12,21,North Carolina,ACC,12-4,.9467,110.0,54,85.6,10,74.2,9,+.002,177,.7349,16,105.9,13,96.9,25,.7151,26
2011-01-12,22,Texas A&M,B12,15-1,.9451,111.8,39,87.3,17,65.8,261,+.004,171,.5180,155,100.2,208,99.6,103,.4799,213
2011-01-12,23,Cincinnati,BE,16-1,.9417,110.6,48,86.8,15,67.2,191,+.021,142,.4094,268,98.0,296,101.2,207,.2836,337
2011-01-12,24,West Virginia,BE,11-4,.9414,118.0,11,92.7,59,65.3,276,-.024,236,.7890,4,108.4,1,96.7,21,.7525,13
2011-01-12,25,Michigan St.,B10,11-5,.9399,110.2,51,86.8,14,68.0,147,-.008,194,.8182,1,108.3,2,95.0,4,.7754,10
2011-01-12,26,Connecticut,BE,13-2,.9352,114.8,23,91.0,41,68.0,151,+.056,75,.6945,31,104.6,29,97.4,35,.5910,106
2011-01-12,27,Missouri,B12,15-2,.9340,114.0,27,90.5,38,73.5,12,+.054,77,.5591,116,103.1,77,101.0,187,.4975,197
2011-01-12,28,Temple,A10,12-3,.9323,107.6,73,85.6,11,66.9,205,+.012,160,.6816,35,103.1,74,96.5,17,.7328,17
2011-01-12,29,Notre Dame,BE,14-3,.9304,116.4,18,92.9,62,66.5,220,+.076,57,.7006,29,105.1,25,97.6,38,.5226,169
2011-01-12,30,Virginia Tech,ACC,10-5,.9295,108.8,63,86.9,16,66.7,215,-.031,245,.6678,46,102.7,95,96.6,19,.5964,97
2011-01-12,31,Georgetown,BE,12-5,.9276,116.4,19,93.2,64,66.2,237,-.032,247,.7844,5,108.0,4,96.5,16,.7090,32
2011-01-12,32,Florida,SEC,13-3,.9260,114.0,26,91.5,49,64.5,297,+.045,90,.6881,33,103.2,71,96.4,13,.6581,57
2011-01-12,33,Marquette,BE,12-5,.9259,118.3,9,95.0,81,68.9,109,-.090,318,.6218,67,104.0,42,99.6,106,.4644,227
2011-01-12,34,Baylor,B12,12-3,.9232,111.0,44,89.4,28,67.4,182,-.031,246,.4197,257,97.8,308,100.6,167,.3900,291
2011-01-12,35,Belmont,ASun,15-3,.9181,111.4,40,90.3,36,70.5,56,-.070,295,.3575,312,98.3,289,103.5,306,.4582,231
2011-01-12,36,Gonzaga,WCC,12-5,.9114,112.0,37,91.4,47,69.5,78,-.007,192,.7113,21,106.3,10,98.3,51,.7312,18
