week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
14,2015,400791513,2015-12-11T01:25Z,Minnesota Vikings,MIN,20,Arizona Cardinals,ARI,23,Arizona Cardinals,3,Final,23,17,4,2,6,11,0,0,63,389,6.2,9,317,25,36,8.1,0,3,18,72,24,3.0,2-3,3,25,3,3,0,28:01,22,16,6,0,6,13,1,1,66,393,6.0,10,296,25,35,8.0,0,2,14,97,29,3.3,0-2,4,30,0,0,0,31:59,64784,State Farm Stadium,Glendale,AZ
14,2015,400791580,2015-12-13T18:00Z,Washington Redskins,WSH,24,Chicago Bears,CHI,21,Washington Redskins,3,Final,24,13,10,1,7,12,0,0,67,374,5.6,11,275,24,31,8.1,1,3,25,99,33,3.0,3-3,8,63,1,0,0,34:22,20,14,4,2,5,11,0,0,56,377,6.7,10,290,19,31,8.5,0,3,25,87,22,4.0,2-2,7,79,1,1,0,25:38,61026,Soldier Field,Chicago,IL
14,2015,400791566,2015-12-13T18:00Z,Pittsburgh Steelers,PIT,33,Cincinnati Bengals,CIN,20,Pittsburgh Steelers,13,Final,22,13,7,2,8,14,0,0,69,354,5.1,10,270,30,39,6.6,1,2,12,84,28,3.0,2-3,5,82,1,0,2,35:47,22,14,5,3,3,8,0,0,56,385,6.9,11,321,25,37,8.0,3,3,18,64,16,4.0,1-3,4,27,3,0,0,24:13,65564,Paycor Stadium,Cincinnati,OH
14,2015,400791530,2015-12-13T18:00Z,San Francisco 49ers,SF,10,Cleveland Browns,CLE,24,Cleveland Browns,14,Final,15,8,4,3,2,13,1,3,54,221,4.1,11,150,18,28,4.1,0,9,44,71,17,4.2,1-1,5,40,0,0,0,22:21,28,14,11,3,6,12,0,0,74,481,6.5,12,251,21,31,7.6,1,2,19,230,41,5.6,3-4,8,71,2,1,0,37:39,63916,Huntington Bank Field,Cleveland,OH
14,2015,400791577,2015-12-13T18:00Z,San Diego Chargers,SD,3,Kansas City Chiefs,KC,10,Kansas City Chiefs,7,Final,15,12,2,1,6,18,3,3,66,280,4.2,9,236,24,43,4.9,1,5,27,44,18,2.4,0-2,7,48,1,0,0,31:08,18,7,9,2,6,11,0,0,50,329,6.6,9,179,15,23,7.2,1,2,12,150,25,6.0,0-0,8,53,2,1,0,28:52,72314,GEHA Field at Arrowhead Stadium,Kansas City,MO
14,2015,400791534,2015-12-13T18:00Z,Detroit Lions,DET,14,St. Louis Rams,STL,21,St. Louis Rams,7,Final,22,13,9,0,5,13,0,1,70,331,4.7,12,220,30,46,4.4,1,4,25,111,20,5.6,2-2,5,45,1,0,0,33:50,15,6,8,1,4,11,0,0,52,317,6.1,10,114,14,22,5.0,1,1,10,203,29,7.0,2-2,5,48,1,0,2,26:10,51202,The Dome at America's Center,St. Louis,MO
14,2015,400791562,2015-12-13T18:00Z,Tennessee Titans,TEN,8,New York Jets,NYJ,30,New York Jets,22,Final,15,14,0,1,3,14,1,3,58,292,5.0,11,268,22,40,6.0,1,5,47,24,13,1.8,0-1,3,20,1,0,0,24:04,24,13,11,0,7,15,1,1,71,439,6.2,10,256,21,36,6.9,0,1,7,183,34,5.4,2-3,3,20,0,0,0,35:56,78160,MetLife Stadium,East Rutherford,NJ
14,2015,400791524,2015-12-13T18:00Z,Buffalo Bills,BUF,20,Philadelphia Eagles,PHI,23,Philadelphia Eagles,3,Final,18,11,7,0,6,16,0,0,69,412,6.0,13,260,19,36,7.0,1,1,8,152,32,4.8,1-2,15,101,2,1,0,35:02,20,11,8,1,9,18,0,0,73,348,4.8,14,232,23,38,5.9,1,1,15,116,34,3.4,1-2,5,55,1,0,0,24:58,69596,Lincoln Financial Field,Philadelphia,PA
14,2015,400791539,2015-12-13T18:00Z,New Orleans Saints,NO,24,Tampa Bay Buccaneers,TB,17,New Orleans Saints,7,Final,26,16,7,3,12,17,0,0,78,388,5.0,10,301,31,41,7.0,0,2,11,87,35,2.5,3-4,12,95,0,0,0,37:14,18,8,5,5,4,11,1,1,52,291,5.6,9,176,18,32,5.3,0,1,6,115,19,6.1,2-2,8,80,0,0,0,22:46,62138,Raymond James Stadium,Tampa,FL
14,2015,400791604,2015-12-13T18:00Z,Atlanta Falcons,ATL,0,Carolina Panthers,CAR,38,Carolina Panthers,38,Final,15,11,3,1,4,14,1,4,62,230,3.7,12,176,25,41,3.8,2,5,59,54,16,3.4,0-1,6,54,4,2,0,28:30,20,12,7,1,6,12,0,1,61,424,7.0,12,282,19,27,9.7,0,2,19,142,32,4.4,3-4,6,60,0,0,0,31:30,74420,Bank of America Stadium,Charlotte,NC
