week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
5,2015,400791487,2015-10-09T00:25Z,Indianapolis Colts,IND,27,Houston Texans,HOU,20,Indianapolis Colts,7,Final,22,10,6,6,3,11,1,1,59,323,5.5,9,213,18,29,7.3,0,0,0,110,30,3.7,3-4,7,65,0,0,0,27:33,24,17,5,2,8,16,1,1,70,444,6.3,9,362,31,41,8.6,2,1,0,82,28,2.9,1-3,13,125,2,0,0,32:27,71732,NRG Stadium,Houston,TX
5,2015,400791495,2015-10-11T17:00Z,Washington Redskins,WSH,19,Atlanta Falcons,ATL,25,Atlanta Falcons,6,Final,18,13,4,1,4,12,1,1,57,270,4.7,11,219,21,32,6.6,2,1,0,51,24,2.1,2-3,5,51,2,0,0,27:49,29,14,12,3,6,15,3,3,77,418,5.4,10,242,24,42,5.4,2,3,12,176,32,5.5,2-4,4,62,3,1,3,34:56,70178,Georgia Dome,Atlanta,GA
5,2015,400791492,2015-10-11T17:00Z,Seattle Seahawks,SEA,24,Cincinnati Bengals,CIN,27,Cincinnati Bengals,3,Final,16,9,7,0,5,13,0,0,57,397,7.0,12,197,15,23,7.3,1,4,16,200,30,6.7,0-2,10,112,1,0,2,30:35,27,18,6,3,6,15,0,0,79,419,5.3,13,310,30,44,6.5,1,4,21,109,31,3.5,3-4,7,50,2,1,0,40:49,65004,Paycor Stadium,Cincinnati,OH
5,2015,400791548,2015-10-11T17:00Z,St. Louis Rams,STL,10,Green Bay Packers,GB,24,Green Bay Packers,14,Final,17,8,8,1,5,18,1,1,70,334,4.8,13,143,12,31,4.2,4,3,18,191,36,5.3,1-4,8,40,4,0,0,33:43,14,9,4,1,4,13,0,1,59,322,5.5,13,236,19,30,7.4,2,2,5,86,27,3.2,0-1,7,67,3,1,2,26:17,78432,Lambeau Field,Green Bay,WI
5,2015,400791551,2015-10-11T17:00Z,Buffalo Bills,BUF,14,Tennessee Titans,TEN,13,Buffalo Bills,1,Final,13,6,5,2,4,12,0,0,50,209,4.2,10,82,11,18,3.7,0,4,31,127,28,4.5,1-1,7,62,1,1,0,24:29,17,10,4,3,5,13,0,0,62,276,4.5,11,179,21,32,5.3,1,2,8,97,28,3.5,1-2,9,74,1,0,0,35:31,65670,Nissan Stadium,Nashville,TN
5,2015,400791488,2015-10-11T17:00Z,Chicago Bears,CHI,18,Kansas City Chiefs,KC,17,Chicago Bears,1,Final,21,14,5,2,6,14,0,1,73,328,4.5,12,241,26,45,5.1,0,2,11,87,26,3.3,1-2,6,49,1,1,0,33:37,16,9,6,1,5,14,0,0,58,287,4.9,11,170,16,30,5.2,0,3,11,117,25,4.7,1-3,3,49,0,0,2,26:23,75799,GEHA Field at Arrowhead Stadium,Kansas City,MO
5,2015,400791542,2015-10-11T17:00Z,New Orleans Saints,NO,17,Philadelphia Eagles,PHI,39,Philadelphia Eagles,22,Final,19,14,5,0,8,16,1,1,69,388,5.6,14,292,26,43,6.1,1,5,43,96,21,4.6,2-4,7,78,4,3,0,25:58,34,18,11,5,4,11,0,2,79,519,6.6,13,333,32,45,7.4,2,0,0,186,34,5.5,3-7,4,35,2,0,0,34:02,69296,Lincoln Financial Field,Philadelphia,PA
5,2015,400791498,2015-10-11T17:00Z,Jacksonville Jaguars,JAX,31,Tampa Bay Buccaneers,TB,38,Tampa Bay Buccaneers,7,Final,21,15,3,3,2,8,1,1,56,325,5.8,11,270,23,33,6.9,1,6,33,55,17,3.2,4-5,3,12,2,1,0,25:19,20,11,8,1,5,11,0,0,61,369,6.0,11,186,13,19,8.9,0,2,23,183,40,4.6,3-5,10,72,0,0,2,34:41,58490,Raymond James Stadium,Tampa,FL
5,2015,400791545,2015-10-11T17:00Z,Cleveland Browns,CLE,33,Baltimore Ravens,BAL,30,Cleveland Browns,3,Final,25,18,4,3,12,19,0,0,80,505,6.3,13,422,36,51,7.7,0,4,35,83,25,3.3,2-5,9,74,0,0,0,39:16,22,9,10,3,5,14,0,0,67,377,5.6,12,196,19,35,5.4,0,1,14,181,31,5.8,4-5,12,98,0,0,0,29:01,71046,M&T Bank Stadium,Baltimore,MD
5,2015,400791554,2015-10-11T20:05Z,Arizona Cardinals,ARI,42,Detroit Lions,DET,17,Arizona Cardinals,25,Final,15,7,7,1,1,8,0,0,45,345,7.7,14,158,12,18,7.9,0,2,13,187,25,7.5,5-5,9,70,0,0,0,23:28,29,22,3,4,8,17,0,1,89,435,4.9,13,379,41,70,5.3,4,1,0,56,18,3.1,2-2,9,85,6,2,0,36:32,60816,Ford Field,Detroit,MI
