gameId,season,seasonType,startDate,team,conference,opponent,opponentConference,seasonLabel,tournament,startTimeTbd,teamId,teamSeed,opponentId,opponentSeed,neutralSite,isHome,conferenceGame,gameType,notes,gameMinutes,pace,team_possessions,team_assists,team_steals,team_blocks,team_trueShooting,team_rating,team_gameScore,team_points.total,team_points.byPeriod,team_points.largestLead,team_points.fastBreak,team_points.inPaint,team_points.offTurnovers,team_twoPointFieldGoals.made,team_twoPointFieldGoals.attempted,team_twoPointFieldGoals.pct,team_threePointFieldGoals.made,team_threePointFieldGoals.attempted,team_threePointFieldGoals.pct,team_freeThrows.made,team_freeThrows.attempted,team_freeThrows.pct,team_fieldGoals.made,team_fieldGoals.attempted,team_fieldGoals.pct,team_turnovers.total,team_turnovers.teamTotal,team_rebounds.offensive,team_rebounds.defensive,team_rebounds.total,team_fouls.total,team_fouls.technical,team_fouls.flagrant,team_fourFactors.effectiveFieldGoalPct,team_fourFactors.freeThrowRate,team_fourFactors.turnoverRatio,team_fourFactors.offensiveReboundPct,opp_possessions,opp_assists,opp_steals,opp_blocks,opp_trueShooting,opp_rating,opp_gameScore,opp_points.total,opp_points.byPeriod,opp_points.largestLead,opp_points.fastBreak,opp_points.inPaint,opp_points.offTurnovers,opp_twoPointFieldGoals.made,opp_twoPointFieldGoals.attempted,opp_twoPointFieldGoals.pct,opp_threePointFieldGoals.made,opp_threePointFieldGoals.attempted,opp_threePointFieldGoals.pct,opp_freeThrows.made,opp_freeThrows.attempted,opp_freeThrows.pct,opp_fieldGoals.made,opp_fieldGoals.attempted,opp_fieldGoals.pct,opp_turnovers.total,opp_turnovers.teamTotal,opp_rebounds.offensive,opp_rebounds.defensive,opp_rebounds.total,opp_fouls.total,opp_fouls.technical,opp_fouls.flagrant,opp_fourFactors.effectiveFieldGoalPct,opp_fourFactors.freeThrowRate,opp_fourFactors.turnoverRatio,opp_fourFactors.offensiveReboundPct
212767,2026,regular,2025-11-04T00:00:00.000Z,Saint Joseph's,A-10,Lafayette,Patriot,20252026,,False,251,,138,,False,True,False,STD,,40,69.5,69.0,17.0,5.0,4.0,56.2,123.2,73.0,85,"[41, 44]",13.0,13.0,42.0,9.0,24.0,41.0,58.5,6.0,25.0,24.0,19.0,22.0,86.4,30.0,66.0,45.5,7.0,0.0,14.0,27.0,41.0,18.0,0.0,0.0,50.0,33.3,10.1,34.1,70.0,9.0,5.0,0.0,51.3,108.6,47.79999999999999,76,"[31, 45]",4.0,2.0,46.0,4.0,23.0,43.0,53.5,6.0,21.0,28.6,12.0,23.0,52.2,29.0,64.0,45.3,9.0,2.0,12.0,21.0,33.0,19.0,0.0,0.0,50.0,35.9,12.9,36.4
212767,2026,regular,2025-11-04T00:00:00.000Z,Lafayette,Patriot,Saint Joseph's,A-10,20252026,,False,138,,251,,False,False,False,STD,,40,69.5,70.0,9.0,5.0,0.0,51.3,108.6,47.79999999999999,76,"[31, 45]",4.0,2.0,46.0,4.0,23.0,43.0,53.5,6.0,21.0,28.6,12.0,23.0,52.2,29.0,64.0,45.3,9.0,2.0,12.0,21.0,33.0,19.0,0.0,0.0,50.0,35.9,12.9,36.4,69.0,17.0,5.0,4.0,56.2,123.2,73.0,85,"[41, 44]",13.0,13.0,42.0,9.0,24.0,41.0,58.5,6.0,25.0,24.0,19.0,22.0,86.4,30.0,66.0,45.5,7.0,0.0,14.0,27.0,41.0,18.0,0.0,0.0,50.0,33.3,10.1,34.1
212771,2026,regular,2025-11-04T00:00:00.000Z,Siena,MAAC,Bryant,Am. East,20252026,,False,264,,31,,False,True,False,STD,,40,65.5,66.0,19.0,12.0,2.0,54.1,124.2,78.0,82,"[39, 43]",21.0,10.0,52.0,27.0,26.0,51.0,51.0,5.0,16.0,31.3,15.0,20.0,75.0,31.0,67.0,46.3,7.0,0.0,18.0,18.0,36.0,13.0,0.0,0.0,50.0,29.9,10.6,50.0,65.0,13.0,5.0,4.0,53.9,101.5,40.69999999999999,66,"[31, 35]",0.0,4.0,28.0,0.0,14.0,34.0,41.2,10.0,22.0,45.5,8.0,12.0,66.7,24.0,56.0,42.9,20.0,0.0,14.0,20.0,34.0,17.0,0.0,0.0,51.8,21.4,30.8,41.2
212771,2026,regular,2025-11-04T00:00:00.000Z,Bryant,Am. East,Siena,MAAC,20252026,,False,31,,264,,False,False,False,STD,,40,65.5,65.0,13.0,5.0,4.0,53.9,101.5,40.69999999999999,66,"[31, 35]",0.0,4.0,28.0,0.0,14.0,34.0,41.2,10.0,22.0,45.5,8.0,12.0,66.7,24.0,56.0,42.9,20.0,0.0,14.0,20.0,34.0,17.0,0.0,0.0,51.8,21.4,30.8,41.2,66.0,19.0,12.0,2.0,54.1,124.2,78.0,82,"[39, 43]",21.0,10.0,52.0,27.0,26.0,51.0,51.0,5.0,16.0,31.3,15.0,20.0,75.0,31.0,67.0,46.3,7.0,0.0,18.0,18.0,36.0,13.0,0.0,0.0,50.0,29.9,10.6,50.0
212796,2026,regular,2025-11-04T00:00:00.000Z,Western New England,,Vermont,Am. East,20252026,,False,1021,,337,,False,False,False,STD,,40,64.5,65.0,16.0,7.0,1.0,54.1,104.6,47.7,68,"[27, 41]",7.0,2.0,18.0,7.0,11.0,31.0,35.5,10.0,23.0,43.5,16.0,20.0,80.0,21.0,54.0,38.9,9.0,1.0,7.0,17.0,24.0,23.0,0.0,0.0,48.1,37.0,13.8,29.2,64.0,12.0,6.0,8.0,63.3,117.2,63.3,75,"[37, 38]",15.0,6.0,28.0,8.0,16.0,25.0,64.0,8.0,21.0,38.1,19.0,30.0,63.3,24.0,46.0,52.2,13.0,0.0,10.0,27.0,37.0,17.0,0.0,0.0,60.9,65.2,20.3,27.0
212796,2026,regular,2025-11-04T00:00:00.000Z,Vermont,Am. East,Western New England,,20252026,,False,337,,1021,,False,True,False,STD,,40,64.5,64.0,12.0,6.0,8.0,63.3,117.2,63.3,75,"[37, 38]",15.0,6.0,28.0,8.0,16.0,25.0,64.0,8.0,21.0,38.1,19.0,30.0,63.3,24.0,46.0,52.2,13.0,0.0,10.0,27.0,37.0,17.0,0.0,0.0,60.9,65.2,20.3,27.0,65.0,16.0,7.0,1.0,54.1,104.6,47.7,68,"[27, 41]",7.0,2.0,18.0,7.0,11.0,31.0,35.5,10.0,23.0,43.5,16.0,20.0,80.0,21.0,54.0,38.9,9.0,1.0,7.0,17.0,24.0,23.0,0.0,0.0,48.1,37.0,13.8,29.2
209773,2026,regular,2025-11-04T00:15:00.000Z,Holy Cross,Patriot,Providence,Big East,20252026,,False,111,,235,,False,False,False,STD,,40,78.5,79.0,13.0,8.0,2.0,53.2,100.0,52.89999999999999,79,"[27, 52]",2.0,5.0,24.0,18.0,16.0,32.0,50.0,11.0,33.0,33.3,14.0,21.0,66.7,27.0,65.0,41.5,13.0,0.0,9.0,28.0,37.0,22.0,0.0,0.0,50.0,32.3,16.5,24.3,78.0,17.0,11.0,6.0,60.2,114.1,79.7,89,"[44, 45]",20.0,15.0,44.0,13.0,24.0,36.0,66.7,7.0,26.0,26.9,20.0,27.0,74.1,31.0,62.0,50.0,10.0,0.0,8.0,34.0,42.0,21.0,0.0,0.0,55.6,43.5,12.8,19.0
209769,2026,regular,2025-11-04T00:15:00.000Z,Marist,MAAC,Xavier,Big East,20252026,,False,156,,359,,False,False,False,STD,,40,66.0,66.0,14.0,5.0,6.0,56.4,93.9,41.300000000000004,62,"[19, 43]",7.0,7.0,28.0,8.0,18.0,34.0,52.9,3.0,10.0,30.0,17.0,25.0,68.0,21.0,44.0,47.7,18.0,1.0,6.0,27.0,33.0,21.0,0.0,0.0,51.1,56.8,27.3,18.2,66.0,13.0,11.0,2.0,49.2,100.0,49.10000000000001,66,"[29, 37]",20.0,6.0,16.0,15.0,11.0,27.0,40.7,7.0,26.0,26.9,23.0,32.0,71.9,18.0,53.0,34.0,11.0,0.0,12.0,19.0,31.0,20.0,0.0,0.0,40.6,60.4,16.7,38.7
209769,2026,regular,2025-11-04T00:15:00.000Z,Xavier,Big East,Marist,MAAC,20252026,,False,359,,156,,False,True,False,STD,,40,66.0,66.0,13.0,11.0,2.0,49.2,100.0,49.10000000000001,66,"[29, 37]",20.0,6.0,16.0,15.0,11.0,27.0,40.7,7.0,26.0,26.9,23.0,32.0,71.9,18.0,53.0,34.0,11.0,0.0,12.0,19.0,31.0,20.0,0.0,0.0,40.6,60.4,16.7,38.7,66.0,14.0,5.0,6.0,56.4,93.9,41.300000000000004,62,"[19, 43]",7.0,7.0,28.0,8.0,18.0,34.0,52.9,3.0,10.0,30.0,17.0,25.0,68.0,21.0,44.0,47.7,18.0,1.0,6.0,27.0,33.0,21.0,0.0,0.0,51.1,56.8,27.3,18.2
209773,2026,regular,2025-11-04T00:15:00.000Z,Providence,Big East,Holy Cross,Patriot,20252026,,False,235,,111,,False,True,False,STD,,40,78.5,78.0,17.0,11.0,6.0,60.2,114.1,79.7,89,"[44, 45]",20.0,15.0,44.0,13.0,24.0,36.0,66.7,7.0,26.0,26.9,20.0,27.0,74.1,31.0,62.0,50.0,10.0,0.0,8.0,34.0,42.0,21.0,0.0,0.0,55.6,43.5,12.8,19.0,79.0,13.0,8.0,2.0,53.2,100.0,52.89999999999999,79,"[27, 52]",2.0,5.0,24.0,18.0,16.0,32.0,50.0,11.0,33.0,33.3,14.0,21.0,66.7,27.0,65.0,41.5,13.0,0.0,9.0,28.0,37.0,22.0,0.0,0.0,50.0,32.3,16.5,24.3
212762,2026,regular,2025-11-04T00:30:00.000Z,Georgia,SEC,Bellarmine,ASUN,20252026,,False,98,,21,,False,True,False,STD,,40,75.5,76.0,13.0,16.0,6.0,65.6,136.8,103.3,104,"[49, 55]",45.0,31.0,58.0,31.0,29.0,41.0,70.7,9.0,29.0,31.0,19.0,21.0,90.5,38.0,70.0,54.3,6.0,0.0,9.0,29.0,38.0,11.0,0.0,0.0,60.7,30.0,7.9,23.7,75.0,16.0,6.0,3.0,49.5,78.7,30.300000000000004,59,"[29, 30]",4.0,4.0,30.0,9.0,15.0,29.0,51.7,8.0,28.0,28.6,5.0,6.0,83.3,23.0,57.0,40.4,22.0,1.0,6.0,23.0,29.0,15.0,0.0,0.0,47.4,10.5,29.3,20.7
215259,2026,regular,2025-11-04T00:30:00.000Z,Champion Christian,,McNeese,Southland,20252026,,False,557,,162,,False,False,False,STD,,40,,,11.0,4.0,1.0,47.3,,20.799999999999997,65,"[25, 40]",2.0,2.0,12.0,9.0,11.0,25.0,44.0,13.0,41.0,31.7,4.0,6.0,66.7,24.0,66.0,36.4,23.0,0.0,9.0,21.0,30.0,22.0,0.0,0.0,46.2,9.1,,30.0,,28.0,14.0,6.0,62.5,,135.2,127,"[70, 57]",65.0,34.0,72.0,39.0,37.0,58.0,63.8,9.0,29.0,31.0,26.0,33.0,78.8,46.0,87.0,52.9,7.0,0.0,24.0,33.0,57.0,10.0,0.0,0.0,58.0,37.9,,42.1
212777,2026,regular,2025-11-04T00:30:00.000Z,Navy,Patriot,Presbyterian,Big South,20252026,,False,187,,233,,False,False,False,STD,,40,66.0,65.0,14.0,9.0,1.0,58.0,116.9,62.8,76,"[37, 39]",32.0,10.0,40.0,19.0,21.0,40.0,52.5,6.0,15.0,40.0,16.0,24.0,66.7,27.0,55.0,49.1,8.0,0.0,10.0,24.0,34.0,20.0,0.0,0.0,54.5,43.6,12.3,29.4,67.0,7.0,5.0,7.0,46.9,82.1,30.200000000000003,55,"[17, 38]",2.0,9.0,28.0,8.0,16.0,28.0,57.1,3.0,21.0,14.3,14.0,22.0,63.6,19.0,49.0,38.8,15.0,0.0,10.0,21.0,31.0,20.0,0.0,0.0,41.8,44.9,22.4,32.3
209787,2026,regular,2025-11-04T00:30:00.000Z,Belmont,MVC,Air Force,Mountain West,20252026,,False,22,,2,,False,True,False,STD,,40,66.0,66.0,16.0,8.0,1.0,59.8,119.7,65.30000000000001,79,"[39, 40]",18.0,5.0,38.0,35.0,20.0,33.0,60.6,6.0,22.0,27.3,21.0,25.0,84.0,26.0,55.0,47.3,8.0,0.0,8.0,15.0,23.0,15.0,0.0,0.0,52.7,45.5,12.1,34.8,66.0,15.0,7.0,2.0,61.8,95.5,39.70000000000001,63,"[38, 25]",8.0,2.0,30.0,6.0,16.0,26.0,61.5,8.0,21.0,38.1,7.0,9.0,77.8,24.0,47.0,51.1,23.0,5.0,8.0,23.0,31.0,19.0,0.0,0.0,59.6,19.1,34.8,25.8
212777,2026,regular,2025-11-04T00:30:00.000Z,Presbyterian,Big South,Navy,Patriot,20252026,,False,233,,187,,False,True,False,STD,,40,66.0,67.0,7.0,5.0,7.0,46.9,82.1,30.200000000000003,55,"[17, 38]",2.0,9.0,28.0,8.0,16.0,28.0,57.1,3.0,21.0,14.3,14.0,22.0,63.6,19.0,49.0,38.8,15.0,0.0,10.0,21.0,31.0,20.0,0.0,0.0,41.8,44.9,22.4,32.3,65.0,14.0,9.0,1.0,58.0,116.9,62.8,76,"[37, 39]",32.0,10.0,40.0,19.0,21.0,40.0,52.5,6.0,15.0,40.0,16.0,24.0,66.7,27.0,55.0,49.1,8.0,0.0,10.0,24.0,34.0,20.0,0.0,0.0,54.5,43.6,12.3,29.4
215259,2026,regular,2025-11-04T00:30:00.000Z,McNeese,Southland,Champion Christian,,20252026,,False,162,,557,,False,True,False,STD,,40,,,28.0,14.0,6.0,62.5,,135.2,127,"[70, 57]",65.0,34.0,72.0,39.0,37.0,58.0,63.8,9.0,29.0,31.0,26.0,33.0,78.8,46.0,87.0,52.9,7.0,0.0,24.0,33.0,57.0,10.0,0.0,0.0,58.0,37.9,,42.1,,11.0,4.0,1.0,47.3,,20.799999999999997,65,"[25, 40]",2.0,2.0,12.0,9.0,11.0,25.0,44.0,13.0,41.0,31.7,4.0,6.0,66.7,24.0,66.0,36.4,23.0,0.0,9.0,21.0,30.0,22.0,0.0,0.0,46.2,9.1,,30.0
212774,2026,regular,2025-11-04T00:30:00.000Z,Maryland Eastern Shore,MEAC,Georgia Tech,ACC,20252026,,False,159,,101,,False,False,False,STD,,45,61.8,68.0,14.0,4.0,4.0,42.7,76.5,24.699999999999996,52,"[18, 28, 6]",9.0,0.0,20.0,13.0,14.0,33.0,42.4,6.0,23.0,26.1,6.0,11.0,54.5,20.0,56.0,35.7,19.0,1.0,10.0,31.0,41.0,20.0,0.0,0.0,41.1,19.6,27.9,24.4,71.0,12.0,13.0,7.0,41.2,78.9,42.5,56,"[21, 25, 10]",7.0,7.0,26.0,18.0,16.0,34.0,47.1,5.0,26.0,19.2,9.0,18.0,50.0,21.0,60.0,35.0,13.0,0.0,12.0,28.0,40.0,16.0,0.0,0.0,39.2,30.0,18.3,30.0
212725,2026,regular,2025-11-04T00:30:00.000Z,Huston-Tillotson,,Grambling,SWAC,20252026,,False,1007,,103,,False,False,False,STD,,40,,,7.0,11.0,2.0,37.1,,8.599999999999994,47,"[21, 26]",0.0,12.0,20.0,19.0,12.0,35.0,34.3,5.0,20.0,25.0,8.0,19.0,42.1,17.0,55.0,30.9,25.0,2.0,9.0,25.0,34.0,21.0,1.0,0.0,35.5,34.5,,26.5,,14.0,18.0,10.0,56.1,,87.8,91,"[41, 50]",51.0,30.0,52.0,18.0,26.0,44.0,59.1,5.0,23.0,21.7,24.0,32.0,75.0,31.0,67.0,46.3,15.0,0.0,15.0,34.0,49.0,15.0,1.0,0.0,50.0,47.8,,30.6
212774,2026,regular,2025-11-04T00:30:00.000Z,Georgia Tech,ACC,Maryland Eastern Shore,MEAC,20252026,,False,101,,159,,False,True,False,STD,,45,61.8,71.0,12.0,13.0,7.0,41.2,78.9,42.5,56,"[21, 25, 10]",7.0,7.0,26.0,18.0,16.0,34.0,47.1,5.0,26.0,19.2,9.0,18.0,50.0,21.0,60.0,35.0,13.0,0.0,12.0,28.0,40.0,16.0,0.0,0.0,39.2,30.0,18.3,30.0,68.0,14.0,4.0,4.0,42.7,76.5,24.699999999999996,52,"[18, 28, 6]",9.0,0.0,20.0,13.0,14.0,33.0,42.4,6.0,23.0,26.1,6.0,11.0,54.5,20.0,56.0,35.7,19.0,1.0,10.0,31.0,41.0,20.0,0.0,0.0,41.1,19.6,27.9,24.4
212761,2026,regular,2025-11-04T00:30:00.000Z,Western Kentucky,CUSA,Tennessee Tech,OVC,20252026,,False,350,,291,,False,True,False,STD,,40,75.5,76.0,8.0,13.0,3.0,53.0,107.9,68.10000000000001,82,"[41, 41]",17.0,4.0,38.0,25.0,24.0,51.0,47.1,2.0,11.0,18.2,28.0,35.0,80.0,26.0,62.0,41.9,11.0,0.0,13.0,29.0,42.0,14.0,0.0,0.0,43.5,56.5,14.5,31.0,75.0,19.0,3.0,7.0,52.8,93.3,43.5,70,"[28, 42]",2.0,6.0,28.0,12.0,17.0,30.0,56.7,10.0,31.0,32.3,6.0,12.0,50.0,27.0,61.0,44.3,19.0,0.0,10.0,26.0,36.0,23.0,0.0,0.0,52.5,19.7,25.3,27.8
212761,2026,regular,2025-11-04T00:30:00.000Z,Tennessee Tech,OVC,Western Kentucky,CUSA,20252026,,False,291,,350,,False,False,False,STD,,40,75.5,75.0,19.0,3.0,7.0,52.8,93.3,43.5,70,"[28, 42]",2.0,6.0,28.0,12.0,17.0,30.0,56.7,10.0,31.0,32.3,6.0,12.0,50.0,27.0,61.0,44.3,19.0,0.0,10.0,26.0,36.0,23.0,0.0,0.0,52.5,19.7,25.3,27.8,76.0,8.0,13.0,3.0,53.0,107.9,68.10000000000001,82,"[41, 41]",17.0,4.0,38.0,25.0,24.0,51.0,47.1,2.0,11.0,18.2,28.0,35.0,80.0,26.0,62.0,41.9,11.0,0.0,13.0,29.0,42.0,14.0,0.0,0.0,43.5,56.5,14.5,31.0
212804,2026,regular,2025-11-04T00:30:00.000Z,Northeastern,CAA,Boston University,Patriot,20252026,,False,205,,27,,False,True,False,STD,,45,67.1,76.0,9.0,9.0,3.0,52.5,98.7,52.3,75,"[31, 35, 9]",10.0,19.0,38.0,27.0,21.0,41.0,51.2,5.0,19.0,26.3,18.0,26.0,69.2,26.0,60.0,43.3,13.0,1.0,11.0,24.0,35.0,18.0,0.0,0.0,47.5,43.3,17.1,31.4,75.0,12.0,10.0,6.0,55.2,101.3,56.09999999999998,76,"[32, 34, 10]",6.0,5.0,38.0,14.0,21.0,32.0,65.6,6.0,28.0,21.4,14.0,20.0,70.0,27.0,60.0,45.0,16.0,3.0,11.0,26.0,37.0,21.0,0.0,0.0,50.0,33.3,21.3,29.7
212804,2026,regular,2025-11-04T00:30:00.000Z,Boston University,Patriot,Northeastern,CAA,20252026,,False,27,,205,,False,False,False,STD,,45,67.1,75.0,12.0,10.0,6.0,55.2,101.3,56.09999999999998,76,"[32, 34, 10]",6.0,5.0,38.0,14.0,21.0,32.0,65.6,6.0,28.0,21.4,14.0,20.0,70.0,27.0,60.0,45.0,16.0,3.0,11.0,26.0,37.0,21.0,0.0,0.0,50.0,33.3,21.3,29.7,76.0,9.0,9.0,3.0,52.5,98.7,52.3,75,"[31, 35, 9]",10.0,19.0,38.0,27.0,21.0,41.0,51.2,5.0,19.0,26.3,18.0,26.0,69.2,26.0,60.0,43.3,13.0,1.0,11.0,24.0,35.0,18.0,0.0,0.0,47.5,43.3,17.1,31.4
212725,2026,regular,2025-11-04T00:30:00.000Z,Grambling,SWAC,Huston-Tillotson,,20252026,,False,103,,1007,,False,True,False,STD,,40,,,14.0,18.0,10.0,56.1,,87.8,91,"[41, 50]",51.0,30.0,52.0,18.0,26.0,44.0,59.1,5.0,23.0,21.7,24.0,32.0,75.0,31.0,67.0,46.3,15.0,0.0,15.0,34.0,49.0,15.0,1.0,0.0,50.0,47.8,,30.6,,7.0,11.0,2.0,37.1,,8.599999999999994,47,"[21, 26]",0.0,12.0,20.0,19.0,12.0,35.0,34.3,5.0,20.0,25.0,8.0,19.0,42.1,17.0,55.0,30.9,25.0,2.0,9.0,25.0,34.0,21.0,1.0,0.0,35.5,34.5,,26.5
212728,2026,regular,2025-11-04T00:30:00.000Z,Saint Peter's,MAAC,Seton Hall,Big East,20252026,,False,254,,263,,False,False,False,STD,,40,59.5,60.0,6.0,5.0,1.0,41.2,83.3,18.80000000000001,50,"[28, 22]",2.0,0.0,16.0,5.0,8.0,28.0,28.6,6.0,23.0,26.1,16.0,22.0,72.7,14.0,51.0,27.5,15.0,3.0,15.0,17.0,32.0,23.0,1.0,0.0,33.3,43.1,25.0,46.9,59.0,15.0,9.0,9.0,63.3,130.5,75.0,77,"[41, 36]",36.0,10.0,28.0,23.0,16.0,30.0,53.3,5.0,15.0,33.3,30.0,36.0,83.3,21.0,45.0,46.7,8.0,0.0,11.0,24.0,35.0,23.0,0.0,0.0,52.2,80.0,13.6,31.4
212728,2026,regular,2025-11-04T00:30:00.000Z,Seton Hall,Big East,Saint Peter's,MAAC,20252026,,False,263,,254,,False,True,False,STD,,40,59.5,59.0,15.0,9.0,9.0,63.3,130.5,75.0,77,"[41, 36]",36.0,10.0,28.0,23.0,16.0,30.0,53.3,5.0,15.0,33.3,30.0,36.0,83.3,21.0,45.0,46.7,8.0,0.0,11.0,24.0,35.0,23.0,0.0,0.0,52.2,80.0,13.6,31.4,60.0,6.0,5.0,1.0,41.2,83.3,18.80000000000001,50,"[28, 22]",2.0,0.0,16.0,5.0,8.0,28.0,28.6,6.0,23.0,26.1,16.0,22.0,72.7,14.0,51.0,27.5,15.0,3.0,15.0,17.0,32.0,23.0,1.0,0.0,33.3,43.1,25.0,46.9
212730,2026,regular,2025-11-04T00:30:00.000Z,UAB,American,Mississippi Valley State,SWAC,20252026,,False,305,,175,,False,True,False,STD,,40,84.0,85.0,18.0,17.0,1.0,58.7,124.7,100.4,106,"[59, 47]",52.0,28.0,48.0,40.0,28.0,48.0,58.3,9.0,26.0,34.6,23.0,37.0,62.2,37.0,74.0,50.0,8.0,0.0,15.0,34.0,49.0,15.0,1.0,0.0,56.1,50.0,9.4,30.6,83.0,9.0,8.0,4.0,43.4,66.3,16.599999999999994,55,"[22, 33]",0.0,12.0,18.0,12.0,11.0,34.0,32.4,5.0,21.0,23.8,18.0,19.0,94.7,16.0,55.0,29.1,26.0,0.0,5.0,29.0,34.0,23.0,0.0,0.0,33.6,34.5,31.3,14.7
212806,2026,regular,2025-11-04T00:30:00.000Z,LeTourneau,,Sam Houston,CUSA,20252026,,False,648,,255,,False,False,False,STD,,40,76.0,76.0,11.0,5.0,3.0,40.1,77.6,30.700000000000003,59,"[30, 29]",0.0,8.0,14.0,10.0,8.0,34.0,23.5,7.0,29.0,24.1,22.0,24.0,91.7,15.0,63.0,23.8,13.0,0.0,12.0,24.0,36.0,17.0,0.0,0.0,29.4,38.1,17.1,33.3,76.0,19.0,11.0,7.0,54.6,125.0,89.7,95,"[40, 55]",36.0,30.0,56.0,14.0,28.0,49.0,57.1,6.0,27.0,22.2,21.0,25.0,84.0,34.0,76.0,44.7,11.0,0.0,21.0,38.0,59.0,21.0,0.0,0.0,48.7,32.9,14.5,35.6
212730,2026,regular,2025-11-04T00:30:00.000Z,Mississippi Valley State,SWAC,UAB,American,20252026,,False,175,,305,,False,False,False,STD,,40,84.0,83.0,9.0,8.0,4.0,43.4,66.3,16.599999999999994,55,"[22, 33]",0.0,12.0,18.0,12.0,11.0,34.0,32.4,5.0,21.0,23.8,18.0,19.0,94.7,16.0,55.0,29.1,26.0,0.0,5.0,29.0,34.0,23.0,0.0,0.0,33.6,34.5,31.3,14.7,85.0,18.0,17.0,1.0,58.7,124.7,100.4,106,"[59, 47]",52.0,28.0,48.0,40.0,28.0,48.0,58.3,9.0,26.0,34.6,23.0,37.0,62.2,37.0,74.0,50.0,8.0,0.0,15.0,34.0,49.0,15.0,1.0,0.0,56.1,50.0,9.4,30.6
212806,2026,regular,2025-11-04T00:30:00.000Z,Sam Houston,CUSA,LeTourneau,,20252026,,False,255,,648,,False,True,False,STD,,40,76.0,76.0,19.0,11.0,7.0,54.6,125.0,89.7,95,"[40, 55]",36.0,30.0,56.0,14.0,28.0,49.0,57.1,6.0,27.0,22.2,21.0,25.0,84.0,34.0,76.0,44.7,11.0,0.0,21.0,38.0,59.0,21.0,0.0,0.0,48.7,32.9,14.5,35.6,76.0,11.0,5.0,3.0,40.1,77.6,30.700000000000003,59,"[30, 29]",0.0,8.0,14.0,10.0,8.0,34.0,23.5,7.0,29.0,24.1,22.0,24.0,91.7,15.0,63.0,23.8,13.0,0.0,12.0,24.0,36.0,17.0,0.0,0.0,29.4,38.1,17.1,33.3
212762,2026,regular,2025-11-04T00:30:00.000Z,Bellarmine,ASUN,Georgia,SEC,20252026,,False,21,,98,,False,False,False,STD,,40,75.5,75.0,16.0,6.0,3.0,49.5,78.7,30.300000000000004,59,"[29, 30]",4.0,4.0,30.0,9.0,15.0,29.0,51.7,8.0,28.0,28.6,5.0,6.0,83.3,23.0,57.0,40.4,22.0,1.0,6.0,23.0,29.0,15.0,0.0,0.0,47.4,10.5,29.3,20.7,76.0,13.0,16.0,6.0,65.6,136.8,103.3,104,"[49, 55]",45.0,31.0,58.0,31.0,29.0,41.0,70.7,9.0,29.0,31.0,19.0,21.0,90.5,38.0,70.0,54.3,6.0,0.0,9.0,29.0,38.0,11.0,0.0,0.0,60.7,30.0,7.9,23.7
209787,2026,regular,2025-11-04T00:30:00.000Z,Air Force,Mountain West,Belmont,MVC,20252026,,False,2,,22,,False,False,False,STD,,40,66.0,66.0,15.0,7.0,2.0,61.8,95.5,39.70000000000001,63,"[38, 25]",8.0,2.0,30.0,6.0,16.0,26.0,61.5,8.0,21.0,38.1,7.0,9.0,77.8,24.0,47.0,51.1,23.0,5.0,8.0,23.0,31.0,19.0,0.0,0.0,59.6,19.1,34.8,25.8,66.0,16.0,8.0,1.0,59.8,119.7,65.30000000000001,79,"[39, 40]",18.0,5.0,38.0,35.0,20.0,33.0,60.6,6.0,22.0,27.3,21.0,25.0,84.0,26.0,55.0,47.3,8.0,0.0,8.0,15.0,23.0,15.0,0.0,0.0,52.7,45.5,12.1,34.8
212779,2026,regular,2025-11-04T01:00:00.000Z,Green Bay,Horizon,Kansas,Big 12,20252026,,False,105,,131,,False,False,False,STD,,40,64.5,64.0,7.0,2.0,2.0,39.9,79.7,18.299999999999997,51,"[27, 24]",1.0,2.0,16.0,2.0,8.0,25.0,32.0,8.0,31.0,25.8,11.0,18.0,61.1,16.0,56.0,28.6,8.0,2.0,7.0,19.0,26.0,20.0,0.0,0.0,35.7,32.1,12.5,26.9,65.0,20.0,6.0,8.0,68.6,144.6,97.6,94,"[48, 46]",43.0,24.0,38.0,17.0,23.0,31.0,74.2,10.0,27.0,37.0,18.0,24.0,75.0,33.0,58.0,56.9,3.0,0.0,9.0,35.0,44.0,15.0,0.0,0.0,65.5,41.4,4.6,20.5
212798,2026,regular,2025-11-04T01:00:00.000Z,UNT Dallas,,UT Arlington,WAC,20252026,,False,494,,324,,False,False,False,STD,,40,76.5,76.0,2.0,6.0,0.0,29.0,52.6,-7.200000000000001,40,"[14, 26]",2.0,8.0,10.0,9.0,8.0,42.0,19.0,2.0,15.0,13.3,18.0,27.0,66.7,10.0,57.0,17.5,20.0,1.0,12.0,19.0,31.0,23.0,0.0,0.0,19.3,47.4,26.3,38.7,77.0,21.0,12.0,10.0,56.0,118.2,92.2,91,"[46, 45]",53.0,32.0,50.0,22.0,32.0,51.0,62.7,2.0,17.0,11.8,21.0,30.0,70.0,34.0,68.0,50.0,13.0,0.0,21.0,38.0,59.0,20.0,1.0,0.0,51.5,44.1,16.9,35.6
