week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
6,2022,401437777,2022-10-14T00:15Z,Washington Commanders,WSH,12,Chicago Bears,CHI,7,Washington Commanders,5,Final,14,5,7,2,2,11,0,0,53,214,4.0,11,86,12,22,3.4,0,3,13,128,28,4.6,1-2,7,36,0,0,0,27:48,20,9,9,2,5,13,1,4,69,391,5.7,10,154,14,27,4.8,1,5,36,237,37,6.4,0-3,4,42,2,1,0,32:12,61873,Soldier Field,Chicago,IL
6,2022,401437778,2022-10-16T17:00Z,San Francisco 49ers,SF,14,Atlanta Falcons,ATL,28,Atlanta Falcons,14,Final,21,15,4,2,3,8,0,1,57,346,6.1,10,296,29,41,7.2,2,0,0,50,16,3.1,2-3,5,30,3,1,0,26:35,18,7,10,1,9,14,0,0,56,289,5.2,8,121,13,14,7.6,0,2,8,168,40,4.2,3-3,5,40,0,0,1,33:25,69813,Mercedes-Benz Stadium,Atlanta,GA
6,2022,401437779,2022-10-16T17:00Z,New England Patriots,NE,38,Cleveland Browns,CLE,15,New England Patriots,23,Final,20,14,3,3,7,14,0,0,65,399,6.1,14,301,24,34,8.4,0,2,8,98,29,3.4,3-5,12,92,1,1,0,35:05,16,12,2,2,4,15,3,5,67,328,4.9,12,258,21,45,5.3,2,4,8,70,18,3.9,1-2,7,63,4,2,0,24:55,67431,Huntington Bank Field,Cleveland,OH
6,2022,401437780,2022-10-16T17:00Z,New York Jets,NYJ,27,Green Bay Packers,GB,10,New York Jets,17,Final,14,4,9,1,1,11,0,0,53,278,5.2,12,99,10,18,5.0,0,2,11,179,33,5.4,0-2,7,79,0,0,1,28:48,15,9,3,3,4,16,1,4,69,278,4.0,13,218,28,45,4.4,0,4,36,60,20,3.0,0-1,7,42,1,1,0,31:12,78343,Lambeau Field,Green Bay,WI
6,2022,401437781,2022-10-16T17:00Z,Jacksonville Jaguars,JAX,27,Indianapolis Colts,IND,34,Indianapolis Colts,7,Final,25,8,13,4,5,10,1,2,59,379,6.4,10,136,20,22,5.2,0,4,29,243,33,7.4,3-3,4,44,1,1,0,31:11,29,22,4,3,10,15,0,0,74,434,5.9,9,389,42,58,6.7,0,0,0,45,16,2.8,3-4,7,52,0,0,0,28:49,65749,Lucas Oil Stadium,Indianapolis,IN
6,2022,401437782,2022-10-16T17:00Z,Minnesota Vikings,MIN,24,Miami Dolphins,MIA,16,Minnesota Vikings,8,Final,11,7,2,2,2,12,0,0,50,234,4.7,15,156,20,30,4.7,0,3,19,78,17,4.6,2-3,2,20,0,0,0,24:31,23,18,5,0,4,14,1,2,73,458,6.3,14,385,30,47,7.3,2,6,33,73,20,3.7,2-2,10,97,3,1,0,35:29,66100,Hard Rock Stadium,Miami Gardens,FL
6,2022,401437783,2022-10-16T17:00Z,Cincinnati Bengals,CIN,30,New Orleans Saints,NO,26,Cincinnati Bengals,4,Final,21,13,7,1,6,10,0,0,54,348,6.4,10,273,28,37,6.8,0,3,27,75,14,5.4,3-3,3,30,1,1,0,27:46,22,12,9,1,8,17,0,1,71,399,5.6,10,171,19,36,4.6,0,1,7,228,34,6.7,1-5,4,34,0,0,0,32:14,70004,Caesars Superdome,New Orleans,LA
6,2022,401437784,2022-10-16T17:00Z,Baltimore Ravens,BAL,20,New York Giants,NYG,24,New York Giants,4,Final,23,13,10,0,4,10,0,0,58,406,7.0,9,195,17,32,5.7,1,2,15,211,24,8.8,1-3,10,74,2,1,0,28:08,18,11,5,2,7,14,0,0,62,238,3.8,10,155,19,27,5.0,0,4,18,83,31,2.7,3-5,3,25,1,1,0,31:52,78019,MetLife Stadium,East Rutherford,NJ
6,2022,401437785,2022-10-16T17:00Z,Tampa Bay Buccaneers,TB,18,Pittsburgh Steelers,PIT,20,Pittsburgh Steelers,2,Final,20,11,7,2,4,14,2,2,68,304,4.5,10,229,25,40,5.5,0,2,14,75,26,2.9,1-4,6,42,0,0,0,30:01,15,11,3,1,7,15,1,1,61,270,4.4,10,193,20,30,6.0,0,2,18,77,29,2.7,2-3,7,45,0,0,0,29:59,67307,Acrisure Stadium,Pittsburgh,PA
6,2022,401437786,2022-10-16T20:05Z,Carolina Panthers,CAR,10,Los Angeles Rams,LAR,24,Los Angeles Rams,14,Final,8,5,3,0,2,10,0,0,44,203,4.6,10,110,13,21,4.8,1,2,9,93,21,4.4,0-1,3,30,1,0,1,22:55,22,16,5,1,6,12,0,0,63,360,5.7,11,249,26,33,7.3,1,1,4,111,29,3.8,3-4,7,49,1,0,0,37:05,71482,SoFi Stadium,Inglewood,CA
6,2022,401437787,2022-10-16T20:05Z,Arizona Cardinals,ARI,9,Seattle Seahawks,SEA,19,Seattle Seahawks,10,Final,15,10,5,0,4,16,1,5,71,315,4.4,11,171,23,37,4.0,1,6,51,144,28,5.1,0-2,6,53,2,1,1,30:44,19,10,7,2,4,14,0,1,66,296,4.5,12,160,20,31,4.4,0,5,37,136,30,4.5,1-5,6,44,1,1,0,29:16,68867,Lumen Field,Seattle,WA
6,2022,401437788,2022-10-16T20:25Z,Buffalo Bills,BUF,24,Kansas City Chiefs,KC,20,Buffalo Bills,4,Final,26,18,7,1,4,11,1,3,72,443,6.2,10,318,27,40,7.8,0,1,11,125,31,4.0,2-4,7,35,1,1,0,31:28,23,16,4,3,4,11,1,1,61,387,6.3,10,319,25,40,7.4,2,3,19,68,18,3.8,1-2,5,58,2,0,0,28:32,73586,GEHA Field at Arrowhead Stadium,Kansas City,MO
6,2022,401437789,2022-10-17T00:20Z,Dallas Cowboys,DAL,17,Philadelphia Eagles,PHI,26,Philadelphia Eagles,9,Final,21,12,8,1,4,10,0,1,64,315,4.9,10,181,18,38,4.8,3,0,0,134,26,5.2,2-3,10,72,3,0,0,25:30,22,9,9,4,6,14,1,1,68,268,3.9,11,132,15,25,4.6,0,4,23,136,39,3.5,3-4,2,10,0,0,0,34:30,69879,Lincoln Financial Field,Philadelphia,PA
6,2022,401437790,2022-10-18T00:15Z,Denver Broncos,DEN,16,Los Angeles Chargers,LAC,19,Los Angeles Chargers,3,Final,13,8,3,2,4,14,0,0,55,258,4.7,11,160,15,28,5.0,0,4,28,98,23,4.3,0-1,10,151,1,1,0,28:33,24,10,7,7,11,22,1,3,83,297,3.6,12,224,37,57,3.8,1,2,14,73,24,3.0,1-4,9,89,1,0,0,38:49,70240,SoFi Stadium,Inglewood,CA
