week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
9,2022,401437819,2022-11-04T00:15Z,Philadelphia Eagles,PHI,29,Houston Texans,HOU,17,Philadelphia Eagles,12,Final,24,14,9,1,5,10,2,2,62,360,5.8,10,217,21,27,7.0,0,4,26,143,31,4.6,4-4,4,31,1,1,0,28:13,20,8,10,2,2,9,0,0,57,303,5.3,9,135,13,22,5.4,2,3,19,168,32,5.3,2-4,4,24,2,0,0,31:47,68831,NRG Stadium,Houston,TX
9,2022,401437820,2022-11-06T18:00Z,Los Angeles Chargers,LAC,20,Atlanta Falcons,ATL,17,Los Angeles Chargers,3,Final,19,16,3,0,8,16,1,1,67,336,5.0,10,245,30,43,5.7,1,0,0,91,24,3.8,2-4,5,45,2,1,0,28:11,19,7,12,0,5,11,0,0,60,315,5.2,9,114,12,23,4.6,0,2,15,201,35,5.7,2-4,2,15,2,2,0,31:49,69299,Mercedes-Benz Stadium,Atlanta,GA
9,2022,401437821,2022-11-06T18:00Z,Miami Dolphins,MIA,35,Chicago Bears,CHI,32,Miami Dolphins,3,Final,21,15,3,3,5,10,0,2,53,379,7.2,9,302,21,30,10.1,0,0,0,77,23,3.3,4-6,3,38,0,0,1,25:14,23,7,15,1,10,16,1,2,70,368,5.3,10,116,17,28,3.9,0,2,7,252,40,6.3,3-4,4,92,0,0,0,34:46,62377,Soldier Field,Chicago,IL
9,2022,401437822,2022-11-06T18:00Z,Carolina Panthers,CAR,21,Cincinnati Bengals,CIN,42,Cincinnati Bengals,21,Final,13,8,4,1,2,8,1,1,48,228,4.8,11,164,17,30,5.5,2,0,0,64,18,3.6,3-3,7,50,3,1,0,20:39,30,10,19,1,6,10,0,0,72,464,6.4,11,223,25,31,6.8,0,2,5,241,39,6.2,6-6,5,35,0,0,0,39:21,66160,Paycor Stadium,Cincinnati,OH
9,2022,401437823,2022-11-06T18:00Z,Green Bay Packers,GB,9,Detroit Lions,DET,15,Detroit Lions,6,Final,19,11,6,2,8,15,1,4,69,389,5.6,9,283,23,43,6.4,3,1,8,106,25,4.2,0-4,8,81,3,0,0,34:42,19,10,5,4,6,11,0,2,57,254,4.5,9,137,14,26,5.3,1,0,0,117,31,3.8,2-3,7,62,1,0,0,25:18,63379,Ford Field,Detroit,MI
9,2022,401437825,2022-11-06T18:00Z,Indianapolis Colts,IND,3,New England Patriots,NE,26,New England Patriots,23,Final,8,3,4,1,0,14,0,2,60,121,2.0,15,43,15,29,1.1,1,9,60,78,22,3.5,0-2,2,15,1,0,0,28:54,11,6,5,0,6,17,0,0,62,203,3.3,14,133,20,30,3.9,0,4,14,70,28,2.5,1-2,4,35,1,1,1,31:06,65878,Gillette Stadium,Foxborough,MA
9,2022,401437826,2022-11-06T18:00Z,Buffalo Bills,BUF,17,New York Jets,NYJ,20,New York Jets,3,Final,19,10,9,0,8,13,0,1,61,317,5.2,9,183,18,34,4.7,2,5,22,134,22,6.1,1-2,3,30,2,0,0,27:16,21,9,11,1,5,13,2,2,61,310,5.1,9,136,18,25,5.0,0,2,18,174,34,5.1,2-5,3,30,1,1,0,32:44,83135,MetLife Stadium,East Rutherford,NJ
9,2022,401437827,2022-11-06T18:00Z,Minnesota Vikings,MIN,20,Washington Commanders,WSH,17,Minnesota Vikings,3,Final,17,12,3,2,7,16,0,0,65,301,4.6,11,245,23,41,5.7,1,2,17,56,22,2.5,2-4,5,42,1,0,0,29:13,18,9,6,3,3,10,0,1,61,263,4.3,12,126,15,28,4.1,1,3,23,137,30,4.6,1-1,3,26,1,0,0,30:47,58651,Northwest Stadium,Landover,MD
9,2022,401437824,2022-11-06T18:00Z,Las Vegas Raiders,LV,20,Jacksonville Jaguars,JAX,27,Jacksonville Jaguars,7,Final,16,11,5,0,3,12,1,3,57,321,5.6,10,248,21,36,6.5,0,2,11,73,19,3.8,0-1,5,45,1,1,0,27:35,22,12,10,0,9,15,0,0,68,403,5.9,11,235,25,31,7.6,0,0,0,168,37,4.5,3-4,4,30,1,1,0,32:25,62758,EverBank Stadium,Jacksonville,FL
9,2022,401437828,2022-11-06T21:05Z,Seattle Seahawks,SEA,31,Arizona Cardinals,ARI,21,Seattle Seahawks,10,Final,27,14,10,3,10,15,0,1,70,421,6.0,12,263,26,34,7.3,1,2,12,158,34,4.6,4-4,6,34,1,0,0,34:31,15,8,5,2,6,14,0,2,61,262,4.3,10,140,25,35,3.5,0,5,35,122,21,5.8,1-1,12,77,1,1,1,25:29,63982,State Farm Stadium,Glendale,AZ
