week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
11,2022,401437844,2022-11-18T01:15Z,Tennessee Titans,TEN,27,Green Bay Packers,GB,17,Tennessee Titans,10,Final,21,15,5,1,7,13,1,2,64,408,6.4,10,320,24,29,10.0,1,3,17,88,32,2.8,4-6,2,20,1,0,0,32:28,15,11,4,0,7,14,0,2,59,271,4.6,10,215,24,39,5.4,0,1,12,56,19,2.9,2-3,5,40,0,0,0,27:32,77506,Lambeau Field,Green Bay,WI
11,2022,401437845,2022-11-20T18:00Z,Chicago Bears,CHI,24,Atlanta Falcons,ATL,27,Atlanta Falcons,3,Final,20,7,12,1,9,16,0,0,66,288,4.4,10,128,14,21,5.1,1,4,25,160,41,3.9,3-3,7,56,1,0,0,35:10,18,7,8,3,2,9,1,1,53,280,5.3,10,131,13,20,6.6,0,0,0,149,33,4.5,2-3,2,13,2,2,1,24:50,69757,Mercedes-Benz Stadium,Atlanta,GA
11,2022,401437847,2022-11-20T18:00Z,Cleveland Browns,CLE,23,Buffalo Bills,BUF,31,Buffalo Bills,8,Final,27,19,5,3,4,11,1,2,68,396,5.8,11,316,28,41,7.5,0,1,8,80,26,3.1,2-4,6,42,1,1,0,31:22,22,9,12,1,3,11,0,0,62,357,5.8,11,186,18,27,6.4,0,2,11,171,33,5.2,2-5,8,89,0,0,0,28:38,52146,Ford Field,Detroit,MI
11,2022,401437849,2022-11-20T18:00Z,Philadelphia Eagles,PHI,17,Indianapolis Colts,IND,16,Philadelphia Eagles,1,Final,18,6,10,2,5,12,1,2,61,314,5.1,12,173,18,25,6.2,0,3,17,141,33,4.3,1-2,7,55,2,2,0,29:22,14,9,4,1,5,15,0,1,62,284,4.6,11,185,23,32,5.1,0,4,28,99,26,3.8,1-3,8,90,1,1,0,30:38,66241,Lucas Oil Stadium,Indianapolis,IN
11,2022,401437850,2022-11-20T18:00Z,New York Jets,NYJ,3,New England Patriots,NE,10,New England Patriots,7,Final,6,3,1,2,3,14,0,0,49,103,2.1,13,44,9,22,1.7,0,4,33,59,23,2.6,0-1,3,15,0,0,0,24:30,13,8,5,0,4,15,0,1,59,297,5.0,11,198,23,27,6.0,0,6,48,99,26,3.8,0-2,8,55,0,0,1,35:30,65878,Gillette Stadium,Foxborough,MA
11,2022,401437851,2022-11-20T18:00Z,Los Angeles Rams,LAR,20,New Orleans Saints,NO,27,New Orleans Saints,7,Final,17,10,7,0,5,14,1,2,62,336,5.4,11,188,16,28,5.9,0,4,35,148,30,4.9,1-2,6,55,0,0,0,28:53,19,14,4,1,4,11,0,0,56,323,5.8,12,235,22,28,7.3,0,4,39,88,24,3.7,2-4,2,15,0,0,0,31:07,70025,Caesars Superdome,New Orleans,LA
11,2022,401437852,2022-11-20T18:00Z,Detroit Lions,DET,31,New York Giants,NYG,18,Detroit Lions,13,Final,23,9,12,2,6,13,0,0,63,325,5.2,11,165,17,26,6.3,0,0,0,160,37,4.3,4-5,5,45,0,0,0,31:48,25,17,7,1,5,13,2,3,72,413,5.7,11,324,27,44,7.0,2,2,17,89,26,3.4,3-3,8,63,3,1,0,28:12,76267,MetLife Stadium,East Rutherford,NJ
11,2022,401437846,2022-11-20T18:00Z,Carolina Panthers,CAR,3,Baltimore Ravens,BAL,13,Baltimore Ravens,10,Final,13,7,4,2,3,12,0,1,54,205,3.8,11,169,21,33,4.6,2,4,27,36,17,2.1,0-1,9,66,3,1,0,26:46,19,9,10,0,6,15,0,0,66,308,4.7,12,193,24,33,5.4,1,3,16,115,30,3.8,1-4,10,93,1,0,0,33:14,70677,M&T Bank Stadium,Baltimore,MD
11,2022,401437848,2022-11-20T18:00Z,Washington Commanders,WSH,23,Houston Texans,HOU,10,Washington Commanders,13,Final,20,10,9,1,3,13,2,2,67,344,5.1,10,191,15,27,7.1,0,0,0,153,40,3.8,1-4,5,36,0,0,1,34:56,11,6,4,1,2,13,4,4,54,148,2.7,11,127,19,33,3.3,2,5,42,21,16,1.3,1-2,2,15,2,0,0,25:04,65865,NRG Stadium,Houston,TX
11,2022,401437853,2022-11-20T21:05Z,Las Vegas Raiders,LV,22,Denver Broncos,DEN,16,Las Vegas Raiders,6,Final,20,10,8,2,3,11,0,0,62,407,6.6,10,298,23,37,7.8,0,1,9,109,24,4.5,0-1,9,98,0,0,0,32:39,19,11,6,2,3,12,0,0,62,320,5.2,10,226,24,31,6.6,0,3,21,94,28,3.4,1-2,5,45,0,0,0,28:57,76056,Empower Field at Mile High,Denver,CO
11,2022,401437855,2022-11-20T21:25Z,Dallas Cowboys,DAL,40,Minnesota Vikings,MIN,3,Dallas Cowboys,37,Final,23,11,12,0,12,17,0,0,70,458,6.5,10,307,26,30,10.2,0,0,0,151,40,3.8,2-3,6,39,0,0,0,37:24,16,10,3,3,1,11,0,0,54,183,3.4,10,110,17,30,3.0,0,7,49,73,17,4.3,0-1,7,59,1,1,0,22:36,65304,U.S. Bank Stadium,Minneapolis,MN
11,2022,401437856,2022-11-20T21:25Z,Cincinnati Bengals,CIN,37,Pittsburgh Steelers,PIT,30,Cincinnati Bengals,7,Final,22,18,3,1,3,9,0,0,65,408,6.3,13,346,24,39,8.4,2,2,9,62,24,2.6,3-3,6,44,2,0,0,31:36,17,10,5,2,8,17,0,1,68,351,5.2,13,249,25,42,5.7,0,2,16,102,24,4.3,3-5,8,70,0,0,0,28:24,66401,Acrisure Stadium,Pittsburgh,PA
11,2022,401437854,2022-11-21T01:20Z,Kansas City Chiefs,KC,30,Los Angeles Chargers,LAC,27,Kansas City Chiefs,3,Final,23,15,7,1,5,10,0,0,62,485,7.8,11,322,20,34,9.2,0,1,7,163,27,6.0,2-4,4,54,1,1,0,27:41,22,12,9,1,8,14,0,0,65,365,5.6,10,250,23,30,7.1,1,5,30,115,30,3.8,2-3,4,25,2,1,0,32:19,70240,SoFi Stadium,Inglewood,CA
