game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
212350097,2001,1,False,False,38129.0,Louisville,97,Conference USA,45,New Mexico State,166,Sun Belt,24
63770,2001,1,False,,,Nebraska,158,Big 12,21,TCU,2628,Conference USA,7
212370275,2001,1,False,True,76740.0,Wisconsin,275,Big Ten,26,Virginia,258,ACC,17
212370252,2001,1,False,True,40008.0,BYU,252,Mountain West,70,Tulane,2655,Conference USA,35
212370201,2001,1,False,False,75423.0,Oklahoma,201,Big 12,10,North Carolina,153,ACC,0
212380183,2001,1,False,False,41517.0,Syracuse,183,Big East,7,Georgia Tech,59,ACC,13
212380038,2001,1,False,False,47762.0,Colorado,38,Big 12,22,Fresno State,278,Western Athletic,24
212982390,2001,10,False,True,44411.0,Miami,2390,Big East,45,West Virginia,277,Big East,3
212990062,2001,10,False,True,37900.0,Hawai'i,62,Western Athletic,38,Fresno State,278,Western Athletic,34
213000218,2001,10,False,True,12859.0,Temple,218,Big East,7,Pittsburgh,221,Big East,33
213000158,2001,10,False,True,78031.0,Nebraska,158,Big 12,20,Oklahoma,201,Big 12,10
213000259,2001,10,False,True,53662.0,Virginia Tech,259,Big East,14,Syracuse,183,Big East,22
213000154,2001,10,False,True,21290.0,Wake Forest,154,ACC,14,Clemson,228,ACC,21
213002509,2001,10,False,True,67181.0,Purdue,2509,Big Ten,32,Northwestern,77,Big Ten,27
213000275,2001,10,False,True,79108.0,Wisconsin,275,Big Ten,28,Michigan State,127,Big Ten,42
213000213,2001,10,False,True,108327.0,Penn State,213,Big Ten,29,Ohio State,194,Big Ten,27
213000008,2001,10,False,True,67213.0,Arkansas,8,SEC,42,Auburn,2,SEC,17
213000349,2001,10,False,True,35281.0,Army,349,Conference USA,42,Tulane,2655,Conference USA,35
213000150,2001,10,False,False,18332.0,Duke,150,ACC,28,Vanderbilt,238,SEC,42
213000195,2001,10,False,True,19415.0,Ohio,195,Mid-American,14,Kent State,2309,Mid-American,24
213002117,2001,10,False,True,10643.0,Central Michigan,2117,Mid-American,24,Northern Illinois,2459,Mid-American,33
213000152,2001,10,False,True,51500.0,NC State,152,ACC,24,Virginia,258,ACC,0
213000041,2001,10,False,False,16041.0,UConn,41,FBS Independents,5,Ball State,2050,Mid-American,10
213002132,2001,10,False,True,31004.0,Cincinnati,2132,Conference USA,13,Louisville,97,Conference USA,28
213000235,2001,10,False,True,25462.0,Memphis,235,Conference USA,14,UAB,5,Conference USA,17
213000245,2001,10,False,True,85661.0,Texas A&M,245,Big 12,24,Iowa State,66,Big 12,21
