year,team,conference,elo,week
2017,Oregon State,Pac-12,1346,1
2017,Penn State,Big Ten,1844,1
2017,Purdue,Big Ten,1296,1
2017,Rice,Conference USA,1136,1
2017,Rutgers,Big Ten,1197,1
2017,San José State,Mountain West,1254,1
2017,South Alabama,Sun Belt,1307,1
2017,South Carolina,SEC,1477,1
2017,Southern Miss,Conference USA,1425,1
2017,South Florida,American Athletic,1640,1
2017,Stanford,Pac-12,1770,1
2017,Temple,American Athletic,1567,1
2017,Tennessee,SEC,1651,1
2017,Texas,Big 12,1503,1
2017,Texas A&M,SEC,1647,1
2017,Troy,Sun Belt,1464,1
2017,Tulsa,American Athletic,1575,1
2017,UCF,American Athletic,1552,1
2017,UCLA,Pac-12,1525,1
2017,UL Monroe,Sun Belt,1158,1
2017,USC,Pac-12,1832,1
2017,Utah State,Mountain West,1292,1
2017,UTEP,Conference USA,1165,1
2017,Vanderbilt,SEC,1548,1
2017,Virginia Tech,ACC,1753,1
2017,Washington,Pac-12,1885,1
2017,Western Michigan,Mid-American,1695,1
2017,West Virginia,Big 12,1642,1
2017,Wisconsin,Big Ten,1873,1
2017,Wyoming,Mountain West,1397,1
2017,Akron,Mid-American,1211,2
2017,Alabama,SEC,2060,2
2017,App State,Sun Belt,1539,2
2017,Arizona,Pac-12,1343,2
2017,Arizona State,Pac-12,1409,2
2017,Arkansas,SEC,1529,2
2017,Arkansas State,Sun Belt,1534,2
2017,Army,FBS Independents,1401,2
2017,Auburn,SEC,1824,2
2017,Ball State,Mid-American,1380,2
2017,Baylor,Big 12,1532,2
2017,Boise State,Mountain West,1619,2
2017,Boston College,ACC,1363,2
2017,Bowling Green,Mid-American,1310,2
2017,Buffalo,Mid-American,1230,2
2017,BYU,FBS Independents,1586,2
2017,California,Pac-12,1540,2
2017,Central Michigan,Mid-American,1352,2
2017,Charlotte,Conference USA,1090,2
2017,Cincinnati,American Athletic,1374,2
2017,Clemson,ACC,2042,2
2017,Coastal Carolina,Sun Belt,1455,2
2017,Colorado,Pac-12,1660,2
2017,Colorado State,Mountain West,1576,2
2017,Duke,ACC,1501,2
2017,East Carolina,American Athletic,1240,2
2017,Eastern Michigan,Mid-American,1329,2
2017,Florida,SEC,1658,2
2017,Florida Atlantic,Conference USA,1218,2
2017,Florida International,Conference USA,1166,2
2017,Florida State,ACC,1722,2
2017,Fresno State,Mountain West,1206,2
2017,Georgia,SEC,1659,2
2017,Georgia Southern,Sun Belt,1385,2
2017,Georgia Tech,ACC,1591,2
2017,Hawai'i,Mountain West,1216,2
2017,Houston,American Athletic,1650,2
2017,Idaho,Sun Belt,1310,2
2017,Illinois,Big Ten,1392,2
2017,Indiana,Big Ten,1519,2
2017,Iowa,Big Ten,1637,2
2017,Iowa State,Big 12,1530,2
2017,James Madison,CAA,1461,2
2017,Kansas,Big 12,1161,2
2017,Kansas State,Big 12,1745,2
2017,Kent State,Mid-American,1199,2
2017,Kentucky,SEC,1500,2
2017,Liberty,Big South,1416,2
2017,Louisiana,Sun Belt,1337,2
2017,Louisiana Tech,Conference USA,1498,2
2017,Louisville,ACC,1746,2
2017,LSU,SEC,1874,2
2017,Marshall,Conference USA,1294,2
2017,Maryland,Big Ten,1406,2
2017,Massachusetts,FBS Independents,1223,2
2017,Memphis,American Athletic,1622,2
2017,Miami (OH),Mid-American,1367,2
2017,Michigan,Big Ten,1928,2
2017,Michigan State,Big Ten,1646,2
2017,Middle Tennessee,Conference USA,1341,2
2017,Minnesota,Big Ten,1659,2
2017,Mississippi State,SEC,1717,2
2017,Missouri,SEC,1396,2
2017,Navy,American Athletic,1643,2
2017,NC State,ACC,1572,2
2017,Nebraska,Big Ten,1518,2
2017,Nevada,Mountain West,1389,2
2017,New Mexico,Mountain West,1444,2
2017,New Mexico State,Sun Belt,1215,2
2017,North Carolina,ACC,1628,2
2017,Northern Illinois,Mid-American,1470,2
2017,North Texas,Conference USA,1208,2
2017,Northwestern,Big Ten,1505,2
2017,Notre Dame,FBS Independents,1736,2
2017,Ohio,Mid-American,1374,2
2017,Ohio State,Big Ten,1949,2
2017,Oklahoma,Big 12,1969,2
2017,Oklahoma State,Big 12,1861,2
2017,Old Dominion,Conference USA,1440,2
2017,Ole Miss,SEC,1590,2
2017,Oregon,Pac-12,1501,2
2017,Oregon State,Pac-12,1280,2
2017,Penn State,Big Ten,1865,2
2017,Pittsburgh,ACC,1595,2
2017,Purdue,Big Ten,1370,2
2017,Rice,Conference USA,1180,2
2017,Rutgers,Big Ten,1200,2
2017,San Diego State,Mountain West,1670,2
2017,San José State,Mountain West,1115,2
2017,SMU,American Athletic,1392,2
2017,South Alabama,Sun Belt,1263,2
2017,South Carolina,SEC,1517,2
2017,Southern Miss,Conference USA,1425,2
2017,South Florida,American Athletic,1640,2
2017,Stanford,Pac-12,1736,2
2017,Syracuse,ACC,1337,2
2017,TCU,Big 12,1682,2
2017,Temple,American Athletic,1567,2
2017,Tennessee,SEC,1651,2
2017,Texas,Big 12,1642,2
2017,Texas A&M,SEC,1647,2
2017,Texas State,Sun Belt,1010,2
2017,Toledo,Mid-American,1617,2
2017,Troy,Sun Belt,1464,2
2017,Tulane,American Athletic,1319,2
2017,Tulsa,American Athletic,1613,2
2017,UAB,Conference USA,1394,2
2017,UCF,American Athletic,1552,2
2017,UCLA,Pac-12,1585,2
2017,UL Monroe,Sun Belt,1158,2
2017,UNLV,Mountain West,1346,2
2017,USC,Pac-12,1866,2
2017,Utah,Pac-12,1644,2
2017,Utah State,Mountain West,1292,2
2017,UTEP,Conference USA,1121,2
2017,UTSA,Conference USA,1442,2
2017,Vanderbilt,SEC,1548,2
2017,Virginia,ACC,1368,2
2017,Virginia Tech,ACC,1753,2
2017,Wake Forest,ACC,1532,2
2017,Washington,Pac-12,1885,2
2017,Washington State,Pac-12,1708,2
2017,Western Kentucky,Conference USA,1743,2
2017,Western Michigan,Mid-American,1659,2
2017,West Virginia,Big 12,1700,2
2017,Wisconsin,Big Ten,1854,2
2017,Wyoming,Mountain West,1397,2
2017,Air Force,Mountain West,1559,3
2017,Akron,Mid-American,1175,3
2017,Alabama,SEC,2057,3
2017,App State,Sun Belt,1515,3
2017,Arizona,Pac-12,1456,3
2017,Arizona State,Pac-12,1401,3
2017,Arkansas,SEC,1529,3
2017,Arkansas State,Sun Belt,1534,3
2017,Army,FBS Independents,1379,3
2017,Auburn,SEC,1824,3
2017,Ball State,Mid-American,1380,3
2017,Baylor,Big 12,1501,3
2017,Boise State,Mountain West,1633,3
2017,Boston College,ACC,1327,3
2017,Bowling Green,Mid-American,1213,3
2017,Buffalo,Mid-American,1230,3
2017,BYU,FBS Independents,1523,3
2017,California,Pac-12,1564,3
2017,Central Michigan,Mid-American,1290,3
2017,Charlotte,Conference USA,1090,3
2017,Cincinnati,American Athletic,1380,3
2017,Clemson,ACC,2078,3
2017,Coastal Carolina,Sun Belt,1442,3
2017,Colorado,Pac-12,1660,3
2017,Colorado State,Mountain West,1579,3
2017,Duke,ACC,1532,3
2017,East Carolina,American Athletic,1166,3
2017,Eastern Michigan,Mid-American,1329,3
2017,Florida,SEC,1665,3
2017,Florida Atlantic,Conference USA,1218,3
2017,Florida International,Conference USA,1166,3
2017,Florida State,ACC,1722,3
2017,Fresno State,Mountain West,1195,3
2017,Georgia,SEC,1659,3
2017,Georgia Southern,Sun Belt,1385,3
2017,Georgia State,Sun Belt,1193,3
2017,Georgia Tech,ACC,1591,3
2017,Hawai'i,Mountain West,1216,3
2017,Houston,American Athletic,1691,3
2017,Idaho,Sun Belt,1317,3
2017,Illinois,Big Ten,1359,3
2017,Indiana,Big Ten,1519,3
2017,Iowa,Big Ten,1637,3
2017,Iowa State,Big 12,1566,3
2017,James Madison,CAA,1461,3
2017,Kansas,Big 12,1155,3
2017,Kansas State,Big 12,1724,3
2017,Kent State,Mid-American,1159,3
2017,Kentucky,SEC,1522,3
2017,Liberty,Big South,1416,3
2017,Louisiana,Sun Belt,1310,3
2017,Louisiana Tech,Conference USA,1512,3
2017,Louisville,ACC,1710,3
2017,LSU,SEC,1773,3
2017,Marshall,Conference USA,1334,3
2017,Maryland,Big Ten,1406,3
2017,Massachusetts,FBS Independents,1231,3
2017,Memphis,American Athletic,1622,3
2017,Miami (OH),Mid-American,1361,3
2017,Michigan,Big Ten,1931,3
2017,Michigan State,Big Ten,1646,3
2017,Middle Tennessee,Conference USA,1295,3
2017,Minnesota,Big Ten,1705,3
2017,Mississippi State,SEC,1818,3
2017,Missouri,SEC,1301,3
2017,Navy,American Athletic,1643,3
2017,NC State,ACC,1572,3
2017,Nebraska,Big Ten,1508,3
2017,Nevada,Mountain West,1389,3
2017,New Mexico,Mountain West,1430,3
2017,New Mexico State,Sun Belt,1225,3
2017,North Carolina,ACC,1688,3
2017,Northern Illinois,Mid-American,1480,3
2017,North Texas,Conference USA,1208,3
2017,Northwestern,Big Ten,1602,3
2017,Notre Dame,FBS Independents,1772,3
2017,Ohio,Mid-American,1380,3
2017,Ohio State,Big Ten,1971,3
2017,Oklahoma,Big 12,2010,3
2017,Oklahoma State,Big 12,1937,3
2017,Old Dominion,Conference USA,1380,3
2017,Ole Miss,SEC,1566,3
2017,Oregon,Pac-12,1592,3
2017,Oregon State,Pac-12,1252,3
2017,Penn State,Big Ten,1957,3
2017,Pittsburgh,ACC,1519,3
2017,Purdue,Big Ten,1465,3
2017,Rice,Conference USA,1139,3
2017,Rutgers,Big Ten,1200,3
2017,San Diego State,Mountain West,1672,3
2017,San José State,Mountain West,1072,3
2017,SMU,American Athletic,1374,3
2017,South Alabama,Sun Belt,1263,3
2017,South Carolina,SEC,1495,3
2017,Southern Miss,Conference USA,1426,3
2017,South Florida,American Athletic,1673,3
2017,Stanford,Pac-12,1734,3
2017,Syracuse,ACC,1399,3
2017,TCU,Big 12,1700,3
2017,Temple,American Athletic,1559,3
2017,Tennessee,SEC,1644,3
2017,Texas,Big 12,1644,3
2017,Texas A&M,SEC,1674,3
2017,Texas State,Sun Belt,1034,3
2017,Texas Tech,Big 12,1452,3
2017,Toledo,Mid-American,1618,3
2017,Troy,Sun Belt,1454,3
2017,Tulane,American Athletic,1278,3
2017,Tulsa,American Athletic,1612,3
2017,UAB,Conference USA,1407,3
2017,UCF,American Athletic,1552,3
2017,UCLA,Pac-12,1585,3
2017,UConn,American Athletic,1202,3
2017,UL Monroe,Sun Belt,1157,3
2017,UNLV,Mountain West,1346,3
2017,USC,Pac-12,1864,3
2017,Utah,Pac-12,1687,3
2017,Utah State,Mountain West,1221,3
2017,UTEP,Conference USA,1008,3
2017,UTSA,Conference USA,1442,3
2017,Vanderbilt,SEC,1569,3
2017,Virginia,ACC,1401,3
2017,Virginia Tech,ACC,1827,3
2017,Wake Forest,ACC,1603,3
2017,Washington,Pac-12,1896,3
2017,Washington State,Pac-12,1736,3
2017,Western Kentucky,Conference USA,1729,3
2017,Western Michigan,Mid-American,1652,3
2017,West Virginia,Big 12,1700,3
2017,Wisconsin,Big Ten,1917,3
2017,Wyoming,Mountain West,1306,3
2017,Air Force,Mountain West,1560,4
2017,Akron,Mid-American,1181,4
2017,Alabama,SEC,2173,4
2017,App State,Sun Belt,1518,4
2017,Arizona,Pac-12,1462,4
2017,Arizona State,Pac-12,1404,4
2017,Arkansas,SEC,1531,4
2017,Arkansas State,Sun Belt,1459,4
2017,Army,FBS Independents,1373,4
2017,Auburn,SEC,1866,4
2017,Ball State,Mid-American,1383,4
2017,Baylor,Big 12,1522,4
2017,Boise State,Mountain West,1558,4
2017,Boston College,ACC,1334,4
2017,Bowling Green,Mid-American,1199,4
2017,Buffalo,Mid-American,1231,4
2017,BYU,FBS Independents,1523,4
2017,California,Pac-12,1568,4
2017,Central Michigan,Mid-American,1256,4
2017,Charlotte,Conference USA,1026,4
2017,Cincinnati,American Athletic,1381,4
2017,Clemson,ACC,2071,4
2017,Coastal Carolina,Sun Belt,1442,4
2017,Colorado,Pac-12,1615,4
2017,Colorado State,Mountain West,1579,4
2017,Duke,ACC,1567,4
2017,East Carolina,American Athletic,1173,4
2017,Eastern Michigan,Mid-American,1320,4
2017,Florida,SEC,1660,4
2017,Florida Atlantic,Conference USA,1217,4
2017,Florida International,Conference USA,1175,4
2017,Florida State,ACC,1700,4
2017,Fresno State,Mountain West,1195,4
2017,Georgia,SEC,1753,4
2017,Georgia Southern,Sun Belt,1304,4
2017,Georgia State,Sun Belt,1257,4
2017,Georgia Tech,ACC,1624,4
2017,Hawai'i,Mountain West,1211,4
2017,Houston,American Athletic,1671,4
2017,Idaho,Sun Belt,1324,4
2017,Illinois,Big Ten,1359,4
2017,Indiana,Big Ten,1600,4
2017,Iowa,Big Ten,1651,4
2017,Iowa State,Big 12,1566,4
2017,James Madison,CAA,1461,4
2017,Kansas,Big 12,1155,4
2017,Kansas State,Big 12,1724,4
2017,Kent State,Mid-American,1116,4
2017,Kentucky,SEC,1527,4
2017,Liberty,Big South,1416,4
2017,Louisiana,Sun Belt,1287,4
2017,Louisiana Tech,Conference USA,1511,4
2017,Louisville,ACC,1753,4
2017,LSU,SEC,1764,4
2017,Marshall,Conference USA,1334,4
2017,Maryland,Big Ten,1347,4
2017,Massachusetts,FBS Independents,1239,4
2017,Memphis,American Athletic,1622,4
2017,Miami,ACC,1743,4
2017,Miami (OH),Mid-American,1395,4
2017,Michigan,Big Ten,1930,4
2017,Michigan State,Big Ten,1609,4
2017,Middle Tennessee,Conference USA,1309,4
2017,Minnesota,Big Ten,1705,4
2017,Mississippi State,SEC,1724,4
2017,Missouri,SEC,1259,4
2017,Navy,American Athletic,1642,4
2017,NC State,ACC,1594,4
2017,Nebraska,Big Ten,1504,4
2017,Nevada,Mountain West,1325,4
2017,New Mexico,Mountain West,1446,4
2017,New Mexico State,Sun Belt,1270,4
2017,North Carolina,ACC,1653,4
2017,Northern Illinois,Mid-American,1480,4
2017,North Texas,Conference USA,1212,4
2017,Northwestern,Big Ten,1602,4
2017,Notre Dame,FBS Independents,1809,4
2017,Ohio,Mid-American,1389,4
2017,Ohio State,Big Ten,1990,4
2017,Oklahoma,Big 12,1989,4
2017,Oklahoma State,Big 12,1883,4
2017,Old Dominion,Conference USA,1328,4
2017,Ole Miss,SEC,1566,4
2017,Oregon,Pac-12,1589,4
2017,Oregon State,Pac-12,1252,4
2017,Penn State,Big Ten,1943,4
2017,Pittsburgh,ACC,1486,4
2017,Purdue,Big Ten,1466,4
2017,Rice,Conference USA,1130,4
2017,Rutgers,Big Ten,1204,4
2017,San Diego State,Mountain West,1671,4
2017,San José State,Mountain West,933,4
2017,SMU,American Athletic,1449,4
2017,South Alabama,Sun Belt,1256,4
2017,South Carolina,SEC,1496,4
2017,Southern Miss,Conference USA,1426,4
2017,South Florida,American Athletic,1760,4
2017,Stanford,Pac-12,1777,4
2017,Syracuse,ACC,1408,4
2017,TCU,Big 12,1754,4
2017,Temple,American Athletic,1472,4
2017,Tennessee,SEC,1636,4
2017,Texas,Big 12,1644,4
2017,Texas A&M,SEC,1672,4
2017,Texas State,Sun Belt,999,4
2017,Texas Tech,Big 12,1472,4
2017,Toledo,Mid-American,1573,4
2017,Troy,Sun Belt,1448,4
2017,Tulane,American Athletic,1284,4
2017,Tulsa,American Athletic,1596,4
2017,UAB,Conference USA,1403,4
2017,UCF,American Athletic,1611,4
2017,UCLA,Pac-12,1542,4
2017,UConn,American Athletic,1195,4
2017,UL Monroe,Sun Belt,1180,4
2017,UNLV,Mountain West,1327,4
2017,USC,Pac-12,1860,4
2017,Utah,Pac-12,1681,4
2017,Utah State,Mountain West,1360,4
2017,UTEP,Conference USA,963,4
2017,UTSA,Conference USA,1477,4
2017,Vanderbilt,SEC,1453,4
2017,Virginia,ACC,1476,4
2017,Virginia Tech,ACC,1879,4
2017,Wake Forest,ACC,1600,4
2017,Washington,Pac-12,1941,4
2017,Washington State,Pac-12,1800,4
2017,Western Kentucky,Conference USA,1726,4
2017,Western Michigan,Mid-American,1652,4
2017,West Virginia,Big 12,1700,4
2017,Wisconsin,Big Ten,1917,4
2017,Wyoming,Mountain West,1311,4
2017,Air Force,Mountain West,1508,5
2017,Akron,Mid-American,1206,5
2017,Alabama,SEC,2284,5
2017,App State,Sun Belt,1518,5
2017,Arizona,Pac-12,1462,5
2017,Arizona State,Pac-12,1412,5
2017,Arkansas,SEC,1547,5
2017,Arkansas State,Sun Belt,1459,5
2017,Army,FBS Independents,1369,5
2017,Auburn,SEC,1959,5
2017,Ball State,Mid-American,1262,5
2017,Baylor,Big 12,1513,5
2017,Boise State,Mountain West,1558,5
2017,Boston College,ACC,1373,5
2017,Bowling Green,Mid-American,1174,5
2017,Buffalo,Mid-American,1252,5
2017,BYU,FBS Independents,1473,5
2017,California,Pac-12,1520,5
2017,Central Michigan,Mid-American,1217,5
2017,Charlotte,Conference USA,1030,5
2017,Cincinnati,American Athletic,1335,5
2017,Clemson,ACC,2085,5
2017,Coastal Carolina,Sun Belt,1412,5
2017,Colorado,Pac-12,1610,5
2017,Colorado State,Mountain West,1618,5
2017,Duke,ACC,1521,5
2017,East Carolina,American Athletic,1157,5
2017,Eastern Michigan,Mid-American,1323,5
2017,Florida,SEC,1671,5
2017,Florida Atlantic,Conference USA,1267,5
2017,Florida International,Conference USA,1171,5
2017,Florida State,ACC,1706,5
2017,Fresno State,Mountain West,1256,5
2017,Georgia,SEC,1860,5
2017,Georgia Southern,Sun Belt,1304,5
2017,Georgia State,Sun Belt,1257,5
2017,Georgia Tech,ACC,1694,5
2017,Hawai'i,Mountain West,1172,5
2017,Houston,American Athletic,1669,5
2017,Idaho,Sun Belt,1324,5
2017,Illinois,Big Ten,1318,5
2017,Indiana,Big Ten,1557,5
2017,Iowa,Big Ten,1639,5
2017,Iowa State,Big 12,1552,5
2017,James Madison,CAA,1461,5
2017,Kansas,Big 12,1155,5
2017,Kansas State,Big 12,1733,5
2017,Kent State,Mid-American,1095,5
2017,Kentucky,SEC,1524,5
2017,Liberty,Big South,1416,5
2017,Louisiana,Sun Belt,1287,5
2017,Louisiana Tech,Conference USA,1527,5
2017,Louisville,ACC,1753,5
2017,LSU,SEC,1739,5
2017,Marshall,Conference USA,1380,5
2017,Maryland,Big Ten,1391,5
2017,Massachusetts,FBS Independents,1235,5
2017,Memphis,American Athletic,1551,5
2017,Miami,ACC,1789,5
2017,Miami (OH),Mid-American,1348,5
2017,Michigan,Big Ten,1930,5
2017,Michigan State,Big Ten,1621,5
2017,Middle Tennessee,Conference USA,1259,5
2017,Minnesota,Big Ten,1661,5
2017,Mississippi State,SEC,1631,5
2017,Missouri,SEC,1259,5
2017,Navy,American Athletic,1659,5
2017,NC State,ACC,1595,5
2017,Nebraska,Big Ten,1545,5
2017,Nevada,Mountain West,1264,5
2017,New Mexico,Mountain West,1498,5
2017,New Mexico State,Sun Belt,1254,5
2017,North Carolina,ACC,1583,5
2017,Northern Illinois,Mid-American,1482,5
2017,North Texas,Conference USA,1270,5
2017,Northwestern,Big Ten,1607,5
2017,Notre Dame,FBS Independents,1856,5
2017,Ohio,Mid-American,1393,5
2017,Ohio State,Big Ten,2057,5
2017,Oklahoma,Big 12,1989,5
2017,Oklahoma State,Big 12,1867,5
2017,Old Dominion,Conference USA,1328,5
2017,Ole Miss,SEC,1455,5
2017,Oregon,Pac-12,1637,5
2017,Oregon State,Pac-12,1233,5
2017,Penn State,Big Ten,1986,5
2017,Pittsburgh,ACC,1531,5
2017,Purdue,Big Ten,1466,5
2017,Rice,Conference USA,1085,5
2017,Rutgers,Big Ten,1137,5
2017,San Diego State,Mountain West,1669,5
2017,San José State,Mountain West,904,5
2017,SMU,American Athletic,1473,5
2017,South Alabama,Sun Belt,1240,5
2017,South Carolina,SEC,1496,5
2017,Southern Miss,Conference USA,1368,5
2017,South Florida,American Athletic,1776,5
2017,Stanford,Pac-12,1769,5
2017,Syracuse,ACC,1407,5
2017,TCU,Big 12,1754,5
2017,Temple,American Athletic,1474,5
2017,Tennessee,SEC,1529,5
2017,Texas,Big 12,1658,5
2017,Texas A&M,SEC,1672,5
2017,Texas State,Sun Belt,940,5
2017,Texas Tech,Big 12,1488,5
2017,Toledo,Mid-American,1573,5
2017,Troy,Sun Belt,1473,5
2017,Tulane,American Athletic,1284,5
2017,Tulsa,American Athletic,1579,5
2017,UAB,Conference USA,1403,5
2017,UCF,American Athletic,1682,5
2017,UCLA,Pac-12,1547,5
2017,UConn,American Athletic,1171,5
2017,UL Monroe,Sun Belt,1210,5
2017,UNLV,Mountain West,1356,5
2017,USC,Pac-12,1858,5
2017,Utah,Pac-12,1681,5
2017,Utah State,Mountain West,1410,5
2017,UTEP,Conference USA,967,5
2017,UTSA,Conference USA,1477,5
2017,Vanderbilt,SEC,1442,5
2017,Virginia,ACC,1476,5
2017,Virginia Tech,ACC,1865,5
2017,Wake Forest,ACC,1594,5
2017,Washington,Pac-12,1960,5
2017,Washington State,Pac-12,1802,5
2017,Western Kentucky,Conference USA,1726,5
2017,Western Michigan,Mid-American,1773,5
2017,West Virginia,Big 12,1700,5
2017,Wisconsin,Big Ten,1912,5
2017,Wyoming,Mountain West,1370,5
2017,Air Force,Mountain West,1509,6
2017,Akron,Mid-American,1286,6
2017,Alabama,SEC,2256,6
2017,App State,Sun Belt,1525,6
2017,Arizona,Pac-12,1476,6
2017,Arizona State,Pac-12,1412,6
2017,Arkansas,SEC,1474,6
2017,Arkansas State,Sun Belt,1487,6
2017,Army,FBS Independents,1440,6
2017,Auburn,SEC,1961,6
2017,Ball State,Mid-American,1182,6
2017,Baylor,Big 12,1513,6
2017,Boise State,Mountain West,1590,6
2017,Boston College,ACC,1386,6
2017,Bowling Green,Mid-American,1205,6
2017,Buffalo,Mid-American,1276,6
2017,BYU,FBS Independents,1441,6
2017,California,Pac-12,1487,6
2017,Central Michigan,Mid-American,1233,6
2017,Charlotte,Conference USA,1036,6
2017,Cincinnati,American Athletic,1299,6
2017,Clemson,ACC,2075,6
2017,Coastal Carolina,Sun Belt,1389,6
2017,Colorado,Pac-12,1596,6
2017,Colorado State,Mountain West,1628,6
2017,Duke,ACC,1509,6
2017,East Carolina,American Athletic,1129,6
2017,Eastern Michigan,Mid-American,1328,6
2017,Florida,SEC,1673,6
2017,Florida Atlantic,Conference USA,1360,6
2017,Florida International,Conference USA,1133,6
2017,Florida State,ACC,1705,6
2017,Fresno State,Mountain West,1262,6
2017,Georgia,SEC,1897,6
2017,Georgia Southern,Sun Belt,1276,6
2017,Georgia State,Sun Belt,1280,6
2017,Georgia Tech,ACC,1694,6
2017,Hawai'i,Mountain West,1152,6
2017,Houston,American Athletic,1679,6
2017,Idaho,Sun Belt,1313,6
2017,Illinois,Big Ten,1278,6
2017,Indiana,Big Ten,1557,6
2017,Iowa,Big Ten,1679,6
2017,Iowa State,Big 12,1604,6
2017,James Madison,CAA,1461,6
2017,Kansas,Big 12,1061,6
2017,Kansas State,Big 12,1722,6
2017,Kent State,Mid-American,1083,6
2017,Kentucky,SEC,1519,6
2017,Liberty,Big South,1416,6
2017,Louisiana,Sun Belt,1298,6
2017,Louisiana Tech,Conference USA,1523,6
2017,Louisville,ACC,1710,6
2017,LSU,SEC,1737,6
2017,Marshall,Conference USA,1374,6
2017,Maryland,Big Ten,1335,6
2017,Massachusetts,FBS Independents,1235,6
2017,Memphis,American Athletic,1616,6
2017,Miami,ACC,1790,6
2017,Miami (OH),Mid-American,1317,6
2017,Michigan,Big Ten,1901,6
2017,Michigan State,Big Ten,1650,6
2017,Middle Tennessee,Conference USA,1297,6
2017,Minnesota,Big Ten,1615,6
2017,Mississippi State,SEC,1631,6
2017,Missouri,SEC,1264,6
2017,Navy,American Athletic,1658,6
2017,NC State,ACC,1638,6
2017,Nebraska,Big Ten,1530,6
2017,Nevada,Mountain West,1284,6
2017,New Mexico,Mountain West,1498,6
2017,New Mexico State,Sun Belt,1247,6
2017,North Carolina,ACC,1553,6
2017,Northern Illinois,Mid-American,1494,6
2017,North Texas,Conference USA,1270,6
2017,Northwestern,Big Ten,1586,6
2017,Notre Dame,FBS Independents,1886,6
2017,Ohio,Mid-American,1377,6
2017,Ohio State,Big Ten,2113,6
2017,Oklahoma,Big 12,1937,6
2017,Oklahoma State,Big 12,1867,6
2017,Old Dominion,Conference USA,1235,6
2017,Ole Miss,SEC,1453,6
2017,Oregon,Pac-12,1596,6
2017,Oregon State,Pac-12,1226,6
2017,Penn State,Big Ten,2007,6
2017,Pittsburgh,ACC,1528,6
2017,Purdue,Big Ten,1512,6
2017,Rice,Conference USA,1014,6
2017,Rutgers,Big Ten,1137,6
2017,San Diego State,Mountain West,1718,6
2017,San José State,Mountain West,898,6
2017,SMU,American Athletic,1463,6
2017,South Alabama,Sun Belt,1240,6
2017,South Carolina,SEC,1569,6
2017,Southern Miss,Conference USA,1377,6
2017,South Florida,American Athletic,1776,6
2017,Stanford,Pac-12,1768,6
2017,Syracuse,ACC,1410,6
2017,TCU,Big 12,1761,6
2017,Temple,American Athletic,1502,6
2017,Tennessee,SEC,1529,6
2017,Texas,Big 12,1669,6
2017,Texas A&M,SEC,1700,6
2017,Texas State,Sun Belt,923,6
2017,Texas Tech,Big 12,1582,6
2017,Toledo,Mid-American,1568,6
2017,Troy,Sun Belt,1473,6
2017,Tulane,American Athletic,1422,6
2017,Tulsa,American Athletic,1441,6
2017,UAB,Conference USA,1407,6
2017,UCF,American Athletic,1718,6
2017,UCLA,Pac-12,1547,6
2017,UConn,American Athletic,1106,6
2017,UL Monroe,Sun Belt,1227,6
