year,team,conference,elo,week
2021,South Alabama,Sun Belt,1337,1
2021,Southern Miss,Conference USA,1289,1
2021,South Florida,American Athletic,1146,1
2021,Stanford,Pac-12,1441,1
2021,Syracuse,ACC,1433,1
2021,Temple,American Athletic,1174,1
2021,Tennessee,SEC,1524,1
2021,Texas,Big 12,1801,1
2021,Texas A&M,SEC,1792,1
2021,Texas State,Sun Belt,1271,1
2021,Texas Tech,Big 12,1493,1
2021,Tulane,American Athletic,1603,1
2021,UCF,American Athletic,1651,1
2021,UCLA,Pac-12,1630,1
2021,UConn,FBS Independents,1122,1
2021,UL Monroe,Sun Belt,1058,1
2021,USC,Pac-12,1672,1
2021,Utah State,Mountain West,1336,1
2021,UTEP,Conference USA,1301,1
2021,UTSA,Conference USA,1456,1
2021,Virginia Tech,ACC,1556,1
2021,Wake Forest,ACC,1580,1
2021,Washington State,Pac-12,1494,1
2021,Western Michigan,Mid-American,1429,1
2021,West Virginia,Big 12,1533,1
2021,Wisconsin,Big Ten,1728,1
2021,Air Force,Mountain West,1632,2
2021,Akron,Mid-American,991,2
2021,Alabama,SEC,2121,2
2021,App State,Sun Belt,1664,2
2021,Arizona,Pac-12,1272,2
2021,Arizona State,Pac-12,1670,2
2021,Arkansas,SEC,1550,2
2021,Arkansas State,Sun Belt,1374,2
2021,Army,FBS Independents,1623,2
2021,Auburn,SEC,1740,2
2021,Ball State,Mid-American,1491,2
2021,Baylor,Big 12,1523,2
2021,Boise State,Mountain West,1679,2
2021,Boston College,ACC,1496,2
2021,Bowling Green,Mid-American,1020,2
2021,Buffalo,Mid-American,1562,2
2021,BYU,FBS Independents,1814,2
2021,California,Pac-12,1456,2
2021,Central Michigan,Mid-American,1426,2
2021,Charlotte,Conference USA,1366,2
2021,Cincinnati,American Athletic,1837,2
2021,Clemson,ACC,1924,2
2021,Coastal Carolina,Sun Belt,1655,2
2021,Colorado,Pac-12,1460,2
2021,Colorado State,Mountain West,1381,2
2021,Duke,ACC,1295,2
2021,East Carolina,American Athletic,1391,2
2021,Eastern Michigan,Mid-American,1386,2
2021,Florida,SEC,1727,2
2021,Florida Atlantic,Conference USA,1575,2
2021,Florida International,Conference USA,1356,2
2021,Florida State,ACC,1374,2
2021,Fresno State,Mountain West,1564,2
2021,Georgia,SEC,1925,2
2021,Georgia Southern,Sun Belt,1470,2
2021,Georgia State,Sun Belt,1260,2
2021,Georgia Tech,ACC,1366,2
2021,Hawai'i,Mountain West,1343,2
2021,Houston,American Athletic,1558,2
2021,Illinois,Big Ten,1340,2
2021,Indiana,Big Ten,1595,2
2021,Iowa,Big Ten,1875,2
2021,Iowa State,Big 12,1776,2
2021,Kansas,Big 12,1142,2
2021,Kansas State,Big 12,1497,2
2021,Kent State,Mid-American,1394,2
2021,Kentucky,SEC,1598,2
2021,Liberty,FBS Independents,1570,2
2021,Louisiana,Sun Belt,1611,2
2021,Louisiana Tech,Conference USA,1342,2
2021,Louisville,ACC,1509,2
2021,LSU,SEC,1646,2
2021,Marshall,Conference USA,1640,2
2021,Maryland,Big Ten,1396,2
2021,Massachusetts,FBS Independents,1002,2
2021,Memphis,American Athletic,1551,2
2021,Miami,ACC,1587,2
2021,Miami (OH),Mid-American,1376,2
2021,Michigan,Big Ten,1719,2
2021,Michigan State,Big Ten,1489,2
2021,Middle Tennessee,Conference USA,1290,2
2021,Minnesota,Big Ten,1579,2
2021,Mississippi State,SEC,1541,2
2021,Missouri,SEC,1510,2
2021,Navy,American Athletic,1260,2
2021,NC State,ACC,1532,2
2021,Nebraska,Big Ten,1567,2
2021,Nevada,Mountain West,1495,2
2021,New Mexico,Mountain West,1315,2
2021,New Mexico State,FBS Independents,1172,2
2021,North Carolina,ACC,1778,2
2021,Northern Illinois,Mid-American,1313,2
2021,North Texas,Conference USA,1263,2
2021,Northwestern,Big Ten,1574,2
2021,Notre Dame,FBS Independents,1761,2
2021,Ohio,Mid-American,1489,2
2021,Ohio State,Big Ten,1878,2
2021,Oklahoma,Big 12,1869,2
2021,Oklahoma State,Big 12,1661,2
2021,Old Dominion,Conference USA,1242,2
2021,Ole Miss,SEC,1626,2
2021,Oregon,Pac-12,1730,2
2021,Oregon State,Pac-12,1471,2
2021,Penn State,Big Ten,1753,2
2021,Pittsburgh,ACC,1616,2
2021,Purdue,Big Ten,1583,2
2021,Rice,Conference USA,1293,2
2021,Rutgers,Big Ten,1536,2
2021,San Diego State,Mountain West,1614,2
2021,San José State,Mountain West,1469,2
2021,SMU,American Athletic,1553,2
2021,South Alabama,Sun Belt,1323,2
2021,South Carolina,SEC,1395,2
2021,Southern Miss,Conference USA,1289,2
2021,South Florida,American Athletic,1149,2
2021,Stanford,Pac-12,1497,2
2021,Syracuse,ACC,1420,2
2021,TCU,Big 12,1644,2
2021,Temple,American Athletic,1211,2
2021,Tennessee,SEC,1517,2
2021,Texas,Big 12,1721,2
2021,Texas A&M,SEC,1778,2
2021,Texas State,Sun Belt,1290,2
2021,Texas Tech,Big 12,1493,2
2021,Toledo,Mid-American,1446,2
2021,Troy,Sun Belt,1454,2
2021,Tulane,American Athletic,1603,2
2021,Tulsa,American Athletic,1525,2
2021,UAB,Conference USA,1414,2
2021,UCF,American Athletic,1651,2
2021,UCLA,Pac-12,1630,2
2021,UConn,FBS Independents,1022,2
2021,UL Monroe,Sun Belt,1058,2
2021,UNLV,Mountain West,1229,2
2021,USC,Pac-12,1616,2
2021,Utah,Pac-12,1636,2
2021,Utah State,Mountain West,1336,2
2021,UTEP,Conference USA,1221,2
2021,UTSA,Conference USA,1456,2
2021,Vanderbilt,SEC,1240,2
2021,Virginia,ACC,1569,2
2021,Virginia Tech,ACC,1581,2
2021,Wake Forest,ACC,1580,2
2021,Washington,Pac-12,1602,2
2021,Washington State,Pac-12,1494,2
2021,Western Kentucky,Conference USA,1401,2
2021,Western Michigan,Mid-American,1429,2
2021,West Virginia,Big 12,1533,2
2021,Wisconsin,Big Ten,1763,2
2021,Wyoming,Mountain West,1551,2
2021,Air Force,Mountain West,1604,3
2021,Akron,Mid-American,991,3
2021,Alabama,SEC,2104,3
2021,App State,Sun Belt,1664,3
2021,Arizona,Pac-12,1272,3
2021,Arizona State,Pac-12,1663,3
2021,Arkansas,SEC,1638,3
2021,Arkansas State,Sun Belt,1257,3
2021,Army,FBS Independents,1639,3
2021,Auburn,SEC,1729,3
2021,Ball State,Mid-American,1408,3
2021,Baylor,Big 12,1585,3
2021,Boise State,Mountain West,1677,3
2021,Boston College,ACC,1530,3
2021,Bowling Green,Mid-American,1020,3
2021,Buffalo,Mid-American,1563,3
2021,BYU,FBS Independents,1821,3
2021,California,Pac-12,1456,3
2021,Central Michigan,Mid-American,1378,3
2021,Charlotte,Conference USA,1338,3
2021,Cincinnati,American Athletic,1846,3
2021,Clemson,ACC,1907,3
2021,Coastal Carolina,Sun Belt,1654,3
2021,Colorado,Pac-12,1391,3
2021,Colorado State,Mountain West,1426,3
2021,Duke,ACC,1322,3
2021,East Carolina,American Athletic,1415,3
2021,Eastern Michigan,Mid-American,1383,3
2021,Florida,SEC,1744,3
2021,Florida Atlantic,Conference USA,1575,3
2021,Florida International,Conference USA,1283,3
2021,Florida State,ACC,1345,3
2021,Fresno State,Mountain West,1573,3
2021,Georgia,SEC,1938,3
2021,Georgia Southern,Sun Belt,1382,3
2021,Georgia State,Sun Belt,1288,3
2021,Georgia Tech,ACC,1383,3
2021,Hawai'i,Mountain West,1345,3
2021,Houston,American Athletic,1558,3
2021,Illinois,Big Ten,1339,3
2021,Indiana,Big Ten,1586,3
2021,Iowa,Big Ten,1883,3
2021,Iowa State,Big 12,1839,3
2021,Kansas,Big 12,1080,3
2021,Kansas State,Big 12,1547,3
2021,Kent State,Mid-American,1386,3
2021,Kentucky,SEC,1598,3
2021,Liberty,FBS Independents,1606,3
2021,Louisiana,Sun Belt,1693,3
2021,Louisiana Tech,Conference USA,1350,3
2021,Louisville,ACC,1527,3
2021,LSU,SEC,1694,3
2021,Marshall,Conference USA,1616,3
2021,Maryland,Big Ten,1397,3
2021,Massachusetts,FBS Independents,1005,3
2021,Memphis,American Athletic,1552,3
2021,Miami,ACC,1522,3
2021,Miami (OH),Mid-American,1376,3
2021,Michigan,Big Ten,1824,3
2021,Michigan State,Big Ten,1554,3
2021,Middle Tennessee,Conference USA,1276,3
2021,Minnesota,Big Ten,1648,3
2021,Mississippi State,SEC,1540,3
2021,Missouri,SEC,1510,3
2021,Navy,American Athletic,1260,3
2021,NC State,ACC,1532,3
2021,Nebraska,Big Ten,1573,3
2021,Nevada,Mountain West,1445,3
2021,New Mexico,Mountain West,1276,3
2021,New Mexico State,FBS Independents,1172,3
2021,North Carolina,ACC,1804,3
2021,Northern Illinois,Mid-American,1208,3
2021,North Texas,Conference USA,1185,3
2021,Northwestern,Big Ten,1547,3
2021,Notre Dame,FBS Independents,1774,3
2021,Ohio,Mid-American,1407,3
2021,Ohio State,Big Ten,1893,3
2021,Oklahoma,Big 12,1863,3
2021,Oklahoma State,Big 12,1663,3
2021,Old Dominion,Conference USA,1206,3
2021,Ole Miss,SEC,1739,3
2021,Oregon,Pac-12,1730,3
2021,Oregon State,Pac-12,1471,3
2021,Penn State,Big Ten,1764,3
2021,Pittsburgh,ACC,1600,3
2021,Purdue,Big Ten,1570,3
2021,Rice,Conference USA,1174,3
2021,Rutgers,Big Ten,1536,3
2021,San Diego State,Mountain West,1615,3
2021,San José State,Mountain West,1467,3
2021,SMU,American Athletic,1545,3
2021,South Alabama,Sun Belt,1323,3
2021,South Carolina,SEC,1382,3
2021,Southern Miss,Conference USA,1278,3
2021,South Florida,American Athletic,1149,3
2021,Stanford,Pac-12,1515,3
2021,Syracuse,ACC,1420,3
2021,TCU,Big 12,1644,3
2021,Temple,American Athletic,1177,3
2021,Tennessee,SEC,1517,3
2021,Texas,Big 12,1840,3
2021,Texas A&M,SEC,1817,3
2021,Texas State,Sun Belt,1290,3
2021,Texas Tech,Big 12,1566,3
2021,Toledo,Mid-American,1401,3
2021,Troy,Sun Belt,1465,3
2021,Tulane,American Athletic,1490,3
2021,Tulsa,American Athletic,1510,3
2021,UAB,Conference USA,1492,3
2021,UCF,American Athletic,1633,3
2021,UCLA,Pac-12,1621,3
2021,UConn,FBS Independents,1006,3
2021,UL Monroe,Sun Belt,1058,3
2021,UNLV,Mountain West,1166,3
2021,USC,Pac-12,1688,3
2021,Utah,Pac-12,1635,3
2021,Utah State,Mountain West,1364,3
2021,UTEP,Conference USA,1221,3
2021,UTSA,Conference USA,1470,3
2021,Vanderbilt,SEC,1222,3
2021,Virginia,ACC,1543,3
2021,Virginia Tech,ACC,1571,3
2021,Wake Forest,ACC,1609,3
2021,Washington,Pac-12,1719,3
2021,Washington State,Pac-12,1422,3
2021,Western Kentucky,Conference USA,1401,3
2021,Western Michigan,Mid-American,1445,3
2021,West Virginia,Big 12,1543,3
2021,Wisconsin,Big Ten,1763,3
2021,Wyoming,Mountain West,1634,3
2021,Air Force,Mountain West,1660,4
2021,Akron,Mid-American,950,4
2021,Alabama,SEC,2145,4
2021,App State,Sun Belt,1663,4
2021,Arizona,Pac-12,1264,4
2021,Arizona State,Pac-12,1688,4
2021,Arkansas,SEC,1677,4
2021,Arkansas State,Sun Belt,1261,4
2021,Army,FBS Independents,1644,4
2021,Auburn,SEC,1717,4
2021,Ball State,Mid-American,1387,4
2021,Baylor,Big 12,1589,4
2021,Boise State,Mountain West,1705,4
2021,Boston College,ACC,1538,4
2021,Bowling Green,Mid-American,1076,4
2021,Buffalo,Mid-American,1548,4
2021,BYU,FBS Independents,1797,4
2021,California,Pac-12,1461,4
2021,Central Michigan,Mid-American,1378,4
2021,Charlotte,Conference USA,1338,4
2021,Cincinnati,American Athletic,1846,4
2021,Clemson,ACC,1879,4
2021,Coastal Carolina,Sun Belt,1718,4
2021,Colorado,Pac-12,1366,4
2021,Colorado State,Mountain West,1439,4
2021,Duke,ACC,1342,4
2021,East Carolina,American Athletic,1415,4
2021,Eastern Michigan,Mid-American,1479,4
2021,Florida,SEC,1779,4
2021,Florida Atlantic,Conference USA,1519,4
2021,Florida International,Conference USA,1283,4
2021,Florida State,ACC,1344,4
2021,Fresno State,Mountain West,1562,4
2021,Georgia,SEC,2033,4
2021,Georgia Southern,Sun Belt,1390,4
2021,Georgia State,Sun Belt,1300,4
2021,Georgia Tech,ACC,1503,4
2021,Hawai'i,Mountain West,1377,4
2021,Houston,American Athletic,1553,4
2021,Illinois,Big Ten,1343,4
2021,Indiana,Big Ten,1579,4
2021,Iowa,Big Ten,1870,4
2021,Iowa State,Big 12,1835,4
2021,Kansas,Big 12,1060,4
2021,Kansas State,Big 12,1536,4
2021,Kent State,Mid-American,1337,4
2021,Kentucky,SEC,1593,4
2021,Liberty,FBS Independents,1602,4
2021,Louisiana,Sun Belt,1685,4
2021,Louisiana Tech,Conference USA,1351,4
2021,Louisville,ACC,1528,4
2021,LSU,SEC,1689,4
2021,Marshall,Conference USA,1617,4
2021,Maryland,Big Ten,1446,4
2021,Massachusetts,FBS Independents,941,4
2021,Memphis,American Athletic,1542,4
2021,Miami,ACC,1522,4
2021,Miami (OH),Mid-American,1371,4
2021,Michigan,Big Ten,1818,4
2021,Michigan State,Big Ten,1555,4
2021,Middle Tennessee,Conference USA,1276,4
2021,Minnesota,Big Ten,1592,4
2021,Mississippi State,SEC,1545,4
2021,Missouri,SEC,1502,4
2021,Navy,American Athletic,1265,4
2021,NC State,ACC,1560,4
2021,Nebraska,Big Ten,1572,4
2021,Nevada,Mountain West,1445,4
2021,New Mexico,Mountain West,1263,4
2021,New Mexico State,FBS Independents,1140,4
2021,North Carolina,ACC,1684,4
2021,Northern Illinois,Mid-American,1208,4
2021,North Texas,Conference USA,1184,4
2021,Northwestern,Big Ten,1607,4
2021,Notre Dame,FBS Independents,1841,4
2021,Ohio,Mid-American,1347,4
2021,Ohio State,Big Ten,1934,4
2021,Oklahoma,Big 12,1860,4
2021,Oklahoma State,Big 12,1674,4
2021,Old Dominion,Conference USA,1221,4
2021,Ole Miss,SEC,1739,4
2021,Oregon,Pac-12,1738,4
2021,Oregon State,Pac-12,1540,4
2021,Penn State,Big Ten,1764,4
2021,Pittsburgh,ACC,1600,4
2021,Purdue,Big Ten,1566,4
2021,Rice,Conference USA,1174,4
2021,Rutgers,Big Ten,1542,4
2021,San Diego State,Mountain West,1615,4
2021,San José State,Mountain West,1418,4
2021,SMU,American Athletic,1569,4
2021,South Alabama,Sun Belt,1323,4
2021,South Carolina,SEC,1387,4
2021,Southern Miss,Conference USA,1237,4
2021,South Florida,American Athletic,1173,4
2021,Stanford,Pac-12,1501,4
2021,Syracuse,ACC,1424,4
2021,TCU,Big 12,1620,4
2021,Temple,American Athletic,1177,4
2021,Tennessee,SEC,1482,4
2021,Texas,Big 12,1903,4
2021,Texas A&M,SEC,1778,4
2021,Texas State,Sun Belt,1194,4
2021,Texas Tech,Big 12,1503,4
2021,Toledo,Mid-American,1422,4
2021,Troy,Sun Belt,1401,4
2021,Tulane,American Athletic,1477,4
2021,Tulsa,American Athletic,1506,4
2021,UAB,Conference USA,1505,4
2021,UCF,American Athletic,1633,4
2021,UCLA,Pac-12,1635,4
2021,UConn,FBS Independents,1033,4
2021,UL Monroe,Sun Belt,1122,4
2021,UNLV,Mountain West,1177,4
2021,USC,Pac-12,1619,4
2021,Utah,Pac-12,1639,4
2021,Utah State,Mountain West,1336,4
2021,UTEP,Conference USA,1234,4
2021,UTSA,Conference USA,1480,4
2021,Vanderbilt,SEC,1127,4
2021,Virginia,ACC,1500,4
2021,Virginia Tech,ACC,1571,4
2021,Wake Forest,ACC,1652,4
2021,Washington,Pac-12,1714,4
2021,Washington State,Pac-12,1418,4
2021,Western Kentucky,Conference USA,1408,4
2021,Western Michigan,Mid-American,1494,4
2021,West Virginia,Big 12,1546,4
2021,Wisconsin,Big Ten,1696,4
2021,Wyoming,Mountain West,1607,4
2021,Air Force,Mountain West,1690,5
2021,Akron,Mid-American,948,5
2021,Alabama,SEC,2155,5
2021,App State,Sun Belt,1700,5
2021,Arizona,Pac-12,1264,5
2021,Arizona State,Pac-12,1729,5
2021,Arkansas,SEC,1617,5
2021,Arkansas State,Sun Belt,1209,5
2021,Army,FBS Independents,1599,5
2021,Auburn,SEC,1724,5
2021,Ball State,Mid-American,1432,5
2021,Baylor,Big 12,1578,5
2021,Boise State,Mountain West,1660,5
2021,Boston College,ACC,1546,5
2021,Bowling Green,Mid-American,1080,5
2021,Buffalo,Mid-American,1531,5
2021,BYU,FBS Independents,1788,5
2021,California,Pac-12,1422,5
2021,Central Michigan,Mid-American,1358,5
2021,Charlotte,Conference USA,1321,5
2021,Cincinnati,American Athletic,1869,5
2021,Clemson,ACC,1871,5
2021,Coastal Carolina,Sun Belt,1798,5
2021,Colorado,Pac-12,1334,5
2021,Colorado State,Mountain West,1439,5
2021,Duke,ACC,1299,5
2021,East Carolina,American Athletic,1479,5
2021,Eastern Michigan,Mid-American,1453,5
2021,Florida,SEC,1758,5
2021,Florida Atlantic,Conference USA,1593,5
2021,Florida International,Conference USA,1209,5
2021,Florida State,ACC,1346,5
2021,Fresno State,Mountain West,1558,5
2021,Georgia,SEC,2093,5
2021,Georgia Southern,Sun Belt,1442,5
2021,Georgia State,Sun Belt,1263,5
2021,Georgia Tech,ACC,1428,5
2021,Hawai'i,Mountain West,1381,5
2021,Houston,American Athletic,1649,5
2021,Illinois,Big Ten,1360,5
2021,Indiana,Big Ten,1539,5
2021,Iowa,Big Ten,1924,5
2021,Iowa State,Big 12,1890,5
2021,Kansas,Big 12,1005,5
2021,Kansas State,Big 12,1548,5
2021,Kent State,Mid-American,1333,5
2021,Kentucky,SEC,1614,5
2021,Liberty,FBS Independents,1654,5
2021,Louisiana,Sun Belt,1669,5
2021,Louisiana Tech,Conference USA,1353,5
2021,Louisville,ACC,1529,5
2021,LSU,SEC,1682,5
2021,Marshall,Conference USA,1591,5
2021,Maryland,Big Ten,1392,5
2021,Massachusetts,FBS Independents,891,5
2021,Memphis,American Athletic,1536,5
2021,Miami,ACC,1518,5
2021,Miami (OH),Mid-American,1391,5
2021,Michigan,Big Ten,1858,5
2021,Michigan State,Big Ten,1579,5
2021,Middle Tennessee,Conference USA,1302,5
2021,Minnesota,Big Ten,1603,5
2021,Mississippi State,SEC,1568,5
2021,Missouri,SEC,1386,5
2021,Navy,American Athletic,1280,5
2021,NC State,ACC,1558,5
2021,Nebraska,Big Ten,1729,5
2021,Nevada,Mountain West,1490,5
2021,New Mexico,Mountain West,1233,5
2021,New Mexico State,FBS Independents,1146,5
2021,North Carolina,ACC,1727,5
2021,Northern Illinois,Mid-American,1234,5
2021,North Texas,Conference USA,1184,5
2021,Northwestern,Big Ten,1450,5
2021,Notre Dame,FBS Independents,1818,5
2021,Ohio,Mid-American,1349,5
2021,Ohio State,Big Ten,1998,5
2021,Oklahoma,Big 12,1848,5
2021,Oklahoma State,Big 12,1685,5
2021,Old Dominion,Conference USA,1212,5
2021,Ole Miss,SEC,1729,5
2021,Oregon,Pac-12,1714,5
2021,Oregon State,Pac-12,1543,5
2021,Penn State,Big Ten,1804,5
2021,Pittsburgh,ACC,1675,5
2021,Purdue,Big Ten,1555,5
2021,Rice,Conference USA,1182,5
2021,Rutgers,Big Ten,1478,5
2021,San Diego State,Mountain West,1615,5
2021,San José State,Mountain West,1412,5
2021,SMU,American Athletic,1587,5
2021,South Alabama,Sun Belt,1339,5
2021,South Carolina,SEC,1402,5
2021,Southern Miss,Conference USA,1229,5
2021,South Florida,American Athletic,1155,5
2021,Stanford,Pac-12,1525,5
2021,Syracuse,ACC,1422,5
2021,TCU,Big 12,1630,5
2021,Temple,American Athletic,1183,5
2021,Tennessee,SEC,1598,5
2021,Texas,Big 12,1893,5
2021,Texas A&M,SEC,1755,5
2021,Texas State,Sun Belt,1194,5
2021,Texas Tech,Big 12,1510,5
2021,Toledo,Mid-American,1472,5
2021,Troy,Sun Belt,1386,5
2021,Tulane,American Athletic,1413,5
2021,Tulsa,American Athletic,1410,5
2021,UAB,Conference USA,1453,5
2021,UCF,American Athletic,1618,5
2021,UCLA,Pac-12,1594,5
2021,UConn,FBS Independents,1034,5
2021,UL Monroe,Sun Belt,1042,5
2021,UNLV,Mountain West,1183,5
2021,USC,Pac-12,1651,5
2021,Utah,Pac-12,1639,5
2021,Utah State,Mountain West,1345,5
2021,UTEP,Conference USA,1243,5
2021,UTSA,Conference USA,1474,5
2021,Vanderbilt,SEC,1126,5
2021,Virginia,ACC,1504,5
2021,Virginia Tech,ACC,1571,5
2021,Wake Forest,ACC,1651,5
2021,Washington,Pac-12,1711,5
2021,Washington State,Pac-12,1457,5
2021,Western Kentucky,Conference USA,1384,5
2021,Western Michigan,Mid-American,1511,5
2021,West Virginia,Big 12,1539,5
2021,Wisconsin,Big Ten,1656,5
2021,Wyoming,Mountain West,1607,5
2021,Air Force,Mountain West,1701,6
2021,Akron,Mid-American,997,6
2021,Alabama,SEC,2148,6
2021,App State,Sun Belt,1700,6
2021,Arizona,Pac-12,1253,6
2021,Arizona State,Pac-12,1750,6
2021,Arkansas,SEC,1620,6
2021,Arkansas State,Sun Belt,1188,6
2021,Army,FBS Independents,1599,6
2021,Auburn,SEC,1702,6
2021,Ball State,Mid-American,1509,6
2021,Baylor,Big 12,1637,6
2021,Boise State,Mountain West,1689,6
2021,Boston College,ACC,1546,6
2021,Bowling Green,Mid-American,1031,6
2021,Buffalo,Mid-American,1499,6
2021,BYU,FBS Independents,1759,6
2021,California,Pac-12,1422,6
2021,Central Michigan,Mid-American,1362,6
2021,Charlotte,Conference USA,1337,6
2021,Cincinnati,American Athletic,1926,6
2021,Clemson,ACC,1871,6
2021,Coastal Carolina,Sun Belt,1819,6
2021,Colorado,Pac-12,1334,6
2021,Colorado State,Mountain West,1477,6
2021,Duke,ACC,1301,6
2021,East Carolina,American Athletic,1480,6
2021,Eastern Michigan,Mid-American,1452,6
2021,Florida,SEC,1801,6
2021,Florida Atlantic,Conference USA,1542,6
2021,Florida International,Conference USA,1193,6
2021,Florida State,ACC,1404,6
2021,Fresno State,Mountain West,1558,6
2021,Georgia,SEC,2115,6
2021,Georgia Southern,Sun Belt,1440,6
2021,Georgia State,Sun Belt,1332,6
2021,Georgia Tech,ACC,1426,6
2021,Hawai'i,Mountain West,1381,6
2021,Houston,American Athletic,1669,6
2021,Illinois,Big Ten,1330,6
2021,Indiana,Big Ten,1539,6
2021,Iowa,Big Ten,1923,6
2021,Iowa State,Big 12,1890,6
2021,Kansas,Big 12,1005,6
2021,Kansas State,Big 12,1548,6
2021,Kent State,Mid-American,1365,6
2021,Kentucky,SEC,1671,6
2021,Liberty,FBS Independents,1688,6
2021,Louisiana,Sun Belt,1669,6
2021,Louisiana Tech,Conference USA,1353,6
2021,Louisville,ACC,1527,6
2021,LSU,SEC,1625,6
2021,Marshall,Conference USA,1581,6
2021,Maryland,Big Ten,1326,6
2021,Massachusetts,FBS Independents,932,6
2021,Memphis,American Athletic,1522,6
2021,Miami,ACC,1518,6
2021,Miami (OH),Mid-American,1392,6
2021,Michigan,Big Ten,1855,6
2021,Michigan State,Big Ten,1612,6
2021,Middle Tennessee,Conference USA,1268,6
2021,Minnesota,Big Ten,1603,6
2021,Mississippi State,SEC,1568,6
2021,Missouri,SEC,1395,6
2021,Navy,American Athletic,1289,6
2021,NC State,ACC,1558,6
2021,Nebraska,Big Ten,1732,6
2021,Nevada,Mountain West,1522,6
2021,New Mexico,Mountain West,1213,6
2021,New Mexico State,FBS Independents,1114,6
2021,North Carolina,ACC,1669,6
2021,Northern Illinois,Mid-American,1251,6
2021,North Texas,Conference USA,1175,6
2021,Northwestern,Big Ten,1450,6
2021,Notre Dame,FBS Independents,1808,6
2021,Ohio,Mid-American,1345,6
2021,Ohio State,Big Ten,2064,6
2021,Oklahoma,Big 12,1859,6
2021,Oklahoma State,Big 12,1685,6
2021,Old Dominion,Conference USA,1222,6
2021,Ole Miss,SEC,1726,6
2021,Oregon,Pac-12,1714,6
2021,Oregon State,Pac-12,1528,6
2021,Penn State,Big Ten,1805,6
2021,Pittsburgh,ACC,1675,6
2021,Purdue,Big Ten,1555,6
2021,Rice,Conference USA,1182,6
2021,Rutgers,Big Ten,1445,6
2021,San Diego State,Mountain West,1635,6
2021,San José State,Mountain West,1374,6
2021,SMU,American Athletic,1578,6
2021,South Alabama,Sun Belt,1337,6
2021,South Carolina,SEC,1361,6
2021,Southern Miss,Conference USA,1201,6
2021,South Florida,American Athletic,1155,6
2021,Stanford,Pac-12,1504,6
2021,Syracuse,ACC,1431,6
2021,TCU,Big 12,1670,6
2021,Temple,American Athletic,1126,6
2021,Tennessee,SEC,1639,6
2021,Texas,Big 12,1882,6
2021,Texas A&M,SEC,1762,6
2021,Texas State,Sun Belt,1196,6
2021,Texas Tech,Big 12,1470,6
2021,Toledo,Mid-American,1455,6
2021,Troy,Sun Belt,1388,6
2021,Tulane,American Athletic,1393,6
2021,Tulsa,American Athletic,1424,6
2021,UAB,Conference USA,1504,6
2021,UCF,American Athletic,1617,6
