year,team,conference,elo,week
2023,Eastern Michigan,Mid-American,1413,2
2023,Florida,SEC,1558,2
2023,Florida Atlantic,American Athletic,1415,2
2023,Florida International,Conference USA,1101,2
2023,Florida State,ACC,1895,2
2023,Fresno State,Mountain West,1600,2
2023,Georgia,SEC,2065,2
2023,Georgia Southern,Sun Belt,1455,2
2023,Georgia State,Sun Belt,1517,2
2023,Georgia Tech,ACC,1347,2
2023,Hawai'i,Mountain West,1380,2
2023,Houston,Big 12,1575,2
2023,Illinois,Big Ten,1624,2
2023,Indiana,Big Ten,1307,2
2023,Iowa,Big Ten,1667,2
2023,Iowa State,Big 12,1533,2
2023,Jacksonville State,Conference USA,1461,2
2023,James Madison,Sun Belt,1595,2
2023,Kansas,Big 12,1455,2
2023,Kansas State,Big 12,1795,2
2023,Kent State,Mid-American,1245,2
2023,Kentucky,SEC,1730,2
2023,Liberty,Conference USA,1465,2
2023,Louisiana,Sun Belt,1515,2
2023,Louisiana Tech,Conference USA,1257,2
2023,Louisville,ACC,1567,2
2023,LSU,SEC,1484,2
2023,Marshall,Sun Belt,1580,2
2023,Maryland,Big Ten,1602,2
2023,Massachusetts,FBS Independents,1043,2
2023,Memphis,American Athletic,1584,2
2023,Miami,ACC,1529,2
2023,Miami (OH),Mid-American,1321,2
2023,Michigan,Big Ten,1951,2
2023,Michigan State,Big Ten,1617,2
2023,Middle Tennessee,Conference USA,1341,2
2023,Minnesota,Big Ten,1691,2
2023,Mississippi State,SEC,1627,2
2023,Missouri,SEC,1479,2
2023,Navy,American Athletic,1320,2
2023,NC State,ACC,1528,2
2023,Nebraska,Big Ten,1430,2
2023,Nevada,Mountain West,1405,2
2023,New Mexico,Mountain West,1146,2
2023,New Mexico State,Conference USA,1255,2
2023,North Carolina,ACC,1585,2
2023,Northern Illinois,Mid-American,1385,2
2023,North Texas,American Athletic,1330,2
2023,Northwestern,Big Ten,1390,2
2023,Notre Dame,FBS Independents,1844,2
2023,Ohio,Mid-American,1482,2
2023,Ohio State,Big Ten,1955,2
2023,Oklahoma,Big 12,1807,2
2023,Oklahoma State,Big 12,1550,2
2023,Old Dominion,Sun Belt,1355,2
2023,Ole Miss,SEC,1639,2
2023,Oregon,Pac-12,1659,2
2023,Oregon State,Pac-12,1599,2
2023,Penn State,Big Ten,1713,2
2023,Pittsburgh,ACC,1613,2
2023,Purdue,Big Ten,1488,2
2023,Rice,American Athletic,1199,2
2023,Rutgers,Big Ten,1399,2
2023,Sam Houston,Conference USA,1474,2
2023,San Diego State,Mountain West,1446,2
2023,San José State,Mountain West,1223,2
2023,SMU,American Athletic,1521,2
2023,South Alabama,Sun Belt,1313,2
2023,South Carolina,SEC,1459,2
2023,Southern Miss,Sun Belt,1267,2
2023,South Florida,American Athletic,1268,2
2023,Stanford,Pac-12,1271,2
2023,Syracuse,ACC,1581,2
2023,TCU,Big 12,1428,2
2023,Temple,American Athletic,1194,2
2023,Tennessee,SEC,1735,2
2023,Texas,Big 12,1821,2
2023,Texas A&M,SEC,1608,2
2023,Texas State,Sun Belt,1353,2
2023,Texas Tech,Big 12,1575,2
2023,Toledo,Mid-American,1531,2
2023,Troy,Sun Belt,1501,2
2023,Tulane,American Athletic,1621,2
2023,Tulsa,American Athletic,1370,2
2023,UAB,American Athletic,1473,2
2023,UCF,Big 12,1664,2
2023,UCLA,Pac-12,1682,2
2023,UConn,FBS Independents,1237,2
2023,UL Monroe,Sun Belt,1221,2
2023,UNLV,Mountain West,1340,2
2023,USC,Pac-12,1891,2
2023,Utah,Pac-12,1780,2
2023,Utah State,Mountain West,1553,2
2023,UTEP,Conference USA,1276,2
2023,UTSA,American Athletic,1600,2
2023,Vanderbilt,SEC,1317,2
2023,Virginia,ACC,1350,2
2023,Virginia Tech,ACC,1412,2
2023,Wake Forest,ACC,1618,2
2023,Washington,Pac-12,1822,2
2023,Washington State,Pac-12,1621,2
2023,Western Kentucky,Conference USA,1700,2
2023,Western Michigan,Mid-American,1262,2
2023,West Virginia,Big 12,1447,2
2023,Wisconsin,Big Ten,1646,2
2023,Wyoming,Mountain West,1500,2
2023,Air Force,Mountain West,1691,3
2023,Akron,Mid-American,1224,3
2023,Alabama,SEC,1954,3
2023,App State,Sun Belt,1577,3
2023,Arizona,Pac-12,1453,3
2023,Arizona State,Pac-12,1392,3
2023,Arkansas,SEC,1620,3
2023,Arkansas State,Sun Belt,1024,3
2023,Army,FBS Independents,1513,3
2023,Auburn,SEC,1697,3
2023,Ball State,Mid-American,1288,3
2023,Baylor,Big 12,1643,3
2023,Boise State,Mountain West,1541,3
2023,Boston College,ACC,1335,3
2023,Bowling Green,Mid-American,1253,3
2023,Buffalo,Mid-American,1328,3
2023,BYU,Big 12,1565,3
2023,California,Pac-12,1618,3
2023,Central Michigan,Mid-American,1321,3
2023,Charlotte,American Athletic,1205,3
2023,Cincinnati,Big 12,1597,3
2023,Clemson,ACC,1718,3
2023,Coastal Carolina,Sun Belt,1623,3
2023,Colorado,Pac-12,1300,3
2023,Colorado State,Mountain West,1278,3
2023,Duke,ACC,1630,3
2023,East Carolina,American Athletic,1422,3
2023,Eastern Michigan,Mid-American,1408,3
2023,Florida,SEC,1603,3
2023,Florida Atlantic,American Athletic,1351,3
2023,Florida International,Conference USA,1125,3
2023,Florida State,ACC,1869,3
2023,Fresno State,Mountain West,1723,3
2023,Georgia,SEC,2048,3
2023,Georgia Southern,Sun Belt,1425,3
2023,Georgia State,Sun Belt,1526,3
2023,Georgia Tech,ACC,1329,3
2023,Hawai'i,Mountain West,1145,3
2023,Houston,Big 12,1519,3
2023,Illinois,Big Ten,1606,3
2023,Indiana,Big Ten,1399,3
2023,Iowa,Big Ten,1703,3
2023,Iowa State,Big 12,1531,3
2023,Jacksonville State,Conference USA,1461,3
2023,James Madison,Sun Belt,1593,3
2023,Kansas,Big 12,1451,3
2023,Kansas State,Big 12,1789,3
2023,Kent State,Mid-American,1212,3
2023,Kentucky,SEC,1669,3
2023,Liberty,Conference USA,1533,3
2023,Louisiana,Sun Belt,1561,3
2023,Louisiana Tech,Conference USA,1218,3
2023,Louisville,ACC,1644,3
2023,LSU,SEC,1753,3
2023,Marshall,Sun Belt,1580,3
2023,Maryland,Big Ten,1646,3
2023,Massachusetts,FBS Independents,1048,3
2023,Memphis,American Athletic,1581,3
2023,Miami,ACC,1659,3
2023,Miami (OH),Mid-American,1361,3
2023,Michigan,Big Ten,1944,3
2023,Michigan State,Big Ten,1509,3
2023,Middle Tennessee,Conference USA,1368,3
2023,Minnesota,Big Ten,1640,3
2023,Mississippi State,SEC,1561,3
2023,Missouri,SEC,1485,3
2023,Navy,American Athletic,1388,3
2023,NC State,ACC,1570,3
2023,Nebraska,Big Ten,1476,3
2023,Nevada,Mountain West,1224,3
2023,New Mexico,Mountain West,1108,3
2023,New Mexico State,Conference USA,1264,3
2023,North Carolina,ACC,1636,3
2023,Northern Illinois,Mid-American,1263,3
2023,North Texas,American Athletic,1328,3
2023,Northwestern,Big Ten,1352,3
2023,Notre Dame,FBS Independents,1851,3
2023,Ohio,Mid-American,1484,3
2023,Ohio State,Big Ten,2028,3
2023,Oklahoma,Big 12,1897,3
2023,Oklahoma State,Big 12,1468,3
2023,Old Dominion,Sun Belt,1366,3
2023,Ole Miss,SEC,1672,3
2023,Oregon,Pac-12,1734,3
2023,Oregon State,Pac-12,1741,3
2023,Penn State,Big Ten,1867,3
2023,Pittsburgh,ACC,1578,3
2023,Purdue,Big Ten,1462,3
2023,Rice,American Athletic,1233,3
2023,Rutgers,Big Ten,1444,3
2023,Sam Houston,Conference USA,1474,3
2023,San Diego State,Mountain West,1434,3
2023,San José State,Mountain West,1379,3
2023,SMU,American Athletic,1584,3
2023,South Alabama,Sun Belt,1541,3
2023,South Carolina,SEC,1557,3
2023,Southern Miss,Sun Belt,1258,3
2023,South Florida,American Athletic,1279,3
2023,Stanford,Pac-12,1283,3
2023,Syracuse,ACC,1607,3
2023,TCU,Big 12,1669,3
2023,Temple,American Athletic,1103,3
2023,Tennessee,SEC,1830,3
2023,Texas,Big 12,1831,3
2023,Texas A&M,SEC,1690,3
2023,Texas State,Sun Belt,1334,3
2023,Texas Tech,Big 12,1533,3
2023,Toledo,Mid-American,1497,3
2023,Troy,Sun Belt,1503,3
2023,Tulane,American Athletic,1630,3
2023,Tulsa,American Athletic,1280,3
2023,UAB,American Athletic,1427,3
2023,UCF,Big 12,1688,3
2023,UCLA,Pac-12,1756,3
2023,UConn,FBS Independents,1213,3
2023,UL Monroe,Sun Belt,1173,3
2023,UNLV,Mountain West,1341,3
2023,USC,Pac-12,1891,3
2023,Utah,Pac-12,1807,3
2023,Utah State,Mountain West,1382,3
2023,UTEP,Conference USA,1241,3
2023,UTSA,American Athletic,1575,3
2023,Vanderbilt,SEC,1316,3
2023,Virginia,ACC,1306,3
2023,Virginia Tech,ACC,1367,3
2023,Wake Forest,ACC,1607,3
2023,Washington,Pac-12,1888,3
2023,Washington State,Pac-12,1653,3
2023,Western Kentucky,Conference USA,1507,3
2023,Western Michigan,Mid-American,1226,3
2023,West Virginia,Big 12,1457,3
2023,Wisconsin,Big Ten,1676,3
2023,Wyoming,Mountain West,1402,3
2023,Air Force,Mountain West,1722,4
2023,Akron,Mid-American,1226,4
2023,Alabama,SEC,1959,4
2023,App State,Sun Belt,1574,4
2023,Arizona,Pac-12,1446,4
2023,Arizona State,Pac-12,1404,4
2023,Arkansas,SEC,1621,4
2023,Arkansas State,Sun Belt,1055,4
2023,Army,FBS Independents,1495,4
2023,Auburn,SEC,1607,4
2023,Ball State,Mid-American,1185,4
2023,Baylor,Big 12,1506,4
2023,Boise State,Mountain West,1542,4
2023,Boston College,ACC,1297,4
2023,Bowling Green,Mid-American,1195,4
2023,Buffalo,Mid-American,1331,4
2023,BYU,Big 12,1536,4
2023,California,Pac-12,1519,4
2023,Central Michigan,Mid-American,1343,4
2023,Charlotte,American Athletic,1207,4
2023,Cincinnati,Big 12,1593,4
2023,Clemson,ACC,1716,4
2023,Coastal Carolina,Sun Belt,1405,4
2023,Colorado,Pac-12,1252,4
2023,Colorado State,Mountain West,1299,4
2023,Duke,ACC,1675,4
2023,East Carolina,American Athletic,1420,4
2023,Eastern Michigan,Mid-American,1364,4
2023,Florida,SEC,1601,4
2023,Florida Atlantic,American Athletic,1356,4
2023,Florida International,Conference USA,1084,4
2023,Florida State,ACC,1871,4
2023,Fresno State,Mountain West,1787,4
2023,Georgia,SEC,2055,4
2023,Georgia Southern,Sun Belt,1513,4
2023,Georgia State,Sun Belt,1546,4
2023,Georgia Tech,ACC,1391,4
2023,Hawai'i,Mountain West,1148,4
2023,Houston,Big 12,1597,4
2023,Illinois,Big Ten,1601,4
2023,Indiana,Big Ten,1397,4
2023,Iowa,Big Ten,1639,4
2023,Iowa State,Big 12,1537,4
2023,Jacksonville State,Conference USA,1505,4
2023,James Madison,Sun Belt,1590,4
2023,Kansas,Big 12,1480,4
2023,Kansas State,Big 12,1804,4
2023,Kent State,Mid-American,1181,4
2023,Kentucky,SEC,1675,4
2023,Liberty,Conference USA,1574,4
2023,Louisiana,Sun Belt,1558,4
2023,Louisiana Tech,Conference USA,1211,4
2023,Louisville,ACC,1682,4
2023,LSU,SEC,1752,4
2023,Marshall,Sun Belt,1578,4
2023,Maryland,Big Ten,1687,4
2023,Massachusetts,FBS Independents,1047,4
2023,Memphis,American Athletic,1558,4
2023,Miami,ACC,1584,4
2023,Miami (OH),Mid-American,1350,4
2023,Michigan,Big Ten,1953,4
2023,Michigan State,Big Ten,1468,4
2023,Middle Tennessee,Conference USA,1320,4
2023,Minnesota,Big Ten,1635,4
2023,Mississippi State,SEC,1551,4
2023,Missouri,SEC,1508,4
2023,Navy,American Athletic,1388,4
2023,NC State,ACC,1520,4
2023,Nebraska,Big Ten,1483,4
2023,Nevada,Mountain West,1214,4
2023,New Mexico,Mountain West,1109,4
2023,New Mexico State,Conference USA,1261,4
2023,North Carolina,ACC,1671,4
2023,Northern Illinois,Mid-American,1249,4
2023,North Texas,American Athletic,1328,4
2023,Northwestern,Big Ten,1357,4
2023,Notre Dame,FBS Independents,1857,4
2023,Ohio,Mid-American,1542,4
2023,Ohio State,Big Ten,2022,4
2023,Oklahoma,Big 12,1901,4
2023,Oklahoma State,Big 12,1462,4
2023,Old Dominion,Sun Belt,1358,4
2023,Ole Miss,SEC,1667,4
2023,Oregon,Pac-12,1782,4
2023,Oregon State,Pac-12,1738,4
2023,Penn State,Big Ten,1931,4
2023,Pittsburgh,ACC,1543,4
2023,Purdue,Big Ten,1432,4
2023,Rice,American Athletic,1180,4
2023,Rutgers,Big Ten,1435,4
2023,Sam Houston,Conference USA,1396,4
2023,San Diego State,Mountain West,1436,4
2023,San José State,Mountain West,1348,4
2023,SMU,American Athletic,1498,4
2023,South Alabama,Sun Belt,1519,4
2023,South Carolina,SEC,1567,4
2023,Southern Miss,Sun Belt,1235,4
2023,South Florida,American Athletic,1298,4
2023,Stanford,Pac-12,1278,4
2023,Syracuse,ACC,1625,4
2023,TCU,Big 12,1692,4
2023,Temple,American Athletic,1139,4
2023,Tennessee,SEC,1883,4
2023,Texas,Big 12,1888,4
2023,Texas A&M,SEC,1722,4
2023,Texas State,Sun Belt,1363,4
2023,Texas Tech,Big 12,1559,4
2023,Toledo,Mid-American,1512,4
2023,Troy,Sun Belt,1504,4
2023,Tulane,American Athletic,1651,4
2023,Tulsa,American Athletic,1294,4
2023,UAB,American Athletic,1420,4
2023,UCF,Big 12,1649,4
2023,UCLA,Pac-12,1678,4
2023,UConn,FBS Independents,1168,4
2023,UL Monroe,Sun Belt,1173,4
2023,UNLV,Mountain West,1372,4
2023,USC,Pac-12,1879,4
2023,Utah,Pac-12,1784,4
2023,Utah State,Mountain West,1385,4
2023,UTEP,Conference USA,1210,4
2023,UTSA,American Athletic,1522,4
2023,Vanderbilt,SEC,1310,4
2023,Virginia,ACC,1314,4
2023,Virginia Tech,ACC,1369,4
2023,Wake Forest,ACC,1545,4
2023,Washington,Pac-12,1920,4
2023,Washington State,Pac-12,1624,4
2023,Western Kentucky,Conference USA,1506,4
2023,Western Michigan,Mid-American,1211,4
2023,West Virginia,Big 12,1473,4
2023,Wisconsin,Big Ten,1706,4
2023,Wyoming,Mountain West,1405,4
2023,Air Force,Mountain West,1797,5
2023,Akron,Mid-American,1228,5
2023,Alabama,SEC,1975,5
2023,App State,Sun Belt,1558,5
2023,Arizona,Pac-12,1466,5
2023,Arizona State,Pac-12,1405,5
2023,Arkansas,SEC,1610,5
2023,Arkansas State,Sun Belt,1118,5
2023,Army,FBS Independents,1495,5
2023,Auburn,SEC,1625,5
2023,Ball State,Mid-American,1147,5
2023,Baylor,Big 12,1514,5
2023,Boise State,Mountain West,1541,5
2023,Boston College,ACC,1298,5
2023,Bowling Green,Mid-American,1237,5
2023,Buffalo,Mid-American,1329,5
2023,BYU,Big 12,1552,5
2023,California,Pac-12,1518,5
2023,Central Michigan,Mid-American,1344,5
2023,Charlotte,American Athletic,1194,5
2023,Cincinnati,Big 12,1577,5
2023,Clemson,ACC,1748,5
2023,Coastal Carolina,Sun Belt,1396,5
2023,Colorado,Pac-12,1281,5
2023,Colorado State,Mountain West,1299,5
2023,Duke,ACC,1676,5
2023,East Carolina,American Athletic,1398,5
2023,Eastern Michigan,Mid-American,1363,5
2023,Florida,SEC,1565,5
2023,Florida Atlantic,American Athletic,1356,5
2023,Florida International,Conference USA,1084,5
2023,Florida State,ACC,1871,5
2023,Fresno State,Mountain West,1777,5
2023,Georgia,SEC,2037,5
2023,Georgia Southern,Sun Belt,1522,5
2023,Georgia State,Sun Belt,1487,5
2023,Georgia Tech,ACC,1349,5
2023,Hawai'i,Mountain West,1113,5
2023,Houston,Big 12,1543,5
2023,Illinois,Big Ten,1517,5
2023,Indiana,Big Ten,1360,5
2023,Iowa,Big Ten,1644,5
2023,Iowa State,Big 12,1499,5
2023,Jacksonville State,Conference USA,1510,5
2023,James Madison,Sun Belt,1598,5
2023,Kansas,Big 12,1458,5
2023,Kansas State,Big 12,1804,5
2023,Kent State,Mid-American,1150,5
2023,Kentucky,SEC,1711,5
2023,Liberty,Conference USA,1574,5
2023,Louisiana,Sun Belt,1544,5
2023,Louisiana Tech,Conference USA,1243,5
2023,Louisville,ACC,1677,5
2023,LSU,SEC,1740,5
2023,Marshall,Sun Belt,1575,5
2023,Maryland,Big Ten,1724,5
2023,Massachusetts,FBS Independents,984,5
2023,Memphis,American Athletic,1559,5
2023,Miami,ACC,1584,5
2023,Miami (OH),Mid-American,1392,5
2023,Michigan,Big Ten,2004,5
2023,Michigan State,Big Ten,1463,5
2023,Middle Tennessee,Conference USA,1289,5
2023,Minnesota,Big Ten,1649,5
2023,Mississippi State,SEC,1535,5
2023,Missouri,SEC,1529,5
2023,Navy,American Athletic,1347,5
2023,NC State,ACC,1525,5
2023,Nebraska,Big Ten,1432,5
2023,Nevada,Mountain West,1224,5
2023,New Mexico,Mountain West,1113,5
2023,New Mexico State,Conference USA,1261,5
2023,North Carolina,ACC,1671,5
2023,Northern Illinois,Mid-American,1252,5
2023,North Texas,American Athletic,1332,5
2023,Northwestern,Big Ten,1345,5
2023,Notre Dame,FBS Independents,1856,5
2023,Ohio,Mid-American,1542,5
2023,Ohio State,Big Ten,2022,5
2023,Oklahoma,Big 12,1939,5
2023,Oklahoma State,Big 12,1462,5
2023,Old Dominion,Sun Belt,1369,5
2023,Ole Miss,SEC,1679,5
2023,Oregon,Pac-12,1823,5
2023,Oregon State,Pac-12,1770,5
2023,Penn State,Big Ten,1943,5
2023,Pittsburgh,ACC,1488,5
2023,Purdue,Big Ten,1516,5
2023,Rice,American Athletic,1204,5
2023,Rutgers,Big Ten,1414,5
2023,Sam Houston,Conference USA,1391,5
2023,San Diego State,Mountain West,1361,5
2023,San José State,Mountain West,1348,5
2023,SMU,American Athletic,1511,5
2023,South Alabama,Sun Belt,1511,5
2023,South Carolina,SEC,1549,5
2023,Southern Miss,Sun Belt,1215,5
2023,South Florida,American Athletic,1339,5
2023,Stanford,Pac-12,1237,5
2023,Syracuse,ACC,1593,5
2023,TCU,Big 12,1673,5
2023,Temple,American Athletic,1102,5
2023,Tennessee,SEC,1901,5
2023,Texas,Big 12,1910,5
2023,Texas A&M,SEC,1733,5
2023,Texas State,Sun Belt,1383,5
2023,Texas Tech,Big 12,1613,5
2023,Toledo,Mid-American,1509,5
2023,Troy,Sun Belt,1563,5
2023,Tulane,American Athletic,1636,5
2023,Tulsa,American Athletic,1331,5
2023,UAB,American Athletic,1414,5
2023,UCF,Big 12,1641,5
2023,UCLA,Pac-12,1678,5
2023,UConn,FBS Independents,1177,5
2023,UL Monroe,Sun Belt,1189,5
2023,UNLV,Mountain West,1407,5
2023,USC,Pac-12,1850,5
2023,Utah,Pac-12,1752,5
2023,Utah State,Mountain West,1376,5
2023,UTEP,Conference USA,1178,5
2023,UTSA,American Athletic,1522,5
2023,Vanderbilt,SEC,1289,5
2023,Virginia,ACC,1313,5
2023,Virginia Tech,ACC,1424,5
2023,Wake Forest,ACC,1545,5
2023,Washington,Pac-12,1900,5
2023,Washington State,Pac-12,1624,5
2023,Western Kentucky,Conference USA,1537,5
2023,Western Michigan,Mid-American,1249,5
2023,West Virginia,Big 12,1492,5
2023,Wisconsin,Big Ten,1706,5
2023,Wyoming,Mountain West,1401,5
2023,Air Force,Mountain West,1797,6
2023,Akron,Mid-American,1107,6
2023,Alabama,SEC,1969,6
2023,App State,Sun Belt,1558,6
2023,Arizona,Pac-12,1471,6
2023,Arizona State,Pac-12,1393,6
2023,Arkansas,SEC,1604,6
2023,Arkansas State,Sun Belt,1077,6
2023,Army,FBS Independents,1478,6
2023,Auburn,SEC,1625,6
2023,Ball State,Mid-American,1137,6
2023,Baylor,Big 12,1459,6
2023,Boise State,Mountain West,1541,6
2023,Boston College,ACC,1315,6
2023,Bowling Green,Mid-American,1185,6
2023,Buffalo,Mid-American,1391,6
2023,BYU,Big 12,1552,6
2023,California,Pac-12,1514,6
2023,Central Michigan,Mid-American,1282,6
2023,Charlotte,American Athletic,1194,6
2023,Cincinnati,Big 12,1577,6
2023,Clemson,ACC,1745,6
2023,Coastal Carolina,Sun Belt,1396,6
2023,Colorado,Pac-12,1293,6
2023,Colorado State,Mountain West,1260,6
2023,Duke,ACC,1676,6
2023,East Carolina,American Athletic,1398,6
2023,Eastern Michigan,Mid-American,1373,6
2023,Florida,SEC,1595,6
2023,Florida Atlantic,American Athletic,1357,6
2023,Florida International,Conference USA,1063,6
2023,Florida State,ACC,1880,6
2023,Fresno State,Mountain West,1755,6
2023,Georgia,SEC,2103,6
2023,Georgia Southern,Sun Belt,1522,6
2023,Georgia State,Sun Belt,1487,6
2023,Georgia Tech,ACC,1369,6
2023,Hawai'i,Mountain West,1113,6
2023,Houston,Big 12,1543,6
2023,Illinois,Big Ten,1479,6
2023,Indiana,Big Ten,1360,6
2023,Iowa,Big Ten,1645,6
2023,Iowa State,Big 12,1540,6
2023,Jacksonville State,Conference USA,1524,6
2023,James Madison,Sun Belt,1598,6
2023,Kansas,Big 12,1559,6
2023,Kansas State,Big 12,1769,6
2023,Kent State,Mid-American,1129,6
2023,Kentucky,SEC,1645,6
2023,Liberty,Conference USA,1572,6
2023,Louisiana,Sun Belt,1542,6
2023,Louisiana Tech,Conference USA,1251,6
2023,Louisville,ACC,1718,6
2023,LSU,SEC,1743,6
2023,Marshall,Sun Belt,1563,6
2023,Maryland,Big Ten,1706,6
2023,Massachusetts,FBS Independents,993,6
2023,Memphis,American Athletic,1559,6
2023,Miami,ACC,1564,6
2023,Miami (OH),Mid-American,1444,6
