year,team,conference,elo,week
2010,Louisiana,Sun Belt,1189,2
2010,Louisiana Tech,Western Athletic,1407,2
2010,Louisville,Big East,1370,2
2010,LSU,SEC,1728,2
2010,Marshall,Conference USA,1326,2
2010,Maryland,ACC,1425,2
2010,Memphis,Conference USA,1163,2
2010,Miami,ACC,1624,2
2010,Miami (OH),Mid-American,1212,2
2010,Michigan,Big Ten,1541,2
2010,Michigan State,Big Ten,1596,2
2010,Middle Tennessee,Sun Belt,1507,2
2010,Minnesota,Big Ten,1493,2
2010,Mississippi State,SEC,1591,2
2010,Missouri,Big 12,1608,2
2010,Navy,FBS Independents,1595,2
2010,NC State,ACC,1437,2
2010,Nebraska,Big 12,1816,2
2010,Nevada,Western Athletic,1664,2
2010,New Mexico,Mountain West,1106,2
2010,New Mexico State,Western Athletic,1086,2
2010,North Carolina,ACC,1620,2
2010,Northern Illinois,Mid-American,1433,2
2010,North Texas,Sun Belt,1180,2
2010,Northwestern,Big Ten,1515,2
2010,Notre Dame,FBS Independents,1593,2
2010,Ohio,Mid-American,1432,2
2010,Ohio State,Big Ten,1866,2
2010,Oklahoma,Big 12,1923,2
2010,Oklahoma State,Big 12,1710,2
2010,Ole Miss,SEC,1672,2
2010,Oregon,Pac-10,2014,2
2010,Oregon State,Pac-10,1618,2
2010,Penn State,Big Ten,1738,2
2010,Pittsburgh,Big East,1687,2
2010,Purdue,Big Ten,1480,2
2010,Rice,Conference USA,1176,2
2010,Rutgers,Big East,1605,2
2010,San Diego State,Mountain West,1324,2
2010,San José State,Western Athletic,1148,2
2010,SMU,Conference USA,1546,2
2010,South Carolina,SEC,1661,2
2010,Southern Miss,Conference USA,1464,2
2010,South Florida,Big East,1502,2
2010,Stanford,Pac-10,1770,2
2010,Syracuse,Big East,1400,2
2010,TCU,Mountain West,1883,2
2010,Temple,Mid-American,1538,2
2010,Tennessee,SEC,1570,2
2010,Texas,Big 12,1885,2
2010,Texas A&M,Big 12,1591,2
2010,Texas State,Southland,1317,2
2010,Texas Tech,Big 12,1810,2
2010,Toledo,Mid-American,1260,2
2010,Troy,Sun Belt,1513,2
2010,Tulane,Conference USA,1123,2
2010,Tulsa,Conference USA,1520,2
2010,UAB,Conference USA,1339,2
2010,UCF,Conference USA,1477,2
2010,UCLA,Pac-10,1421,2
2010,UConn,Big East,1542,2
2010,UL Monroe,Sun Belt,1302,2
2010,UNLV,Mountain West,1275,2
2010,USC,Pac-10,1693,2
2010,Utah,Mountain West,1699,2
2010,Utah State,Western Athletic,1389,2
2010,UTEP,Conference USA,1371,2
2010,Vanderbilt,SEC,1398,2
2010,Virginia,ACC,1445,2
2010,Virginia Tech,ACC,1750,2
2010,Wake Forest,ACC,1502,2
2010,Washington,Pac-10,1532,2
2010,Washington State,Pac-10,1036,2
2010,Western Kentucky,Sun Belt,1073,2
2010,Western Michigan,Mid-American,1323,2
2010,West Virginia,Big East,1635,2
2010,Wisconsin,Big Ten,1673,2
2010,Wyoming,Mountain West,1315,2
2010,Air Force,Mountain West,1707,3
2010,Akron,Mid-American,1147,3
2010,Alabama,SEC,2038,3
2010,Arizona,Pac-10,1695,3
2010,Arizona State,Pac-10,1508,3
2010,Arkansas,SEC,1714,3
2010,Arkansas State,Sun Belt,1292,3
2010,Army,FBS Independents,1338,3
2010,Auburn,SEC,1626,3
2010,Ball State,Mid-American,1351,3
2010,Baylor,Big 12,1443,3
2010,Boise State,Western Athletic,1897,3
2010,Boston College,ACC,1567,3
2010,Bowling Green,Mid-American,1473,3
2010,Buffalo,Mid-American,1327,3
2010,BYU,Mountain West,1594,3
2010,California,Pac-10,1612,3
2010,Central Michigan,Mid-American,1664,3
2010,Cincinnati,Big East,1578,3
2010,Clemson,ACC,1707,3
2010,Coastal Carolina,Big South,1296,3
2010,Colorado,Big 12,1386,3
2010,Colorado State,Mountain West,1154,3
2010,Duke,ACC,1334,3
2010,East Carolina,Conference USA,1575,3
2010,Eastern Michigan,Mid-American,1056,3
2010,Florida,SEC,1928,3
2010,Florida Atlantic,Sun Belt,1314,3
2010,Florida International,Sun Belt,1270,3
2010,Florida State,ACC,1643,3
2010,Fresno State,Western Athletic,1515,3
2010,Georgia,SEC,1690,3
2010,Georgia Southern,Southern,1430,3
2010,Georgia Tech,ACC,1680,3
2010,Hawai'i,Western Athletic,1283,3
2010,Houston,Conference USA,1665,3
2010,Idaho,Western Athletic,1346,3
2010,Illinois,Big Ten,1477,3
2010,Indiana,Big Ten,1375,3
2010,Iowa,Big Ten,1727,3
2010,Iowa State,Big 12,1409,3
2010,James Madison,CAA,1469,3
2010,Kansas,Big 12,1534,3
2010,Kansas State,Big 12,1521,3
2010,Kent State,Mid-American,1319,3
2010,Kentucky,SEC,1657,3
2010,Liberty,Big South,1445,3
2010,Louisiana,Sun Belt,1189,3
2010,Louisiana Tech,Western Athletic,1393,3
2010,Louisville,Big East,1374,3
2010,LSU,SEC,1767,3
2010,Marshall,Conference USA,1303,3
2010,Maryland,ACC,1414,3
2010,Massachusetts,CAA,1448,3
2010,Memphis,Conference USA,1194,3
2010,Miami,ACC,1624,3
2010,Miami (OH),Mid-American,1261,3
2010,Michigan,Big Ten,1542,3
2010,Michigan State,Big Ten,1597,3
2010,Middle Tennessee,Sun Belt,1476,3
2010,Minnesota,Big Ten,1487,3
2010,Mississippi State,SEC,1552,3
2010,Missouri,Big 12,1605,3
2010,Navy,FBS Independents,1609,3
2010,NC State,ACC,1471,3
2010,Nebraska,Big 12,1880,3
2010,Nevada,Western Athletic,1714,3
2010,New Mexico,Mountain West,1057,3
2010,New Mexico State,Western Athletic,1033,3
2010,North Carolina,ACC,1613,3
2010,Northern Illinois,Mid-American,1428,3
2010,North Texas,Sun Belt,1132,3
2010,Northwestern,Big Ten,1523,3
2010,Notre Dame,FBS Independents,1592,3
2010,Ohio,Mid-American,1384,3
2010,Ohio State,Big Ten,1914,3
2010,Oklahoma,Big 12,1921,3
2010,Oklahoma State,Big 12,1790,3
2010,Ole Miss,SEC,1611,3
2010,Oregon,Pac-10,2014,3
2010,Oregon State,Pac-10,1614,3
2010,Penn State,Big Ten,1756,3
2010,Pittsburgh,Big East,1687,3
2010,Purdue,Big Ten,1491,3
2010,Rice,Conference USA,1168,3
2010,Rutgers,Big East,1605,3
2010,San Diego State,Mountain West,1327,3
2010,San José State,Western Athletic,1148,3
2010,SMU,Conference USA,1535,3
2010,South Carolina,SEC,1661,3
2010,Southern Miss,Conference USA,1506,3
2010,South Florida,Big East,1502,3
2010,Stanford,Pac-10,1864,3
2010,Syracuse,Big East,1400,3
2010,TCU,Mountain West,1933,3
2010,Temple,Mid-American,1567,3
2010,Tennessee,SEC,1571,3
2010,Texas,Big 12,1899,3
2010,Texas A&M,Big 12,1583,3
2010,Texas State,Southland,1317,3
2010,Texas Tech,Big 12,1796,3
2010,Toledo,Mid-American,1295,3
2010,Troy,Sun Belt,1507,3
2010,Tulane,Conference USA,1123,3
2010,Tulsa,Conference USA,1440,3
2010,UAB,Conference USA,1345,3
2010,UCF,Conference USA,1497,3
2010,UCLA,Pac-10,1496,3
2010,UConn,Big East,1513,3
2010,UL Monroe,Sun Belt,1270,3
2010,UNLV,Mountain West,1220,3
2010,USC,Pac-10,1699,3
2010,Utah,Mountain West,1748,3
2010,Utah State,Western Athletic,1358,3
2010,UTEP,Conference USA,1424,3
2010,Vanderbilt,SEC,1459,3
2010,Virginia,ACC,1445,3
2010,Virginia Tech,ACC,1789,3
2010,Wake Forest,ACC,1408,3
2010,Washington,Pac-10,1468,3
2010,Washington State,Pac-10,1047,3
2010,Western Kentucky,Sun Belt,1061,3
2010,Western Michigan,Mid-American,1288,3
2010,West Virginia,Big East,1646,3
2010,Wisconsin,Big Ten,1669,3
2010,Wyoming,Mountain West,1248,3
2010,Air Force,Mountain West,1687,4
2010,Akron,Mid-American,1135,4
2010,Alabama,SEC,2025,4
2010,Arizona,Pac-10,1693,4
2010,Arizona State,Pac-10,1526,4
2010,Arkansas,SEC,1727,4
2010,Arkansas State,Sun Belt,1294,4
2010,Army,FBS Independents,1370,4
2010,Auburn,SEC,1640,4
2010,Ball State,Mid-American,1268,4
2010,Baylor,Big 12,1457,4
2010,Boise State,Western Athletic,1900,4
2010,Boston College,ACC,1543,4
2010,Bowling Green,Mid-American,1351,4
2010,Buffalo,Mid-American,1288,4
2010,BYU,Mountain West,1574,4
2010,California,Pac-10,1614,4
2010,Central Michigan,Mid-American,1653,4
2010,Cincinnati,Big East,1593,4
2010,Clemson,ACC,1707,4
2010,Coastal Carolina,Big South,1296,4
2010,Colorado,Big 12,1386,4
2010,Colorado State,Mountain West,1157,4
2010,Duke,ACC,1302,4
2010,East Carolina,Conference USA,1575,4
2010,Eastern Michigan,Mid-American,1008,4
2010,Florida,SEC,1988,4
2010,Florida Atlantic,Sun Belt,1295,4
2010,Florida International,Sun Belt,1254,4
2010,Florida State,ACC,1698,4
2010,Fresno State,Western Athletic,1487,4
2010,Georgia,SEC,1656,4
2010,Georgia Southern,Southern,1430,4
2010,Georgia Tech,ACC,1615,4
2010,Hawai'i,Western Athletic,1283,4
2010,Houston,Conference USA,1660,4
2010,Idaho,Western Athletic,1343,4
2010,Illinois,Big Ten,1477,4
2010,Indiana,Big Ten,1387,4
2010,Iowa,Big Ten,1810,4
2010,Iowa State,Big 12,1409,4
2010,James Madison,CAA,1469,4
2010,Kansas,Big 12,1548,4
2010,Kansas State,Big 12,1523,4
2010,Kent State,Mid-American,1319,4
2010,Kentucky,SEC,1597,4
2010,Liberty,Big South,1445,4
2010,Louisiana,Sun Belt,1169,4
2010,Louisiana Tech,Western Athletic,1397,4
2010,Louisville,Big East,1374,4
2010,LSU,SEC,1768,4
2010,Marshall,Conference USA,1306,4
2010,Maryland,ACC,1430,4
2010,Massachusetts,CAA,1448,4
2010,Memphis,Conference USA,1196,4
2010,Miami,ACC,1710,4
2010,Miami (OH),Mid-American,1197,4
2010,Michigan,Big Ten,1664,4
2010,Michigan State,Big Ten,1597,4
2010,Middle Tennessee,Sun Belt,1496,4
2010,Minnesota,Big Ten,1458,4
2010,Mississippi State,SEC,1586,4
2010,Missouri,Big 12,1669,4
2010,Navy,FBS Independents,1609,4
2010,NC State,ACC,1536,4
2010,Nebraska,Big 12,1880,4
2010,Nevada,Western Athletic,1734,4
2010,New Mexico,Mountain West,980,4
2010,New Mexico State,Western Athletic,1019,4
2010,North Carolina,ACC,1619,4
2010,Northern Illinois,Mid-American,1457,4
2010,North Texas,Sun Belt,1151,4
2010,Northwestern,Big Ten,1534,4
2010,Notre Dame,FBS Independents,1562,4
2010,Ohio,Mid-American,1381,4
2010,Ohio State,Big Ten,1962,4
2010,Oklahoma,Big 12,1906,4
2010,Oklahoma State,Big 12,1790,4
2010,Ole Miss,SEC,1639,4
2010,Oregon,Pac-10,1996,4
2010,Oregon State,Pac-10,1611,4
2010,Penn State,Big Ten,1758,4
2010,Pittsburgh,Big East,1601,4
2010,Purdue,Big Ten,1449,4
2010,Rice,Conference USA,1154,4
2010,Rutgers,Big East,1599,4
2010,San Diego State,Mountain West,1426,4
2010,San José State,Western Athletic,1068,4
2010,SMU,Conference USA,1533,4
2010,South Carolina,SEC,1647,4
2010,Southern Miss,Conference USA,1502,4
2010,South Florida,Big East,1492,4
2010,Stanford,Pac-10,1894,4
2010,Syracuse,Big East,1400,4
2010,TCU,Mountain West,1935,4
2010,Temple,Mid-American,1565,4
2010,Tennessee,SEC,1569,4
2010,Texas,Big 12,1789,4
2010,Texas A&M,Big 12,1583,4
2010,Texas State,Southland,1317,4
2010,Texas Tech,Big 12,1796,4
2010,Toledo,Mid-American,1337,4
2010,Troy,Sun Belt,1505,4
2010,Tulane,Conference USA,1128,4
2010,Tulsa,Conference USA,1440,4
2010,UAB,Conference USA,1347,4
2010,UCF,Conference USA,1495,4
2010,UCLA,Pac-10,1606,4
2010,UConn,Big East,1552,4
2010,UL Monroe,Sun Belt,1270,4
2010,UNLV,Mountain West,1297,4
2010,USC,Pac-10,1719,4
2010,Utah,Mountain West,1828,4
2010,Utah State,Western Athletic,1259,4
2010,UTEP,Conference USA,1422,4
2010,Vanderbilt,SEC,1459,4
2010,Virginia,ACC,1445,4
2010,Virginia Tech,ACC,1813,4
2010,Wake Forest,ACC,1353,4
2010,Washington,Pac-10,1468,4
2010,Washington State,Pac-10,1027,4
2010,Western Kentucky,Sun Belt,1071,4
2010,Western Michigan,Mid-American,1288,4
2010,West Virginia,Big East,1645,4
2010,Wisconsin,Big Ten,1669,4
2010,Wyoming,Mountain West,1268,4
2010,Air Force,Mountain West,1694,5
2010,Akron,Mid-American,1072,5
2010,Alabama,SEC,2084,5
2010,Arizona,Pac-10,1693,5
2010,Arizona State,Pac-10,1526,5
2010,Arkansas,SEC,1727,5
2010,Arkansas State,Sun Belt,1280,5
2010,Army,FBS Independents,1371,5
2010,Auburn,SEC,1737,5
2010,Ball State,Mid-American,1342,5
2010,Baylor,Big 12,1619,5
2010,Boise State,Western Athletic,1964,5
2010,Boston College,ACC,1501,5
2010,Bowling Green,Mid-American,1345,5
2010,Buffalo,Mid-American,1294,5
2010,BYU,Mountain West,1512,5
2010,California,Pac-10,1614,5
2010,Central Michigan,Mid-American,1579,5
2010,Cincinnati,Big East,1593,5
2010,Clemson,ACC,1689,5
2010,Coastal Carolina,Big South,1296,5
2010,Colorado,Big 12,1390,5
2010,Colorado State,Mountain West,1166,5
2010,Duke,ACC,1302,5
2010,East Carolina,Conference USA,1517,5
2010,Eastern Michigan,Mid-American,1012,5
2010,Florida,SEC,1929,5
2010,Florida Atlantic,Sun Belt,1245,5
2010,Florida International,Sun Belt,1223,5
2010,Florida State,ACC,1721,5
2010,Fresno State,Western Athletic,1487,5
2010,Georgia,SEC,1652,5
2010,Georgia Southern,Southern,1430,5
2010,Georgia Tech,ACC,1605,5
2010,Hawai'i,Western Athletic,1342,5
2010,Houston,Conference USA,1660,5
2010,Idaho,Western Athletic,1387,5
2010,Illinois,Big Ten,1493,5
2010,Indiana,Big Ten,1394,5
2010,Iowa,Big Ten,1854,5
2010,Iowa State,Big 12,1475,5
2010,James Madison,CAA,1469,5
2010,Kansas,Big 12,1386,5
2010,Kansas State,Big 12,1523,5
2010,Kent State,Mid-American,1305,5
2010,Kentucky,SEC,1590,5
2010,Liberty,Big South,1445,5
2010,Louisiana,Sun Belt,1169,5
2010,Louisiana Tech,Western Athletic,1338,5
2010,Louisville,Big East,1388,5
2010,LSU,SEC,1766,5
2010,Marshall,Conference USA,1265,5
2010,Maryland,ACC,1430,5
2010,Massachusetts,CAA,1448,5
2010,Memphis,Conference USA,1107,5
2010,Miami,ACC,1728,5
2010,Miami (OH),Mid-American,1211,5
2010,Michigan,Big Ten,1657,5
2010,Michigan State,Big Ten,1619,5
2010,Middle Tennessee,Sun Belt,1496,5
2010,Minnesota,Big Ten,1460,5
2010,Mississippi State,SEC,1586,5
2010,Missouri,Big 12,1669,5
2010,Navy,FBS Independents,1602,5
2010,NC State,ACC,1536,5
2010,Nebraska,Big 12,1880,5
2010,Nevada,Western Athletic,1735,5
2010,New Mexico,Mountain West,979,5
2010,New Mexico State,Western Athletic,955,5
2010,North Carolina,ACC,1677,5
2010,Northern Illinois,Mid-American,1520,5
2010,North Texas,Sun Belt,1151,5
2010,Northwestern,Big Ten,1532,5
2010,Notre Dame,FBS Independents,1604,5
2010,Ohio,Mid-American,1377,5
2010,Ohio State,Big Ten,1946,5
2010,Oklahoma,Big 12,1916,5
2010,Oklahoma State,Big 12,1788,5
2010,Ole Miss,SEC,1646,5
2010,Oregon,Pac-10,2035,5
2010,Oregon State,Pac-10,1611,5
2010,Penn State,Big Ten,1714,5
2010,Pittsburgh,Big East,1632,5
2010,Purdue,Big Ten,1449,5
2010,Rice,Conference USA,1162,5
2010,Rutgers,Big East,1562,5
2010,San Diego State,Mountain West,1426,5
2010,San José State,Western Athletic,1068,5
2010,SMU,Conference USA,1525,5
2010,South Carolina,SEC,1647,5
2010,Southern Miss,Conference USA,1543,5
2010,South Florida,Big East,1542,5
2010,Stanford,Pac-10,1855,5
2010,Syracuse,Big East,1400,5
2010,TCU,Mountain West,1926,5
2010,Temple,Mid-American,1564,5
2010,Tennessee,SEC,1571,5
2010,Texas,Big 12,1779,5
2010,Texas A&M,Big 12,1585,5
2010,Texas State,Southland,1317,5
2010,Texas Tech,Big 12,1730,5
2010,Toledo,Mid-American,1323,5
2010,Troy,Sun Belt,1505,5
2010,Tulane,Conference USA,1165,5
2010,Tulsa,Conference USA,1529,5
2010,UAB,Conference USA,1347,5
2010,UCF,Conference USA,1495,5
2010,UCLA,Pac-10,1590,5
2010,UConn,Big East,1586,5
2010,UL Monroe,Sun Belt,1173,5
2010,UNLV,Mountain West,1296,5
2010,USC,Pac-10,1705,5
2010,Utah,Mountain West,1828,5
2010,Utah State,Western Athletic,1321,5
2010,UTEP,Conference USA,1423,5
2010,Vanderbilt,SEC,1425,5
2010,Virginia,ACC,1422,5
2010,Virginia Tech,ACC,1813,5
2010,Wake Forest,ACC,1363,5
2010,Washington,Pac-10,1482,5
2010,Washington State,Pac-10,1043,5
2010,Western Kentucky,Sun Belt,1071,5
2010,Western Michigan,Mid-American,1244,5
2010,West Virginia,Big East,1645,5
2010,Wisconsin,Big Ten,1647,5
2010,Wyoming,Mountain West,1282,5
2010,Air Force,Mountain West,1696,6
2010,Akron,Mid-American,1069,6
2010,Alabama,SEC,2013,6
2010,Arizona,Pac-10,1686,6
2010,Arizona State,Pac-10,1543,6
2010,Arkansas,SEC,1725,6
2010,Arkansas State,Sun Belt,1280,6
2010,Army,FBS Independents,1394,6
2010,Auburn,SEC,1733,6
2010,Ball State,Mid-American,1248,6
2010,Baylor,Big 12,1611,6
2010,Boise State,Western Athletic,2009,6
2010,Boston College,ACC,1435,6
2010,Bowling Green,Mid-American,1289,6
2010,Buffalo,Mid-American,1294,6
2010,BYU,Mountain West,1512,6
2010,California,Pac-10,1684,6
2010,Central Michigan,Mid-American,1545,6
2010,Cincinnati,Big East,1665,6
2010,Clemson,ACC,1683,6
2010,Coastal Carolina,Big South,1296,6
2010,Colorado,Big 12,1355,6
2010,Colorado State,Mountain West,1164,6
2010,Duke,ACC,1302,6
2010,East Carolina,Conference USA,1519,6
2010,Eastern Michigan,Mid-American,931,6
2010,Florida,SEC,1911,6
2010,Florida Atlantic,Sun Belt,1243,6
2010,Florida International,Sun Belt,1224,6
2010,Florida State,ACC,1799,6
2010,Fresno State,Western Athletic,1412,6
2010,Georgia,SEC,1712,6
2010,Georgia Southern,Southern,1430,6
2010,Georgia Tech,ACC,1613,6
2010,Hawai'i,Western Athletic,1417,6
2010,Houston,Conference USA,1591,6
2010,Idaho,Western Athletic,1387,6
2010,Illinois,Big Ten,1570,6
2010,Indiana,Big Ten,1380,6
2010,Iowa,Big Ten,1854,6
2010,Iowa State,Big 12,1400,6
2010,James Madison,CAA,1469,6
2010,Kansas,Big 12,1386,6
2010,Kansas State,Big 12,1467,6
2010,Kent State,Mid-American,1308,6
2010,Kentucky,SEC,1594,6
2010,Liberty,Big South,1445,6
2010,Louisiana,Sun Belt,1166,6
2010,Louisiana Tech,Western Athletic,1377,6
2010,Louisville,Big East,1522,6
2010,LSU,SEC,1784,6
2010,Marshall,Conference USA,1265,6
2010,Maryland,ACC,1430,6
2010,Massachusetts,CAA,1448,6
2010,Memphis,Conference USA,973,6
2010,Miami,ACC,1650,6
2010,Miami (OH),Mid-American,1139,6
2010,Michigan,Big Ten,1612,6
2010,Michigan State,Big Ten,1664,6
2010,Middle Tennessee,Sun Belt,1416,6
2010,Minnesota,Big Ten,1437,6
2010,Mississippi State,SEC,1655,6
2010,Missouri,Big 12,1704,6
2010,Navy,FBS Independents,1592,6
2010,NC State,ACC,1602,6
2010,Nebraska,Big 12,1936,6
2010,Nevada,Western Athletic,1725,6
2010,New Mexico,Mountain West,978,6
2010,New Mexico State,Western Athletic,956,6
2010,North Carolina,ACC,1683,6
2010,Northern Illinois,Mid-American,1552,6
2010,North Texas,Sun Belt,1151,6
2010,Northwestern,Big Ten,1522,6
2010,Notre Dame,FBS Independents,1613,6
2010,Ohio,Mid-American,1433,6
2010,Ohio State,Big Ten,1960,6
2010,Oklahoma,Big 12,1916,6
2010,Oklahoma State,Big 12,1791,6
2010,Ole Miss,SEC,1646,6
2010,Oregon,Pac-10,1995,6
2010,Oregon State,Pac-10,1618,6
2010,Penn State,Big Ten,1637,6
2010,Pittsburgh,Big East,1623,6
2010,Purdue,Big Ten,1459,6
2010,Rice,Conference USA,1141,6
2010,Rutgers,Big East,1563,6
2010,San Diego State,Mountain West,1426,6
2010,San José State,Western Athletic,1078,6
2010,SMU,Conference USA,1526,6
2010,South Carolina,SEC,1718,6
2010,Southern Miss,Conference USA,1541,6
2010,South Florida,Big East,1526,6
2010,Stanford,Pac-10,1854,6
2010,Syracuse,Big East,1416,6
2010,TCU,Mountain West,1976,6
2010,Temple,Mid-American,1532,6
2010,Tennessee,SEC,1511,6
2010,Texas,Big 12,1779,6
2010,Texas A&M,Big 12,1587,6
2010,Texas State,Southland,1317,6
2010,Texas Tech,Big 12,1738,6
2010,Toledo,Mid-American,1278,6
2010,Troy,Sun Belt,1585,6
2010,Tulane,Conference USA,1142,6
2010,Tulsa,Conference USA,1528,6
2010,UAB,Conference USA,1268,6
2010,UCF,Conference USA,1574,6
2010,UCLA,Pac-10,1520,6
2010,UConn,Big East,1585,6
2010,UL Monroe,Sun Belt,1175,6
2010,UNLV,Mountain West,1229,6
2010,USC,Pac-10,1706,6
2010,Utah,Mountain West,1903,6
2010,Utah State,Western Athletic,1282,6
2010,UTEP,Conference USA,1444,6
2010,Vanderbilt,SEC,1506,6
2010,Virginia,ACC,1414,6
2010,Virginia Tech,ACC,1847,6
2010,Wake Forest,ACC,1373,6
2010,Washington,Pac-10,1465,6
2010,Washington State,Pac-10,1083,6
2010,Western Kentucky,Sun Belt,1070,6
2010,Western Michigan,Mid-American,1338,6
2010,West Virginia,Big East,1712,6
2010,Wisconsin,Big Ten,1670,6
2010,Wyoming,Mountain West,1232,6
2010,Air Force,Mountain West,1692,7
2010,Akron,Mid-American,1037,7
2010,Alabama,SEC,2010,7
2010,Arizona,Pac-10,1671,7
2010,Arizona State,Pac-10,1543,7
2010,Arkansas,SEC,1673,7
2010,Arkansas State,Sun Belt,1281,7
2010,Army,FBS Independents,1395,7
2010,Auburn,SEC,1785,7
2010,Ball State,Mid-American,1222,7
2010,Baylor,Big 12,1604,7
2010,Boise State,Western Athletic,2037,7
2010,Boston College,ACC,1444,7
2010,Bowling Green,Mid-American,1296,7
2010,Buffalo,Mid-American,1241,7
2010,BYU,Mountain West,1490,7
2010,California,Pac-10,1592,7
2010,Central Michigan,Mid-American,1496,7
2010,Cincinnati,Big East,1669,7
2010,Clemson,ACC,1716,7
2010,Coastal Carolina,Big South,1296,7
2010,Colorado,Big 12,1362,7
