year,team,conference,elo,week
2013,Colorado State,Mountain West,1281,2
2013,Duke,ACC,1420,2
2013,East Carolina,Conference USA,1471,2
2013,Eastern Michigan,Mid-American,1171,2
2013,Florida,SEC,1749,2
2013,Florida Atlantic,Conference USA,1220,2
2013,Florida International,Conference USA,1230,2
2013,Florida State,ACC,1866,2
2013,Fresno State,Mountain West,1578,2
2013,Georgia,SEC,1851,2
2013,Hawai'i,Mountain West,1290,2
2013,Houston,American Athletic,1440,2
2013,Idaho,FBS Independents,991,2
2013,Illinois,Big Ten,1420,2
2013,Indiana,Big Ten,1344,2
2013,Iowa,Big Ten,1503,2
2013,James Madison,CAA,1421,2
2013,Kansas State,Big 12,1772,2
2013,Kent State,Mid-American,1489,2
2013,Kentucky,SEC,1355,2
2013,Liberty,Big South,1461,2
2013,Louisiana,Sun Belt,1437,2
2013,Louisiana Tech,Conference USA,1522,2
2013,Louisville,American Athletic,1702,2
2013,LSU,SEC,1863,2
2013,Marshall,Conference USA,1483,2
2013,Maryland,ACC,1595,2
2013,Massachusetts,Mid-American,1052,2
2013,Memphis,American Athletic,1276,2
2013,Miami,ACC,1634,2
2013,Miami (OH),Mid-American,1099,2
2013,Michigan,Big Ten,1857,2
2013,Michigan State,Big Ten,1658,2
2013,Middle Tennessee,Conference USA,1303,2
2013,Minnesota,Big Ten,1476,2
2013,Mississippi State,SEC,1570,2
2013,Missouri,SEC,1562,2
2013,Navy,FBS Independents,1417,2
2013,NC State,ACC,1604,2
2013,Nebraska,Big Ten,1691,2
2013,Nevada,Mountain West,1451,2
2013,New Mexico,Mountain West,1264,2
2013,New Mexico State,FBS Independents,989,2
2013,North Carolina,ACC,1630,2
2013,Northern Illinois,Mid-American,1689,2
2013,North Texas,Conference USA,1390,2
2013,Northwestern,Big Ten,1682,2
2013,Notre Dame,FBS Independents,1785,2
2013,Ohio,Mid-American,1377,2
2013,Ohio State,Big Ten,1824,2
2013,Oklahoma,Big 12,1805,2
2013,Oklahoma State,Big 12,1871,2
2013,Ole Miss,SEC,1604,2
2013,Oregon,Pac-12,2021,2
2013,Oregon State,Pac-12,1666,2
2013,Penn State,Big Ten,1727,2
2013,Pittsburgh,ACC,1530,2
2013,Purdue,Big Ten,1339,2
2013,Rice,Conference USA,1471,2
2013,Rutgers,American Athletic,1566,2
2013,San Diego State,Mountain West,1508,2
2013,San José State,Mountain West,1524,2
2013,SMU,American Athletic,1529,2
2013,South Alabama,Sun Belt,1287,2
2013,South Carolina,SEC,1769,2
2013,Southern Miss,Conference USA,1183,2
2013,South Florida,American Athletic,1418,2
2013,Stanford,Pac-12,1838,2
2013,Syracuse,ACC,1571,2
2013,TCU,Big 12,1649,2
2013,Temple,American Athletic,1407,2
2013,Tennessee,SEC,1598,2
2013,Texas,Big 12,1649,2
2013,Texas A&M,SEC,1913,2
2013,Texas State,Sun Belt,1365,2
2013,Texas Tech,Big 12,1579,2
2013,Toledo,Mid-American,1440,2
2013,Troy,Sun Belt,1415,2
2013,Tulane,Conference USA,1137,2
2013,Tulsa,Conference USA,1540,2
2013,UAB,Conference USA,1168,2
2013,UCF,American Athletic,1742,2
2013,UCLA,Pac-12,1717,2
2013,UL Monroe,Sun Belt,1381,2
2013,UNLV,Mountain West,1066,2
2013,USC,Pac-12,1662,2
2013,Utah,Pac-12,1517,2
2013,Utah State,Mountain West,1717,2
2013,UTEP,Conference USA,1335,2
2013,UTSA,Conference USA,1357,2
2013,Vanderbilt,SEC,1644,2
2013,Virginia,ACC,1345,2
2013,Virginia Tech,ACC,1555,2
2013,Wake Forest,ACC,1274,2
2013,Washington,Pac-12,1632,2
2013,Washington State,Pac-12,1337,2
2013,Western Kentucky,Sun Belt,1371,2
2013,Western Michigan,Mid-American,1417,2
2013,West Virginia,Big 12,1564,2
2013,Wisconsin,Big Ten,1880,2
2013,Wyoming,Mountain West,1432,2
2013,Air Force,Mountain West,1319,3
2013,Akron,Mid-American,1139,3
2013,Alabama,SEC,2030,3
2013,Arizona,Pac-12,1616,3
2013,Arizona State,Pac-12,1687,3
2013,Arkansas,SEC,1595,3
2013,Arkansas State,Sun Belt,1519,3
2013,Army,FBS Independents,1281,3
2013,Auburn,SEC,1511,3
2013,Ball State,Mid-American,1477,3
2013,Baylor,Big 12,1820,3
2013,Boise State,Mountain West,1644,3
2013,Boston College,ACC,1360,3
2013,Bowling Green,Mid-American,1468,3
2013,Buffalo,Mid-American,1171,3
2013,BYU,FBS Independents,1713,3
2013,California,Pac-12,1378,3
2013,Central Michigan,Mid-American,1218,3
2013,Cincinnati,American Athletic,1591,3
2013,Clemson,ACC,1737,3
2013,Colorado,Pac-12,1183,3
2013,Colorado State,Mountain West,1281,3
2013,Duke,ACC,1378,3
2013,East Carolina,Conference USA,1468,3
2013,Eastern Michigan,Mid-American,1167,3
2013,Florida,SEC,1749,3
2013,Florida Atlantic,Conference USA,1287,3
2013,Florida International,Conference USA,1230,3
2013,Florida State,ACC,1977,3
2013,Fresno State,Mountain West,1578,3
2013,Georgia,SEC,1851,3
2013,Georgia State,Sun Belt,1259,3
2013,Georgia Tech,ACC,1649,3
2013,Hawai'i,Mountain West,1290,3
2013,Houston,American Athletic,1440,3
2013,Idaho,FBS Independents,1023,3
2013,Illinois,Big Ten,1417,3
2013,Indiana,Big Ten,1466,3
2013,Iowa,Big Ten,1515,3
2013,Iowa State,Big 12,1509,3
2013,James Madison,CAA,1421,3
2013,Kansas,Big 12,1211,3
2013,Kansas State,Big 12,1775,3
2013,Kent State,Mid-American,1446,3
2013,Kentucky,SEC,1355,3
2013,Liberty,Big South,1461,3
2013,Louisiana,Sun Belt,1437,3
2013,Louisiana Tech,Conference USA,1467,3
2013,Louisville,American Athletic,1702,3
2013,LSU,SEC,1906,3
2013,Marshall,Conference USA,1481,3
2013,Maryland,ACC,1607,3
2013,Massachusetts,Mid-American,1049,3
2013,Memphis,American Athletic,1276,3
2013,Miami,ACC,1634,3
2013,Miami (OH),Mid-American,1099,3
2013,Michigan,Big Ten,1841,3
2013,Michigan State,Big Ten,1658,3
2013,Middle Tennessee,Conference USA,1303,3
2013,Minnesota,Big Ten,1476,3
2013,Mississippi State,SEC,1565,3
2013,Missouri,SEC,1562,3
2013,Navy,FBS Independents,1417,3
2013,NC State,ACC,1604,3
2013,Nebraska,Big Ten,1643,3
2013,Nevada,Mountain West,1340,3
2013,New Mexico,Mountain West,1238,3
2013,New Mexico State,FBS Independents,972,3
2013,North Carolina,ACC,1630,3
2013,Northern Illinois,Mid-American,1657,3
2013,North Texas,Conference USA,1406,3
2013,Northwestern,Big Ten,1705,3
2013,Notre Dame,FBS Independents,1767,3
2013,Ohio,Mid-American,1379,3
2013,Ohio State,Big Ten,1824,3
2013,Oklahoma,Big 12,1857,3
2013,Oklahoma State,Big 12,1871,3
2013,Ole Miss,SEC,1663,3
2013,Oregon,Pac-12,2098,3
2013,Oregon State,Pac-12,1662,3
2013,Penn State,Big Ten,1723,3
2013,Pittsburgh,ACC,1556,3
2013,Purdue,Big Ten,1357,3
2013,Rice,Conference USA,1469,3
2013,Rutgers,American Athletic,1570,3
2013,San Diego State,Mountain West,1508,3
2013,San José State,Mountain West,1524,3
2013,SMU,American Athletic,1529,3
2013,South Alabama,Sun Belt,1301,3
2013,South Carolina,SEC,1777,3
2013,Southern Miss,Conference USA,1172,3
2013,South Florida,American Athletic,1351,3
2013,Stanford,Pac-12,1820,3
2013,Syracuse,ACC,1571,3
2013,TCU,Big 12,1627,3
2013,Temple,American Athletic,1407,3
2013,Tennessee,SEC,1521,3
2013,Texas,Big 12,1590,3
2013,Texas A&M,SEC,1908,3
2013,Texas State,Sun Belt,1365,3
2013,Texas Tech,Big 12,1601,3
2013,Toledo,Mid-American,1440,3
2013,Troy,Sun Belt,1411,3
2013,Tulane,Conference USA,1192,3
2013,Tulsa,Conference USA,1488,3
2013,UAB,Conference USA,1168,3
2013,UCF,American Athletic,1746,3
2013,UCLA,Pac-12,1765,3
2013,UConn,American Athletic,1457,3
2013,UL Monroe,Sun Belt,1378,3
2013,UNLV,Mountain West,1097,3
2013,USC,Pac-12,1706,3
2013,Utah,Pac-12,1521,3
2013,Utah State,Mountain West,1717,3
2013,UTEP,Conference USA,1352,3
2013,UTSA,Conference USA,1318,3
2013,Vanderbilt,SEC,1636,3
2013,Virginia,ACC,1345,3
2013,Virginia Tech,ACC,1558,3
2013,Wake Forest,ACC,1277,3
2013,Washington,Pac-12,1635,3
2013,Washington State,Pac-12,1337,3
2013,Western Kentucky,Sun Belt,1357,3
2013,Western Michigan,Mid-American,1394,3
2013,West Virginia,Big 12,1628,3
2013,Wisconsin,Big Ten,1877,3
2013,Wyoming,Mountain West,1432,3
2013,Air Force,Mountain West,1239,4
2013,Akron,Mid-American,1150,4
2013,Alabama,SEC,2019,4
2013,Arizona,Pac-12,1616,4
2013,Arizona State,Pac-12,1670,4
2013,Arkansas,SEC,1591,4
2013,Arkansas State,Sun Belt,1430,4
2013,Army,FBS Independents,1249,4
2013,Auburn,SEC,1514,4
2013,Ball State,Mid-American,1526,4
2013,Baylor,Big 12,1954,4
2013,Boise State,Mountain West,1641,4
2013,Boston College,ACC,1360,4
2013,Bowling Green,Mid-American,1468,4
2013,Buffalo,Mid-American,1171,4
2013,BYU,FBS Independents,1684,4
2013,California,Pac-12,1378,4
2013,Central Michigan,Mid-American,1189,4
2013,Cincinnati,American Athletic,1579,4
2013,Clemson,ACC,1751,4
2013,Colorado,Pac-12,1183,4
2013,Colorado State,Mountain West,1292,4
2013,Duke,ACC,1384,4
2013,East Carolina,Conference USA,1468,4
2013,Eastern Michigan,Mid-American,1118,4
2013,Florida,SEC,1758,4
2013,Florida Atlantic,Conference USA,1275,4
2013,Florida International,Conference USA,1068,4
2013,Florida State,ACC,1977,4
2013,Fresno State,Mountain West,1581,4
2013,Georgia,SEC,1865,4
2013,Georgia State,Sun Belt,1259,4
2013,Georgia Tech,ACC,1660,4
2013,Hawai'i,Mountain West,1242,4
2013,Houston,American Athletic,1445,4
2013,Idaho,FBS Independents,942,4
2013,Illinois,Big Ten,1417,4
2013,Indiana,Big Ten,1435,4
2013,Iowa,Big Ten,1674,4
2013,Iowa State,Big 12,1509,4
2013,James Madison,CAA,1421,4
2013,Kansas,Big 12,1216,4
2013,Kansas State,Big 12,1744,4
2013,Kent State,Mid-American,1386,4
2013,Kentucky,SEC,1355,4
2013,Liberty,Big South,1461,4
2013,Louisiana,Sun Belt,1426,4
2013,Louisiana Tech,Conference USA,1462,4
2013,Louisville,American Athletic,1864,4
2013,LSU,SEC,1903,4
2013,Marshall,Conference USA,1474,4
2013,Maryland,ACC,1716,4
2013,Massachusetts,Mid-American,1063,4
2013,Memphis,American Athletic,1365,4
2013,Miami,ACC,1634,4
2013,Miami (OH),Mid-American,1111,4
2013,Michigan,Big Ten,1824,4
2013,Michigan State,Big Ten,1658,4
2013,Middle Tennessee,Conference USA,1315,4
2013,Minnesota,Big Ten,1524,4
2013,Mississippi State,SEC,1715,4
2013,Missouri,SEC,1593,4
2013,Navy,FBS Independents,1417,4
2013,NC State,ACC,1590,4
2013,Nebraska,Big Ten,1643,4
2013,Nevada,Mountain West,1388,4
2013,New Mexico,Mountain West,1238,4
2013,New Mexico State,FBS Independents,936,4
2013,North Carolina,ACC,1619,4
2013,Northern Illinois,Mid-American,1657,4
2013,North Texas,Conference USA,1392,4
2013,Northwestern,Big Ten,1705,4
2013,Notre Dame,FBS Independents,1767,4
2013,Ohio,Mid-American,1379,4
2013,Ohio State,Big Ten,1824,4
2013,Oklahoma,Big 12,1857,4
2013,Oklahoma State,Big 12,1871,4
2013,Ole Miss,SEC,1663,4
2013,Oregon,Pac-12,2098,4
2013,Oregon State,Pac-12,1659,4
2013,Penn State,Big Ten,1783,4
2013,Pittsburgh,ACC,1550,4
2013,Purdue,Big Ten,1333,4
2013,Rice,Conference USA,1464,4
2013,Rutgers,American Athletic,1574,4
2013,San Diego State,Mountain West,1511,4
2013,San José State,Mountain West,1476,4
2013,SMU,American Athletic,1495,4
2013,South Alabama,Sun Belt,1301,4
2013,South Carolina,SEC,1777,4
2013,Southern Miss,Conference USA,1172,4
2013,South Florida,American Athletic,1351,4
2013,Stanford,Pac-12,1837,4
2013,Syracuse,ACC,1622,4
2013,TCU,Big 12,1627,4
2013,Temple,American Athletic,1407,4
2013,Tennessee,SEC,1512,4
2013,Texas,Big 12,1621,4
2013,Texas A&M,SEC,1942,4
2013,Texas State,Sun Belt,1325,4
2013,Texas Tech,Big 12,1641,4
2013,Toledo,Mid-American,1469,4
2013,Troy,Sun Belt,1261,4
2013,Tulane,Conference USA,1141,4
2013,Tulsa,Conference USA,1488,4
2013,UAB,Conference USA,1168,4
2013,UCF,American Athletic,1746,4
2013,UCLA,Pac-12,1801,4
2013,UConn,American Athletic,1474,4
2013,UL Monroe,Sun Belt,1244,4
2013,UNLV,Mountain West,1097,4
2013,USC,Pac-12,1707,4
2013,Utah,Pac-12,1550,4
2013,Utah State,Mountain West,1716,4
2013,UTEP,Conference USA,1301,4
2013,UTSA,Conference USA,1369,4
2013,Vanderbilt,SEC,1622,4
2013,Virginia,ACC,1345,4
2013,Virginia Tech,ACC,1565,4
2013,Wake Forest,ACC,1309,4
2013,Washington,Pac-12,1635,4
2013,Washington State,Pac-12,1418,4
2013,Western Kentucky,Sun Belt,1357,4
2013,Western Michigan,Mid-American,1235,4
2013,West Virginia,Big 12,1519,4
2013,Wisconsin,Big Ten,1901,4
2013,Wyoming,Mountain West,1512,4
2013,Air Force,Mountain West,1240,5
2013,Akron,Mid-American,1141,5
2013,Alabama,SEC,2044,5
2013,Arizona,Pac-12,1578,5
2013,Arizona State,Pac-12,1724,5
2013,Arkansas,SEC,1595,5
2013,Arkansas State,Sun Belt,1394,5
2013,Army,FBS Independents,1312,5
2013,Auburn,SEC,1514,5
2013,Ball State,Mid-American,1532,5
2013,Baylor,Big 12,1954,5
2013,Boise State,Mountain West,1738,5
2013,Boston College,ACC,1381,5
2013,Bowling Green,Mid-American,1477,5
2013,Buffalo,Mid-American,1289,5
2013,BYU,FBS Independents,1713,5
2013,California,Pac-12,1353,5
2013,Central Michigan,Mid-American,1144,5
2013,Cincinnati,American Athletic,1579,5
2013,Clemson,ACC,1838,5
2013,Colorado,Pac-12,1165,5
2013,Colorado State,Mountain West,1330,5
2013,Duke,ACC,1387,5
2013,East Carolina,Conference USA,1551,5
2013,Eastern Michigan,Mid-American,1118,5
2013,Florida,SEC,1760,5
2013,Florida Atlantic,Conference USA,1277,5
2013,Florida International,Conference USA,1068,5
2013,Florida State,ACC,1956,5
2013,Fresno State,Mountain West,1567,5
2013,Georgia,SEC,1866,5
2013,Georgia State,Sun Belt,1259,5
2013,Georgia Tech,ACC,1639,5
2013,Hawai'i,Mountain West,1256,5
2013,Houston,American Athletic,1523,5
2013,Idaho,FBS Independents,948,5
2013,Illinois,Big Ten,1480,5
2013,Indiana,Big Ten,1435,5
2013,Iowa,Big Ten,1697,5
2013,Iowa State,Big 12,1548,5
2013,James Madison,CAA,1421,5
2013,Kansas,Big 12,1216,5
2013,Kansas State,Big 12,1744,5
2013,Kent State,Mid-American,1414,5
2013,Kentucky,SEC,1353,5
2013,Liberty,Big South,1461,5
2013,Louisiana,Sun Belt,1426,5
2013,Louisiana Tech,Conference USA,1399,5
2013,Louisville,American Athletic,1864,5
2013,LSU,SEC,1902,5
2013,Marshall,Conference USA,1474,5
2013,Maryland,ACC,1716,5
2013,Massachusetts,Mid-American,1063,5
2013,Memphis,American Athletic,1365,5
2013,Miami,ACC,1677,5
2013,Miami (OH),Mid-American,1048,5
2013,Michigan,Big Ten,1824,5
2013,Michigan State,Big Ten,1658,5
2013,Middle Tennessee,Conference USA,1286,5
2013,Minnesota,Big Ten,1501,5
2013,Mississippi State,SEC,1715,5
2013,Missouri,SEC,1629,5
2013,Navy,FBS Independents,1389,5
2013,NC State,ACC,1635,5
2013,Nebraska,Big Ten,1643,5
2013,Nevada,Mountain West,1387,5
2013,New Mexico,Mountain West,1191,5
2013,New Mexico State,FBS Independents,960,5
2013,North Carolina,ACC,1536,5
2013,Northern Illinois,Mid-American,1704,5
2013,North Texas,Conference USA,1392,5
2013,Northwestern,Big Ten,1705,5
2013,Notre Dame,FBS Independents,1744,5
2013,Ohio,Mid-American,1379,5
2013,Ohio State,Big Ten,1838,5
2013,Oklahoma,Big 12,1880,5
2013,Oklahoma State,Big 12,1830,5
2013,Ole Miss,SEC,1638,5
2013,Oregon,Pac-12,2123,5
2013,Oregon State,Pac-12,1677,5
2013,Penn State,Big Ten,1783,5
2013,Pittsburgh,ACC,1555,5
2013,Purdue,Big Ten,1286,5
2013,Rice,Conference USA,1462,5
2013,Rutgers,American Athletic,1574,5
2013,San Diego State,Mountain West,1487,5
2013,San José State,Mountain West,1428,5
2013,SMU,American Athletic,1428,5
2013,South Alabama,Sun Belt,1303,5
2013,South Carolina,SEC,1780,5
2013,Southern Miss,Conference USA,1075,5
2013,South Florida,American Athletic,1308,5
2013,Stanford,Pac-12,1894,5
2013,Syracuse,ACC,1622,5
2013,TCU,Big 12,1694,5
2013,Temple,American Athletic,1401,5
2013,Tennessee,SEC,1510,5
2013,Texas,Big 12,1621,5
2013,Texas A&M,SEC,1938,5
2013,Texas State,Sun Belt,1396,5
2013,Texas Tech,Big 12,1641,5
2013,Toledo,Mid-American,1463,5
2013,Troy,Sun Belt,1258,5
2013,Tulane,Conference USA,1193,5
2013,Tulsa,Conference USA,1449,5
2013,UAB,Conference USA,1145,5
2013,UCF,American Athletic,1743,5
2013,UCLA,Pac-12,1801,5
2013,UConn,American Athletic,1356,5
2013,UL Monroe,Sun Belt,1192,5
2013,UNLV,Mountain West,1144,5
2013,USC,Pac-12,1653,5
2013,Utah,Pac-12,1550,5
2013,Utah State,Mountain West,1764,5
2013,UTEP,Conference USA,1263,5
2013,UTSA,Conference USA,1291,5
2013,Vanderbilt,SEC,1645,5
2013,Virginia,ACC,1340,5
2013,Virginia Tech,ACC,1586,5
2013,Wake Forest,ACC,1222,5
2013,Washington,Pac-12,1673,5
2013,Washington State,Pac-12,1361,5
2013,Western Kentucky,Sun Belt,1385,5
2013,Western Michigan,Mid-American,1207,5
2013,West Virginia,Big 12,1560,5
2013,Wisconsin,Big Ten,1887,5
2013,Wyoming,Mountain West,1441,5
2013,Air Force,Mountain West,1214,6
2013,Akron,Mid-American,1054,6
2013,Alabama,SEC,2070,6
2013,Arizona,Pac-12,1578,6
2013,Arizona State,Pac-12,1719,6
2013,Arkansas,SEC,1565,6
2013,Arkansas State,Sun Belt,1394,6
2013,Army,FBS Independents,1269,6
2013,Auburn,SEC,1534,6
2013,Ball State,Mid-American,1565,6
2013,Baylor,Big 12,1992,6
2013,Boise State,Mountain West,1738,6
2013,Boston College,ACC,1424,6
2013,Bowling Green,Mid-American,1487,6
2013,Buffalo,Mid-American,1342,6
2013,BYU,FBS Independents,1760,6
2013,California,Pac-12,1297,6
2013,Central Michigan,Mid-American,1161,6
2013,Cincinnati,American Athletic,1557,6
2013,Clemson,ACC,1911,6
2013,Colorado,Pac-12,1158,6
2013,Colorado State,Mountain West,1330,6
2013,Duke,ACC,1387,6
2013,East Carolina,Conference USA,1545,6
2013,Eastern Michigan,Mid-American,1065,6
2013,Florida,SEC,1790,6
2013,Florida Atlantic,Conference USA,1296,6
2013,Florida International,Conference USA,1070,6
2013,Florida State,ACC,2122,6
2013,Fresno State,Mountain West,1627,6
2013,Georgia,SEC,1851,6
2013,Georgia State,Sun Belt,1233,6
2013,Georgia Tech,ACC,1611,6
2013,Hawai'i,Mountain West,1250,6
2013,Houston,American Athletic,1523,6
2013,Idaho,FBS Independents,888,6
2013,Illinois,Big Ten,1450,6
2013,Indiana,Big Ten,1522,6
2013,Iowa,Big Ten,1667,6
2013,Iowa State,Big 12,1550,6
2013,James Madison,CAA,1421,6
2013,Kansas,Big 12,1159,6
2013,Kansas State,Big 12,1744,6
2013,Kent State,Mid-American,1409,6
2013,Kentucky,SEC,1365,6
2013,Liberty,Big South,1455,6
2013,Louisiana,Sun Belt,1482,6
2013,Louisiana Tech,Conference USA,1395,6
2013,Louisville,American Athletic,1875,6
2013,LSU,SEC,1972,6
2013,Marshall,Conference USA,1514,6
2013,Maryland,ACC,1550,6
2013,Massachusetts,Mid-American,1053,6
2013,Memphis,American Athletic,1379,6
2013,Miami,ACC,1705,6
2013,Miami (OH),Mid-American,1031,6
2013,Michigan,Big Ten,1863,6
2013,Michigan State,Big Ten,1688,6
2013,Middle Tennessee,Conference USA,1292,6
2013,Minnesota,Big Ten,1462,6
2013,Mississippi State,SEC,1645,6
2013,Missouri,SEC,1691,6
2013,Navy,FBS Independents,1415,6
2013,NC State,ACC,1562,6
2013,Nebraska,Big Ten,1673,6
2013,Nevada,Mountain West,1383,6
2013,New Mexico,Mountain West,1307,6
2013,New Mexico State,FBS Independents,844,6
2013,North Carolina,ACC,1522,6
2013,Northern Illinois,Mid-American,1709,6
2013,North Texas,Conference USA,1388,6
2013,Northwestern,Big Ten,1696,6
2013,Notre Dame,FBS Independents,1749,6
2013,Ohio,Mid-American,1466,6
2013,Ohio State,Big Ten,1847,6
2013,Oklahoma,Big 12,1879,6
2013,Oklahoma State,Big 12,1830,6
2013,Ole Miss,SEC,1618,6
2013,Oregon,Pac-12,2130,6
2013,Oregon State,Pac-12,1677,6
2013,Penn State,Big Ten,1696,6
2013,Pittsburgh,ACC,1555,6
2013,Purdue,Big Ten,1286,6
2013,Rice,Conference USA,1466,6
2013,Rutgers,American Athletic,1570,6
2013,San Diego State,Mountain West,1491,6
2013,San José State,Mountain West,1434,6
2013,SMU,American Athletic,1432,6
2013,South Alabama,Sun Belt,1301,6
2013,South Carolina,SEC,1768,6
2013,Southern Miss,Conference USA,1073,6
2013,South Florida,American Athletic,1330,6
2013,Stanford,Pac-12,1892,6
2013,Syracuse,ACC,1549,6
2013,TCU,Big 12,1695,6
2013,Temple,American Athletic,1390,6
2013,Tennessee,SEC,1525,6
2013,Texas,Big 12,1619,6
2013,Texas A&M,SEC,1938,6
2013,Texas State,Sun Belt,1340,6
2013,Texas Tech,Big 12,1698,6
2013,Toledo,Mid-American,1504,6
2013,Troy,Sun Belt,1260,6
2013,Tulane,Conference USA,1197,6
2013,Tulsa,Conference USA,1445,6
2013,UAB,Conference USA,1126,6
2013,UCF,American Athletic,1729,6
2013,UCLA,Pac-12,1796,6
2013,UConn,American Athletic,1356,6
2013,UL Monroe,Sun Belt,1160,6
2013,UNLV,Mountain West,1144,6
2013,USC,Pac-12,1653,6
2013,Utah,Pac-12,1555,6
2013,Utah State,Mountain West,1717,6
2013,UTEP,Conference USA,1267,6
2013,UTSA,Conference USA,1251,6
2013,Vanderbilt,SEC,1583,6
2013,Virginia,ACC,1307,6
2013,Virginia Tech,ACC,1600,6
2013,Wake Forest,ACC,1295,6
2013,Washington,Pac-12,1675,6
2013,Washington State,Pac-12,1417,6
2013,Western Kentucky,Sun Belt,1417,6
2013,Western Michigan,Mid-American,1166,6
2013,West Virginia,Big 12,1522,6
2013,Wisconsin,Big Ten,1887,6
2013,Wyoming,Mountain West,1441,6
2013,Air Force,Mountain West,1221,7
2013,Akron,Mid-American,1077,7
2013,Alabama,SEC,2103,7
2013,Arizona,Pac-12,1573,7
2013,Arizona State,Pac-12,1767,7
2013,Arkansas,SEC,1456,7
2013,Arkansas State,Sun Belt,1402,7
2013,Army,FBS Independents,1309,7
2013,Auburn,SEC,1534,7
2013,Ball State,Mid-American,1564,7
