year,team,conference,elo,week
2024,Arkansas State,Sun Belt,1313,4
2024,Army,American Athletic,1499,4
2024,Auburn,SEC,1537,4
2024,Ball State,Mid-American,1184,4
2024,Baylor,Big 12,1488,4
2024,Boise State,Mountain West,1636,4
2024,Boston College,ACC,1472,4
2024,Bowling Green,Mid-American,1448,4
2024,Buffalo,Mid-American,1372,4
2024,BYU,Big 12,1600,4
2024,California,ACC,1537,4
2024,Central Michigan,Mid-American,1174,4
2024,Charlotte,American Athletic,1122,4
2024,Cincinnati,Big 12,1529,4
2024,Clemson,ACC,1790,4
2024,Coastal Carolina,Sun Belt,1448,4
2024,Colorado,Big 12,1368,4
2024,Colorado State,Mountain West,1236,4
2024,Duke,ACC,1623,4
2024,East Carolina,American Athletic,1407,4
2024,Eastern Michigan,Mid-American,1303,4
2024,Florida,SEC,1516,4
2024,Florida Atlantic,American Athletic,1275,4
2024,Florida International,Conference USA,1239,4
2024,Florida State,ACC,1599,4
2024,Fresno State,Mountain West,1675,4
2024,Georgia,SEC,2046,4
2024,Georgia Southern,Sun Belt,1324,4
2024,Georgia State,Sun Belt,1371,4
2024,Georgia Tech,ACC,1545,4
2024,Hawai'i,Mountain West,1211,4
2024,Houston,Big 12,1366,4
2024,Illinois,Big Ten,1551,4
2024,Indiana,Big Ten,1592,4
2024,Iowa,Big Ten,1626,4
2024,Iowa State,Big 12,1718,4
2024,Jacksonville State,Conference USA,1453,4
2024,James Madison,Sun Belt,1734,4
2024,Kansas,Big 12,1598,4
2024,Kansas State,Big 12,1714,4
2024,Kennesaw State,Conference USA,1388,4
2024,Kent State,Mid-American,932,4
2024,Kentucky,SEC,1668,4
2024,Liberty,Conference USA,1589,4
2024,Louisiana,Sun Belt,1543,4
2024,Louisiana Tech,Conference USA,1239,4
2024,Louisville,ACC,1711,4
2024,LSU,SEC,1805,4
2024,Marshall,Sun Belt,1360,4
2024,Maryland,Big Ten,1698,4
2024,Massachusetts,FBS Independents,1057,4
2024,Memphis,American Athletic,1597,4
2024,Miami,ACC,1837,4
2024,Miami (OH),Mid-American,1450,4
2024,Michigan,Big Ten,1910,4
2024,Michigan State,Big Ten,1423,4
2024,Middle Tennessee,Conference USA,1182,4
2024,Minnesota,Big Ten,1502,4
2024,Mississippi State,SEC,1355,4
2024,Missouri,SEC,1790,4
2024,Navy,American Athletic,1451,4
2024,NC State,ACC,1478,4
2024,Nebraska,Big Ten,1570,4
2024,Nevada,Mountain West,1220,4
2024,New Mexico,Mountain West,1201,4
2024,New Mexico State,Conference USA,1265,4
2024,North Carolina,ACC,1519,4
2024,Northern Illinois,Mid-American,1464,4
2024,North Texas,American Athletic,1403,4
2024,Northwestern,Big Ten,1493,4
2024,Notre Dame,FBS Independents,2000,4
2024,Ohio,Mid-American,1401,4
2024,Ohio State,Big Ten,2038,4
2024,Oklahoma,SEC,1837,4
2024,Oklahoma State,Big 12,1593,4
2024,Old Dominion,Sun Belt,1368,4
2024,Ole Miss,SEC,1879,4
2024,Oregon,Big Ten,1974,4
2024,Oregon State,Pac-12,1619,4
2024,Penn State,Big Ten,1905,4
2024,Pittsburgh,ACC,1488,4
2024,Purdue,Big Ten,1343,4
2024,Rice,American Athletic,1225,4
2024,Rutgers,Big Ten,1523,4
2024,Sam Houston,Conference USA,1435,4
2024,San Diego State,Mountain West,1350,4
2024,San José State,Mountain West,1601,4
2024,SMU,ACC,1700,4
2024,South Alabama,Sun Belt,1657,4
2024,South Carolina,SEC,1699,4
2024,Southern Miss,Sun Belt,1106,4
2024,South Florida,American Athletic,1413,4
2024,Stanford,ACC,1303,4
2024,Syracuse,ACC,1378,4
2024,TCU,Big 12,1528,4
2024,Temple,American Athletic,1141,4
2024,Tennessee,SEC,1975,4
2024,Texas,SEC,2107,4
2024,Texas A&M,SEC,1685,4
2024,Texas State,Sun Belt,1538,4
2024,Texas Tech,Big 12,1628,4
2024,Toledo,Mid-American,1565,4
2024,Troy,Sun Belt,1538,4
2024,Tulane,American Athletic,1576,4
2024,Tulsa,American Athletic,1193,4
2024,UAB,American Athletic,1265,4
2024,UCF,Big 12,1642,4
2024,UCLA,Big Ten,1449,4
2024,UConn,FBS Independents,1297,4
2024,UL Monroe,Sun Belt,1210,4
2024,UNLV,Mountain West,1544,4
2024,USC,Big Ten,1769,4
2024,Utah,Big 12,1633,4
2024,Utah State,Mountain West,1193,4
2024,UTEP,Conference USA,1206,4
2024,UTSA,American Athletic,1366,4
2024,Vanderbilt,SEC,1317,4
2024,Virginia,ACC,1389,4
2024,Virginia Tech,ACC,1614,4
2024,Wake Forest,ACC,1370,4
2024,Washington,Big Ten,1766,4
2024,Washington State,Pac-12,1596,4
2024,Western Kentucky,Conference USA,1409,4
2024,Western Michigan,Mid-American,1193,4
2024,West Virginia,Big 12,1546,4
2024,Wisconsin,Big Ten,1553,4
2024,Wyoming,Mountain West,1245,4
2024,Air Force,Mountain West,1418,5
2024,Akron,Mid-American,1040,5
2024,Alabama,SEC,2056,5
2024,App State,Sun Belt,1366,5
2024,Arizona,Big 12,1694,5
2024,Arizona State,Big 12,1506,5
2024,Arkansas,SEC,1485,5
2024,Arkansas State,Sun Belt,1313,5
2024,Army,American Athletic,1534,5
2024,Auburn,SEC,1547,5
2024,Ball State,Mid-American,1088,5
2024,Baylor,Big 12,1485,5
2024,Boise State,Mountain West,1677,5
2024,Boston College,ACC,1471,5
2024,Bowling Green,Mid-American,1439,5
2024,Buffalo,Mid-American,1228,5
2024,BYU,Big 12,1603,5
2024,California,ACC,1537,5
2024,Central Michigan,Mid-American,1180,5
2024,Charlotte,American Athletic,1128,5
2024,Cincinnati,Big 12,1529,5
2024,Clemson,ACC,1805,5
2024,Coastal Carolina,Sun Belt,1448,5
2024,Colorado,Big 12,1479,5
2024,Colorado State,Mountain West,1236,5
2024,Duke,ACC,1621,5
2024,East Carolina,American Athletic,1423,5
2024,Eastern Michigan,Mid-American,1310,5
2024,Florida,SEC,1516,5
2024,Florida Atlantic,American Athletic,1295,5
2024,Florida International,Conference USA,1257,5
2024,Florida State,ACC,1544,5
2024,Fresno State,Mountain West,1518,5
2024,Georgia,SEC,2036,5
2024,Georgia Southern,Sun Belt,1370,5
2024,Georgia State,Sun Belt,1325,5
2024,Georgia Tech,ACC,1545,5
2024,Hawai'i,Mountain West,1211,5
2024,Houston,Big 12,1352,5
2024,Illinois,Big Ten,1551,5
2024,Indiana,Big Ten,1628,5
2024,Iowa,Big Ten,1626,5
2024,Iowa State,Big 12,1732,5
2024,Jacksonville State,Conference USA,1453,5
2024,James Madison,Sun Belt,1830,5
2024,Kansas,Big 12,1575,5
2024,Kansas State,Big 12,1754,5
2024,Kennesaw State,Conference USA,1384,5
2024,Kent State,Mid-American,922,5
2024,Kentucky,SEC,1686,5
2024,Liberty,Conference USA,1589,5
2024,Louisiana,Sun Belt,1537,5
2024,Louisiana Tech,Conference USA,1223,5
2024,Louisville,ACC,1717,5
2024,LSU,SEC,1874,5
2024,Marshall,Sun Belt,1362,5
2024,Maryland,Big Ten,1642,5
2024,Massachusetts,FBS Independents,1067,5
2024,Memphis,American Athletic,1598,5
2024,Miami,ACC,1834,5
2024,Miami (OH),Mid-American,1446,5
2024,Michigan,Big Ten,1906,5
2024,Michigan State,Big Ten,1407,5
2024,Middle Tennessee,Conference USA,1181,5
2024,Minnesota,Big Ten,1506,5
2024,Mississippi State,SEC,1371,5
2024,Missouri,SEC,1790,5
2024,Navy,American Athletic,1490,5
2024,NC State,ACC,1487,5
2024,Nebraska,Big Ten,1591,5
2024,Nevada,Mountain West,1220,5
2024,New Mexico,Mountain West,1228,5
2024,New Mexico State,Conference USA,1238,5
2024,North Carolina,ACC,1521,5
2024,Northern Illinois,Mid-American,1455,5
2024,North Texas,American Athletic,1464,5
2024,Northwestern,Big Ten,1493,5
2024,Notre Dame,FBS Independents,1994,5
2024,Ohio,Mid-American,1414,5
2024,Ohio State,Big Ten,2054,5
2024,Oklahoma,SEC,1827,5
2024,Oklahoma State,Big 12,1553,5
2024,Old Dominion,Sun Belt,1377,5
2024,Ole Miss,SEC,1861,5
2024,Oregon,Big Ten,1974,5
2024,Oregon State,Pac-12,1619,5
2024,Penn State,Big Ten,1905,5
2024,Pittsburgh,ACC,1488,5
2024,Purdue,Big Ten,1322,5
2024,Rice,American Athletic,1219,5
2024,Rutgers,Big Ten,1527,5
2024,Sam Houston,Conference USA,1439,5
2024,San Diego State,Mountain West,1344,5
2024,San José State,Mountain West,1601,5
2024,SMU,ACC,1755,5
2024,South Alabama,Sun Belt,1588,5
2024,South Carolina,SEC,1699,5
2024,Southern Miss,Sun Belt,1106,5
2024,South Florida,American Athletic,1336,5
2024,Stanford,ACC,1288,5
2024,Syracuse,ACC,1379,5
2024,TCU,Big 12,1551,5
2024,Temple,American Athletic,1106,5
2024,Tennessee,SEC,1975,5
2024,Texas,SEC,2091,5
2024,Texas A&M,SEC,1683,5
2024,Texas State,Sun Belt,1534,5
2024,Texas Tech,Big 12,1628,5
2024,Toledo,Mid-American,1565,5
2024,Troy,Sun Belt,1504,5
2024,Tulane,American Athletic,1653,5
2024,Tulsa,American Athletic,1132,5
2024,UAB,American Athletic,1226,5
2024,UCF,Big 12,1531,5
2024,UCLA,Big Ten,1449,5
2024,UConn,FBS Independents,1441,5
2024,UL Monroe,Sun Belt,1240,5
2024,UNLV,Mountain West,1701,5
2024,USC,Big Ten,1786,5
2024,Utah,Big 12,1607,5
2024,Utah State,Mountain West,1193,5
2024,UTEP,Conference USA,1206,5
2024,UTSA,American Athletic,1374,5
2024,Vanderbilt,SEC,1317,5
2024,Virginia,ACC,1389,5
2024,Virginia Tech,ACC,1617,5
2024,Wake Forest,ACC,1376,5
2024,Washington,Big Ten,1762,5
2024,Washington State,Pac-12,1550,5
2024,Western Kentucky,Conference USA,1410,5
2024,Western Michigan,Mid-American,1220,5
2024,West Virginia,Big 12,1546,5
2024,Wisconsin,Big Ten,1536,5
2024,Wyoming,Mountain West,1286,5
2024,Air Force,Mountain West,1353,6
2024,Akron,Mid-American,1055,6
2024,Alabama,SEC,2014,6
2024,App State,Sun Belt,1334,6
2024,Arizona,Big 12,1678,6
2024,Arizona State,Big 12,1511,6
2024,Arkansas,SEC,1513,6
2024,Arkansas State,Sun Belt,1317,6
2024,Army,American Athletic,1606,6
2024,Auburn,SEC,1550,6
2024,Ball State,Mid-American,1091,6
2024,Baylor,Big 12,1457,6
2024,Boise State,Mountain West,1708,6
2024,Boston College,ACC,1448,6
2024,Bowling Green,Mid-American,1424,6
2024,Buffalo,Mid-American,1228,6
2024,BYU,Big 12,1603,6
2024,California,ACC,1549,6
2024,Central Michigan,Mid-American,1180,6
2024,Charlotte,American Athletic,1253,6
2024,Cincinnati,Big 12,1529,6
2024,Clemson,ACC,1817,6
2024,Coastal Carolina,Sun Belt,1456,6
2024,Colorado,Big 12,1479,6
2024,Colorado State,Mountain West,1246,6
2024,Duke,ACC,1598,6
2024,East Carolina,American Athletic,1298,6
2024,Eastern Michigan,Mid-American,1310,6
2024,Florida,SEC,1537,6
2024,Florida Atlantic,American Athletic,1295,6
2024,Florida International,Conference USA,1257,6
2024,Florida State,ACC,1532,6
2024,Fresno State,Mountain West,1518,6
2024,Georgia,SEC,2033,6
2024,Georgia Southern,Sun Belt,1370,6
2024,Georgia State,Sun Belt,1325,6
2024,Georgia Tech,ACC,1568,6
2024,Hawai'i,Mountain West,1215,6
2024,Houston,Big 12,1395,6
2024,Illinois,Big Ten,1551,6
2024,Indiana,Big Ten,1648,6
2024,Iowa,Big Ten,1600,6
2024,Iowa State,Big 12,1760,6
2024,Jacksonville State,Conference USA,1560,6
2024,James Madison,Sun Belt,1823,6
2024,Kansas,Big 12,1570,6
2024,Kansas State,Big 12,1754,6
2024,Kennesaw State,Conference USA,1281,6
2024,Kent State,Mid-American,922,6
2024,Kentucky,SEC,1686,6
2024,Liberty,Conference USA,1589,6
2024,Louisiana,Sun Belt,1523,6
2024,Louisiana Tech,Conference USA,1223,6
2024,Louisville,ACC,1707,6
2024,LSU,SEC,1874,6
2024,Marshall,Sun Belt,1394,6
2024,Maryland,Big Ten,1642,6
2024,Massachusetts,FBS Independents,1070,6
2024,Memphis,American Athletic,1598,6
