year,team,conference,elo,week
2026,South Alabama,Sun Belt,1390,1
2026,South Carolina,SEC,1742,1
2026,Southern Miss,Sun Belt,1350,1
2026,South Florida,American Athletic,1679,1
2026,Stanford,ACC,1354,1
2026,Syracuse,ACC,1288,1
2026,TCU,Big 12,1595,1
2026,Temple,American Athletic,1312,1
2026,Tennessee,SEC,1691,1
2026,Texas,SEC,1913,1
2026,Texas A&M,SEC,1849,1
2026,Texas State,Pac-12,1441,1
2026,Texas Tech,Big 12,1870,1
2026,Toledo,Mid-American,1568,1
2026,Troy,Sun Belt,1420,1
2026,Tulane,American Athletic,1529,1
2026,Tulsa,American Athletic,1268,1
2026,UAB,American Athletic,1411,1
2026,UCF,Big 12,1465,1
2026,UCLA,Big Ten,1438,1
2026,UConn,FBS Independents,1484,1
2026,UL Monroe,Sun Belt,1071,1
2026,UNLV,Mountain West,1589,1
2026,USC,Big Ten,1835,1
2026,Utah,Big 12,1817,1
2026,Utah State,Pac-12,1376,1
2026,UTEP,Mountain West,1163,1
2026,UTSA,American Athletic,1522,1
2026,Vanderbilt,SEC,1753,1
2026,Virginia,ACC,1655,1
2026,Virginia Tech,ACC,1421,1
2026,Wake Forest,ACC,1516,1
2026,Washington,Big Ten,1762,1
2026,Washington State,Pac-12,1601,1
2026,Western Kentucky,Conference USA,1327,1
2026,Western Michigan,Mid-American,1534,1
2026,West Virginia,Big 12,1365,1
2026,Wisconsin,Big Ten,1475,1
2026,Wyoming,Mountain West,1300,1
2026,Air Force,Mountain West,1423,2
2026,Akron,Mid-American,905,2
2026,Alabama,SEC,1859,2
2026,App State,Sun Belt,1325,2
2026,Arizona,Big 12,1608,2
2026,Arizona State,Big 12,1531,2
2026,Arkansas,SEC,1490,2
2026,Arkansas State,Sun Belt,1349,2
2026,Army,American Athletic,1530,2
2026,Auburn,SEC,1678,2
2026,Ball State,Mid-American,1076,2
2026,Baylor,Big 12,1509,2
2026,Boise State,Pac-12,1609,2
2026,Boston College,ACC,1380,2
2026,Bowling Green,Mid-American,1227,2
2026,Buffalo,Mid-American,1341,2
2026,BYU,Big 12,1683,2
2026,California,ACC,1350,2
2026,Central Michigan,Mid-American,1253,2
2026,Charlotte,American Athletic,1168,2
2026,Cincinnati,Big 12,1516,2
2026,Clemson,ACC,1558,2
2026,Coastal Carolina,Sun Belt,1270,2
2026,Colorado,Big 12,1404,2
2026,Colorado State,Pac-12,1327,2
2026,Delaware,Conference USA,1411,2
2026,Duke,ACC,1613,2
2026,East Carolina,American Athletic,1462,2
2026,Eastern Michigan,Mid-American,1293,2
2026,Florida,SEC,1669,2
2026,Florida Atlantic,American Athletic,1226,2
2026,Florida International,Conference USA,1409,2
2026,Florida State,ACC,1557,2
2026,Fresno State,Pac-12,1591,2
2026,Georgia,SEC,1948,2
2026,Georgia Southern,Sun Belt,1359,2
2026,Georgia State,Sun Belt,1287,2
2026,Georgia Tech,ACC,1515,2
2026,Hawai'i,Mountain West,1432,2
2026,Houston,Big 12,1521,2
2026,Illinois,Big Ten,1589,2
2026,Indiana,Big Ten,2132,2
2026,Iowa,Big Ten,1845,2
2026,Iowa State,Big 12,1588,2
2026,Jacksonville State,Conference USA,1426,2
2026,James Madison,Sun Belt,1776,2
2026,Kansas,Big 12,1485,2
2026,Kansas State,Big 12,1684,2
2026,Kennesaw State,Conference USA,1327,2
2026,Kent State,Mid-American,1035,2
2026,Kentucky,SEC,1440,2
2026,Liberty,Conference USA,1697,2
2026,Louisiana,Sun Belt,1387,2
2026,Louisiana Tech,Sun Belt,1405,2
2026,Louisville,ACC,1668,2
2026,LSU,SEC,1794,2
2026,Marshall,Sun Belt,1388,2
2026,Maryland,Big Ten,1495,2
2026,Massachusetts,Mid-American,1049,2
2026,Memphis,American Athletic,1526,2
2026,Miami,ACC,1930,2
2026,Miami (OH),Mid-American,1252,2
2026,Michigan,Big Ten,1702,2
2026,Michigan State,Big Ten,1528,2
2026,Middle Tennessee,Conference USA,1277,2
2026,Minnesota,Big Ten,1452,2
2026,Mississippi State,SEC,1642,2
2026,Missouri,SEC,1691,2
2026,Missouri State,Conference USA,1268,2
2026,Navy,American Athletic,1513,2
2026,NC State,ACC,1509,2
2026,Nebraska,Big Ten,1705,2
2026,Nevada,Mountain West,1451,2
2026,New Mexico,Mountain West,1564,2
2026,New Mexico State,Conference USA,1261,2
2026,North Carolina,ACC,1395,2
2026,North Dakota State,Mountain West,1567,2
2026,Northern Illinois,Mountain West,1245,2
2026,North Texas,American Athletic,1699,2
2026,Northwestern,Big Ten,1549,2
2026,Notre Dame,FBS Independents,2070,2
2026,Ohio,Mid-American,1320,2
2026,Ohio State,Big Ten,1983,2
2026,Oklahoma,SEC,1783,2
2026,Oklahoma State,Big 12,1274,2
2026,Old Dominion,Sun Belt,1289,2
2026,Ole Miss,SEC,1851,2
2026,Oregon,Big Ten,1811,2
2026,Oregon State,Pac-12,1285,2
2026,Penn State,Big Ten,1880,2
2026,Pittsburgh,ACC,1678,2
2026,Purdue,Big Ten,1326,2
2026,Rice,American Athletic,1147,2
2026,Rutgers,Big Ten,1371,2
2026,Sacramento State,Mid-American,1324,2
2026,Sam Houston,Conference USA,1161,2
2026,San Diego State,Pac-12,1469,2
2026,San José State,Mountain West,1407,2
2026,SMU,ACC,1734,2
2026,South Alabama,Sun Belt,1391,2
2026,South Carolina,SEC,1763,2
2026,Southern Miss,Sun Belt,1285,2
2026,South Florida,American Athletic,1676,2
2026,Stanford,ACC,1354,2
2026,Syracuse,ACC,1287,2
2026,TCU,Big 12,1598,2
2026,Temple,American Athletic,1323,2
2026,Tennessee,SEC,1729,2
2026,Texas,SEC,1916,2
2026,Texas A&M,SEC,1890,2
2026,Texas State,Pac-12,1438,2
2026,Texas Tech,Big 12,1845,2
2026,Toledo,Mid-American,1576,2
2026,Troy,Sun Belt,1416,2
2026,Tulane,American Athletic,1528,2
2026,Tulsa,American Athletic,1271,2
2026,UAB,American Athletic,1403,2
2026,UCF,Big 12,1468,2
2026,UCLA,Big Ten,1487,2
2026,UConn,FBS Independents,1413,2
2026,UL Monroe,Sun Belt,1079,2
2026,UNLV,Mountain West,1480,2
2026,USC,Big Ten,1837,2
2026,Utah,Big 12,1874,2
2026,Utah State,Pac-12,1381,2
2026,UTEP,Mountain West,1143,2
2026,UTSA,American Athletic,1525,2
2026,Vanderbilt,SEC,1746,2
2026,Virginia,ACC,1652,2
2026,Virginia Tech,ACC,1468,2
2026,Wake Forest,ACC,1508,2
2026,Washington,Big Ten,1757,2
2026,Washington State,Pac-12,1533,2
2026,Western Kentucky,Conference USA,1250,2
2026,Western Michigan,Mid-American,1534,2
2026,West Virginia,Big 12,1365,2
2026,Wisconsin,Big Ten,1455,2
2026,Wyoming,Mountain West,1309,2
2026,Air Force,Mountain West,1423,3
2026,Akron,Mid-American,897,3
2026,Alabama,SEC,1863,3
2026,App State,Sun Belt,1324,3
2026,Arizona,Big 12,1634,3
2026,Arizona State,Big 12,1535,3
2026,Arkansas,SEC,1466,3
2026,Arkansas State,Sun Belt,1319,3
2026,Army,American Athletic,1530,3
2026,Auburn,SEC,1668,3
2026,Ball State,Mid-American,1081,3
2026,Baylor,Big 12,1534,3
2026,Boise State,Pac-12,1606,3
2026,Boston College,ACC,1379,3
2026,Bowling Green,Mid-American,1132,3
2026,Buffalo,Mid-American,1288,3
2026,BYU,Big 12,1692,3
2026,California,ACC,1353,3
2026,Central Michigan,Mid-American,1291,3
2026,Charlotte,American Athletic,1169,3
2026,Cincinnati,Big 12,1512,3
2026,Clemson,ACC,1560,3
2026,Coastal Carolina,Sun Belt,1267,3
2026,Colorado,Big 12,1330,3
2026,Colorado State,Pac-12,1327,3
2026,Delaware,Conference USA,1414,3
2026,Duke,ACC,1656,3
2026,East Carolina,American Athletic,1456,3
2026,Eastern Michigan,Mid-American,1188,3
2026,Florida,SEC,1668,3
2026,Florida Atlantic,American Athletic,1243,3
2026,Florida International,Conference USA,1392,3
2026,Florida State,ACC,1553,3
2026,Fresno State,Pac-12,1611,3
2026,Georgia,SEC,1972,3
2026,Georgia Southern,Sun Belt,1358,3
2026,Georgia State,Sun Belt,1274,3
2026,Georgia Tech,ACC,1503,3
2026,Hawai'i,Mountain West,1432,3
2026,Houston,Big 12,1518,3
2026,Illinois,Big Ten,1587,3
2026,Indiana,Big Ten,2121,3
2026,Iowa,Big Ten,1841,3
2026,Iowa State,Big 12,1683,3
2026,Jacksonville State,Conference USA,1427,3
2026,James Madison,Sun Belt,1777,3
2026,Kansas,Big 12,1481,3
2026,Kansas State,Big 12,1692,3
2026,Kennesaw State,Conference USA,1285,3
2026,Kent State,Mid-American,1007,3
2026,Kentucky,SEC,1506,3
2026,Liberty,Conference USA,1728,3
2026,Louisiana,Sun Belt,1397,3
2026,Louisiana Tech,Sun Belt,1377,3
2026,Louisville,ACC,1690,3
2026,LSU,SEC,1786,3
2026,Marshall,Sun Belt,1391,3
2026,Maryland,Big Ten,1474,3
2026,Massachusetts,Mid-American,1049,3
2026,Memphis,American Athletic,1529,3
2026,Miami,ACC,1895,3
2026,Miami (OH),Mid-American,1263,3
2026,Michigan,Big Ten,1735,3
2026,Michigan State,Big Ten,1537,3
2026,Middle Tennessee,Conference USA,1298,3
2026,Minnesota,Big Ten,1484,3
2026,Mississippi State,SEC,1663,3
2026,Missouri,SEC,1690,3
2026,Missouri State,Conference USA,1281,3
2026,Navy,American Athletic,1513,3
2026,NC State,ACC,1510,3
2026,Nebraska,Big Ten,1715,3
2026,Nevada,Mountain West,1441,3
2026,New Mexico,Mountain West,1559,3
2026,New Mexico State,Conference USA,1261,3
2026,North Carolina,ACC,1396,3
2026,North Dakota State,Mountain West,1594,3
2026,Northern Illinois,Mountain West,1240,3
2026,North Texas,American Athletic,1646,3
2026,Northwestern,Big Ten,1625,3
2026,Notre Dame,FBS Independents,2061,3
2026,Ohio,Mid-American,1318,3
2026,Ohio State,Big Ten,2032,3
2026,Oklahoma,SEC,1782,3
2026,Oklahoma State,Big 12,1247,3
2026,Old Dominion,Sun Belt,1295,3
2026,Ole Miss,SEC,1859,3
2026,Oregon,Big Ten,1838,3
2026,Oregon State,Pac-12,1259,3
2026,Penn State,Big Ten,1933,3
2026,Pittsburgh,ACC,1675,3
2026,Purdue,Big Ten,1311,3
2026,Rice,American Athletic,1162,3
2026,Rutgers,Big Ten,1391,3
2026,Sacramento State,Mid-American,1297,3
2026,Sam Houston,Conference USA,1155,3
2026,San Diego State,Pac-12,1468,3
2026,San José State,Mountain West,1393,3
2026,SMU,ACC,1706,3
2026,South Alabama,Sun Belt,1393,3
2026,South Carolina,SEC,1721,3
2026,Southern Miss,Sun Belt,1224,3
2026,South Florida,American Athletic,1682,3
2026,Stanford,ACC,1311,3
2026,Syracuse,ACC,1290,3
2026,TCU,Big 12,1629,3
2026,Temple,American Athletic,1330,3
2026,Tennessee,SEC,1771,3
2026,Texas,SEC,1935,3
2026,Texas A&M,SEC,1824,3
2026,Texas State,Pac-12,1491,3
2026,Texas Tech,Big 12,1841,3
2026,Toledo,Mid-American,1561,3
2026,Troy,Sun Belt,1421,3
2026,Tulane,American Athletic,1520,3
2026,Tulsa,American Athletic,1277,3
2026,UAB,American Athletic,1393,3
2026,UCF,Big 12,1481,3
2026,UCLA,Big Ten,1502,3
2026,UConn,FBS Independents,1474,3
2026,UL Monroe,Sun Belt,1076,3
2026,UNLV,Mountain West,1480,3
2026,USC,Big Ten,1817,3
2026,Utah,Big 12,1907,3
2026,Utah State,Pac-12,1348,3
2026,UTEP,Mountain West,1130,3
2026,UTSA,American Athletic,1506,3
2026,Vanderbilt,SEC,1742,3
2026,Virginia,ACC,1612,3
2026,Virginia Tech,ACC,1489,3
2026,Wake Forest,ACC,1514,3
2026,Washington,Big Ten,1752,3
2026,Washington State,Pac-12,1536,3
2026,Western Kentucky,Conference USA,1242,3
2026,Western Michigan,Mid-American,1519,3
2026,West Virginia,Big 12,1408,3
2026,Wisconsin,Big Ten,1580,3
2026,Wyoming,Mountain West,1268,3
2026,Air Force,Mountain West,1423,4
2026,Akron,Mid-American,897,4
2026,Alabama,SEC,1863,4
2026,App State,Sun Belt,1324,4
2026,Arizona,Big 12,1634,4
2026,Arizona State,Big 12,1535,4
2026,Arkansas,SEC,1466,4
2026,Arkansas State,Sun Belt,1319,4
2026,Army,American Athletic,1530,4
2026,Auburn,SEC,1668,4
2026,Ball State,Mid-American,1081,4
2026,Baylor,Big 12,1534,4
2026,Boise State,Pac-12,1606,4
2026,Boston College,ACC,1379,4
2026,Bowling Green,Mid-American,1132,4
2026,Buffalo,Mid-American,1288,4
2026,BYU,Big 12,1692,4
2026,California,ACC,1353,4
2026,Central Michigan,Mid-American,1291,4
2026,Charlotte,American Athletic,1169,4
2026,Cincinnati,Big 12,1512,4
2026,Clemson,ACC,1560,4
2026,Coastal Carolina,Sun Belt,1245,4
2026,Colorado,Big 12,1330,4
2026,Colorado State,Pac-12,1327,4
2026,Delaware,Conference USA,1414,4
2026,Duke,ACC,1656,4
2026,East Carolina,American Athletic,1456,4
2026,Eastern Michigan,Mid-American,1188,4
2026,Florida,SEC,1668,4
2026,Florida Atlantic,American Athletic,1243,4
2026,Florida International,Conference USA,1392,4
2026,Florida State,ACC,1553,4
2026,Fresno State,Pac-12,1611,4
2026,Georgia,SEC,1972,4
2026,Georgia Southern,Sun Belt,1358,4
2026,Georgia State,Sun Belt,1274,4
2026,Georgia Tech,ACC,1503,4
2026,Hawai'i,Mountain West,1432,4
2026,Houston,Big 12,1518,4
2026,Illinois,Big Ten,1587,4
2026,Indiana,Big Ten,2121,4
2026,Iowa,Big Ten,1841,4
2026,Iowa State,Big 12,1683,4
2026,Jacksonville State,Conference USA,1427,4
2026,James Madison,Sun Belt,1777,4
2026,Kansas,Big 12,1481,4
2026,Kansas State,Big 12,1692,4
2026,Kennesaw State,Conference USA,1285,4
2026,Kent State,Mid-American,1007,4
2026,Kentucky,SEC,1506,4
2026,Liberty,Conference USA,1750,4
2026,Louisiana,Sun Belt,1397,4
2026,Louisiana Tech,Sun Belt,1377,4
2026,Louisville,ACC,1690,4
2026,LSU,SEC,1786,4
2026,Marshall,Sun Belt,1391,4
2026,Maryland,Big Ten,1474,4
2026,Massachusetts,Mid-American,1049,4
2026,Memphis,American Athletic,1529,4
2026,Miami,ACC,1895,4
2026,Miami (OH),Mid-American,1263,4
2026,Michigan,Big Ten,1735,4
2026,Michigan State,Big Ten,1537,4
2026,Middle Tennessee,Conference USA,1298,4
2026,Minnesota,Big Ten,1484,4
2026,Mississippi State,SEC,1663,4
2026,Missouri,SEC,1690,4
2026,Missouri State,Conference USA,1281,4
2026,Navy,American Athletic,1513,4
2026,NC State,ACC,1510,4
2026,Nebraska,Big Ten,1715,4
2026,Nevada,Mountain West,1441,4
2026,New Mexico,Mountain West,1559,4
2026,New Mexico State,Conference USA,1261,4
2026,North Carolina,ACC,1396,4
2026,North Dakota State,Mountain West,1594,4
2026,Northern Illinois,Mountain West,1240,4
2026,North Texas,American Athletic,1646,4
2026,Northwestern,Big Ten,1625,4
2026,Notre Dame,FBS Independents,2061,4
2026,Ohio,Mid-American,1318,4
2026,Ohio State,Big Ten,2032,4
2026,Oklahoma,SEC,1782,4
2026,Oklahoma State,Big 12,1247,4
2026,Old Dominion,Sun Belt,1295,4
2026,Ole Miss,SEC,1859,4
2026,Oregon,Big Ten,1838,4
2026,Oregon State,Pac-12,1259,4
2026,Penn State,Big Ten,1933,4
2026,Pittsburgh,ACC,1675,4
2026,Purdue,Big Ten,1311,4
2026,Rice,American Athletic,1162,4
2026,Rutgers,Big Ten,1391,4
2026,Sacramento State,Mid-American,1297,4
2026,Sam Houston,Conference USA,1155,4
2026,San Diego State,Pac-12,1468,4
2026,San José State,Mountain West,1393,4
2026,SMU,ACC,1706,4
2026,South Alabama,Sun Belt,1393,4
2026,South Carolina,SEC,1721,4
2026,Southern Miss,Sun Belt,1224,4
2026,South Florida,American Athletic,1682,4
2026,Stanford,ACC,1311,4
2026,Syracuse,ACC,1290,4
2026,TCU,Big 12,1629,4
2026,Temple,American Athletic,1330,4
2026,Tennessee,SEC,1771,4
2026,Texas,SEC,1935,4
2026,Texas A&M,SEC,1824,4
2026,Texas State,Pac-12,1491,4
2026,Texas Tech,Big 12,1841,4
2026,Toledo,Mid-American,1561,4
2026,Troy,Sun Belt,1421,4
2026,Tulane,American Athletic,1520,4
2026,Tulsa,American Athletic,1277,4
2026,UAB,American Athletic,1393,4
2026,UCF,Big 12,1481,4
2026,UCLA,Big Ten,1502,4
2026,UConn,FBS Independents,1474,4
2026,UL Monroe,Sun Belt,1076,4
2026,UNLV,Mountain West,1480,4
2026,USC,Big Ten,1817,4
2026,Utah,Big 12,1907,4
2026,Utah State,Pac-12,1348,4
2026,UTEP,Mountain West,1130,4
2026,UTSA,American Athletic,1506,4
2026,Vanderbilt,SEC,1742,4
2026,Virginia,ACC,1612,4
2026,Virginia Tech,ACC,1489,4
2026,Wake Forest,ACC,1514,4
2026,Washington,Big Ten,1752,4
2026,Washington State,Pac-12,1536,4
2026,Western Kentucky,Conference USA,1242,4
2026,Western Michigan,Mid-American,1519,4
2026,West Virginia,Big 12,1408,4
2026,Wisconsin,Big Ten,1580,4
2026,Wyoming,Mountain West,1268,4
2026,Air Force,Mountain West,1423,5
2026,Akron,Mid-American,897,5
2026,Alabama,SEC,1863,5
2026,App State,Sun Belt,1324,5
2026,Arizona,Big 12,1634,5
2026,Arizona State,Big 12,1535,5
2026,Arkansas,SEC,1466,5
2026,Arkansas State,Sun Belt,1319,5
2026,Army,American Athletic,1530,5
2026,Auburn,SEC,1668,5
2026,Ball State,Mid-American,1081,5
2026,Baylor,Big 12,1534,5
2026,Boise State,Pac-12,1606,5
2026,Boston College,ACC,1379,5
2026,Bowling Green,Mid-American,1132,5
2026,Buffalo,Mid-American,1288,5
2026,BYU,Big 12,1692,5
2026,California,ACC,1353,5
2026,Central Michigan,Mid-American,1291,5
2026,Charlotte,American Athletic,1169,5
2026,Cincinnati,Big 12,1512,5
2026,Clemson,ACC,1560,5
2026,Coastal Carolina,Sun Belt,1245,5
2026,Colorado,Big 12,1330,5
2026,Colorado State,Pac-12,1327,5
2026,Delaware,Conference USA,1414,5
2026,Duke,ACC,1656,5
2026,East Carolina,American Athletic,1456,5
2026,Eastern Michigan,Mid-American,1188,5
2026,Florida,SEC,1668,5
2026,Florida Atlantic,American Athletic,1243,5
2026,Florida International,Conference USA,1392,5
2026,Florida State,ACC,1553,5
2026,Fresno State,Pac-12,1611,5
2026,Georgia,SEC,1972,5
2026,Georgia Southern,Sun Belt,1358,5
2026,Georgia State,Sun Belt,1274,5
2026,Georgia Tech,ACC,1503,5
2026,Hawai'i,Mountain West,1432,5
2026,Houston,Big 12,1518,5
2026,Illinois,Big Ten,1587,5
2026,Indiana,Big Ten,2121,5
2026,Iowa,Big Ten,1841,5
2026,Iowa State,Big 12,1683,5
2026,Jacksonville State,Conference USA,1427,5
2026,James Madison,Sun Belt,1777,5
2026,Kansas,Big 12,1481,5
2026,Kansas State,Big 12,1692,5
2026,Kennesaw State,Conference USA,1285,5
2026,Kent State,Mid-American,1007,5
2026,Kentucky,SEC,1506,5
2026,Liberty,Conference USA,1750,5
2026,Louisiana,Sun Belt,1397,5
2026,Louisiana Tech,Sun Belt,1377,5
2026,Louisville,ACC,1690,5
2026,LSU,SEC,1786,5
2026,Marshall,Sun Belt,1391,5
2026,Maryland,Big Ten,1474,5
2026,Massachusetts,Mid-American,1049,5
2026,Memphis,American Athletic,1529,5
2026,Miami,ACC,1895,5
2026,Miami (OH),Mid-American,1263,5
2026,Michigan,Big Ten,1735,5
2026,Michigan State,Big Ten,1537,5
2026,Middle Tennessee,Conference USA,1298,5
2026,Minnesota,Big Ten,1484,5
2026,Mississippi State,SEC,1663,5
2026,Missouri,SEC,1690,5
2026,Missouri State,Conference USA,1281,5
2026,Navy,American Athletic,1513,5
2026,NC State,ACC,1510,5
2026,Nebraska,Big Ten,1715,5
2026,Nevada,Mountain West,1441,5
2026,New Mexico,Mountain West,1559,5
2026,New Mexico State,Conference USA,1261,5
2026,North Carolina,ACC,1396,5
2026,North Dakota State,Mountain West,1594,5
2026,Northern Illinois,Mountain West,1240,5
2026,North Texas,American Athletic,1646,5
2026,Northwestern,Big Ten,1625,5
2026,Notre Dame,FBS Independents,2061,5
2026,Ohio,Mid-American,1318,5
2026,Ohio State,Big Ten,2032,5
2026,Oklahoma,SEC,1782,5
2026,Oklahoma State,Big 12,1247,5
2026,Old Dominion,Sun Belt,1295,5
2026,Ole Miss,SEC,1859,5
2026,Oregon,Big Ten,1838,5
2026,Oregon State,Pac-12,1259,5
2026,Penn State,Big Ten,1933,5
2026,Pittsburgh,ACC,1675,5
2026,Purdue,Big Ten,1311,5
2026,Rice,American Athletic,1162,5
2026,Rutgers,Big Ten,1391,5
2026,Sacramento State,Mid-American,1297,5
2026,Sam Houston,Conference USA,1155,5
2026,San Diego State,Pac-12,1468,5
2026,San José State,Mountain West,1393,5
2026,SMU,ACC,1706,5
2026,South Alabama,Sun Belt,1393,5
2026,South Carolina,SEC,1721,5
2026,Southern Miss,Sun Belt,1224,5
2026,South Florida,American Athletic,1682,5
2026,Stanford,ACC,1311,5
2026,Syracuse,ACC,1290,5
2026,TCU,Big 12,1629,5
2026,Temple,American Athletic,1330,5
2026,Tennessee,SEC,1771,5
2026,Texas,SEC,1935,5
2026,Texas A&M,SEC,1824,5
2026,Texas State,Pac-12,1491,5
2026,Texas Tech,Big 12,1841,5
2026,Toledo,Mid-American,1561,5
2026,Troy,Sun Belt,1421,5
2026,Tulane,American Athletic,1520,5
2026,Tulsa,American Athletic,1277,5
2026,UAB,American Athletic,1393,5
2026,UCF,Big 12,1481,5
2026,UCLA,Big Ten,1502,5
2026,UConn,FBS Independents,1474,5
2026,UL Monroe,Sun Belt,1076,5
2026,UNLV,Mountain West,1480,5
2026,USC,Big Ten,1817,5
2026,Utah,Big 12,1907,5
2026,Utah State,Pac-12,1348,5
2026,UTEP,Mountain West,1130,5
2026,UTSA,American Athletic,1506,5
2026,Vanderbilt,SEC,1742,5
2026,Virginia,ACC,1612,5
2026,Virginia Tech,ACC,1489,5
2026,Wake Forest,ACC,1514,5
2026,Washington,Big Ten,1752,5
2026,Washington State,Pac-12,1536,5
2026,Western Kentucky,Conference USA,1242,5
2026,Western Michigan,Mid-American,1519,5
2026,West Virginia,Big 12,1408,5
2026,Wisconsin,Big Ten,1580,5
2026,Wyoming,Mountain West,1268,5
2026,Air Force,Mountain West,1423,6
2026,Akron,Mid-American,897,6
2026,Alabama,SEC,1863,6
2026,App State,Sun Belt,1324,6
2026,Arizona,Big 12,1634,6
2026,Arizona State,Big 12,1535,6
2026,Arkansas,SEC,1466,6
2026,Arkansas State,Sun Belt,1319,6
2026,Army,American Athletic,1530,6
2026,Auburn,SEC,1668,6
2026,Ball State,Mid-American,1081,6
2026,Baylor,Big 12,1534,6
2026,Boise State,Pac-12,1606,6
2026,Boston College,ACC,1379,6
2026,Bowling Green,Mid-American,1132,6
2026,Buffalo,Mid-American,1288,6
2026,BYU,Big 12,1692,6
2026,California,ACC,1353,6
2026,Central Michigan,Mid-American,1291,6
2026,Charlotte,American Athletic,1169,6
2026,Cincinnati,Big 12,1512,6
2026,Clemson,ACC,1560,6
2026,Coastal Carolina,Sun Belt,1245,6
2026,Colorado,Big 12,1330,6
2026,Colorado State,Pac-12,1327,6
2026,Delaware,Conference USA,1414,6
2026,Duke,ACC,1656,6
2026,East Carolina,American Athletic,1456,6
2026,Eastern Michigan,Mid-American,1188,6
2026,Florida,SEC,1668,6
2026,Florida Atlantic,American Athletic,1243,6
2026,Florida International,Conference USA,1392,6
2026,Florida State,ACC,1553,6
2026,Fresno State,Pac-12,1611,6
2026,Georgia,SEC,1972,6
2026,Georgia Southern,Sun Belt,1358,6
2026,Georgia State,Sun Belt,1274,6
2026,Georgia Tech,ACC,1503,6
