year,team,conference,elo,week
2016,Wisconsin,Big Ten,1704,1
2016,Wyoming,Mountain West,1265,1
2016,Air Force,Mountain West,1596,2
2016,Akron,Mid-American,1296,2
2016,Alabama,SEC,2113,2
2016,App State,Sun Belt,1612,2
2016,Arizona,Pac-12,1501,2
2016,Arizona State,Pac-12,1630,2
2016,Arkansas,SEC,1746,2
2016,Arkansas State,Sun Belt,1392,2
2016,Army,FBS Independents,1403,2
2016,Auburn,SEC,1740,2
2016,Ball State,Mid-American,1281,2
2016,Baylor,Big 12,1833,2
2016,Boise State,Mountain West,1772,2
2016,Boston College,ACC,1506,2
2016,Bowling Green,Mid-American,1437,2
2016,BYU,FBS Independents,1616,2
2016,California,Pac-12,1582,2
2016,Central Michigan,Mid-American,1496,2
2016,Charlotte,Conference USA,1029,2
2016,Cincinnati,American Athletic,1506,2
2016,Clemson,ACC,1847,2
2016,Colorado,Pac-12,1533,2
2016,Colorado State,Mountain West,1343,2
2016,Duke,ACC,1486,2
2016,East Carolina,American Athletic,1528,2
2016,Eastern Michigan,Mid-American,1065,2
2016,Florida,SEC,1723,2
2016,Florida Atlantic,Conference USA,1302,2
2016,Florida International,Conference USA,1186,2
2016,Florida State,ACC,1801,2
2016,Fresno State,Mountain West,1183,2
2016,Georgia,SEC,1712,2
2016,Georgia Southern,Sun Belt,1595,2
2016,Georgia State,Sun Belt,1288,2
2016,Georgia Tech,ACC,1584,2
2016,Hawai'i,Mountain West,1024,2
2016,Houston,American Athletic,1813,2
2016,Idaho,Sun Belt,1162,2
2016,Illinois,Big Ten,1420,2
2016,Indiana,Big Ten,1523,2
2016,Iowa,Big Ten,1737,2
2016,Iowa State,Big 12,1347,2
2016,Kansas,Big 12,1103,2
2016,Kansas State,Big 12,1521,2
2016,Kent State,Mid-American,1165,2
2016,Kentucky,SEC,1381,2
2016,Liberty,Big South,1401,2
2016,Louisiana,Sun Belt,1252,2
2016,Louisiana Tech,Conference USA,1612,2
2016,Louisville,ACC,1778,2
2016,LSU,SEC,1707,2
2016,Maryland,Big Ten,1453,2
2016,Massachusetts,FBS Independents,1234,2
2016,Miami,ACC,1556,2
2016,Miami (OH),Mid-American,1181,2
2016,Michigan,Big Ten,1877,2
2016,Middle Tennessee,Conference USA,1444,2
2016,Minnesota,Big Ten,1555,2
2016,Mississippi State,SEC,1712,2
2016,Missouri,SEC,1584,2
2016,Navy,American Athletic,1655,2
2016,NC State,ACC,1571,2
2016,Nebraska,Big Ten,1724,2
2016,Nevada,Mountain West,1381,2
2016,New Mexico,Mountain West,1386,2
2016,New Mexico State,Sun Belt,1107,2
2016,North Carolina,ACC,1744,2
2016,Northern Illinois,Mid-American,1377,2
2016,North Texas,Conference USA,1147,2
2016,Northwestern,Big Ten,1469,2
2016,Notre Dame,FBS Independents,1732,2
2016,Ohio,Mid-American,1388,2
2016,Ohio State,Big Ten,2138,2
2016,Oklahoma,Big 12,1886,2
2016,Oklahoma State,Big 12,1624,2
2016,Old Dominion,Conference USA,1214,2
2016,Ole Miss,SEC,1763,2
2016,Oregon,Pac-12,1713,2
2016,Oregon State,Pac-12,1270,2
2016,Penn State,Big Ten,1566,2
2016,Pittsburgh,ACC,1552,2
2016,Purdue,Big Ten,1285,2
2016,Rice,Conference USA,1201,2
2016,Rutgers,Big Ten,1321,2
2016,San Diego State,Mountain West,1704,2
2016,San José State,Mountain West,1285,2
2016,SMU,American Athletic,1213,2
2016,South Alabama,Sun Belt,1266,2
2016,South Carolina,SEC,1535,2
2016,Southern Miss,Conference USA,1630,2
2016,South Florida,American Athletic,1689,2
2016,Stanford,Pac-12,1843,2
2016,Syracuse,ACC,1355,2
2016,TCU,Big 12,1790,2
2016,Temple,American Athletic,1525,2
2016,Tennessee,SEC,1787,2
2016,Texas,Big 12,1583,2
2016,Texas A&M,SEC,1627,2
2016,Texas State,Sun Belt,1193,2
2016,Texas Tech,Big 12,1498,2
2016,Toledo,Mid-American,1691,2
2016,Troy,Sun Belt,1388,2
2016,Tulane,American Athletic,1207,2
2016,Tulsa,American Athletic,1431,2
2016,UCF,American Athletic,1163,2
2016,UCLA,Pac-12,1651,2
2016,UConn,American Athletic,1407,2
2016,UL Monroe,Sun Belt,1103,2
2016,UNLV,Mountain West,1258,2
2016,USC,Pac-12,1688,2
2016,Utah,Pac-12,1675,2
2016,Utah State,Mountain West,1430,2
2016,UTEP,Conference USA,1181,2
2016,UTSA,Conference USA,1234,2
2016,Vanderbilt,SEC,1466,2
2016,Virginia,ACC,1443,2
2016,Virginia Tech,ACC,1589,2
2016,Wake Forest,ACC,1406,2
2016,Washington,Pac-12,1857,2
2016,Washington State,Pac-12,1551,2
2016,Western Kentucky,Conference USA,1738,2
2016,Western Michigan,Mid-American,1589,2
2016,West Virginia,Big 12,1695,2
2016,Wisconsin,Big Ten,1791,2
2016,Wyoming,Mountain West,1218,2
2016,Air Force,Mountain West,1596,3
2016,Akron,Mid-American,1419,3
2016,Alabama,SEC,2099,3
2016,App State,Sun Belt,1502,3
2016,Arizona,Pac-12,1501,3
2016,Arizona State,Pac-12,1613,3
2016,Arkansas,SEC,1789,3
2016,Arkansas State,Sun Belt,1367,3
2016,Army,FBS Independents,1534,3
2016,Auburn,SEC,1700,3
2016,Ball State,Mid-American,1281,3
2016,Baylor,Big 12,1839,3
2016,Boise State,Mountain West,1772,3
2016,Boston College,ACC,1368,3
2016,Bowling Green,Mid-American,1387,3
2016,Buffalo,Mid-American,1280,3
2016,BYU,FBS Independents,1614,3
2016,California,Pac-12,1592,3
2016,Central Michigan,Mid-American,1527,3
2016,Charlotte,Conference USA,989,3
2016,Cincinnati,American Athletic,1477,3
2016,Clemson,ACC,1847,3
2016,Colorado,Pac-12,1526,3
2016,Colorado State,Mountain West,1343,3
2016,Duke,ACC,1465,3
2016,East Carolina,American Athletic,1523,3
2016,Eastern Michigan,Mid-American,1105,3
2016,Florida,SEC,1744,3
2016,Florida Atlantic,Conference USA,1159,3
2016,Florida International,Conference USA,1177,3
2016,Florida State,ACC,1669,3
2016,Fresno State,Mountain West,1146,3
2016,Georgia,SEC,1707,3
2016,Georgia Southern,Sun Belt,1588,3
2016,Georgia State,Sun Belt,1303,3
2016,Georgia Tech,ACC,1653,3
2016,Hawai'i,Mountain West,1024,3
2016,Houston,American Athletic,1842,3
2016,Idaho,Sun Belt,1065,3
2016,Illinois,Big Ten,1376,3
2016,Indiana,Big Ten,1523,3
2016,Iowa,Big Ten,1737,3
2016,Iowa State,Big 12,1340,3
2016,James Madison,CAA,1379,3
2016,Kansas,Big 12,1065,3
2016,Kansas State,Big 12,1664,3
2016,Kent State,Mid-American,1165,3
2016,Kentucky,SEC,1401,3
2016,Liberty,Big South,1352,3
2016,Louisiana,Sun Belt,1258,3
2016,Louisiana Tech,Conference USA,1573,3
2016,Louisville,ACC,1910,3
2016,LSU,SEC,1708,3
2016,Marshall,Conference USA,1526,3
2016,Maryland,Big Ten,1444,3
2016,Massachusetts,FBS Independents,1243,3
2016,Memphis,American Athletic,1659,3
2016,Miami,ACC,1666,3
2016,Miami (OH),Mid-American,1206,3
2016,Michigan,Big Ten,1884,3
2016,Michigan State,Big Ten,1748,3
2016,Middle Tennessee,Conference USA,1494,3
2016,Minnesota,Big Ten,1555,3
2016,Mississippi State,SEC,1711,3
2016,Missouri,SEC,1589,3
2016,Navy,American Athletic,1637,3
2016,NC State,ACC,1601,3
2016,Nebraska,Big Ten,1725,3
2016,Nevada,Mountain West,1436,3
2016,New Mexico,Mountain West,1367,3
2016,New Mexico State,Sun Belt,1087,3
2016,North Carolina,ACC,1780,3
2016,Northern Illinois,Mid-American,1375,3
2016,North Texas,Conference USA,1126,3
2016,Northwestern,Big Ten,1490,3
2016,Notre Dame,FBS Independents,1716,3
2016,Ohio,Mid-American,1398,3
2016,Ohio State,Big Ten,2164,3
2016,Oklahoma,Big 12,1860,3
2016,Oklahoma State,Big 12,1630,3
2016,Old Dominion,Conference USA,1184,3
2016,Ole Miss,SEC,1777,3
2016,Oregon,Pac-12,1712,3
2016,Oregon State,Pac-12,1270,3
2016,Penn State,Big Ten,1573,3
2016,Pittsburgh,ACC,1546,3
2016,Purdue,Big Ten,1285,3
2016,Rice,Conference USA,1195,3
2016,Rutgers,Big Ten,1340,3
2016,San Diego State,Mountain West,1706,3
2016,San José State,Mountain West,1282,3
2016,SMU,American Athletic,1262,3
2016,South Alabama,Sun Belt,1260,3
2016,South Carolina,SEC,1540,3
2016,Southern Miss,Conference USA,1600,3
2016,South Florida,American Athletic,1718,3
2016,Stanford,Pac-12,1866,3
2016,Syracuse,ACC,1326,3
2016,TCU,Big 12,1797,3
2016,Temple,American Athletic,1518,3
2016,Tennessee,SEC,1777,3
2016,Texas,Big 12,1573,3
2016,Texas A&M,SEC,1667,3
2016,Texas State,Sun Belt,1150,3
2016,Texas Tech,Big 12,1537,3
2016,Toledo,Mid-American,1728,3
2016,Troy,Sun Belt,1418,3
2016,Tulane,American Athletic,1225,3
2016,Tulsa,American Athletic,1431,3
2016,UCF,American Athletic,1172,3
2016,UCLA,Pac-12,1653,3
2016,UConn,American Athletic,1408,3
2016,UL Monroe,Sun Belt,1110,3
2016,UNLV,Mountain West,1227,3
2016,USC,Pac-12,1665,3
2016,Utah,Pac-12,1678,3
2016,Utah State,Mountain West,1455,3
2016,UTEP,Conference USA,1050,3
2016,UTSA,Conference USA,1251,3
2016,Vanderbilt,SEC,1397,3
2016,Virginia,ACC,1442,3
2016,Virginia Tech,ACC,1727,3
2016,Wake Forest,ACC,1406,3
2016,Washington,Pac-12,1857,3
2016,Washington State,Pac-12,1648,3
2016,Western Kentucky,Conference USA,1713,3
2016,Western Michigan,Mid-American,1633,3
2016,West Virginia,Big 12,1695,3
2016,Wisconsin,Big Ten,1776,3
2016,Wyoming,Mountain West,1218,3
2016,Air Force,Mountain West,1598,4
2016,Akron,Mid-American,1412,4
2016,Alabama,SEC,2125,4
2016,App State,Sun Belt,1509,4
2016,Arizona,Pac-12,1514,4
2016,Arizona State,Pac-12,1629,4
2016,Arkansas,SEC,1717,4
2016,Arkansas State,Sun Belt,1367,4
2016,Army,FBS Independents,1529,4
2016,Auburn,SEC,1705,4
2016,Ball State,Mid-American,1280,4
2016,Baylor,Big 12,1844,4
2016,Boise State,Mountain West,1760,4
2016,Boston College,ACC,1368,4
2016,Bowling Green,Mid-American,1184,4
2016,Buffalo,Mid-American,1285,4
2016,BYU,FBS Independents,1612,4
2016,California,Pac-12,1576,4
2016,Central Michigan,Mid-American,1491,4
2016,Charlotte,Conference USA,973,4
2016,Cincinnati,American Athletic,1472,4
2016,Clemson,ACC,1874,4
2016,Colorado,Pac-12,1542,4
2016,Colorado State,Mountain West,1345,4
2016,Duke,ACC,1486,4
2016,East Carolina,American Athletic,1445,4
2016,Eastern Michigan,Mid-American,1108,4
2016,Florida,SEC,1729,4
2016,Florida Atlantic,Conference USA,1160,4
2016,Florida International,Conference USA,1059,4
2016,Florida State,ACC,1725,4
2016,Fresno State,Mountain West,1154,4
2016,Georgia,SEC,1632,4
2016,Georgia Southern,Sun Belt,1552,4
2016,Georgia State,Sun Belt,1303,4
2016,Georgia Tech,ACC,1626,4
2016,Hawai'i,Mountain West,1024,4
2016,Houston,American Athletic,1937,4
2016,Idaho,Sun Belt,1080,4
2016,Illinois,Big Ten,1376,4
2016,Indiana,Big Ten,1506,4
2016,Iowa,Big Ten,1722,4
2016,Iowa State,Big 12,1427,4
2016,James Madison,CAA,1379,4
2016,Kansas,Big 12,1065,4
2016,Kansas State,Big 12,1664,4
2016,Kent State,Mid-American,1139,4
2016,Kentucky,SEC,1419,4
2016,Liberty,Big South,1352,4
2016,Louisiana,Sun Belt,1257,4
2016,Louisiana Tech,Conference USA,1568,4
2016,Louisville,ACC,1950,4
2016,LSU,SEC,1703,4
2016,Marshall,Conference USA,1486,4
2016,Maryland,Big Ten,1444,4
2016,Massachusetts,FBS Independents,1256,4
2016,Memphis,American Athletic,1862,4
2016,Miami,ACC,1666,4
2016,Miami (OH),Mid-American,1211,4
2016,Michigan,Big Ten,1955,4
2016,Michigan State,Big Ten,1688,4
2016,Middle Tennessee,Conference USA,1499,4
2016,Minnesota,Big Ten,1553,4
2016,Mississippi State,SEC,1698,4
2016,Missouri,SEC,1589,4
2016,Navy,American Athletic,1637,4
2016,NC State,ACC,1601,4
2016,Nebraska,Big Ten,1728,4
2016,Nevada,Mountain West,1407,4
2016,New Mexico,Mountain West,1367,4
2016,New Mexico State,Sun Belt,995,4
2016,North Carolina,ACC,1773,4
2016,Northern Illinois,Mid-American,1375,4
2016,North Texas,Conference USA,1145,4
2016,Northwestern,Big Ten,1487,4
2016,Notre Dame,FBS Independents,1695,4
2016,Ohio,Mid-American,1398,4
2016,Ohio State,Big Ten,2164,4
2016,Oklahoma,Big 12,1860,4
2016,Oklahoma State,Big 12,1625,4
2016,Old Dominion,Conference USA,1218,4
2016,Ole Miss,SEC,1852,4
2016,Oregon,Pac-12,1696,4
2016,Oregon State,Pac-12,1282,4
2016,Penn State,Big Ten,1502,4
2016,Pittsburgh,ACC,1553,4
2016,Purdue,Big Ten,1314,4
2016,Rice,Conference USA,1176,4
2016,Rutgers,Big Ten,1355,4
2016,San Diego State,Mountain West,1706,4
2016,San José State,Mountain West,1195,4
2016,SMU,American Athletic,1241,4
2016,South Alabama,Sun Belt,1260,4
2016,South Carolina,SEC,1522,4
2016,Southern Miss,Conference USA,1612,4
2016,South Florida,American Athletic,1662,4
2016,Stanford,Pac-12,1867,4
2016,Syracuse,ACC,1346,4
2016,TCU,Big 12,1818,4
2016,Temple,American Athletic,1534,4
2016,Tennessee,SEC,1792,4
2016,Texas,Big 12,1573,4
2016,Texas A&M,SEC,1739,4
2016,Texas State,Sun Belt,1055,4
2016,Texas Tech,Big 12,1537,4
2016,Toledo,Mid-American,1728,4
2016,Troy,Sun Belt,1510,4
2016,Tulane,American Athletic,1226,4
2016,Tulsa,American Athletic,1423,4
2016,UCF,American Athletic,1290,4
2016,UCLA,Pac-12,1652,4
2016,UConn,American Athletic,1388,4
2016,UL Monroe,Sun Belt,1110,4
2016,UNLV,Mountain West,1212,4
2016,USC,Pac-12,1662,4
2016,Utah,Pac-12,1681,4
2016,Utah State,Mountain West,1453,4
2016,UTEP,Conference USA,1038,4
2016,UTSA,Conference USA,1217,4
2016,Vanderbilt,SEC,1415,4
2016,Virginia,ACC,1478,4
2016,Virginia Tech,ACC,1805,4
2016,Wake Forest,ACC,1423,4
2016,Washington,Pac-12,1844,4
2016,Washington State,Pac-12,1648,4
2016,Western Kentucky,Conference USA,1695,4
2016,Western Michigan,Mid-American,1669,4
2016,West Virginia,Big 12,1697,4
2016,Wisconsin,Big Ten,1836,4
2016,Wyoming,Mountain West,1215,4
2016,Air Force,Mountain West,1630,5
2016,Akron,Mid-American,1402,5
2016,Alabama,SEC,2124,5
2016,App State,Sun Belt,1520,5
2016,Arizona,Pac-12,1478,5
2016,Arizona State,Pac-12,1583,5
2016,Arkansas,SEC,1717,5
2016,Arkansas State,Sun Belt,1367,5
2016,Army,FBS Independents,1529,5
2016,Auburn,SEC,1779,5
2016,Ball State,Mid-American,1274,5
2016,Baylor,Big 12,1825,5
2016,Boise State,Mountain West,1758,5
2016,Boston College,ACC,1445,5
2016,Bowling Green,Mid-American,1175,5
2016,Buffalo,Mid-American,1208,5
2016,BYU,FBS Independents,1614,5
2016,California,Pac-12,1585,5
2016,Central Michigan,Mid-American,1399,5
2016,Charlotte,Conference USA,904,5
2016,Cincinnati,American Athletic,1427,5
2016,Clemson,ACC,1885,5
2016,Colorado,Pac-12,1627,5
2016,Colorado State,Mountain West,1276,5
2016,Duke,ACC,1453,5
2016,East Carolina,American Athletic,1383,5
2016,Eastern Michigan,Mid-American,1117,5
2016,Florida,SEC,1719,5
2016,Florida Atlantic,Conference USA,1158,5
2016,Florida International,Conference USA,1061,5
2016,Florida State,ACC,1725,5
2016,Fresno State,Mountain West,1098,5
2016,Georgia,SEC,1637,5
2016,Georgia Southern,Sun Belt,1552,5
2016,Georgia State,Sun Belt,1292,5
2016,Georgia Tech,ACC,1598,5
2016,Hawai'i,Mountain West,1119,5
2016,Houston,American Athletic,1951,5
2016,Idaho,Sun Belt,1071,5
2016,Illinois,Big Ten,1374,5
2016,Indiana,Big Ten,1509,5
2016,Iowa,Big Ten,1689,5
2016,Iowa State,Big 12,1446,5
2016,James Madison,CAA,1379,5
2016,Kansas,Big 12,1022,5
2016,Kansas State,Big 12,1664,5
2016,Kent State,Mid-American,1149,5
2016,Kentucky,SEC,1420,5
2016,Liberty,Big South,1352,5
2016,Louisiana,Sun Belt,1236,5
2016,Louisiana Tech,Conference USA,1568,5
2016,Louisville,ACC,1939,5
2016,LSU,SEC,1786,5
2016,Marshall,Conference USA,1458,5
2016,Maryland,Big Ten,1553,5
2016,Massachusetts,FBS Independents,1240,5
2016,Memphis,American Athletic,1814,5
2016,Miami,ACC,1694,5
2016,Miami (OH),Mid-American,1206,5
2016,Michigan,Big Ten,1958,5
2016,Michigan State,Big Ten,1685,5
2016,Middle Tennessee,Conference USA,1505,5
2016,Minnesota,Big Ten,1551,5
2016,Mississippi State,SEC,1698,5
2016,Missouri,SEC,1506,5
2016,Navy,American Athletic,1605,5
2016,NC State,ACC,1622,5
2016,Nebraska,Big Ten,1730,5
2016,Nevada,Mountain West,1312,5
2016,New Mexico,Mountain West,1367,5
2016,New Mexico State,Sun Belt,1016,5
2016,North Carolina,ACC,1773,5
2016,Northern Illinois,Mid-American,1381,5
2016,North Texas,Conference USA,1139,5
2016,Northwestern,Big Ten,1520,5
2016,Notre Dame,FBS Independents,1696,5
2016,Ohio,Mid-American,1403,5
2016,Ohio State,Big Ten,2233,5
2016,Oklahoma,Big 12,1868,5
2016,Oklahoma State,Big 12,1660,5
2016,Old Dominion,Conference USA,1287,5
2016,Ole Miss,SEC,1900,5
2016,Oregon,Pac-12,1651,5
2016,Oregon State,Pac-12,1197,5
2016,Penn State,Big Ten,1504,5
2016,Pittsburgh,ACC,1581,5
2016,Purdue,Big Ten,1205,5
2016,Rice,Conference USA,1179,5
2016,Rutgers,Big Ten,1286,5
2016,San Diego State,Mountain West,1616,5
2016,San José State,Mountain West,1195,5
2016,SMU,American Athletic,1210,5
2016,South Alabama,Sun Belt,1350,5
2016,South Carolina,SEC,1517,5
2016,Southern Miss,Conference USA,1609,5
2016,South Florida,American Athletic,1707,5
2016,Stanford,Pac-12,1754,5
2016,Syracuse,ACC,1345,5
2016,TCU,Big 12,1810,5
2016,Temple,American Athletic,1565,5
2016,Tennessee,SEC,1787,5
2016,Texas,Big 12,1538,5
2016,Texas A&M,SEC,1744,5
2016,Texas State,Sun Belt,1055,5
2016,Texas Tech,Big 12,1580,5
2016,Toledo,Mid-American,1726,5
2016,Troy,Sun Belt,1519,5
2016,Tulane,American Athletic,1242,5
2016,Tulsa,American Athletic,1423,5
2016,UCF,American Athletic,1352,5
2016,UCLA,Pac-12,1688,5
2016,UConn,American Athletic,1374,5
2016,UL Monroe,Sun Belt,1036,5
2016,UNLV,Mountain West,1268,5
2016,USC,Pac-12,1708,5
2016,Utah,Pac-12,1672,5
2016,Utah State,Mountain West,1455,5
2016,UTEP,Conference USA,1038,5
2016,UTSA,Conference USA,1217,5
2016,Vanderbilt,SEC,1425,5
2016,Virginia,ACC,1511,5
2016,Virginia Tech,ACC,1805,5
2016,Wake Forest,ACC,1402,5
2016,Washington,Pac-12,1957,5
2016,Washington State,Pac-12,1693,5
2016,Western Kentucky,Conference USA,1695,5
2016,Western Michigan,Mid-American,1761,5
2016,West Virginia,Big 12,1697,5
2016,Wisconsin,Big Ten,1833,5
2016,Wyoming,Mountain West,1284,5
2016,Air Force,Mountain West,1590,6
2016,Akron,Mid-American,1435,6
2016,Alabama,SEC,2130,6
2016,App State,Sun Belt,1520,6
2016,Arizona,Pac-12,1468,6
2016,Arizona State,Pac-12,1585,6
2016,Arkansas,SEC,1711,6
2016,Arkansas State,Sun Belt,1373,6
2016,Army,FBS Independents,1515,6
2016,Auburn,SEC,1833,6
2016,Ball State,Mid-American,1275,6
2016,Baylor,Big 12,1825,6
2016,Boise State,Mountain West,1789,6
2016,Boston College,ACC,1365,6
2016,Bowling Green,Mid-American,1179,6
2016,Buffalo,Mid-American,1137,6
2016,BYU,FBS Independents,1663,6
2016,California,Pac-12,1578,6
2016,Central Michigan,Mid-American,1398,6
2016,Charlotte,Conference USA,932,6
2016,Cincinnati,American Athletic,1403,6
2016,Clemson,ACC,1965,6
2016,Colorado,Pac-12,1626,6
2016,Colorado State,Mountain West,1296,6
2016,Duke,ACC,1467,6
2016,East Carolina,American Athletic,1377,6
2016,Eastern Michigan,Mid-American,1136,6
2016,Florida,SEC,1719,6
2016,Florida Atlantic,Conference USA,1130,6
2016,Florida International,Conference USA,1091,6
2016,Florida State,ACC,1725,6
2016,Fresno State,Mountain West,1101,6
2016,Georgia,SEC,1657,6
2016,Georgia Southern,Sun Belt,1546,6
2016,Georgia State,Sun Belt,1315,6
2016,Georgia Tech,ACC,1597,6
2016,Hawai'i,Mountain West,1168,6
2016,Houston,American Athletic,1925,6
2016,Idaho,Sun Belt,1073,6
2016,Illinois,Big Ten,1359,6
2016,Indiana,Big Ten,1525,6
2016,Iowa,Big Ten,1692,6
2016,Iowa State,Big 12,1448,6
2016,James Madison,CAA,1379,6
2016,Kansas,Big 12,1053,6
2016,Kansas State,Big 12,1667,6
2016,Kent State,Mid-American,1220,6
2016,Kentucky,SEC,1430,6
2016,Liberty,Big South,1352,6
2016,Louisiana,Sun Belt,1236,6
2016,Louisiana Tech,Conference USA,1571,6
2016,Louisville,ACC,1939,6
2016,LSU,SEC,1786,6
2016,Marshall,Conference USA,1387,6
2016,Maryland,Big Ten,1488,6
2016,Massachusetts,FBS Independents,1198,6
2016,Memphis,American Athletic,1810,6
2016,Miami,ACC,1694,6
2016,Miami (OH),Mid-American,1173,6
2016,Michigan,Big Ten,2112,6
2016,Michigan State,Big Ten,1636,6
2016,Middle Tennessee,Conference USA,1505,6
2016,Minnesota,Big Ten,1548,6
2016,Mississippi State,SEC,1644,6
2016,Missouri,SEC,1506,6
2016,Navy,American Athletic,1631,6
2016,NC State,ACC,1636,6
2016,Nebraska,Big Ten,1730,6
2016,Nevada,Mountain West,1309,6
2016,New Mexico,Mountain West,1336,6
2016,New Mexico State,Sun Belt,1016,6
2016,North Carolina,ACC,1689,6
2016,Northern Illinois,Mid-American,1381,6
2016,North Texas,Conference USA,1210,6
2016,Northwestern,Big Ten,1520,6
2016,Notre Dame,FBS Independents,1682,6
2016,Ohio,Mid-American,1399,6
2016,Ohio State,Big Ten,2217,6
2016,Oklahoma,Big 12,1860,6
2016,Oklahoma State,Big 12,1658,6
2016,Old Dominion,Conference USA,1329,6
2016,Ole Miss,SEC,1900,6
2016,Oregon,Pac-12,1543,6
2016,Oregon State,Pac-12,1204,6
2016,Penn State,Big Ten,1569,6
2016,Pittsburgh,ACC,1582,6
2016,Purdue,Big Ten,1220,6
2016,Rice,Conference USA,1179,6
2016,Rutgers,Big Ten,1132,6
2016,San Diego State,Mountain West,1627,6
2016,San José State,Mountain West,1146,6
2016,SMU,American Athletic,1212,6
2016,South Alabama,Sun Belt,1350,6
2016,South Carolina,SEC,1497,6
2016,Southern Miss,Conference USA,1504,6
2016,South Florida,American Athletic,1713,6
2016,Stanford,Pac-12,1676,6
2016,Syracuse,ACC,1307,6
2016,TCU,Big 12,1779,6
2016,Temple,American Athletic,1569,6
2016,Tennessee,SEC,1775,6
2016,Texas,Big 12,1546,6
2016,Texas A&M,SEC,1756,6
2016,Texas State,Sun Belt,1032,6
2016,Texas Tech,Big 12,1577,6
2016,Toledo,Mid-American,1707,6
2016,Troy,Sun Belt,1519,6
2016,Tulane,American Athletic,1242,6
2016,Tulsa,American Athletic,1421,6
2016,UCF,American Athletic,1352,6
2016,UCLA,Pac-12,1686,6
2016,UConn,American Athletic,1398,6
2016,UL Monroe,Sun Belt,1034,6
2016,UNLV,Mountain West,1257,6
2016,USC,Pac-12,1709,6
2016,Utah,Pac-12,1682,6
2016,Utah State,Mountain West,1435,6
2016,UTEP,Conference USA,1008,6
2016,UTSA,Conference USA,1322,6
2016,Vanderbilt,SEC,1415,6
2016,Virginia,ACC,1511,6
2016,Virginia Tech,ACC,1889,6
2016,Wake Forest,ACC,1440,6
2016,Washington,Pac-12,2065,6
2016,Washington State,Pac-12,1771,6
2016,Western Kentucky,Conference USA,1692,6
2016,Western Michigan,Mid-American,1761,6
2016,West Virginia,Big 12,1697,6
2016,Wisconsin,Big Ten,1833,6
2016,Wyoming,Mountain West,1324,6
