year,team,conference,elo,week
2019,Tulsa,American Athletic,1353,1
2019,UCLA,Pac-12,1427,1
2019,USC,Pac-12,1591,1
2019,Utah,Pac-12,1690,1
2019,Utah State,Mountain West,1728,1
2019,Vanderbilt,SEC,1505,1
2019,Virginia,ACC,1636,1
2019,Virginia Tech,ACC,1514,1
2019,Wake Forest,ACC,1582,1
2019,Washington State,Pac-12,1772,1
2019,West Virginia,Big 12,1690,1
2019,Wisconsin,Big Ten,1792,1
2019,Wyoming,Mountain West,1513,1
2019,Akron,Mid-American,1157,2
2019,Alabama,SEC,2096,2
2019,App State,Sun Belt,1693,2
2019,Arizona,Pac-12,1446,2
2019,Arizona State,Pac-12,1610,2
2019,Arkansas,SEC,1339,2
2019,Arkansas State,Sun Belt,1545,2
2019,Army,FBS Independents,1726,2
2019,Auburn,SEC,1819,2
2019,Ball State,Mid-American,1204,2
2019,Baylor,Big 12,1569,2
2019,Boise State,Mountain West,1694,2
2019,Boston College,ACC,1597,2
2019,Bowling Green,Mid-American,1095,2
2019,Buffalo,Mid-American,1426,2
2019,BYU,FBS Independents,1516,2
2019,California,Pac-12,1533,2
2019,Central Michigan,Mid-American,1126,2
2019,Charlotte,Conference USA,1296,2
2019,Cincinnati,American Athletic,1539,2
2019,Clemson,ACC,2135,2
2019,Coastal Carolina,Sun Belt,1277,2
2019,Colorado,Pac-12,1493,2
2019,Colorado State,Mountain West,1264,2
2019,Duke,ACC,1467,2
2019,East Carolina,American Athletic,1188,2
2019,Eastern Michigan,Mid-American,1431,2
2019,Florida,SEC,1688,2
2019,Florida Atlantic,Conference USA,1433,2
2019,Florida International,Conference USA,1382,2
2019,Florida State,ACC,1449,2
2019,Fresno State,Mountain West,1666,2
2019,Georgia,SEC,1866,2
2019,Georgia Southern,Sun Belt,1361,2
2019,Georgia State,Sun Belt,1292,2
2019,Georgia Tech,ACC,1524,2
2019,Hawai'i,Mountain West,1302,2
2019,Houston,American Athletic,1455,2
2019,Illinois,Big Ten,1367,2
2019,Indiana,Big Ten,1500,2
2019,Iowa,Big Ten,1842,2
2019,James Madison,CAA,1479,2
2019,Kansas,Big 12,1365,2
2019,Kansas State,Big 12,1670,2
2019,Kent State,Mid-American,1152,2
2019,Kentucky,SEC,1668,2
2019,Liberty,FBS Independents,1243,2
2019,Louisiana,Sun Belt,1418,2
2019,Louisiana Tech,Conference USA,1370,2
2019,Louisville,ACC,1232,2
2019,LSU,SEC,1861,2
2019,Marshall,Conference USA,1511,2
2019,Maryland,Big Ten,1626,2
2019,Massachusetts,FBS Independents,1192,2
2019,Memphis,American Athletic,1621,2
2019,Miami,ACC,1603,2
2019,Miami (OH),Mid-American,1434,2
2019,Michigan,Big Ten,1761,2
2019,Michigan State,Big Ten,1695,2
2019,Middle Tennessee,Conference USA,1445,2
2019,Minnesota,Big Ten,1604,2
2019,Mississippi State,SEC,1798,2
2019,Missouri,SEC,1795,2
2019,NC State,ACC,1641,2
2019,Nebraska,Big Ten,1477,2
2019,Nevada,Mountain West,1248,2
2019,New Mexico State,FBS Independents,1054,2
2019,North Carolina,ACC,1427,2
2019,Northern Illinois,Mid-American,1425,2
2019,North Texas,Conference USA,1425,2
2019,Northwestern,Big Ten,1597,2
2019,Notre Dame,FBS Independents,1766,2
2019,Ohio,Mid-American,1687,2
2019,Ohio State,Big Ten,1962,2
2019,Oklahoma,Big 12,1854,2
2019,Oklahoma State,Big 12,1634,2
2019,Old Dominion,Conference USA,1221,2
2019,Ole Miss,SEC,1496,2
2019,Oregon,Pac-12,1809,2
2019,Oregon State,Pac-12,1210,2
2019,Penn State,Big Ten,1828,2
2019,Pittsburgh,ACC,1561,2
2019,Purdue,Big Ten,1545,2
2019,Rice,Conference USA,1192,2
2019,Rutgers,Big Ten,1308,2
2019,San Diego State,Mountain West,1493,2
2019,San José State,Mountain West,1175,2
2019,SMU,American Athletic,1485,2
2019,South Alabama,Sun Belt,1165,2
2019,South Carolina,SEC,1517,2
2019,Southern Miss,Conference USA,1439,2
2019,South Florida,American Athletic,1310,2
2019,Stanford,Pac-12,1583,2
2019,Syracuse,ACC,1499,2
2019,Tennessee,SEC,1376,2
2019,Texas,Big 12,1730,2
2019,Texas A&M,SEC,1772,2
2019,Texas State,Sun Belt,1193,2
2019,Texas Tech,Big 12,1610,2
2019,Toledo,Mid-American,1512,2
2019,Tulane,American Athletic,1513,2
2019,Tulsa,American Athletic,1381,2
2019,UAB,Conference USA,1528,2
2019,UCF,American Athletic,1835,2
2019,UCLA,Pac-12,1413,2
2019,UConn,American Athletic,1067,2
2019,UL Monroe,Sun Belt,1349,2
2019,UNLV,Mountain West,1233,2
2019,USC,Pac-12,1661,2
2019,Utah,Pac-12,1707,2
2019,Utah State,Mountain West,1728,2
2019,UTEP,Conference USA,1101,2
2019,UTSA,Conference USA,1089,2
2019,Vanderbilt,SEC,1465,2
2019,Virginia,ACC,1636,2
2019,Virginia Tech,ACC,1519,2
2019,Wake Forest,ACC,1593,2
2019,Washington,Pac-12,1727,2
2019,Washington State,Pac-12,1772,2
2019,Western Kentucky,Conference USA,1378,2
2019,Western Michigan,Mid-American,1265,2
2019,West Virginia,Big 12,1609,2
2019,Wisconsin,Big Ten,1903,2
2019,Wyoming,Mountain West,1505,2
2019,Air Force,Mountain West,1512,3
2019,Akron,Mid-American,1104,3
2019,Alabama,SEC,2098,3
2019,App State,Sun Belt,1693,3
2019,Arizona,Pac-12,1489,3
2019,Arizona State,Pac-12,1620,3
2019,Arkansas,SEC,1381,3
2019,Arkansas State,Sun Belt,1421,3
2019,Army,FBS Independents,1710,3
2019,Auburn,SEC,1850,3
2019,Ball State,Mid-American,1202,3
2019,Baylor,Big 12,1569,3
2019,Boise State,Mountain West,1694,3
2019,Boston College,ACC,1503,3
2019,Bowling Green,Mid-American,1051,3
2019,Buffalo,Mid-American,1366,3
2019,BYU,FBS Independents,1519,3
2019,California,Pac-12,1535,3
2019,Central Michigan,Mid-American,1179,3
2019,Charlotte,Conference USA,1380,3
2019,Cincinnati,American Athletic,1581,3
2019,Clemson,ACC,2159,3
2019,Coastal Carolina,Sun Belt,1277,3
2019,Colorado,Pac-12,1480,3
2019,Colorado State,Mountain West,1222,3
2019,Duke,ACC,1525,3
2019,East Carolina,American Athletic,1128,3
2019,Eastern Michigan,Mid-American,1432,3
2019,Florida,SEC,1702,3
2019,Florida Atlantic,Conference USA,1435,3
2019,Florida International,Conference USA,1382,3
2019,Florida State,ACC,1450,3
2019,Fresno State,Mountain West,1666,3
2019,Georgia,SEC,1990,3
2019,Georgia Southern,Sun Belt,1363,3
2019,Georgia State,Sun Belt,1144,3
2019,Georgia Tech,ACC,1524,3
2019,Hawai'i,Mountain West,1265,3
2019,Houston,American Athletic,1468,3
2019,Illinois,Big Ten,1366,3
2019,Indiana,Big Ten,1439,3
2019,Iowa,Big Ten,1834,3
2019,Iowa State,Big 12,1644,3
2019,James Madison,CAA,1479,3
2019,Kansas,Big 12,1459,3
2019,Kansas State,Big 12,1694,3
2019,Kent State,Mid-American,1121,3
2019,Kentucky,SEC,1654,3
2019,Liberty,FBS Independents,1303,3
2019,Louisiana,Sun Belt,1418,3
2019,Louisiana Tech,Conference USA,1414,3
2019,Louisville,ACC,1281,3
2019,LSU,SEC,1861,3
2019,Marshall,Conference USA,1514,3
2019,Maryland,Big Ten,1624,3
2019,Massachusetts,FBS Independents,1108,3
2019,Memphis,American Athletic,1668,3
2019,Miami,ACC,1603,3
2019,Miami (OH),Mid-American,1392,3
2019,Michigan,Big Ten,1761,3
2019,Michigan State,Big Ten,1685,3
2019,Middle Tennessee,Conference USA,1387,3
2019,Minnesota,Big Ten,1602,3
2019,Mississippi State,SEC,1774,3
2019,Missouri,SEC,1795,3
2019,Navy,American Athletic,1466,3
2019,NC State,ACC,1601,3
2019,Nebraska,Big Ten,1572,3
2019,Nevada,Mountain West,1248,3
2019,New Mexico,Mountain West,1191,3
2019,New Mexico State,FBS Independents,1046,3
2019,North Carolina,ACC,1428,3
2019,Northern Illinois,Mid-American,1330,3
2019,North Texas,Conference USA,1423,3
2019,Northwestern,Big Ten,1600,3
2019,Notre Dame,FBS Independents,1857,3
2019,Ohio,Mid-American,1684,3
2019,Ohio State,Big Ten,2023,3
2019,Oklahoma,Big 12,1897,3
2019,Oklahoma State,Big 12,1655,3
2019,Old Dominion,Conference USA,1221,3
2019,Ole Miss,SEC,1496,3
2019,Oregon,Pac-12,1809,3
2019,Oregon State,Pac-12,1210,3
2019,Penn State,Big Ten,1823,3
2019,Pittsburgh,ACC,1566,3
2019,Purdue,Big Ten,1493,3
2019,Rice,Conference USA,1164,3
2019,Rutgers,Big Ten,1308,3
2019,San Diego State,Mountain West,1501,3
2019,San José State,Mountain West,1175,3
2019,SMU,American Athletic,1531,3
2019,South Alabama,Sun Belt,1118,3
2019,South Carolina,SEC,1515,3
2019,Southern Miss,Conference USA,1455,3
2019,South Florida,American Athletic,1310,3
2019,Stanford,Pac-12,1566,3
2019,Syracuse,ACC,1475,3
2019,TCU,Big 12,1609,3
2019,Temple,American Athletic,1560,3
2019,Tennessee,SEC,1376,3
2019,Texas,Big 12,1758,3
2019,Texas A&M,SEC,1772,3
2019,Texas State,Sun Belt,1147,3
2019,Texas Tech,Big 12,1567,3
2019,Toledo,Mid-American,1512,3
2019,Troy,Sun Belt,1524,3
2019,Tulane,American Athletic,1513,3
2019,Tulsa,American Athletic,1360,3
2019,UAB,Conference USA,1528,3
2019,UCF,American Athletic,1852,3
2019,UCLA,Pac-12,1370,3
2019,UConn,American Athletic,1067,3
2019,UL Monroe,Sun Belt,1349,3
2019,UNLV,Mountain West,1230,3
2019,USC,Pac-12,1658,3
2019,Utah,Pac-12,1707,3
2019,Utah State,Mountain West,1728,3
2019,UTEP,Conference USA,1101,3
2019,UTSA,Conference USA,1105,3
2019,Vanderbilt,SEC,1465,3
2019,Virginia,ACC,1635,3
2019,Virginia Tech,ACC,1519,3
2019,Wake Forest,ACC,1592,3
2019,Washington,Pac-12,1764,3
2019,Washington State,Pac-12,1759,3
2019,Western Kentucky,Conference USA,1329,3
2019,Western Michigan,Mid-American,1413,3
2019,West Virginia,Big 12,1649,3
2019,Wisconsin,Big Ten,1903,3
2019,Wyoming,Mountain West,1505,3
2019,Air Force,Mountain West,1506,4
2019,Akron,Mid-American,1076,4
2019,Alabama,SEC,2140,4
2019,App State,Sun Belt,1682,4
2019,Arizona,Pac-12,1489,4
2019,Arizona State,Pac-12,1607,4
2019,Arkansas,SEC,1351,4
2019,Arkansas State,Sun Belt,1421,4
2019,Army,FBS Independents,1710,4
2019,Auburn,SEC,1859,4
2019,Ball State,Mid-American,1210,4
2019,Baylor,Big 12,1554,4
2019,Boise State,Mountain West,1700,4
2019,Boston College,ACC,1517,4
2019,Bowling Green,Mid-American,937,4
2019,Buffalo,Mid-American,1419,4
2019,BYU,FBS Independents,1478,4
2019,California,Pac-12,1547,4
2019,Central Michigan,Mid-American,1190,4
2019,Charlotte,Conference USA,1353,4
2019,Cincinnati,American Athletic,1581,4
2019,Clemson,ACC,2186,4
2019,Coastal Carolina,Sun Belt,1353,4
2019,Colorado,Pac-12,1493,4
2019,Colorado State,Mountain West,1231,4
2019,Duke,ACC,1525,4
2019,East Carolina,American Athletic,1128,4
2019,Eastern Michigan,Mid-American,1432,4
2019,Florida,SEC,1747,4
2019,Florida Atlantic,Conference USA,1435,4
2019,Florida International,Conference USA,1362,4
2019,Florida State,ACC,1457,4
2019,Fresno State,Mountain West,1666,4
2019,Georgia,SEC,1991,4
2019,Georgia Southern,Sun Belt,1363,4
2019,Georgia State,Sun Belt,1143,4
2019,Georgia Tech,ACC,1524,4
2019,Hawai'i,Mountain West,1265,4
2019,Houston,American Athletic,1461,4
2019,Illinois,Big Ten,1372,4
2019,Indiana,Big Ten,1491,4
2019,Iowa,Big Ten,1834,4
2019,Iowa State,Big 12,1761,4
2019,James Madison,CAA,1479,4
2019,Kansas,Big 12,1463,4
2019,Kansas State,Big 12,1694,4
2019,Kent State,Mid-American,1235,4
2019,Kentucky,SEC,1633,4
2019,Liberty,FBS Independents,1303,4
2019,Louisiana,Sun Belt,1501,4
2019,Louisiana Tech,Conference USA,1434,4
2019,Louisville,ACC,1274,4
2019,LSU,SEC,1892,4
2019,Marshall,Conference USA,1514,4
2019,Maryland,Big Ten,1624,4
2019,Massachusetts,FBS Independents,1032,4
2019,Memphis,American Athletic,1668,4
2019,Miami,ACC,1592,4
2019,Miami (OH),Mid-American,1258,4
2019,Michigan,Big Ten,1726,4
2019,Michigan State,Big Ten,1729,4
2019,Middle Tennessee,Conference USA,1387,4
2019,Minnesota,Big Ten,1602,4
2019,Mississippi State,SEC,1795,4
2019,Missouri,SEC,1814,4
2019,Navy,American Athletic,1466,4
2019,NC State,ACC,1593,4
2019,Nebraska,Big Ten,1566,4
2019,Nevada,Mountain West,1271,4
2019,New Mexico,Mountain West,1190,4
2019,New Mexico State,FBS Independents,1047,4
2019,North Carolina,ACC,1439,4
2019,Northern Illinois,Mid-American,1330,4
2019,North Texas,Conference USA,1503,4
2019,Northwestern,Big Ten,1556,4
2019,Notre Dame,FBS Independents,1856,4
2019,Ohio,Mid-American,1601,4
2019,Ohio State,Big Ten,2157,4
2019,Oklahoma,Big 12,1897,4
2019,Oklahoma State,Big 12,1653,4
2019,Old Dominion,Conference USA,1230,4
2019,Ole Miss,SEC,1484,4
2019,Oregon,Pac-12,1821,4
2019,Oregon State,Pac-12,1210,4
2019,Penn State,Big Ten,1823,4
2019,Pittsburgh,ACC,1575,4
2019,Purdue,Big Ten,1493,4
2019,Rice,Conference USA,1179,4
2019,Rutgers,Big Ten,1294,4
2019,San Diego State,Mountain West,1506,4
2019,San José State,Mountain West,1205,4
2019,SMU,American Athletic,1540,4
2019,South Alabama,Sun Belt,1079,4
2019,South Carolina,SEC,1496,4
2019,Southern Miss,Conference USA,1413,4
2019,South Florida,American Athletic,1310,4
2019,Stanford,Pac-12,1554,4
2019,Syracuse,ACC,1512,4
2019,TCU,Big 12,1600,4
2019,Temple,American Athletic,1507,4
2019,Tennessee,SEC,1331,4
2019,Texas,Big 12,1760,4
2019,Texas A&M,SEC,1763,4
2019,Texas State,Sun Belt,1148,4
2019,Texas Tech,Big 12,1567,4
2019,Toledo,Mid-American,1503,4
2019,Troy,Sun Belt,1552,4
2019,Tulane,American Athletic,1520,4
2019,Tulsa,American Athletic,1363,4
2019,UAB,Conference USA,1567,4
2019,UCF,American Athletic,1843,4
2019,UCLA,Pac-12,1405,4
2019,UConn,American Athletic,1015,4
2019,UL Monroe,Sun Belt,1232,4
2019,UNLV,Mountain West,1230,4
2019,USC,Pac-12,1670,4
2019,Utah,Pac-12,1695,4
2019,Utah State,Mountain West,1723,4
2019,UTEP,Conference USA,1078,4
2019,UTSA,Conference USA,1025,4
2019,Vanderbilt,SEC,1434,4
2019,Virginia,ACC,1626,4
2019,Virginia Tech,ACC,1519,4
2019,Wake Forest,ACC,1592,4
2019,Washington,Pac-12,1805,4
2019,Washington State,Pac-12,1724,4
2019,Western Kentucky,Conference USA,1329,4
2019,Western Michigan,Mid-American,1376,4
2019,West Virginia,Big 12,1645,4
2019,Wisconsin,Big Ten,1938,4
2019,Wyoming,Mountain West,1502,4
2019,Air Force,Mountain West,1516,5
2019,Akron,Mid-American,1061,5
2019,Alabama,SEC,2144,5
2019,App State,Sun Belt,1694,5
2019,Arizona,Pac-12,1489,5
2019,Arizona State,Pac-12,1616,5
2019,Arkansas,SEC,1368,5
2019,Arkansas State,Sun Belt,1445,5
2019,Army,FBS Independents,1710,5
2019,Auburn,SEC,1942,5
2019,Ball State,Mid-American,1210,5
2019,Baylor,Big 12,1557,5
2019,Boise State,Mountain West,1700,5
2019,Boston College,ACC,1517,5
2019,Bowling Green,Mid-American,937,5
2019,Buffalo,Mid-American,1376,5
2019,BYU,FBS Independents,1470,5
2019,California,Pac-12,1538,5
2019,Central Michigan,Mid-American,1173,5
2019,Charlotte,Conference USA,1318,5
2019,Cincinnati,American Athletic,1685,5
2019,Clemson,ACC,2157,5
2019,Coastal Carolina,Sun Belt,1341,5
2019,Colorado,Pac-12,1493,5
2019,Colorado State,Mountain West,1246,5
2019,Duke,ACC,1626,5
2019,East Carolina,American Athletic,1139,5
2019,Eastern Michigan,Mid-American,1432,5
2019,Florida,SEC,1747,5
2019,Florida Atlantic,Conference USA,1470,5
2019,Florida International,Conference USA,1362,5
2019,Florida State,ACC,1511,5
2019,Fresno State,Mountain West,1643,5
2019,Georgia,SEC,1991,5
2019,Georgia Southern,Sun Belt,1347,5
2019,Georgia State,Sun Belt,1143,5
2019,Georgia Tech,ACC,1469,5
2019,Hawai'i,Mountain West,1429,5
2019,Houston,American Athletic,1520,5
2019,Illinois,Big Ten,1372,5
2019,Indiana,Big Ten,1492,5
2019,Iowa,Big Ten,1908,5
2019,Iowa State,Big 12,1758,5
2019,James Madison,CAA,1479,5
2019,Kansas,Big 12,1376,5
2019,Kansas State,Big 12,1665,5
2019,Kent State,Mid-American,1235,5
2019,Kentucky,SEC,1582,5
2019,Liberty,FBS Independents,1306,5
2019,Louisiana,Sun Belt,1517,5
2019,Louisiana Tech,Conference USA,1424,5
2019,Louisville,ACC,1274,5
2019,LSU,SEC,1892,5
2019,Marshall,Conference USA,1410,5
2019,Maryland,Big Ten,1463,5
2019,Massachusetts,FBS Independents,1047,5
2019,Memphis,American Athletic,1675,5
2019,Miami,ACC,1592,5
2019,Miami (OH),Mid-American,1301,5
2019,Michigan,Big Ten,1824,5
2019,Michigan State,Big Ten,1728,5
2019,Middle Tennessee,Conference USA,1313,5
2019,Minnesota,Big Ten,1607,5
2019,Mississippi State,SEC,1712,5
2019,Missouri,SEC,1814,5
2019,Navy,American Athletic,1459,5
2019,NC State,ACC,1539,5
2019,Nebraska,Big Ten,1520,5
2019,Nevada,Mountain West,1107,5
2019,New Mexico,Mountain West,1187,5
2019,New Mexico State,FBS Independents,1070,5
2019,North Carolina,ACC,1468,5
2019,Northern Illinois,Mid-American,1328,5
2019,North Texas,Conference USA,1444,5
2019,Northwestern,Big Ten,1565,5
2019,Notre Dame,FBS Independents,1867,5
2019,Ohio,Mid-American,1601,5
2019,Ohio State,Big Ten,2203,5
2019,Oklahoma,Big 12,1966,5
2019,Oklahoma State,Big 12,1682,5
2019,Old Dominion,Conference USA,1219,5
2019,Ole Miss,SEC,1480,5
2019,Oregon,Pac-12,1821,5
2019,Oregon State,Pac-12,1225,5
2019,Penn State,Big Ten,1984,5
2019,Pittsburgh,ACC,1575,5
2019,Purdue,Big Ten,1488,5
2019,Rice,Conference USA,1189,5
2019,Rutgers,Big Ten,1196,5
2019,San Diego State,Mountain West,1506,5
2019,San José State,Mountain West,1195,5
2019,SMU,American Athletic,1586,5
2019,South Alabama,Sun Belt,1066,5
2019,South Carolina,SEC,1547,5
2019,Southern Miss,Conference USA,1423,5
2019,South Florida,American Athletic,1264,5
2019,Stanford,Pac-12,1539,5
2019,Syracuse,ACC,1512,5
2019,TCU,Big 12,1687,5
2019,Temple,American Athletic,1562,5
2019,Tennessee,SEC,1331,5
2019,Texas,Big 12,1760,5
2019,Texas A&M,SEC,1746,5
2019,Texas State,Sun Belt,1148,5
2019,Texas Tech,Big 12,1498,5
2019,Toledo,Mid-American,1511,5
2019,Troy,Sun Belt,1528,5
2019,Tulane,American Athletic,1520,5
2019,Tulsa,American Athletic,1363,5
2019,UAB,Conference USA,1543,5
2019,UCF,American Athletic,1847,5
2019,UCLA,Pac-12,1405,5
2019,UConn,American Athletic,1011,5
2019,UL Monroe,Sun Belt,1245,5
2019,UNLV,Mountain West,1163,5
2019,USC,Pac-12,1653,5
2019,Utah,Pac-12,1762,5
2019,Utah State,Mountain West,1708,5
2019,UTEP,Conference USA,1068,5
2019,UTSA,Conference USA,1025,5
2019,Vanderbilt,SEC,1436,5
2019,Virginia,ACC,1615,5
2019,Virginia Tech,ACC,1418,5
2019,Wake Forest,ACC,1592,5
2019,Washington,Pac-12,1822,5
2019,Washington State,Pac-12,1657,5
2019,Western Kentucky,Conference USA,1353,5
2019,Western Michigan,Mid-American,1393,5
2019,West Virginia,Big 12,1645,5
2019,Wisconsin,Big Ten,1929,5
2019,Wyoming,Mountain West,1569,5
2019,Air Force,Mountain West,1498,6
2019,Akron,Mid-American,1061,6
2019,Alabama,SEC,2144,6
2019,App State,Sun Belt,1694,6
2019,Arizona,Pac-12,1498,6
2019,Arizona State,Pac-12,1616,6
2019,Arkansas,SEC,1368,6
2019,Arkansas State,Sun Belt,1388,6
2019,Army,FBS Independents,1675,6
2019,Auburn,SEC,1906,6
2019,Ball State,Mid-American,1233,6
2019,Baylor,Big 12,1617,6
2019,Boise State,Mountain West,1708,6
2019,Boston College,ACC,1513,6
2019,Bowling Green,Mid-American,899,6
2019,Buffalo,Mid-American,1385,6
2019,BYU,FBS Independents,1470,6
2019,California,Pac-12,1540,6
2019,Central Michigan,Mid-American,1272,6
2019,Charlotte,Conference USA,1318,6
2019,Cincinnati,American Athletic,1688,6
2019,Clemson,ACC,2157,6
2019,Coastal Carolina,Sun Belt,1341,6
2019,Colorado,Pac-12,1484,6
2019,Colorado State,Mountain West,1238,6
2019,Duke,ACC,1618,6
2019,East Carolina,American Athletic,1152,6
2019,Eastern Michigan,Mid-American,1333,6
2019,Florida,SEC,1783,6
2019,Florida Atlantic,Conference USA,1470,6
2019,Florida International,Conference USA,1449,6
2019,Florida State,ACC,1511,6
2019,Fresno State,Mountain West,1643,6
2019,Georgia,SEC,1997,6
2019,Georgia Southern,Sun Belt,1335,6
2019,Georgia State,Sun Belt,1200,6
2019,Georgia Tech,ACC,1431,6
2019,Hawai'i,Mountain West,1429,6
2019,Houston,American Athletic,1520,6
2019,Illinois,Big Ten,1340,6
2019,Indiana,Big Ten,1492,6
2019,Iowa,Big Ten,1894,6
2019,Iowa State,Big 12,1813,6
2019,James Madison,CAA,1479,6
2019,Kansas,Big 12,1373,6
2019,Kansas State,Big 12,1605,6
2019,Kent State,Mid-American,1182,6
2019,Kentucky,SEC,1582,6
2019,Liberty,FBS Independents,1302,6
2019,Louisiana,Sun Belt,1517,6
2019,Louisiana Tech,Conference USA,1424,6
2019,Louisville,ACC,1278,6
2019,LSU,SEC,1970,6
2019,Marshall,Conference USA,1383,6
2019,Maryland,Big Ten,1549,6
2019,Massachusetts,FBS Independents,960,6
2019,Memphis,American Athletic,1679,6
2019,Miami,ACC,1565,6
2019,Miami (OH),Mid-American,1301,6
2019,Michigan,Big Ten,1838,6
2019,Michigan State,Big Ten,1717,6
2019,Middle Tennessee,Conference USA,1340,6
2019,Minnesota,Big Ten,1639,6
2019,Mississippi State,SEC,1712,6
2019,Missouri,SEC,1866,6
2019,Navy,American Athletic,1477,6
2019,NC State,ACC,1539,6
2019,Nebraska,Big Ten,1522,6
2019,Nevada,Mountain West,1107,6
2019,New Mexico,Mountain West,1168,6
2019,New Mexico State,FBS Independents,1074,6
2019,North Carolina,ACC,1506,6
2019,Northern Illinois,Mid-American,1305,6
2019,North Texas,Conference USA,1444,6
2019,Northwestern,Big Ten,1563,6
2019,Notre Dame,FBS Independents,1905,6
2019,Ohio,Mid-American,1592,6
2019,Ohio State,Big Ten,2214,6
2019,Oklahoma,Big 12,1969,6
2019,Oklahoma State,Big 12,1651,6
2019,Old Dominion,Conference USA,1192,6
2019,Ole Miss,SEC,1538,6
2019,Oregon,Pac-12,1819,6
2019,Oregon State,Pac-12,1286,6
2019,Penn State,Big Ten,2003,6
2019,Pittsburgh,ACC,1583,6
2019,Purdue,Big Ten,1469,6
2019,Rice,Conference USA,1187,6
2019,Rutgers,Big Ten,1110,6
2019,San Diego State,Mountain West,1514,6
2019,San José State,Mountain West,1214,6
2019,SMU,American Athletic,1583,6
2019,South Alabama,Sun Belt,1078,6
2019,South Carolina,SEC,1547,6
2019,Southern Miss,Conference USA,1423,6
2019,South Florida,American Athletic,1304,6
2019,Stanford,Pac-12,1578,6
2019,Syracuse,ACC,1512,6
2019,TCU,Big 12,1632,6
2019,Temple,American Athletic,1549,6
2019,Tennessee,SEC,1325,6
2019,Texas,Big 12,1773,6
2019,Texas A&M,SEC,1746,6
2019,Texas State,Sun Belt,1148,6
2019,Texas Tech,Big 12,1529,6
2019,Toledo,Mid-American,1514,6
2019,Troy,Sun Belt,1476,6
2019,Tulane,American Athletic,1555,6
2019,Tulsa,American Athletic,1366,6
2019,UAB,Conference USA,1545,6
2019,UCF,American Athletic,1844,6
2019,UCLA,Pac-12,1344,6
2019,UConn,American Athletic,971,6
2019,UL Monroe,Sun Belt,1241,6
2019,UNLV,Mountain West,1155,6
2019,USC,Pac-12,1653,6
2019,Utah,Pac-12,1762,6
