season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,169,Michigan State,Big Ten,1.0,1619,60
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,131,Kansas,Big 12,1.0,1623,63
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,102,Gonzaga,WCC,2.0,1547,1
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,135,Kentucky,SEC,2.0,1497,2
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,131,Kansas,Big 12,3.0,1457,3
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,64,Dayton,A-10,3.0,1505,1
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,72,Duke,ACC,4.0,1399,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,90,Florida State,ACC,4.0,1381,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,20,Baylor,Big 12,5.0,1337,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,150,Louisville,ACC,5.0,1386,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,257,San Diego State,Mountain West,6.0,1279,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,87,Florida,SEC,6.0,1313,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,160,Maryland,Big Ten,7.0,1134,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,61,Creighton,Big East,7.0,1154,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,102,Gonzaga,WCC,8.0,1096,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,135,Kentucky,SEC,8.0,1118,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,169,Michigan State,Big Ten,9.0,1023,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,200,North Carolina,ACC,9.0,1060,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,338,Villanova,Big East,10.0,1048,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,338,Villanova,Big East,10.0,1011,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,339,Virginia,ACC,11.0,1007,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,72,Duke,ACC,11.0,990,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,160,Maryland,Big Ten,12.0,924,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,263,Seton Hall,Big East,12.0,863,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,223,Oregon,Pac-12,13.0,892,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,298,Texas Tech,Big 12,13.0,837,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,150,Louisville,ACC,14.0,768,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,163,Memphis,American,14.0,773,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,263,Seton Hall,Big East,15.0,727,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,223,Oregon,Pac-12,15.0,742,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,339,Virginia,ACC,16.0,586,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,20,Baylor,Big 12,16.0,523,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,355,Wisconsin,Big Ten,17.0,539,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,329,Utah State,Mountain West,17.0,491,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,18,BYU,WCC,18.0,537,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,216,Ohio State,Big Ten,18.0,407,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,359,Xavier,Big East,19.0,356,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,216,Ohio State,Big Ten,19.0,459,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,253,Saint Mary's,WCC,20.0,330,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,16,Auburn,SEC,20.0,453,0
2020,regular,1,2019-10-21T00:00:00.000Z,AP Top 25,11,Arizona,Pac-12,21.0,265,0
2020,postseason,1,2020-03-18T00:00:00.000Z,AP Top 25,118,Illinois,Big Ten,21.0,263,0
