season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2011,postseason,1,,Coaches Poll,102,Gonzaga,WCC,,7,0
2011,postseason,1,,Coaches Poll,313,UCLA,Pac-12,,25,0
2011,regular,1,,Coaches Poll,313,UCLA,Pac-12,,12,0
2011,regular,1,,Coaches Poll,40,California,Pac-12,,5,0
2011,postseason,1,,Coaches Poll,289,Temple,A-10,,41,0
2011,regular,2,,AP Top 25,72,Duke,ACC,1.0,1617,58
2011,regular,2,,AP Top 25,169,Michigan State,Big Ten,2.0,1558,7
2011,regular,2,,AP Top 25,132,Kansas State,Big 12,3.0,1422,0
2011,regular,2,,AP Top 25,216,Ohio State,Big Ten,4.0,1379,0
2011,regular,2,,AP Top 25,229,Pittsburgh,Big East,5.0,1325,0
2011,regular,2,,AP Top 25,338,Villanova,Big East,6.0,1197,0
2011,regular,2,,AP Top 25,131,Kansas,Big 12,7.0,1178,0
2011,regular,2,,AP Top 25,200,North Carolina,ACC,8.0,1021,0
2011,regular,2,,AP Top 25,87,Florida,SEC,9.0,1017,0
2011,regular,2,,AP Top 25,286,Syracuse,Big East,10.0,967,0
2011,regular,2,,AP Top 25,102,Gonzaga,WCC,11.0,911,0
2011,regular,2,,AP Top 25,135,Kentucky,SEC,12.0,887,0
2011,regular,2,,AP Top 25,118,Illinois,Big Ten,13.0,834,0
2011,regular,2,,AP Top 25,236,Purdue,Big Ten,14.0,772,0
2011,regular,2,,AP Top 25,177,Missouri,Big 12,15.0,685,0
2011,regular,2,,AP Top 25,34,Butler,Horizon,16.0,626,0
2011,regular,2,,AP Top 25,343,Washington,Pac-12,17.0,587,0
2011,regular,2,,AP Top 25,20,Baylor,Big 12,17.0,587,0
2011,regular,2,,AP Top 25,163,Memphis,CUSA,19.0,540,0
2011,regular,2,,AP Top 25,97,Georgetown,Big East,20.0,333,0
2011,regular,2,,AP Top 25,289,Temple,A-10,21.0,289,0
2011,regular,2,,AP Top 25,340,Virginia Tech,ACC,22.0,271,0
2011,regular,2,,AP Top 25,18,BYU,Mountain West,23.0,228,0
2011,regular,2,,AP Top 25,292,Tennessee,SEC,24.0,194,0
2011,regular,2,,AP Top 25,257,San Diego State,Mountain West,25.0,162,0
2011,regular,2,,AP Top 25,295,Texas,Big 12,,130,0
2011,regular,2,,AP Top 25,355,Wisconsin,Big Ten,,113,0
2011,regular,2,,AP Top 25,347,West Virginia,Big East,,43,0
2011,regular,2,,AP Top 25,98,Georgia,SEC,,42,0
2011,regular,2,,AP Top 25,173,Minnesota,Big Ten,,41,0
2011,regular,2,,AP Top 25,90,Florida State,ACC,,37,0
2011,regular,2,,AP Top 25,322,UNLV,Mountain West,,21,0
2011,regular,2,,AP Top 25,352,Wichita State,MVC,,20,0
2011,regular,2,,AP Top 25,242,Richmond,A-10,,18,0
2011,regular,2,,AP Top 25,336,Vanderbilt,SEC,,16,0
2011,regular,2,,AP Top 25,185,NC State,ACC,,9,0
2011,regular,2,,AP Top 25,314,UConn,Big East,,8,0
2011,regular,2,,AP Top 25,56,Colorado,Big 12,,7,0
2011,regular,2,,AP Top 25,174,Mississippi State,SEC,,6,0
2011,regular,2,,AP Top 25,184,Murray State,OVC,,6,0
2011,regular,2,,AP Top 25,11,Arizona,Pac-12,,6,0
2011,regular,2,,AP Top 25,359,Xavier,A-10,,4,0
2011,regular,2,,AP Top 25,313,UCLA,Pac-12,,4,0
2011,regular,2,,AP Top 25,329,Utah State,WAC,,3,0
2011,regular,2,,AP Top 25,215,Ohio,MAC,,3,0
2011,regular,2,,AP Top 25,160,Maryland,ACC,,3,0
2011,regular,2,,AP Top 25,230,Portland,WCC,,1,0
2011,regular,2,,AP Top 25,9,App State,SoCon,,1,0
2011,regular,2,,AP Top 25,191,New Mexico,Mountain West,,1,0
2011,regular,2,,Coaches Poll,72,Duke,ACC,1.0,773,29
2011,regular,2,,Coaches Poll,169,Michigan State,Big Ten,2.0,743,2
2011,regular,2,,Coaches Poll,132,Kansas State,Big 12,3.0,676,0
2011,regular,2,,Coaches Poll,229,Pittsburgh,Big East,4.0,656,0
2011,regular,2,,Coaches Poll,216,Ohio State,Big Ten,5.0,648,0
2011,regular,2,,Coaches Poll,131,Kansas,Big 12,6.0,568,0
2011,regular,2,,Coaches Poll,338,Villanova,Big East,7.0,557,0
2011,regular,2,,Coaches Poll,200,North Carolina,ACC,8.0,476,0
2011,regular,2,,Coaches Poll,236,Purdue,Big Ten,9.0,475,0
2011,regular,2,,Coaches Poll,87,Florida,SEC,10.0,456,0
2011,regular,2,,Coaches Poll,286,Syracuse,Big East,11.0,441,0
2011,regular,2,,Coaches Poll,102,Gonzaga,WCC,12.0,434,0
2011,regular,2,,Coaches Poll,135,Kentucky,SEC,13.0,433,0
2011,regular,2,,Coaches Poll,177,Missouri,Big 12,14.0,362,0
2011,regular,2,,Coaches Poll,343,Washington,Pac-12,15.0,348,0
2011,regular,2,,Coaches Poll,118,Illinois,Big Ten,16.0,335,0
2011,regular,2,,Coaches Poll,20,Baylor,Big 12,17.0,308,0
2011,regular,2,,Coaches Poll,34,Butler,Horizon,18.0,267,0
2011,regular,2,,Coaches Poll,163,Memphis,CUSA,19.0,209,0
2011,regular,2,,Coaches Poll,289,Temple,A-10,20.0,136,0
2011,regular,2,,Coaches Poll,97,Georgetown,Big East,21.0,128,0
2011,regular,2,,Coaches Poll,295,Texas,Big 12,22.0,110,0
2011,regular,2,,Coaches Poll,292,Tennessee,SEC,23.0,92,0
2011,regular,2,,Coaches Poll,340,Virginia Tech,ACC,24.0,82,0
2011,regular,2,,Coaches Poll,355,Wisconsin,Big Ten,25.0,78,0
2011,regular,2,,Coaches Poll,257,San Diego State,Mountain West,,72,0
2011,regular,2,,Coaches Poll,18,BYU,Mountain West,,62,0
2011,regular,2,,Coaches Poll,173,Minnesota,Big Ten,,30,0
2011,regular,2,,Coaches Poll,90,Florida State,ACC,,17,0
2011,regular,2,,Coaches Poll,313,UCLA,Pac-12,,15,0
2011,regular,2,,Coaches Poll,322,UNLV,Mountain West,,14,0
2011,regular,2,,Coaches Poll,347,West Virginia,Big East,,14,0
2011,regular,2,,Coaches Poll,352,Wichita State,MVC,,9,0
2011,regular,2,,Coaches Poll,359,Xavier,A-10,,8,0
2011,regular,2,,Coaches Poll,174,Mississippi State,SEC,,8,0
2011,regular,2,,Coaches Poll,336,Vanderbilt,SEC,,8,0
2011,regular,2,,Coaches Poll,293,Texas A&M,Big 12,,7,0
2011,regular,2,,Coaches Poll,242,Richmond,A-10,,6,0
2011,regular,2,,Coaches Poll,329,Utah State,WAC,,4,0
2011,regular,2,,Coaches Poll,191,New Mexico,Mountain West,,4,0
2011,regular,2,,Coaches Poll,98,Georgia,SEC,,4,0
2011,regular,2,,Coaches Poll,253,Saint Mary's,WCC,,2,0
2011,regular,2,,Coaches Poll,157,Marquette,Big East,,2,0
2011,regular,2,,Coaches Poll,64,Dayton,A-10,,1,0
2011,regular,2,,Coaches Poll,185,NC State,ACC,,1,0
2011,regular,2,,Coaches Poll,160,Maryland,ACC,,1,0
2011,regular,2,,Coaches Poll,184,Murray State,OVC,,1,0
2011,regular,2,,Coaches Poll,212,Northwestern,Big Ten,,1,0
2011,regular,2,,Coaches Poll,11,Arizona,Pac-12,,1,0
2011,regular,3,,AP Top 25,72,Duke,ACC,1.0,1616,58
2011,regular,3,,AP Top 25,169,Michigan State,Big Ten,2.0,1547,6
2011,regular,3,,AP Top 25,216,Ohio State,Big Ten,3.0,1437,0
2011,regular,3,,AP Top 25,132,Kansas State,Big 12,4.0,1423,1
2011,regular,3,,AP Top 25,229,Pittsburgh,Big East,5.0,1388,0
2011,regular,3,,AP Top 25,131,Kansas,Big 12,6.0,1263,0
2011,regular,3,,AP Top 25,338,Villanova,Big East,7.0,1260,0
2011,regular,3,,AP Top 25,135,Kentucky,SEC,8.0,1063,0
2011,regular,3,,AP Top 25,286,Syracuse,Big East,9.0,972,0
2011,regular,3,,AP Top 25,236,Purdue,Big Ten,10.0,905,0
2011,regular,3,,AP Top 25,177,Missouri,Big 12,11.0,862,0
2011,regular,3,,AP Top 25,20,Baylor,Big 12,12.0,757,0
2011,regular,3,,AP Top 25,343,Washington,Pac-12,13.0,735,0
2011,regular,3,,AP Top 25,163,Memphis,CUSA,14.0,707,0
2011,regular,3,,AP Top 25,173,Minnesota,Big Ten,15.0,608,0
2011,regular,3,,AP Top 25,87,Florida,SEC,16.0,589,0
2011,regular,3,,AP Top 25,97,Georgetown,Big East,16.0,589,0
2011,regular,3,,AP Top 25,257,San Diego State,Mountain West,18.0,567,0
2011,regular,3,,AP Top 25,118,Illinois,Big Ten,19.0,460,0
2011,regular,3,,AP Top 25,295,Texas,Big 12,20.0,424,0
2011,regular,3,,AP Top 25,289,Temple,A-10,21.0,362,0
2011,regular,3,,AP Top 25,102,Gonzaga,WCC,22.0,355,0
2011,regular,3,,AP Top 25,18,BYU,Mountain West,23.0,347,0
2011,regular,3,,AP Top 25,292,Tennessee,SEC,24.0,164,0
2011,regular,3,,AP Top 25,200,North Carolina,ACC,25.0,124,0
2011,regular,3,,AP Top 25,340,Virginia Tech,ACC,,109,0
2011,regular,3,,AP Top 25,347,West Virginia,Big East,,99,0
2011,regular,3,,AP Top 25,34,Butler,Horizon,,96,0
2011,regular,3,,AP Top 25,150,Louisville,Big East,,76,0
2011,regular,3,,AP Top 25,322,UNLV,Mountain West,,66,0
2011,regular,3,,AP Top 25,90,Florida State,ACC,,36,0
2011,regular,3,,AP Top 25,336,Vanderbilt,SEC,,31,0
2011,regular,3,,AP Top 25,98,Georgia,SEC,,28,0
2011,regular,3,,AP Top 25,352,Wichita State,MVC,,16,0
2011,regular,3,,AP Top 25,313,UCLA,Pac-12,,10,0
2011,regular,3,,AP Top 25,314,UConn,Big East,,8,0
2011,regular,3,,AP Top 25,355,Wisconsin,Big Ten,,5,0
2011,regular,3,,AP Top 25,242,Richmond,A-10,,5,0
2011,regular,3,,AP Top 25,11,Arizona,Pac-12,,5,0
2011,regular,3,,AP Top 25,253,Saint Mary's,WCC,,4,0
2011,regular,3,,AP Top 25,174,Mississippi State,SEC,,3,0
2011,regular,3,,AP Top 25,359,Xavier,A-10,,1,0
2011,regular,3,,AP Top 25,334,VMI,Big South,,1,0
2011,regular,3,,AP Top 25,334,VMI,SoCon,,1,0
2011,regular,3,,AP Top 25,125,Iowa State,Big 12,,1,0
2011,regular,3,,AP Top 25,40,California,Pac-12,,1,0
2011,regular,3,,Coaches Poll,72,Duke,ACC,1.0,773,29
2011,regular,3,,Coaches Poll,169,Michigan State,Big Ten,2.0,741,2
2011,regular,3,,Coaches Poll,216,Ohio State,Big Ten,3.0,670,0
2011,regular,3,,Coaches Poll,132,Kansas State,Big 12,4.0,666,0
2011,regular,3,,Coaches Poll,229,Pittsburgh,Big East,5.0,664,0
2011,regular,3,,Coaches Poll,131,Kansas,Big 12,6.0,599,0
2011,regular,3,,Coaches Poll,338,Villanova,Big East,7.0,584,0
2011,regular,3,,Coaches Poll,236,Purdue,Big Ten,8.0,508,0
2011,regular,3,,Coaches Poll,135,Kentucky,SEC,9.0,476,0
2011,regular,3,,Coaches Poll,286,Syracuse,Big East,10.0,474,0
2011,regular,3,,Coaches Poll,343,Washington,Pac-12,11.0,429,0
2011,regular,3,,Coaches Poll,177,Missouri,Big 12,12.0,411,0
2011,regular,3,,Coaches Poll,20,Baylor,Big 12,13.0,341,0
2011,regular,3,,Coaches Poll,87,Florida,SEC,14.0,308,0
2011,regular,3,,Coaches Poll,163,Memphis,CUSA,15.0,287,0
2011,regular,3,,Coaches Poll,97,Georgetown,Big East,16.0,265,0
2011,regular,3,,Coaches Poll,173,Minnesota,Big Ten,17.0,219,0
2011,regular,3,,Coaches Poll,102,Gonzaga,WCC,18.0,215,0
2011,regular,3,,Coaches Poll,118,Illinois,Big Ten,19.0,211,0
2011,regular,3,,Coaches Poll,289,Temple,A-10,20.0,197,0
2011,regular,3,,Coaches Poll,295,Texas,Big 12,21.0,188,0
2011,regular,3,,Coaches Poll,257,San Diego State,Mountain West,22.0,164,0
2011,regular,3,,Coaches Poll,34,Butler,Horizon,23.0,113,0
2011,regular,3,,Coaches Poll,292,Tennessee,SEC,24.0,102,0
2011,regular,3,,Coaches Poll,200,North Carolina,ACC,25.0,99,0
2011,regular,3,,Coaches Poll,18,BYU,Mountain West,,63,0
2011,regular,3,,Coaches Poll,347,West Virginia,Big East,,50,0
2011,regular,3,,Coaches Poll,340,Virginia Tech,ACC,,47,0
2011,regular,3,,Coaches Poll,322,UNLV,Mountain West,,39,0
2011,regular,3,,Coaches Poll,90,Florida State,ACC,,35,0
2011,regular,3,,Coaches Poll,355,Wisconsin,Big Ten,,27,0
2011,regular,3,,Coaches Poll,150,Louisville,Big East,,21,0
2011,regular,3,,Coaches Poll,336,Vanderbilt,SEC,,20,0
2011,regular,3,,Coaches Poll,352,Wichita State,MVC,,14,0
2011,regular,3,,Coaches Poll,313,UCLA,Pac-12,,12,0
2011,regular,3,,Coaches Poll,64,Dayton,A-10,,8,0
2011,regular,3,,Coaches Poll,174,Mississippi State,SEC,,7,0
2011,regular,3,,Coaches Poll,253,Saint Mary's,WCC,,6,0
2011,regular,3,,Coaches Poll,242,Richmond,A-10,,6,0
2011,regular,3,,Coaches Poll,329,Utah State,WAC,,5,0
2011,regular,3,,Coaches Poll,359,Xavier,A-10,,4,0
2011,regular,3,,Coaches Poll,191,New Mexico,Mountain West,,4,0
2011,regular,3,,Coaches Poll,157,Marquette,Big East,,2,0
2011,regular,3,,Coaches Poll,184,Murray State,OVC,,2,0
2011,regular,3,,Coaches Poll,212,Northwestern,Big Ten,,2,0
2011,regular,3,,Coaches Poll,11,Arizona,Pac-12,,2,0
2011,regular,3,,Coaches Poll,293,Texas A&M,Big 12,,1,0
2011,regular,3,,Coaches Poll,185,NC State,ACC,,1,0
2011,regular,3,,Coaches Poll,160,Maryland,ACC,,1,0
2011,regular,3,,Coaches Poll,98,Georgia,SEC,,1,0
2011,regular,3,,Coaches Poll,40,California,Pac-12,,1,0
2011,regular,4,,AP Top 25,72,Duke,ACC,1.0,1625,65
2011,regular,4,,AP Top 25,216,Ohio State,Big Ten,2.0,1530,0
2011,regular,4,,AP Top 25,229,Pittsburgh,Big East,3.0,1488,0
2011,regular,4,,AP Top 25,131,Kansas,Big 12,4.0,1402,0
2011,regular,4,,AP Top 25,132,Kansas State,Big 12,5.0,1263,0
2011,regular,4,,AP Top 25,169,Michigan State,Big Ten,6.0,1250,0
2011,regular,4,,AP Top 25,314,UConn,Big East,7.0,1188,0
2011,regular,4,,AP Top 25,286,Syracuse,Big East,8.0,1085,0
2011,regular,4,,AP Top 25,177,Missouri,Big 12,9.0,984,0
2011,regular,4,,AP Top 25,135,Kentucky,SEC,10.0,890,0
2011,regular,4,,AP Top 25,20,Baylor,Big 12,11.0,844,0
2011,regular,4,,AP Top 25,338,Villanova,Big East,12.0,807,0
2011,regular,4,,AP Top 25,292,Tennessee,SEC,13.0,779,0
2011,regular,4,,AP Top 25,163,Memphis,CUSA,14.0,758,0
2011,regular,4,,AP Top 25,173,Minnesota,Big Ten,15.0,754,0
2011,regular,4,,AP Top 25,97,Georgetown,Big East,16.0,701,0
2011,regular,4,,AP Top 25,257,San Diego State,Mountain West,17.0,594,0
2011,regular,4,,AP Top 25,87,Florida,SEC,18.0,553,0
2011,regular,4,,AP Top 25,295,Texas,Big 12,19.0,484,0
2011,regular,4,,AP Top 25,118,Illinois,Big Ten,20.0,435,0
2011,regular,4,,AP Top 25,18,BYU,Mountain West,21.0,369,0
2011,regular,4,,AP Top 25,236,Purdue,Big Ten,22.0,318,0
2011,regular,4,,AP Top 25,343,Washington,Pac-12,23.0,270,0
2011,regular,4,,AP Top 25,322,UNLV,Mountain West,24.0,255,0
2011,regular,4,,AP Top 25,213,Notre Dame,Big East,25.0,126,0
2011,regular,4,,AP Top 25,347,West Virginia,Big East,,95,0
2011,regular,4,,AP Top 25,150,Louisville,Big East,,94,0
2011,regular,4,,AP Top 25,102,Gonzaga,WCC,,51,0
2011,regular,4,,AP Top 25,200,North Carolina,ACC,,41,0
2011,regular,4,,AP Top 25,336,Vanderbilt,SEC,,25,0
2011,regular,4,,AP Top 25,242,Richmond,A-10,,24,0
2011,regular,4,,AP Top 25,340,Virginia Tech,ACC,,8,0
2011,regular,4,,AP Top 25,253,Saint Mary's,WCC,,6,0
2011,regular,4,,AP Top 25,293,Texas A&M,Big 12,,6,0
2011,regular,4,,AP Top 25,11,Arizona,Pac-12,,6,0
2011,regular,4,,AP Top 25,219,Old Dominion,CAA,,5,0
2011,regular,4,,AP Top 25,219,Old Dominion,Sun Belt,,5,0
2011,regular,4,,AP Top 25,352,Wichita State,MVC,,3,0
2011,regular,4,,AP Top 25,333,VCU,CAA,,3,0
2011,regular,4,,AP Top 25,51,Cincinnati,Big East,,3,0
2011,regular,4,,AP Top 25,125,Iowa State,Big 12,,2,0
2011,regular,4,,AP Top 25,53,Cleveland State,Horizon,,1,0
2011,regular,4,,Coaches Poll,72,Duke,ACC,1.0,775,31
2011,regular,4,,Coaches Poll,216,Ohio State,Big Ten,2.0,728,0
2011,regular,4,,Coaches Poll,229,Pittsburgh,Big East,3.0,712,0
2011,regular,4,,Coaches Poll,131,Kansas,Big 12,4.0,683,0
2011,regular,4,,Coaches Poll,132,Kansas State,Big 12,5.0,588,0
2011,regular,4,,Coaches Poll,169,Michigan State,Big Ten,6.0,583,0
2011,regular,4,,Coaches Poll,286,Syracuse,Big East,7.0,571,0
2011,regular,4,,Coaches Poll,177,Missouri,Big 12,8.0,464,0
2011,regular,4,,Coaches Poll,314,UConn,Big East,9.0,428,0
2011,regular,4,,Coaches Poll,20,Baylor,Big 12,10.0,405,0
2011,regular,4,,Coaches Poll,135,Kentucky,SEC,11.0,403,0
2011,regular,4,,Coaches Poll,338,Villanova,Big East,12.0,377,0
2011,regular,4,,Coaches Poll,173,Minnesota,Big Ten,13.0,372,0
2011,regular,4,,Coaches Poll,97,Georgetown,Big East,14.0,351,0
2011,regular,4,,Coaches Poll,163,Memphis,CUSA,15.0,318,0
2011,regular,4,,Coaches Poll,87,Florida,SEC,16.0,316,0
2011,regular,4,,Coaches Poll,292,Tennessee,SEC,17.0,314,0
2011,regular,4,,Coaches Poll,236,Purdue,Big Ten,18.0,252,0
2011,regular,4,,Coaches Poll,257,San Diego State,Mountain West,19.0,229,0
2011,regular,4,,Coaches Poll,295,Texas,Big 12,20.0,216,0
2011,regular,4,,Coaches Poll,118,Illinois,Big Ten,21.0,203,0
2011,regular,4,,Coaches Poll,343,Washington,Pac-12,22.0,195,0
2011,regular,4,,Coaches Poll,322,UNLV,Mountain West,23.0,122,0
2011,regular,4,,Coaches Poll,102,Gonzaga,WCC,24.0,110,0
2011,regular,4,,Coaches Poll,18,BYU,Mountain West,25.0,103,0
2011,regular,4,,Coaches Poll,213,Notre Dame,Big East,,61,0
2011,regular,4,,Coaches Poll,200,North Carolina,ACC,,39,0
2011,regular,4,,Coaches Poll,347,West Virginia,Big East,,35,0
2011,regular,4,,Coaches Poll,150,Louisville,Big East,,25,0
2011,regular,4,,Coaches Poll,340,Virginia Tech,ACC,,23,0
2011,regular,4,,Coaches Poll,336,Vanderbilt,SEC,,12,0
2011,regular,4,,Coaches Poll,355,Wisconsin,Big Ten,,10,0
2011,regular,4,,Coaches Poll,242,Richmond,A-10,,9,0
2011,regular,4,,Coaches Poll,191,New Mexico,Mountain West,,9,0
2011,regular,4,,Coaches Poll,34,Butler,Horizon,,8,0
2011,regular,4,,Coaches Poll,289,Temple,A-10,,5,0
2011,regular,4,,Coaches Poll,212,Northwestern,Big Ten,,5,0
2011,regular,4,,Coaches Poll,11,Arizona,Pac-12,,4,0
2011,regular,4,,Coaches Poll,253,Saint Mary's,WCC,,3,0
2011,regular,4,,Coaches Poll,174,Mississippi State,SEC,,3,0
2011,regular,4,,Coaches Poll,352,Wichita State,MVC,,2,0
2011,regular,4,,Coaches Poll,51,Cincinnati,Big East,,2,0
2011,regular,4,,Coaches Poll,329,Utah State,WAC,,1,0
2011,regular,4,,Coaches Poll,219,Old Dominion,CAA,,1,0
2011,regular,4,,Coaches Poll,219,Old Dominion,Sun Belt,,1,0
2011,regular,5,,AP Top 25,72,Duke,ACC,1.0,1625,65
2011,regular,5,,AP Top 25,216,Ohio State,Big Ten,2.0,1534,0
2011,regular,5,,AP Top 25,229,Pittsburgh,Big East,3.0,1494,0
2011,regular,5,,AP Top 25,131,Kansas,Big 12,4.0,1403,0
2011,regular,5,,AP Top 25,132,Kansas State,Big 12,5.0,1291,0
2011,regular,5,,AP Top 25,314,UConn,Big East,6.0,1285,0
2011,regular,5,,AP Top 25,169,Michigan State,Big Ten,7.0,1168,0
2011,regular,5,,AP Top 25,286,Syracuse,Big East,8.0,1126,0
2011,regular,5,,AP Top 25,97,Georgetown,Big East,9.0,1011,0
2011,regular,5,,AP Top 25,20,Baylor,Big 12,10.0,990,0
2011,regular,5,,AP Top 25,292,Tennessee,SEC,11.0,914,0
2011,regular,5,,AP Top 25,338,Villanova,Big East,12.0,870,0
2011,regular,5,,AP Top 25,163,Memphis,CUSA,13.0,802,0
2011,regular,5,,AP Top 25,257,San Diego State,Mountain West,14.0,759,0
