season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2016,regular,1,,AP Top 25,313,UCLA,Pac-12,,2,0
2016,regular,1,,AP Top 25,295,Texas,Big 12,,18,0
2016,regular,1,,AP Top 25,223,Oregon,Pac-12,,116,0
2016,regular,1,,AP Top 25,218,Oklahoma State,Big 12,,2,0
2016,regular,1,,AP Top 25,124,Iowa,Big Ten,,6,0
2016,regular,1,,AP Top 25,347,West Virginia,Big 12,,84,0
2016,regular,1,,AP Top 25,123,Iona,MAAC,,1,0
2016,regular,1,,AP Top 25,97,Georgetown,Big East,,23,0
2016,regular,1,,AP Top 25,64,Dayton,A-10,,12,0
2016,regular,1,,AP Top 25,235,Providence,Big East,,10,0
2016,regular,1,,AP Top 25,90,Florida State,ACC,,18,0
2016,regular,1,,AP Top 25,168,Miami,ACC,,48,0
2016,regular,1,,Coaches Poll,200,North Carolina,ACC,1.0,749,12
2016,regular,1,,Coaches Poll,135,Kentucky,SEC,1.0,749,11
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,338,Villanova,Big East,1.0,750,30
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,200,North Carolina,ACC,2.0,720,0
2016,regular,1,,Coaches Poll,160,Maryland,Big Ten,3.0,723,5
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,131,Kansas,Big 12,3.0,657,0
2016,regular,1,,Coaches Poll,72,Duke,ACC,4.0,686,3
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,217,Oklahoma,Big 12,4.0,643,0
2016,regular,1,,Coaches Poll,131,Kansas,Big 12,5.0,675,1
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,339,Virginia,ACC,5.0,631,0
2016,regular,1,,Coaches Poll,339,Virginia,ACC,6.0,667,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,223,Oregon,Pac-12,6.0,596,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,169,Michigan State,Big Ten,7.0,488,0
2016,regular,1,,Coaches Poll,125,Iowa State,Big 12,7.0,541,0
2016,regular,1,,Coaches Poll,217,Oklahoma,Big 12,8.0,520,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,168,Miami,ACC,8.0,480,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,121,Indiana,Big Ten,9.0,456,0
2016,regular,1,,Coaches Poll,338,Villanova,Big East,9.0,498,0
2016,regular,1,,Coaches Poll,11,Arizona,Pac-12,10.0,477,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,286,Syracuse,ACC,10.0,446,0
2016,regular,1,,Coaches Poll,102,Gonzaga,WCC,11.0,468,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,359,Xavier,Big East,11.0,361,0
2016,regular,1,,Coaches Poll,352,Wichita State,MVC,12.0,461,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,160,Maryland,Big Ten,12.0,358,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,293,Texas A&M,SEC,12.0,358,0
2016,regular,1,,Coaches Poll,169,Michigan State,Big Ten,13.0,386,0
2016,regular,1,,Coaches Poll,40,California,Pac-12,14.0,350,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,347,West Virginia,Big 12,14.0,331,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,125,Iowa State,Big 12,15.0,315,0
2016,regular,1,,Coaches Poll,121,Indiana,Big Ten,15.0,312,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,135,Kentucky,SEC,16.0,297,0
2016,regular,1,,Coaches Poll,331,Utah,Pac-12,16.0,250,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,213,Notre Dame,ACC,17.0,285,0
2016,regular,1,,Coaches Poll,355,Wisconsin,Big Ten,17.0,181,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,72,Duke,ACC,18.0,263,0
2016,regular,1,,Coaches Poll,213,Notre Dame,ACC,18.0,172,0
2016,regular,1,,Coaches Poll,136,LSU,SEC,19.0,163,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,236,Purdue,Big Ten,19.0,184,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,331,Utah,Pac-12,20.0,170,0
2016,regular,1,,Coaches Poll,336,Vanderbilt,SEC,20.0,153,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,102,Gonzaga,WCC,21.0,157,0
2016,regular,1,,Coaches Poll,20,Baylor,Big 12,21.0,145,0
2016,regular,1,,Coaches Poll,34,Butler,Big East,22.0,132,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,11,Arizona,Pac-12,22.0,154,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,355,Wisconsin,Big Ten,23.0,149,0
2016,regular,1,,Coaches Poll,347,West Virginia,Big 12,23.0,125,0
2016,regular,1,,Coaches Poll,314,UConn,American,24.0,110,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,20,Baylor,Big 12,24.0,105,0
2016,regular,1,,Coaches Poll,314,UConn,Big East,24.0,110,0
2016,regular,1,,Coaches Poll,236,Purdue,Big Ten,24.0,110,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,124,Iowa,Big Ten,25.0,82,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,253,Saint Mary's,WCC,,1,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,251,Saint Joseph's,A-10,,48,0
2016,regular,1,,Coaches Poll,64,Dayton,A-10,,1,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,333,VCU,A-10,,4,0
2016,regular,1,,Coaches Poll,63,Davidson,A-10,,5,0
2016,regular,1,,Coaches Poll,185,NC State,ACC,,36,0
2016,regular,1,,Coaches Poll,90,Florida State,ACC,,25,0
2016,regular,1,,Coaches Poll,168,Miami,ACC,,11,0
2016,regular,1,,Coaches Poll,150,Louisville,ACC,,93,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,51,Cincinnati,American,,3,0
2016,regular,1,,Coaches Poll,51,Cincinnati,American,,43,0
2016,regular,1,,Coaches Poll,304,Tulsa,American,,1,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,314,UConn,American,,14,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,295,Texas,Big 12,,27,0
2016,regular,1,,Coaches Poll,295,Texas,Big 12,,29,0
2016,regular,1,,Coaches Poll,97,Georgetown,Big East,,45,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,314,UConn,Big East,,14,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,235,Providence,Big East,,33,0
2016,regular,1,,Coaches Poll,235,Providence,Big East,,5,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,263,Seton Hall,Big East,,36,0
2016,regular,1,,Coaches Poll,157,Marquette,Big East,,1,0
2016,regular,1,,Coaches Poll,359,Xavier,Big East,,25,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,34,Butler,Big East,,6,0
2016,regular,1,,Coaches Poll,216,Ohio State,Big Ten,,2,0
2016,regular,1,,Coaches Poll,124,Iowa,Big Ten,,8,0
2016,regular,1,,Coaches Poll,170,Michigan,Big Ten,,108,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,108,Hawai'i,Big West,,1,0
2016,regular,1,,Coaches Poll,219,Old Dominion,CUSA,,1,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,335,Valparaiso,Horizon,,2,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,360,Yale,Ivy,,1,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,352,Wichita State,MVC,,67,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,209,Northern Iowa,MVC,,18,0
2016,regular,1,,Coaches Poll,257,San Diego State,Mountain West,,10,0
2016,regular,1,,Coaches Poll,25,Boise State,Mountain West,,5,0
2016,regular,1,,Coaches Poll,22,Belmont,OVC,,2,0
2016,regular,1,,Coaches Poll,293,Texas A&M,SEC,,58,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,282,Stephen F. Austin,Southland,,6,0
2016,regular,1,,Coaches Poll,282,Stephen F. Austin,Southland,,2,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,144,Little Rock,Sun Belt,,1,0
2016,regular,1,,Coaches Poll,219,Old Dominion,Sun Belt,,1,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,96,George Washington,A-10,,6,0
2016,regular,1,,Coaches Poll,313,UCLA,Pac-12,,48,0
2016,regular,1,,Coaches Poll,223,Oregon,Pac-12,,33,0
2016,postseason,1,2016-04-05T00:00:00.000Z,Coaches Poll,40,California,Pac-12,,40,0
2016,regular,2,,AP Top 25,200,North Carolina,ACC,1.0,1571,37
2016,regular,2,,AP Top 25,135,Kentucky,SEC,2.0,1520,8
2016,regular,2,,AP Top 25,160,Maryland,Big Ten,3.0,1496,14
2016,regular,2,,AP Top 25,131,Kansas,Big 12,4.0,1415,5
2016,regular,2,,AP Top 25,72,Duke,ACC,5.0,1348,0
2016,regular,2,,AP Top 25,339,Virginia,ACC,6.0,1341,1
2016,regular,2,,AP Top 25,125,Iowa State,Big 12,7.0,1189,0
2016,regular,2,,AP Top 25,217,Oklahoma,Big 12,8.0,1095,0
2016,regular,2,,AP Top 25,352,Wichita State,MVC,9.0,1043,0
2016,regular,2,,AP Top 25,102,Gonzaga,WCC,10.0,1040,0
2016,regular,2,,AP Top 25,338,Villanova,Big East,11.0,1013,0
2016,regular,2,,AP Top 25,11,Arizona,Pac-12,12.0,973,0
2016,regular,2,,AP Top 25,169,Michigan State,Big Ten,13.0,837,0
2016,regular,2,,AP Top 25,121,Indiana,Big Ten,14.0,763,0
2016,regular,2,,AP Top 25,40,California,Pac-12,15.0,761,0
2016,regular,2,,AP Top 25,331,Utah,Pac-12,16.0,514,0
2016,regular,2,,AP Top 25,336,Vanderbilt,SEC,17.0,462,0
2016,regular,2,,AP Top 25,213,Notre Dame,ACC,18.0,414,0
2016,regular,2,,AP Top 25,314,UConn,American,19.0,373,0
2016,regular,2,,AP Top 25,314,UConn,Big East,19.0,373,0
2016,regular,2,,AP Top 25,20,Baylor,Big 12,20.0,368,0
2016,regular,2,,AP Top 25,236,Purdue,Big Ten,21.0,291,0
2016,regular,2,,AP Top 25,34,Butler,Big East,22.0,284,0
2016,regular,2,,AP Top 25,136,LSU,SEC,23.0,283,0
2016,regular,2,,AP Top 25,170,Michigan,Big Ten,24.0,141,0
2016,regular,2,,AP Top 25,223,Oregon,Pac-12,25.0,121,0
2016,regular,2,,AP Top 25,248,SMU,American,,105,0
2016,regular,2,,AP Top 25,293,Texas A&M,SEC,,83,0
2016,regular,2,,AP Top 25,347,West Virginia,Big 12,,78,0
2016,regular,2,,AP Top 25,51,Cincinnati,American,,72,0
2016,regular,2,,AP Top 25,150,Louisville,ACC,,39,0
2016,regular,2,,AP Top 25,168,Miami,ACC,,37,0
2016,regular,2,,AP Top 25,355,Wisconsin,Big Ten,,25,0
2016,regular,2,,AP Top 25,235,Providence,Big East,,14,0
2016,regular,2,,AP Top 25,64,Dayton,A-10,,12,0
2016,regular,2,,AP Top 25,359,Xavier,Big East,,10,0
2016,regular,2,,AP Top 25,90,Florida State,ACC,,10,0
2016,regular,2,,AP Top 25,335,Valparaiso,Horizon,,8,0
2016,regular,2,,AP Top 25,124,Iowa,Big Ten,,8,0
2016,regular,2,,AP Top 25,295,Texas,Big 12,,6,0
2016,regular,2,,AP Top 25,240,Rhode Island,A-10,,5,0
2016,regular,2,,AP Top 25,349,Western Illinois,Summit,,4,0
2016,regular,2,,AP Top 25,18,BYU,WCC,,4,0
2016,regular,2,,AP Top 25,308,UC Irvine,Big West,,2,0
2016,regular,2,,AP Top 25,219,Old Dominion,CUSA,,2,0
2016,regular,2,,AP Top 25,219,Old Dominion,Sun Belt,,2,0
2016,regular,2,,AP Top 25,218,Oklahoma State,Big 12,,2,0
2016,regular,2,,AP Top 25,343,Washington,Pac-12,,1,0
2016,regular,2,,AP Top 25,360,Yale,Ivy,,1,0
2016,regular,2,,AP Top 25,57,Colorado State,Mountain West,,1,0
2016,regular,2,,Coaches Poll,200,North Carolina,ACC,1.0,762,16
2016,regular,2,,Coaches Poll,135,Kentucky,SEC,2.0,759,8
2016,regular,2,,Coaches Poll,160,Maryland,Big Ten,3.0,724,3
2016,regular,2,,Coaches Poll,72,Duke,ACC,4.0,709,3
2016,regular,2,,Coaches Poll,131,Kansas,Big 12,5.0,680,2
2016,regular,2,,Coaches Poll,339,Virginia,ACC,6.0,649,0
2016,regular,2,,Coaches Poll,125,Iowa State,Big 12,7.0,563,0
2016,regular,2,,Coaches Poll,338,Villanova,Big East,8.0,523,0
2016,regular,2,,Coaches Poll,217,Oklahoma,Big 12,8.0,523,0
2016,regular,2,,Coaches Poll,11,Arizona,Pac-12,10.0,494,0
2016,regular,2,,Coaches Poll,352,Wichita State,MVC,11.0,465,0
2016,regular,2,,Coaches Poll,102,Gonzaga,WCC,12.0,462,0
2016,regular,2,,Coaches Poll,169,Michigan State,Big Ten,13.0,413,0
2016,regular,2,,Coaches Poll,40,California,Pac-12,14.0,365,0
2016,regular,2,,Coaches Poll,121,Indiana,Big Ten,15.0,314,0
2016,regular,2,,Coaches Poll,331,Utah,Pac-12,16.0,253,0
2016,regular,2,,Coaches Poll,336,Vanderbilt,SEC,17.0,223,0
2016,regular,2,,Coaches Poll,213,Notre Dame,ACC,18.0,217,0
2016,regular,2,,Coaches Poll,136,LSU,SEC,19.0,208,0
2016,regular,2,,Coaches Poll,34,Butler,Big East,20.0,183,0
2016,regular,2,,Coaches Poll,20,Baylor,Big 12,21.0,177,0
2016,regular,2,,Coaches Poll,347,West Virginia,Big 12,22.0,136,0
2016,regular,2,,Coaches Poll,236,Purdue,Big Ten,23.0,135,0
2016,regular,2,,Coaches Poll,314,UConn,American,24.0,132,0
2016,regular,2,,Coaches Poll,314,UConn,Big East,24.0,132,0
2016,regular,2,,Coaches Poll,170,Michigan,Big Ten,25.0,105,0
2016,regular,2,,Coaches Poll,51,Cincinnati,American,,45,0
2016,regular,2,,Coaches Poll,223,Oregon,Pac-12,,42,0
2016,regular,2,,Coaches Poll,293,Texas A&M,SEC,,34,0
2016,regular,2,,Coaches Poll,150,Louisville,ACC,,34,0
2016,regular,2,,Coaches Poll,90,Florida State,ACC,,18,0
2016,regular,2,,Coaches Poll,355,Wisconsin,Big Ten,,13,0
2016,regular,2,,Coaches Poll,185,NC State,ACC,,8,0
2016,regular,2,,Coaches Poll,359,Xavier,Big East,,7,0
2016,regular,2,,Coaches Poll,64,Dayton,A-10,,6,0
2016,regular,2,,Coaches Poll,235,Providence,Big East,,4,0
2016,regular,2,,Coaches Poll,22,Belmont,OVC,,4,0
2016,regular,2,,Coaches Poll,63,Davidson,A-10,,3,0
2016,regular,2,,Coaches Poll,168,Miami,ACC,,2,0
2016,regular,2,,Coaches Poll,257,San Diego State,Mountain West,,2,0
2016,regular,2,,Coaches Poll,219,Old Dominion,CUSA,,1,0
2016,regular,2,,Coaches Poll,219,Old Dominion,Sun Belt,,1,0
2016,regular,2,,Coaches Poll,343,Washington,Pac-12,,1,0
2016,regular,2,,Coaches Poll,191,New Mexico,Mountain West,,1,0
2016,regular,2,,Coaches Poll,97,Georgetown,Big East,,1,0
2016,regular,3,,AP Top 25,135,Kentucky,SEC,1.0,1619,59
2016,regular,3,,AP Top 25,160,Maryland,Big Ten,2.0,1518,6
2016,regular,3,,AP Top 25,169,Michigan State,Big Ten,3.0,1448,0
2016,regular,3,,AP Top 25,125,Iowa State,Big 12,4.0,1297,0
2016,regular,3,,AP Top 25,131,Kansas,Big 12,5.0,1243,0
2016,regular,3,,AP Top 25,72,Duke,ACC,6.0,1238,0
2016,regular,3,,AP Top 25,217,Oklahoma,Big 12,7.0,1210,0
2016,regular,3,,AP Top 25,338,Villanova,Big East,8.0,1153,0
2016,regular,3,,AP Top 25,200,North Carolina,ACC,9.0,1141,0
2016,regular,3,,AP Top 25,102,Gonzaga,WCC,10.0,1138,0
2016,regular,3,,AP Top 25,11,Arizona,Pac-12,11.0,970,0
2016,regular,3,,AP Top 25,339,Virginia,ACC,12.0,872,0
2016,regular,3,,AP Top 25,121,Indiana,Big Ten,13.0,846,0
2016,regular,3,,AP Top 25,40,California,Pac-12,14.0,746,0
2016,regular,3,,AP Top 25,168,Miami,ACC,15.0,724,0
2016,regular,3,,AP Top 25,236,Purdue,Big Ten,16.0,550,0
2016,regular,3,,AP Top 25,213,Notre Dame,ACC,17.0,480,0
2016,regular,3,,AP Top 25,314,UConn,American,18.0,432,0
2016,regular,3,,AP Top 25,314,UConn,Big East,18.0,432,0
2016,regular,3,,AP Top 25,336,Vanderbilt,SEC,19.0,431,0
2016,regular,3,,AP Top 25,352,Wichita State,MVC,20.0,423,0
2016,regular,3,,AP Top 25,223,Oregon,Pac-12,21.0,369,0
2016,regular,3,,AP Top 25,136,LSU,SEC,22.0,285,0
2016,regular,3,,AP Top 25,359,Xavier,Big East,23.0,143,0
2016,regular,3,,AP Top 25,51,Cincinnati,American,24.0,110,0
2016,regular,3,,AP Top 25,248,SMU,American,25.0,100,0
2016,regular,3,,AP Top 25,293,Texas A&M,SEC,25.0,100,0
2016,regular,3,,AP Top 25,331,Utah,Pac-12,,95,0
2016,regular,3,,AP Top 25,96,George Washington,A-10,,85,0
2016,regular,3,,AP Top 25,20,Baylor,Big 12,,81,0
2016,regular,3,,AP Top 25,347,West Virginia,Big 12,,69,0
2016,regular,3,,AP Top 25,34,Butler,Big East,,59,0
2016,regular,3,,AP Top 25,150,Louisville,ACC,,40,0
2016,regular,3,,AP Top 25,209,Northern Iowa,MVC,,23,0
2016,regular,3,,AP Top 25,124,Iowa,Big Ten,,20,0
2016,regular,3,,AP Top 25,64,Dayton,A-10,,18,0
2016,regular,3,,AP Top 25,304,Tulsa,American,,17,0
2016,regular,3,,AP Top 25,57,Colorado State,Mountain West,,13,0
2016,regular,3,,AP Top 25,235,Providence,Big East,,8,0
2016,regular,3,,AP Top 25,97,Georgetown,Big East,,4,0
2016,regular,3,,AP Top 25,170,Michigan,Big Ten,,3,0
2016,regular,3,,AP Top 25,335,Valparaiso,Horizon,,2,0
2016,regular,3,,AP Top 25,343,Washington,Pac-12,,1,0
2016,regular,3,,AP Top 25,49,Chattanooga,SoCon,,1,0
2016,regular,3,,Coaches Poll,135,Kentucky,SEC,1.0,772,28
2016,regular,3,,Coaches Poll,160,Maryland,Big Ten,2.0,736,3
2016,regular,3,,Coaches Poll,72,Duke,ACC,3.0,623,0
2016,regular,3,,Coaches Poll,169,Michigan State,Big Ten,4.0,614,0
2016,regular,3,,Coaches Poll,125,Iowa State,Big 12,5.0,610,0
2016,regular,3,,Coaches Poll,217,Oklahoma,Big 12,6.0,561,0
2016,regular,3,,Coaches Poll,131,Kansas,Big 12,7.0,555,0
2016,regular,3,,Coaches Poll,200,North Carolina,ACC,8.0,554,0
2016,regular,3,,Coaches Poll,338,Villanova,Big East,9.0,552,0
2016,regular,3,,Coaches Poll,11,Arizona,Pac-12,10.0,530,0
2016,regular,3,,Coaches Poll,102,Gonzaga,WCC,11.0,492,0
2016,regular,3,,Coaches Poll,339,Virginia,ACC,12.0,488,0
2016,regular,3,,Coaches Poll,40,California,Pac-12,13.0,377,0
2016,regular,3,,Coaches Poll,121,Indiana,Big Ten,14.0,327,0
2016,regular,3,,Coaches Poll,236,Purdue,Big Ten,15.0,262,0
2016,regular,3,,Coaches Poll,336,Vanderbilt,SEC,16.0,260,0
2016,regular,3,,Coaches Poll,136,LSU,SEC,17.0,220,0
2016,regular,3,,Coaches Poll,213,Notre Dame,ACC,18.0,218,0
2016,regular,3,,Coaches Poll,168,Miami,ACC,19.0,216,0
2016,regular,3,,Coaches Poll,352,Wichita State,MVC,20.0,200,0
2016,regular,3,,Coaches Poll,314,UConn,American,21.0,164,0
2016,regular,3,,Coaches Poll,314,UConn,Big East,21.0,164,0
2016,regular,3,,Coaches Poll,347,West Virginia,Big 12,22.0,145,0
2016,regular,3,,Coaches Poll,223,Oregon,Pac-12,23.0,124,0
2016,regular,3,,Coaches Poll,51,Cincinnati,American,24.0,82,0
2016,regular,3,,Coaches Poll,20,Baylor,Big 12,25.0,77,0
2016,regular,3,,Coaches Poll,331,Utah,Pac-12,,73,0
2016,regular,3,,Coaches Poll,150,Louisville,ACC,,51,0
2016,regular,3,,Coaches Poll,34,Butler,Big East,,47,0
2016,regular,3,,Coaches Poll,359,Xavier,Big East,,44,0
2016,regular,3,,Coaches Poll,293,Texas A&M,SEC,,41,0
2016,regular,3,,Coaches Poll,170,Michigan,Big Ten,,15,0
2016,regular,3,,Coaches Poll,96,George Washington,A-10,,12,0
2016,regular,3,,Coaches Poll,64,Dayton,A-10,,10,0
2016,regular,3,,Coaches Poll,304,Tulsa,American,,6,0
2016,regular,3,,Coaches Poll,209,Northern Iowa,MVC,,3,0
2016,regular,3,,Coaches Poll,124,Iowa,Big Ten,,3,0
2016,regular,3,,Coaches Poll,63,Davidson,A-10,,3,0
2016,regular,3,,Coaches Poll,343,Washington,Pac-12,,3,0
2016,regular,3,,Coaches Poll,191,New Mexico,Mountain West,,3,0
2016,regular,3,,Coaches Poll,97,Georgetown,Big East,,1,0
2016,regular,3,,Coaches Poll,57,Colorado State,Mountain West,,1,0
2016,regular,4,,AP Top 25,135,Kentucky,SEC,1.0,1619,59
2016,regular,4,,AP Top 25,160,Maryland,Big Ten,2.0,1512,4
2016,regular,4,,AP Top 25,169,Michigan State,Big Ten,3.0,1510,2
2016,regular,4,,AP Top 25,131,Kansas,Big 12,4.0,1342,0
2016,regular,4,,AP Top 25,125,Iowa State,Big 12,5.0,1338,0
2016,regular,4,,AP Top 25,217,Oklahoma,Big 12,6.0,1269,0
2016,regular,4,,AP Top 25,72,Duke,ACC,7.0,1253,0
2016,regular,4,,AP Top 25,338,Villanova,Big East,8.0,1218,0
2016,regular,4,,AP Top 25,200,North Carolina,ACC,9.0,1155,0
2016,regular,4,,AP Top 25,339,Virginia,ACC,10.0,965,0
2016,regular,4,,AP Top 25,236,Purdue,Big Ten,11.0,904,0
2016,regular,4,,AP Top 25,359,Xavier,Big East,12.0,801,0
2016,regular,4,,AP Top 25,102,Gonzaga,WCC,13.0,788,0
2016,regular,4,,AP Top 25,286,Syracuse,ACC,14.0,696,0
2016,regular,4,,AP Top 25,223,Oregon,Pac-12,15.0,628,0
2016,regular,4,,AP Top 25,336,Vanderbilt,SEC,16.0,587,0
2016,regular,4,,AP Top 25,51,Cincinnati,American,17.0,551,0
2016,regular,4,,AP Top 25,293,Texas A&M,SEC,18.0,522,0
2016,regular,4,,AP Top 25,11,Arizona,Pac-12,19.0,504,0
2016,regular,4,,AP Top 25,347,West Virginia,Big 12,20.0,363,0
2016,regular,4,,AP Top 25,168,Miami,ACC,21.0,289,0
2016,regular,4,,AP Top 25,248,SMU,American,22.0,256,0
2016,regular,4,,AP Top 25,235,Providence,Big East,23.0,247,0
2016,regular,4,,AP Top 25,150,Louisville,ACC,24.0,173,0
2016,regular,4,,AP Top 25,20,Baylor,Big 12,25.0,162,0
2016,regular,4,,AP Top 25,314,UConn,American,,153,0
2016,regular,4,,AP Top 25,314,UConn,Big East,,153,0
2016,regular,4,,AP Top 25,331,Utah,Pac-12,,72,0
2016,regular,4,,AP Top 25,34,Butler,Big East,,62,0
2016,regular,4,,AP Top 25,96,George Washington,A-10,,45,0
2016,regular,4,,AP Top 25,121,Indiana,Big Ten,,26,0
2016,regular,4,,AP Top 25,209,Northern Iowa,MVC,,25,0
2016,regular,4,,AP Top 25,213,Notre Dame,ACC,,22,0
2016,regular,4,,AP Top 25,40,California,Pac-12,,19,0
2016,regular,4,,AP Top 25,229,Pittsburgh,ACC,,11,0
2016,regular,4,,AP Top 25,64,Dayton,A-10,,8,0
2016,regular,4,,AP Top 25,266,South Carolina,SEC,,5,0
2016,regular,4,,AP Top 25,257,San Diego State,Mountain West,,5,0
2016,regular,4,,AP Top 25,97,Georgetown,Big East,,4,0
2016,regular,4,,AP Top 25,327,UTEP,CUSA,,3,0
2016,regular,4,,AP Top 25,124,Iowa,Big Ten,,2,0
2016,regular,4,,AP Top 25,144,Little Rock,Sun Belt,,2,0
2016,regular,4,,AP Top 25,136,LSU,SEC,,2,0
