season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,72,Duke,ACC,1.0,1612,58
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,135,Kentucky,SEC,2.0,1479,2
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,131,Kansas,Big 12,3.0,1476,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,338,Villanova,Big East,4.0,1465,4
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,223,Oregon,Pac-12,5.0,1343,1
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,200,North Carolina,ACC,6.0,1314,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,359,Xavier,Big East,7.0,1167,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,339,Virginia,ACC,8.0,1149,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,355,Wisconsin,Big Ten,9.0,1135,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,11,Arizona,Pac-12,10.0,1004,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,121,Indiana,Big Ten,11.0,917,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,169,Michigan State,Big Ten,12.0,903,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,150,Louisville,ACC,13.0,755,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,102,Gonzaga,WCC,14.0,699,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,236,Purdue,Big Ten,15.0,672,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,313,UCLA,Pac-12,16.0,540,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,253,Saint Mary's,WCC,17.0,512,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,314,UConn,Big East,18.0,504,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,314,UConn,American,18.0,504,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,286,Syracuse,ACC,19.0,464,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,347,West Virginia,Big 12,20.0,360,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,295,Texas,Big 12,21.0,250,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,61,Creighton,Big East,22.0,231,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,240,Rhode Island,A-10,23.0,199,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,125,Iowa State,Big 12,24.0,168,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,160,Maryland,Big Ten,25.0,144,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,336,Vanderbilt,SEC,,1,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,107,Harvard,Ivy,,1,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,178,Monmouth,MAAC,,7,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,234,Princeton,Ivy,,2,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,168,Miami,ACC,,35,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,213,Notre Dame,ACC,,6,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,215,Ohio,MAC,,1,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,170,Michigan,Big Ten,,8,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,216,Ohio State,Big Ten,,18,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,352,Wichita State,MVC,,21,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,64,Dayton,A-10,,98,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,90,Florida State,ACC,,88,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,51,Cincinnati,American,,110,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,34,Butler,Big East,,21,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,293,Texas A&M,SEC,,14,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,257,San Diego State,Mountain West,,48,0
2017,regular,1,2016-10-31T00:00:00.000Z,AP Top 25,343,Washington,Pac-12,,5,0
