season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2015,regular,1,,AP Top 25,135,Kentucky,SEC,1.0,1604,52
2015,regular,1,,AP Top 25,11,Arizona,Pac-12,2.0,1518,5
2015,regular,1,,AP Top 25,355,Wisconsin,Big Ten,3.0,1483,8
2015,regular,1,,AP Top 25,72,Duke,ACC,4.0,1415,0
2015,regular,1,,AP Top 25,131,Kansas,Big 12,5.0,1346,0
2015,regular,1,,AP Top 25,200,North Carolina,ACC,6.0,1274,0
2015,regular,1,,AP Top 25,87,Florida,SEC,7.0,1153,0
2015,regular,1,,AP Top 25,150,Louisville,ACC,8.0,1114,0
2015,regular,1,,AP Top 25,339,Virginia,ACC,9.0,1090,0
2015,regular,1,,AP Top 25,295,Texas,Big 12,10.0,1061,0
2015,regular,1,,AP Top 25,352,Wichita State,MVC,11.0,1027,0
2015,regular,1,,AP Top 25,338,Villanova,Big East,12.0,885,0
2015,regular,1,,AP Top 25,102,Gonzaga,WCC,13.0,840,0
2015,regular,1,,AP Top 25,125,Iowa State,Big 12,14.0,781,0
2015,regular,1,,AP Top 25,333,VCU,A-10,15.0,574,0
2015,regular,1,,AP Top 25,257,San Diego State,Mountain West,16.0,560,0
2015,regular,1,,AP Top 25,314,UConn,Big East,17.0,552,0
2015,regular,1,,AP Top 25,314,UConn,American,17.0,552,0
2015,regular,1,,AP Top 25,169,Michigan State,Big Ten,18.0,521,0
2015,regular,1,,AP Top 25,217,Oklahoma,Big 12,19.0,426,0
2015,regular,1,,AP Top 25,216,Ohio State,Big Ten,20.0,340,0
2015,regular,1,,AP Top 25,188,Nebraska,Big Ten,21.0,309,0
2015,regular,1,,AP Top 25,248,SMU,American,22.0,285,0
2015,regular,1,,AP Top 25,286,Syracuse,ACC,23.0,178,0
2015,regular,1,,AP Top 25,170,Michigan,Big Ten,24.0,167,0
2015,regular,1,,AP Top 25,107,Harvard,Ivy,25.0,98,0
2015,regular,1,,AP Top 25,331,Utah,Pac-12,25.0,98,0
2015,regular,1,,AP Top 25,327,UTEP,CUSA,,1,0
2015,regular,1,,AP Top 25,64,Dayton,A-10,,6,0
2015,regular,1,,AP Top 25,56,Colorado,Pac-12,,57,0
2015,regular,1,,AP Top 25,185,NC State,ACC,,14,0
2015,regular,1,,AP Top 25,90,Florida State,ACC,,5,0
2015,regular,1,,AP Top 25,281,Stanford,Pac-12,,71,0
2015,regular,1,,AP Top 25,313,UCLA,Pac-12,,35,0
2015,regular,1,,AP Top 25,213,Notre Dame,ACC,,6,0
2015,regular,1,,AP Top 25,18,BYU,WCC,,2,0
2015,regular,1,,AP Top 25,229,Pittsburgh,ACC,,20,0
2015,regular,1,,AP Top 25,163,Memphis,American,,15,0
2015,regular,1,,AP Top 25,51,Cincinnati,American,,8,0
2015,regular,1,,AP Top 25,282,Stephen F. Austin,Southland,,1,0
2015,regular,1,,AP Top 25,96,George Washington,A-10,,7,0
2015,regular,1,,AP Top 25,12,Arkansas,SEC,,21,0
2015,regular,1,,AP Top 25,218,Oklahoma State,Big 12,,6,0
2015,regular,1,,AP Top 25,136,LSU,SEC,,8,0
